,EVI5L (115704)
ACH-000458,-0.10175363271400001
ACH-000459,-0.279597850687
ACH-000460,-0.127045768523
ACH-000461,-0.40310147619000003
ACH-000463,-0.129488850566
ACH-000464,-0.336645958914
ACH-000466,-0.111316903519
ACH-000467,-0.0982873556099
ACH-000468,-0.21431227577999998
ACH-000469,-0.0876265238262
ACH-000470,0.0446549704097
ACH-000471,-0.051602440033
ACH-000472,-0.19412308592099997
ACH-000473,-0.0741656511479
ACH-000475,-0.0307173709419
ACH-000476,-0.0794211673823
ACH-000477,-0.471807411286
ACH-000480,-0.0867258535528
ACH-000481,0.0035320881903000002
ACH-000483,-0.16826061031599998
ACH-000484,-0.151156958213
ACH-000485,-0.13241466121200002
ACH-000486,-0.162085889527
ACH-000487,-0.141441221804
ACH-000488,-0.28137467059300003
ACH-000490,-0.08146490579139999
ACH-000491,-0.0642816021597
ACH-000495,0.041053155650699995
ACH-000496,-0.039882816973599994
ACH-000499,-0.31216617171100003
ACH-000500,0.33030945747699997
ACH-000502,-0.256415829808
ACH-000503,-0.08784996651
ACH-000505,-0.250238564422
ACH-000507,-0.17892421309700002
ACH-000510,-0.17633175134100001
ACH-000511,-0.16918662375399998
ACH-000512,-0.318260249256
ACH-000516,-0.133889315283
ACH-000517,-0.168078961105
ACH-000518,-0.0374241023127
ACH-000520,-0.131252106165
ACH-000521,-0.20414795834000002
ACH-000522,-0.154345888989
ACH-000524,-0.21145593567600002
ACH-000527,-0.193364741373
ACH-000528,-0.161658113859
ACH-000537,-0.0875317963041
ACH-000541,-0.21281248785300003
ACH-000542,-0.144338639245
ACH-000544,-0.16044311206700002
ACH-000545,-0.220895282531
ACH-000547,-0.5020611789230001
ACH-000548,-0.15553886770199998
ACH-000549,-0.026224223413299996
ACH-000550,-0.137168591508
ACH-000552,-0.23401334792300002
ACH-000556,-0.286326258229
ACH-000557,-0.11150754571699999
ACH-000570,-0.205313547901
ACH-000571,-0.362189270654
ACH-000573,-0.061229496809
ACH-000576,-0.18668482461599997
ACH-000580,-0.09488681844910002
ACH-000584,-0.297911271717
ACH-000585,-0.22185056731999997
ACH-000588,-0.234807254151
ACH-000589,-0.19789662898899998
ACH-000591,-0.171454305823
ACH-000593,-0.19394194413199997
ACH-000600,-0.232969713459
ACH-000601,-0.263062294634
ACH-000604,-0.0225806887563
ACH-000605,-0.157715245933
ACH-000606,-0.15269167035700001
ACH-000608,-0.187940185638
ACH-000614,0.201596339969
ACH-000616,-0.233888013314
ACH-000618,-0.25424338388900003
ACH-000619,-0.210218692408
ACH-000620,-0.350877479187
ACH-000621,-0.312695666122
ACH-000622,-0.38905982976099995
ACH-000623,-0.19638991926899999
ACH-000624,-0.24891127805799998
ACH-000627,-0.34098763490199996
ACH-000630,-0.135150278072
ACH-000632,-0.19962249325399997
ACH-000633,-0.335488633358
ACH-000637,-0.41345213080700005
ACH-000638,-0.170979794632
ACH-000646,0.043504348995400004
ACH-000647,-0.14615379162999997
ACH-000648,-0.311809760455
ACH-000649,-0.11236621876399999
ACH-000651,-0.130533422487
ACH-000652,-0.214850494818
ACH-000653,-0.34592342873099996
ACH-000657,-0.203057970101
ACH-000658,-0.18390587379999998
ACH-000661,-0.114850058399
ACH-000662,-0.495793146643
ACH-000663,-0.346268136607
ACH-000665,-0.348570570673
ACH-000671,-0.175243290062
ACH-000673,-0.166796290578
ACH-000676,-0.25770657317400003
ACH-000677,-0.228181907203
ACH-000681,-0.159174207087
ACH-000682,-0.31070232693000005
ACH-000683,-0.19323708133499998
ACH-000684,-0.304429518269
ACH-000688,-0.20411012655400002
ACH-000693,-0.22180842457699998
ACH-000694,-0.110999111235
ACH-000695,-0.17120893461699999
ACH-000696,-0.152252733485
ACH-000697,-0.183134163864
ACH-000699,-0.213835778866
ACH-000701,-0.276330320722
ACH-000706,-0.206467734166
ACH-000711,-0.163081468234
ACH-000713,-0.35479478814800003
ACH-000714,-0.209636249668
ACH-000718,-0.00571968349746
ACH-000720,-0.00134764059714
ACH-000721,-0.15721521850700002
ACH-000724,-0.25726845441199997
ACH-000725,-0.216415934148
ACH-000732,-0.39318710664800005
ACH-000734,-0.39095918154700005
ACH-000735,-0.145142051124
ACH-000736,-0.0287935959221
ACH-000738,-0.260078108919
ACH-000746,-0.16435470629499999
ACH-000747,-0.324101662337
ACH-000748,-0.195425214115
ACH-000753,-0.0922328624632
ACH-000756,-0.349843741002
ACH-000757,-0.277742593574
ACH-000758,-0.355706310696
ACH-000760,-0.11410899917999999
ACH-000763,0.101622651286
ACH-000764,-0.176302514435
ACH-000765,-0.21262109254
ACH-000766,-0.15118801816
ACH-000767,-0.0627632447242
ACH-000768,-0.41990001476800004
ACH-000769,-0.15880642821
ACH-000770,-0.09147482531819999
ACH-000771,-0.08679229819
ACH-000773,0.0991405113983
ACH-000776,-0.223136120434
ACH-000777,-0.148802039621
ACH-000778,-0.0788323228317
ACH-000781,-0.214529268277
ACH-000782,-0.205929720436
ACH-000783,-0.172862791704
ACH-000784,-0.218589651307
ACH-000785,-0.168470858066
ACH-000787,-0.11742540134400001
ACH-000788,-0.20596196409
ACH-000791,0.022673177401700002
ACH-000792,-0.299457227903
ACH-000794,-0.19374116562
ACH-000796,-0.16620264637499998
ACH-000799,-0.244519975176
ACH-000800,-0.130686674812
ACH-000802,-0.181797751878
ACH-000804,-0.352200088756
ACH-000805,-0.271946324747
ACH-000809,-0.235897789116
ACH-000810,-0.291849312268
ACH-000811,-0.157103257179
ACH-000817,-0.0641167605038
ACH-000819,-0.212917167242
ACH-000820,-0.146476603129
ACH-000821,-0.406146645971
ACH-000822,-0.0533561679464
ACH-000823,-0.132442922032
ACH-000824,-0.0035247736855000002
ACH-000827,-0.24334224047699998
ACH-000829,-0.19411216931699998
ACH-000831,-0.305375702192
ACH-000832,-0.288374213471
ACH-000833,0.140034053395
ACH-000834,-0.107523468687
ACH-000835,-0.177451361609
ACH-000836,-0.100112828343
ACH-000837,-0.150865433076
ACH-000838,-0.100243347983
ACH-000839,-0.153345307524
ACH-000840,-0.154853979736
ACH-000841,-0.314850223567
ACH-000843,-0.242223801622
ACH-000846,0.08164884320310001
ACH-000847,-0.18915875974399998
ACH-000848,-0.37703276864
ACH-000849,-0.269350150266
ACH-000851,-0.250940954447
ACH-000855,-0.11315616113299999
ACH-000856,-0.255286362647
ACH-000858,-0.10969000676599999
ACH-000859,-0.203069587529
ACH-000861,-0.148639041986
ACH-000862,-0.195480497248
ACH-000865,-0.24147184056999996
ACH-000866,-0.151869441759
ACH-000867,-0.08417979504139998
ACH-000869,-0.0027147036107800005
ACH-000872,0.0394826220291
ACH-000873,-0.34367295660499997
ACH-000876,-0.124196224506
ACH-000878,-0.11745130232499999
ACH-000880,-0.0502370545999
ACH-000881,0.019338518237299998
ACH-000882,-0.0797097221771
ACH-000884,-0.208261587903
ACH-000885,-0.0792633644097
ACH-000887,-0.207011382319
ACH-000888,0.00152830039841
ACH-000889,-0.11793559385800001
ACH-000890,-0.167733435545
ACH-000896,-0.290209081447
ACH-000898,-0.357956437577
ACH-000900,-0.238327966118
ACH-000901,-0.203643609725
ACH-000905,-0.045822354000399995
ACH-000906,-0.11628231837099999
ACH-000907,-0.0169619060238
ACH-000910,-0.109769030235
ACH-000911,-0.204280123986
ACH-000912,-0.264870183759
ACH-000913,-0.0314729885128
ACH-000915,-0.100300223541
ACH-000916,0.10012954083999999
ACH-000917,-0.027078534694599997
ACH-000921,-0.296498748996
ACH-000924,-0.12371233555299999
ACH-000926,-0.14941511687
ACH-000928,-0.123933413362
ACH-000929,-0.252939132513
ACH-000932,-0.279397280595
ACH-000935,-0.07194258563960002
ACH-000936,0.000221019869498
ACH-000937,-0.107833591061
ACH-000938,0.0387898052505
ACH-000939,-0.21264867468600002
ACH-000941,-0.504635482642
ACH-000943,-0.0487818022534
ACH-000946,-0.197030310682
ACH-000947,-0.140964139135
ACH-000948,-0.0682546770585
ACH-000950,-0.315539738024
ACH-000953,-0.07543599427060001
ACH-000957,0.0509761167865
ACH-000958,-0.203340345904
ACH-000960,-0.0882311677022
ACH-000963,-0.304566247462
ACH-000968,-0.090106114204
ACH-000969,0.0702932724402
ACH-000973,-0.111820590013
ACH-000974,-0.137495887087
ACH-000975,-0.08013677096460001
ACH-000976,-0.209185697847
ACH-000978,-0.649326459476
ACH-000980,-0.172448864658
ACH-000984,-0.250369995898
ACH-000986,-0.124570795399
ACH-000988,-0.274778319113
ACH-000993,-0.249774087727
ACH-000994,-0.150854192252
ACH-000996,-0.17172519857700003
ACH-001001,-0.0253644915696
ACH-001020,-0.306016252832
ACH-001028,-0.184417250613
ACH-001031,-0.21338144360599998
ACH-001038,-0.05617780864030001
ACH-001048,-0.08817507142560002
ACH-001050,-0.146059261947
ACH-001053,-0.09586600886949999
ACH-001054,-0.179313212923
ACH-001061,-0.248356396938
ACH-001067,-0.11305894171700001
ACH-001075,-0.353440660227
ACH-001096,-0.169637881415
ACH-001128,-0.06484897098730001
ACH-001134,-0.123057272209
ACH-001151,-0.0526390566807
ACH-001163,-0.0952333311135
ACH-001164,-0.268472019941
ACH-001173,-0.280091076725
ACH-001183,-0.0498155827344
ACH-001184,-0.466965292092
ACH-001190,-0.38206781336400003
ACH-001192,-0.121184971643
ACH-001193,0.4551444178399999
ACH-001196,-0.253128099785
ACH-001197,-0.12190913602499999
ACH-001205,-0.11619447089700001
ACH-001211,-0.446376489224
ACH-001212,-0.261386706432
ACH-001228,-0.20092078379099998
ACH-001232,-0.187090968616
ACH-001239,-0.182639250903
ACH-001274,-0.266496064366
ACH-001275,-0.20288577487
ACH-001277,-0.350400842669
ACH-001278,-0.235805036576
ACH-001280,0.11005107369000001
ACH-001283,-0.160379522806
ACH-001289,-0.190473038085
ACH-001295,-0.10754876515799999
ACH-001300,-0.10525569644200002
ACH-001301,-0.409786309196
ACH-001302,-0.12395659267
ACH-001303,-0.137839304929
ACH-001306,-0.228477251281
ACH-001318,-0.286305635135
ACH-001322,-0.28798785016600004
ACH-001328,-0.256905827478
ACH-001332,-0.155748874083
ACH-001333,-0.166384020769
ACH-001336,-0.039738806955
ACH-001340,-0.20109685959399998
ACH-001346,-0.397597827957
ACH-001353,-0.121881573931
ACH-001354,-0.175789703242
ACH-001367,-0.309437606435
ACH-001368,-0.299768843218
ACH-001374,-0.19663329252
ACH-001375,-0.12563179171
ACH-001377,-0.06592805575960001
ACH-001380,-0.337680284457
ACH-001391,-0.248854914342
ACH-001407,-0.198717824276
ACH-001408,-0.146488226837
ACH-001413,-0.342213006021
ACH-001430,0.040973757186699995
ACH-001431,-0.033861779960400004
ACH-001450,0.0836129037334
ACH-001496,-0.17235742911899998
ACH-001500,-0.410863615279
ACH-001521,-0.283095852669
ACH-001523,-0.202515216257
ACH-001532,-0.149214100339
ACH-001536,-0.240954398164
ACH-001550,-0.07480890584689999
ACH-001552,-0.112324073534
ACH-001554,-0.100964946792
ACH-001645,-0.411107482953
ACH-001654,-0.182102479052
ACH-001715,-0.139001931078
ACH-001735,-0.251787071039
ACH-001736,-0.170769821427
ACH-001737,-0.0605039326325
ACH-001740,-0.253883362318
ACH-001745,-0.38422515486000003
ACH-001750,-0.44601134187700003
ACH-001765,-0.165662728634
ACH-001956,-0.19891315102899998
ACH-001957,-0.150557481207
