,METTL2A (339175)
ACH-000004,0.00841816726674
ACH-000007,-0.00823135223029
ACH-000009,-0.0187907804777
ACH-000011,-0.079677085705
ACH-000012,0.008365078910279999
ACH-000013,-0.038535964208400005
ACH-000014,-0.142421769318
ACH-000015,-0.01100351875
ACH-000017,-0.166746942946
ACH-000018,0.11500286557600001
ACH-000019,-0.521265252491
ACH-000021,0.0995132062723
ACH-000022,-0.0603869557882
ACH-000025,0.025398405312
ACH-000028,-0.255562088488
ACH-000030,-0.105073227477
ACH-000035,-0.231498576778
ACH-000036,-0.060297006635999996
ACH-000037,-0.13631858902799998
ACH-000039,-0.016812779879299997
ACH-000040,0.0141581340888
ACH-000041,-0.10066477349300001
ACH-000042,0.042265980833999996
ACH-000045,-0.158967088355
ACH-000047,-0.23968953379299998
ACH-000052,-0.17352393878199998
ACH-000053,0.12374847881899999
ACH-000054,0.00408253280176
ACH-000055,-0.008226154340829999
ACH-000060,-0.09109638357699999
ACH-000067,-0.140725759143
ACH-000070,-0.06216758920919999
ACH-000075,-0.0489862464702
ACH-000078,-0.0263348897976
ACH-000082,-0.07502893770880001
ACH-000085,0.064554028542
ACH-000086,0.0411562208018
ACH-000087,0.11799820827
ACH-000092,-0.105811020964
ACH-000095,-0.131215008082
ACH-000097,-0.0437061348601
ACH-000098,-0.0879317986365
ACH-000099,-0.15128292683800001
ACH-000108,0.361925244561
ACH-000113,0.126686250371
ACH-000115,-0.123041580098
ACH-000116,-0.042559922522099995
ACH-000118,-0.398250715199
ACH-000120,-0.0611788532299
ACH-000123,-0.11519734768300001
ACH-000127,-0.06054512187580001
ACH-000128,-0.17704424725200002
ACH-000132,-0.087147747226
ACH-000133,-0.0960545707643
ACH-000137,0.09574580331869999
ACH-000138,0.041711799614
ACH-000142,0.0115370804263
ACH-000143,-0.197765382056
ACH-000146,0.0834551969936
ACH-000148,-0.11362085776900001
ACH-000150,-0.152772176683
ACH-000152,0.00891727135242
ACH-000153,-0.0933977640128
ACH-000159,-0.196884160964
ACH-000160,0.0566511837569
ACH-000163,-0.061979060231800005
ACH-000167,0.0121533849789
ACH-000168,0.40935188579099996
ACH-000169,-0.119215038322
ACH-000178,-0.09368759318320001
ACH-000182,0.0700439139673
ACH-000183,-0.146940535851
ACH-000188,-0.0330189529939
ACH-000189,-0.037527021119
ACH-000190,-0.0410740158797
ACH-000198,0.0824137258468
ACH-000204,0.23638642805399998
ACH-000206,0.301481945642
ACH-000207,0.09157114493030001
ACH-000211,0.021503204361999997
ACH-000215,-0.0886275652633
ACH-000221,0.00975196799126
ACH-000222,0.17926904603799998
ACH-000223,0.0773935677861
ACH-000226,-0.022830229703599998
ACH-000227,-0.527964999759
ACH-000228,0.138272293505
ACH-000231,-0.131836497051
ACH-000232,-0.185175077645
ACH-000233,0.08742030870650001
ACH-000234,-0.145507828369
ACH-000235,-0.0190077475217
ACH-000237,-0.0143260932775
ACH-000238,-0.238351804047
ACH-000243,-0.0983435877045
ACH-000244,-0.163657343233
ACH-000246,0.0213903578407
ACH-000248,-0.13143132501
ACH-000250,0.0173396974582
ACH-000251,-0.009743349893659999
ACH-000253,-0.199870501851
ACH-000255,0.0141743100578
ACH-000256,0.0706706473585
ACH-000257,-0.23909011175900002
ACH-000258,-0.152952463222
ACH-000259,-0.0474756904695
ACH-000260,0.078977464511
ACH-000261,-0.0806031680313
ACH-000262,-0.117994093465
ACH-000263,-0.158004397459
ACH-000264,-0.396725068089
ACH-000265,0.170730464996
ACH-000266,-0.00969393249522
ACH-000272,-0.146675827594
ACH-000273,-0.158364654174
ACH-000274,-0.21434781216200002
ACH-000277,0.08540237059769999
ACH-000278,0.22769839516899998
ACH-000279,0.0201678387972
ACH-000280,-0.146385537181
ACH-000281,0.156340346267
ACH-000288,0.030758629734799998
ACH-000291,-0.136853891091
ACH-000293,-0.140927523046
ACH-000294,0.23249543215500001
ACH-000295,-0.045457030294300003
ACH-000296,-0.195790573245
ACH-000302,0.040062584613199996
ACH-000304,-0.0324148364433
ACH-000307,-0.21204510403700003
ACH-000308,0.04401304351290001
ACH-000310,-0.0711506982362
ACH-000311,0.0387030530945
ACH-000312,-0.041808247414
ACH-000315,0.05955475072869999
ACH-000316,-0.12329102818700001
ACH-000317,-0.055077490830800005
ACH-000318,-0.028882082386400002
ACH-000319,0.057787173091799995
ACH-000320,0.0156381051207
ACH-000322,0.0928160966431
ACH-000323,-0.059661901827600006
ACH-000324,-0.182191479379
ACH-000329,-0.29798631430100003
ACH-000330,0.0722010203496
ACH-000331,0.07100571721099999
ACH-000332,0.0174523017101
ACH-000334,-0.31604213653200003
ACH-000335,0.0431079479276
ACH-000336,-0.269126626468
ACH-000337,-0.202520471316
ACH-000339,-0.06955693021380001
ACH-000341,-0.331665616374
ACH-000348,-0.158861318563
ACH-000350,0.12643656946100001
ACH-000352,0.00907021608124
ACH-000356,0.118548934333
ACH-000361,0.45122950712300003
ACH-000362,-0.08299111789039999
ACH-000363,0.0222831257568
ACH-000364,0.00131620681993
ACH-000365,-0.12405800540999999
ACH-000366,-0.00892396463622
ACH-000368,-0.14308788763
ACH-000374,-0.044961054951900004
ACH-000375,-0.0480163530363
ACH-000376,-0.0278983264588
ACH-000381,0.0908189713982
ACH-000383,0.0135664525968
ACH-000387,0.0507529836107
ACH-000389,-0.204157000249
ACH-000390,-0.19513957335299997
ACH-000393,0.022893098379799998
ACH-000395,-0.0553545573818
ACH-000397,-0.096107183343
ACH-000401,-0.105322535868
ACH-000402,-0.5144553047070001
ACH-000403,-0.0376836398182
ACH-000404,0.18051873260899998
