,CXCL3 (2921)
ACH-000004,-0.08862754348020001
ACH-000007,-0.178898246054
ACH-000009,-0.08961419940919998
ACH-000011,-0.24187790368
ACH-000012,-0.313558249031
ACH-000013,-0.0914210215896
ACH-000014,-0.144845630487
ACH-000015,-0.103200364573
ACH-000017,-0.34716229704999996
ACH-000018,-0.240572905147
ACH-000019,-0.44236936402099997
ACH-000021,-0.0412071567807
ACH-000022,-0.22463240210700003
ACH-000025,-0.157305059901
ACH-000028,-0.38801964894900004
ACH-000030,-0.289289371535
ACH-000035,-0.0639887710188
ACH-000036,-0.25972633734
ACH-000037,-0.309984223145
ACH-000039,-0.257645427425
ACH-000040,-0.408118652597
ACH-000041,-0.19869540191799998
ACH-000042,-0.153819592553
ACH-000045,-0.21180041469900002
ACH-000047,-0.16927078794599998
ACH-000052,0.06876551529989999
ACH-000053,-0.0754608916288
ACH-000054,-0.332868783327
ACH-000055,-0.175105204164
ACH-000060,-0.243863836957
ACH-000067,-0.30863314700800004
ACH-000070,-0.38608462522
ACH-000075,-0.31477778343400004
ACH-000078,-0.21309391432
ACH-000082,-0.184210422577
ACH-000085,-0.304300461531
ACH-000086,-0.156402532575
ACH-000087,0.000122074979208
ACH-000092,-0.0405736349967
ACH-000095,-0.405530629607
ACH-000097,-0.26029318009
ACH-000098,-0.128445489376
ACH-000099,-0.23262763957
ACH-000108,-0.04337305666230001
ACH-000113,-0.291127916025
ACH-000115,-0.23463982930500002
ACH-000116,-0.203174163905
ACH-000118,-0.092234166336
ACH-000120,-0.059847301994000006
ACH-000123,-0.1811385825
ACH-000127,-0.337105375159
ACH-000128,-0.128228988333
ACH-000132,-0.181535501433
ACH-000133,-0.33546027096000003
ACH-000137,-0.118659962761
ACH-000138,-0.0932087596717
ACH-000142,-0.191791681076
ACH-000143,-0.313482947839
ACH-000146,-0.27634543959
ACH-000148,-0.173487885306
ACH-000150,-0.060002794221700004
ACH-000152,-0.211249649046
ACH-000153,-0.45078625864200006
ACH-000159,-0.34857414884000004
ACH-000160,-0.231263040366
ACH-000163,-0.253947874757
ACH-000167,-0.46813891333999996
ACH-000168,-0.0707795575267
ACH-000169,-0.30080996489100004
ACH-000178,-0.137823605566
ACH-000182,-0.109851539582
ACH-000183,-0.12224825737600001
ACH-000188,-0.205789546928
ACH-000189,-0.41937741639200005
ACH-000190,-0.0739743233583
ACH-000198,-0.210287045463
ACH-000204,-0.525685127976
ACH-000206,0.115001265144
ACH-000207,-0.0240683655083
ACH-000211,-0.138225806542
ACH-000215,-0.234049948192
ACH-000221,-0.230344838507
ACH-000222,-0.15703518400699998
ACH-000223,-0.117923918181
ACH-000226,-0.131689200426
ACH-000227,-0.293963053474
ACH-000228,-0.131286194484
ACH-000231,-0.259061599272
ACH-000232,-0.2147113139
ACH-000233,-0.027387667773799997
ACH-000234,-0.265177506706
ACH-000235,-0.0964925001668
ACH-000237,-0.187681007639
ACH-000238,0.037054418213699994
ACH-000243,-0.16159499350099998
ACH-000244,0.07346546891110001
ACH-000246,-0.18084167048500002
ACH-000248,-0.0486784860219
ACH-000250,-0.199103057638
ACH-000251,0.17613250487399998
ACH-000253,-0.18622444421300002
ACH-000255,-0.12066252393799999
ACH-000256,0.156083504955
ACH-000257,-0.0919663944244
ACH-000258,-0.42394843274300004
ACH-000259,-0.115476235503
ACH-000260,-0.147012068715
ACH-000261,0.019485519782700002
ACH-000262,-0.0657834190495
ACH-000263,0.0617648144371
ACH-000264,-0.18832672008499998
ACH-000265,-0.25661412969
ACH-000266,-0.187143810926
ACH-000272,-0.238770726427
ACH-000273,-0.195733561915
ACH-000274,-0.09171247943460001
ACH-000277,-0.223918715326
ACH-000278,-0.180433326747
