,MUS81 (80198)
ACH-000783,-0.492307166005
ACH-000784,-0.308961039611
ACH-000785,-0.219132896726
ACH-000787,-0.328555676163
ACH-000788,-0.323496759188
ACH-000791,-0.38205739053000004
ACH-000792,-0.480087976425
ACH-000794,-0.6813141654800001
ACH-000796,-0.42268909841499996
ACH-000799,-0.512225145443
ACH-000800,0.07727265892099999
ACH-000802,-0.608004714349
ACH-000804,-0.594521969966
ACH-000805,-0.205719960038
ACH-000809,-0.22891980806999995
ACH-000810,-0.870463362285
ACH-000811,-0.18741576526099998
ACH-000817,-0.534582072261
ACH-000819,-0.310537695277
ACH-000820,-0.471225114398
ACH-000821,-0.0775513957003
ACH-000822,-0.341667177629
ACH-000823,-0.357895608613
ACH-000824,-0.414385717611
ACH-000827,-0.345861473125
ACH-000829,-0.40569578286799995
ACH-000831,-0.298239938343
ACH-000832,-0.477002137038
ACH-000833,-0.407346977605
ACH-000834,-0.200112034197
ACH-000835,-0.40480369291199997
ACH-000836,-0.41848054181999994
ACH-000837,-0.404782353672
ACH-000838,-0.6279688640860001
ACH-000839,-0.623810073442
ACH-000840,-0.576921592306
ACH-000841,-0.5481750842600001
ACH-000843,-0.42507646849299996
ACH-000846,-0.49378113541199997
ACH-000847,-0.210348630376
ACH-000848,-0.31119030463
ACH-000849,-0.263267315602
ACH-000851,-0.35917933470799995
ACH-000855,-0.22640949206900002
ACH-000856,-0.412494386575
ACH-000858,-0.41723395704800004
ACH-000859,-0.23306624259300002
ACH-000861,-0.632970611239
ACH-000862,-0.216138552238
ACH-000865,-0.290028524054
ACH-000866,-0.25891680392599997
ACH-000867,-0.222292116825
ACH-000869,-0.43163773117299997
ACH-000872,-0.7050750834649999
ACH-000873,-0.33642490462200003
ACH-000876,-0.310184161563
ACH-000878,-0.300729089371
ACH-000880,-0.318613913296
ACH-000881,-0.36384739011699996
ACH-000882,-0.47673554753799996
ACH-000884,-0.27667107771899996
ACH-000885,-0.441918512267
ACH-000887,-0.319696949577
ACH-000888,-0.24370657678100002
ACH-000889,-0.253901563407
ACH-000890,-0.413807184547
ACH-000896,-0.24692925018000003
ACH-000898,-0.560223326907
ACH-000900,-0.473123763623
ACH-000901,-0.68521595614
ACH-000905,-0.265747083099
ACH-000906,-0.516213692529
ACH-000907,-0.360700462185
ACH-000910,-0.186400205411
ACH-000911,-0.40533930720899997
ACH-000912,-0.350169242267
ACH-000913,-0.44983625845799996
ACH-000915,-0.224478640267
ACH-000916,-0.0162459216742
ACH-000917,-0.389299435224
ACH-000921,-0.506664130676
ACH-000924,-0.264115015673
ACH-000926,-0.175559400931
ACH-000928,-0.500652371781
ACH-000929,-0.490539606809
ACH-000932,-0.40709481196099995
ACH-000935,-0.514324236997
ACH-000936,-0.28646601560400003
ACH-000937,-0.292299248869
ACH-000938,-0.517734807611
ACH-000939,-0.39636217272200003
ACH-000941,-0.374413357998
ACH-000943,-0.307197736557
ACH-000946,-0.369764339208
ACH-000947,-0.505282406803
ACH-000948,-0.28606582892099996
ACH-000950,-0.246932620354
ACH-000953,-0.367040407139
ACH-000957,-0.582354908633
ACH-000958,-0.282414953001
ACH-000960,-0.410777882921
ACH-000963,-0.7386363777159999
ACH-000968,-0.555346339409
ACH-000969,-0.33301587727
ACH-000973,-0.35766461179399994
ACH-000974,-0.292895695543
ACH-000975,-0.301746901675
ACH-000976,-0.388507101195
ACH-000978,-0.180679762713
ACH-000980,-0.262337556928
ACH-000984,-0.567390625944
ACH-000986,-0.34821914363799994
ACH-000988,-1.16480448238
ACH-000993,-0.0612496075561
ACH-000994,-0.265517084568
ACH-000996,-0.357874481342
ACH-001001,-0.287392165424
ACH-001020,-0.522970794813
ACH-001028,-0.228299169236
ACH-001031,-0.263752115156
ACH-001038,-0.47843320571599995
ACH-001048,-0.35573085108499997
ACH-001050,-0.609349651094
ACH-001053,-0.560088668367
ACH-001054,-0.593291857485
ACH-001061,-0.252733260349
ACH-001067,-0.56606667024
ACH-001075,-0.152549907009
ACH-001096,-0.17426495912599999
ACH-001128,-0.535509413999
ACH-001134,-0.45682608854400003
ACH-001151,-0.407989299811
ACH-001163,-0.287328131597
ACH-001164,-0.631521400893
ACH-001173,-0.305799644107
ACH-001183,-0.21768412895300002
ACH-001184,-0.14544396586
ACH-001190,-0.302021595911
ACH-001192,-0.316396413604
ACH-001193,-0.15744732765900002
ACH-001196,-0.522847981645
ACH-001197,-0.485935410903
ACH-001205,-0.43473814055699994
ACH-001211,-0.36853799395900005
ACH-001212,-0.340942395451
ACH-001228,-0.411298023166
ACH-001232,-0.40404475612199997
ACH-001239,-0.150486058561
ACH-001274,-0.471574947837
ACH-001275,-0.354644074454
ACH-001277,-0.419397267877
ACH-001278,-0.051888161735100004
ACH-001280,-0.54211197275
ACH-001283,-0.49964344347499995
ACH-001289,-0.5375404663009999
ACH-001295,-0.347699892681
ACH-001300,-0.461362629187
ACH-001301,-0.163667471721
ACH-001302,-0.5415874406600001
ACH-001303,-0.393175923926
ACH-001306,-0.4850772523
ACH-001318,-0.0990120858307
ACH-001322,-0.638229848805
ACH-001328,-0.241813432086
ACH-001332,-0.44679579763300004
ACH-001333,-0.502829492011
ACH-001336,-0.609808845311
ACH-001340,-0.310950196201
ACH-001346,-0.367359460065
ACH-001353,-0.617693812637
ACH-001354,0.052529254563499994
ACH-001367,-0.266404760952
ACH-001368,-0.30583844875300004
ACH-001374,-0.148286934373
ACH-001375,-0.387595043577
ACH-001377,-0.461465016577
ACH-001380,-0.39847728733000004
ACH-001391,-0.21972615013799998
ACH-001407,-0.504512393056
ACH-001408,-1.42510936768
ACH-001413,-0.528649488257
ACH-001430,-0.497019988358
ACH-001431,-0.146711449181
ACH-001450,-0.662805478244
ACH-001496,-0.23539721544599998
ACH-001500,-0.28623944003
ACH-001521,-0.42562756189400003
ACH-001523,-0.263233088874
ACH-001532,-0.403230230932
ACH-001536,-0.26684696510899997
ACH-001550,-0.340452280609
ACH-001552,-0.38868908964599996
ACH-001554,-0.356436832844
ACH-001645,-0.327863056397
ACH-001654,-0.320669186924
ACH-001715,-0.125692920289
ACH-001735,-0.23767283468699998
ACH-001736,-0.400409670358
ACH-001737,-0.633944691747
ACH-001740,-0.6150028064940001
ACH-001745,-0.426553394091
ACH-001750,-0.410702348461
ACH-001765,-0.431564686941
ACH-001956,-0.8062628166920001
ACH-001957,-0.43195731571
