,YAE1D1 (57002)
ACH-000295,-0.816617661176
ACH-000296,-0.614974706524
ACH-000302,-0.881924441453
ACH-000304,-0.590818184224
ACH-000307,-0.902245247551
ACH-000308,-1.0853466399200002
ACH-000310,-0.99706174121
ACH-000311,-0.711542972221
ACH-000312,-0.605573017591
ACH-000315,-0.676158505915
ACH-000316,-0.5658945418860001
ACH-000317,-0.324790228367
ACH-000318,-0.855902073109
ACH-000319,-1.03130396371
ACH-000320,-0.5364518151609999
ACH-000322,-0.8593743583910001
ACH-000323,-0.534218447375
ACH-000324,-0.776775990517
ACH-000329,-1.07285851232
ACH-000330,-0.7319529313099999
ACH-000331,-0.850668753038
ACH-000332,-0.5944798072559999
ACH-000334,-0.7831988886660001
ACH-000335,-0.641673719456
ACH-000336,-0.9480469916709999
ACH-000337,-0.831600863061
ACH-000339,-0.865927061736
ACH-000341,-1.2938858853200002
ACH-000348,-0.601925803069
ACH-000350,-0.5886608980610001
ACH-000352,-0.748683802413
ACH-000356,-0.7263426993600001
ACH-000361,-0.288533342297
ACH-000362,-0.731411426176
ACH-000363,-0.8828858360349999
ACH-000364,-0.810198025222
ACH-000365,-0.8423064278460001
ACH-000366,-0.782650587594
ACH-000368,-0.572097680921
ACH-000374,-0.7466743068989999
ACH-000375,-0.545444267209
ACH-000376,-0.651646604178
ACH-000381,-0.607701681721
ACH-000383,-0.887064302288
ACH-000387,-0.66684564421
ACH-000389,-0.818839041383
ACH-000390,-0.8527783109639999
ACH-000393,-0.7364119234700001
ACH-000395,-1.21110129625
ACH-000397,-0.989007391848
ACH-000401,-0.62988532954
ACH-000402,-0.8603589733149999
ACH-000403,-0.9903248094600001
ACH-000404,-0.523592834457
ACH-000406,-0.666466908831
ACH-000407,-0.720626918
ACH-000408,-0.610387851869
ACH-000410,-0.938946835946
ACH-000411,-0.8934516264679999
ACH-000414,-0.7936358527240001
ACH-000415,-0.7972787722849999
ACH-000416,-1.021815711
ACH-000420,-0.808476277604
ACH-000421,-0.757462653161
ACH-000424,-0.8557667175839999
ACH-000425,-0.9670336612270001
ACH-000426,-1.25053261717
ACH-000427,-0.898399502913
ACH-000433,-0.638590892128
ACH-000436,-0.245312680128
ACH-000444,-0.653875923046
ACH-000445,-0.975181342245
ACH-000448,-0.6923608966920001
ACH-000450,-0.883433322465
ACH-000452,-0.8885473774200001
ACH-000454,-0.8294181912399999
ACH-000458,-0.726122727437
ACH-000459,-0.6664518408860001
ACH-000460,-0.707297689763
ACH-000461,-0.89525863134
ACH-000463,-0.675884022631
ACH-000464,-0.9457264809649999
ACH-000466,-0.815366302825
ACH-000467,-0.859352249399
ACH-000468,-0.4253545247
ACH-000469,-0.9230251903260001
ACH-000470,-0.655798274493
ACH-000471,-1.02925588926
ACH-000472,-0.726476089113
ACH-000473,-1.00002090753
ACH-000475,-0.836423171665
ACH-000476,-1.04836511624
ACH-000477,-0.963276569753
ACH-000480,-0.8654424569050001
ACH-000481,-0.8583002502860001
ACH-000483,-0.788493483129
ACH-000484,-1.18058323772
ACH-000485,-0.836576376302
ACH-000486,-0.971013194193
ACH-000487,-0.85205924773
ACH-000488,-0.7253288647130001
ACH-000490,-0.717735293239
ACH-000491,-0.834600173821
ACH-000495,-0.554317383139
ACH-000496,-0.6993277435899999
ACH-000499,-0.5490744628600001
ACH-000500,-1.49519516789
ACH-000502,-0.900157498192
ACH-000503,-0.782116662448
ACH-000505,-0.678754732742
ACH-000507,-0.752294928349
ACH-000510,-0.84419417871
ACH-000511,-1.01009194126
ACH-000512,-0.774249726465
ACH-000516,-1.09093736949
ACH-000517,-0.574527842404
ACH-000518,-0.637816178306
ACH-000520,-0.7549499077609999
ACH-000521,-0.840918545446
ACH-000522,-0.834243358267
ACH-000524,-1.08047490036
ACH-000527,-0.709775005537
ACH-000528,-0.5571346445840001
ACH-000537,-0.616009181378
ACH-000541,-0.832245407914
ACH-000542,-0.7576208473620001
ACH-000544,-0.929750912513
ACH-000545,-0.623255718569
ACH-000547,-0.9131772500640001
ACH-000548,-0.902257062898
ACH-000549,-0.721172032359
ACH-000550,-0.85233061839
ACH-000552,-0.851756675615
ACH-000556,-0.986931075095
ACH-000557,-1.25353539054
ACH-000570,-0.9821337731299999
ACH-000571,-0.983293351798
ACH-000573,-0.849833592588
ACH-000576,-1.0440413172
ACH-000580,-0.6800757044429999
ACH-000584,-0.710876533981
ACH-000585,-0.653978079604
ACH-000588,-0.859387945184
ACH-000589,-0.575981128476
ACH-000591,-0.830210341803
ACH-000593,-0.9541616306820001
ACH-000600,-1.0498698260100001
ACH-000601,-0.66910517925
ACH-000604,-0.219425255849
ACH-000605,-0.71312214095
ACH-000606,-0.700283565034
ACH-000608,-0.848111310223
ACH-000614,-0.654392257874
ACH-000616,-0.891211753356
ACH-000618,-0.948868053574
ACH-000619,-0.896281055917
ACH-000620,-0.8393439767049999
ACH-000621,-0.7760218530449999
ACH-000622,-0.803730136894
ACH-000623,-0.830604328491
ACH-000624,-0.713228246777
ACH-000627,-0.541190617763
ACH-000630,-0.728020176321
ACH-000632,-0.7729997804809999
ACH-000633,-0.683585157975
ACH-000637,-0.644873487098
ACH-000638,-0.5182865889130001
ACH-000646,-0.86961465019
ACH-000647,-0.810008086382
ACH-000648,-0.66847824123
ACH-000649,-0.7627182592560001
ACH-000651,-0.892884656725
ACH-000652,-0.745483661256
ACH-000653,-0.7586757317039999
ACH-000657,-0.734782248018
ACH-000658,-0.946119050299
ACH-000661,-0.759584981879
ACH-000662,-0.630619086636
ACH-000663,-0.882102411247
ACH-000665,-0.7396487347859999
ACH-000671,-0.7812235774519999
ACH-000673,-0.872259423528
ACH-000676,-0.8681476335070001
ACH-000677,-0.897093858265
ACH-000681,-0.572275509492
ACH-000682,-0.669408169251
ACH-000683,-1.00331377923
ACH-000684,-0.633317451499
ACH-000688,-1.15376928409
ACH-000693,-0.7304493715170001
ACH-000694,-0.825775974069
ACH-000695,-1.2209845746999999
ACH-000696,-0.9856708564390001
ACH-000697,-0.625268167738
ACH-000699,-0.66065394827
ACH-000701,-0.7590091584180001
ACH-000706,-0.6334136136649999
ACH-000711,-0.792114009859
ACH-000713,-0.9409099846860001
ACH-000714,-0.808081751039
ACH-000718,-0.474507553382
ACH-000720,-0.707940727711
ACH-000721,-0.890383349063
ACH-000724,-0.858769596761
ACH-000725,-0.564167966521
ACH-000732,-0.8690273364390001
ACH-000734,-0.65733507042
ACH-000735,-0.765258596336
ACH-000736,-0.755493874898
ACH-000738,-0.6736690051700001
ACH-000746,-0.995668115057
ACH-000747,-0.694176384441
ACH-000748,-0.7401511475929999
ACH-000753,-1.0845511667399999
ACH-000756,-0.463751877742
ACH-000757,-0.689491575935
ACH-000758,-0.717890302644
ACH-000760,-0.775722595539
ACH-000763,-1.1374958576
ACH-000764,-0.891355936467
ACH-000765,-0.8435418865629999
ACH-000766,-0.768736091792
ACH-000767,-0.8109585225049999
ACH-000768,-0.8570038238750001
ACH-000769,-0.399773995283
ACH-000770,-0.769442994575
ACH-000771,-0.745973321347
ACH-000773,-0.755060106655
ACH-000776,-0.744709448934
ACH-000777,-0.653895137506
ACH-000778,-0.8479387297040001
ACH-000781,-0.571663250005
ACH-000782,-0.825274417993
ACH-000783,-0.854402672132
ACH-000784,-0.606801015172
ACH-000785,-0.288928211107
ACH-000787,-0.5929899176519999
ACH-000788,-0.695181216242
ACH-000791,-0.7134861873909999
ACH-000792,-0.5809419195759999
ACH-000794,-0.645964270893
ACH-000796,-0.8488933454850001
ACH-000799,-0.867073238821
ACH-000800,-0.8526074074750001
ACH-000802,-0.834044438511
ACH-000804,-1.0021811629200001
ACH-000805,-0.6874774020960001
ACH-000809,-0.545201638493
ACH-000810,-0.57342569727
ACH-000811,-1.14405901876
ACH-000817,-0.736419338036
ACH-000819,-0.940935179303
ACH-000820,-0.308266259804
ACH-000821,-1.17164843436
ACH-000822,-1.173966581
ACH-000823,-0.778034963594
ACH-000824,-0.856973242199
ACH-000827,-0.710039846188
ACH-000829,-1.102373309
ACH-000831,-0.727292512631
ACH-000832,-0.628690410758
ACH-000833,-0.630454010469
ACH-000834,-0.870922391081
ACH-000835,-0.9222132640790001
ACH-000836,-0.947113775164
ACH-000837,-0.686733874822
ACH-000838,-0.648099341943
ACH-000839,-0.626126322955
ACH-000840,-0.5498982464909999
ACH-000841,-0.39258083366400004
ACH-000843,-0.748887368426
ACH-000846,-0.607887605356
ACH-000847,-0.977580786445
ACH-000848,-0.794459799778
ACH-000849,-0.8717460998909999
ACH-000851,-0.8200837865880001
ACH-000855,-0.7268622405830001
ACH-000856,-0.6091100768069999
ACH-000858,-0.863595379036
ACH-000859,-0.809825779847
ACH-000861,-0.48395276155699996
ACH-000862,-0.719796879689
ACH-000865,-0.691875687163
ACH-000866,-0.727704093002
ACH-000867,-0.7638316665009999
ACH-000869,-0.8160262302060001
ACH-000872,-0.45651679831
ACH-000873,-0.765995974484
ACH-000876,-0.777936999757
ACH-000878,-0.8786009798960001
ACH-000880,-0.9176162497560001
ACH-000881,-0.742155988954
ACH-000882,-0.602814042767
ACH-000884,-0.864246601651
ACH-000885,-0.549185327924
ACH-000887,-0.747589904351
ACH-000888,-0.874256811514
ACH-000889,-0.682226518011
ACH-000890,-0.684796284259
ACH-000896,-0.768856978882
ACH-000898,-0.572792585881
ACH-000900,-0.686112864604
ACH-000901,-0.6995559058830001
ACH-000905,-0.9569183102140001
ACH-000906,-0.723697386277
ACH-000907,-0.76799378522
ACH-000910,-0.715111914372
ACH-000911,-0.872538933522
ACH-000912,-0.748267066482
ACH-000913,-0.65363759552
ACH-000915,-0.991591234002
ACH-000916,-0.579056810244
ACH-000917,-0.635527803311
ACH-000921,-0.829996211039
ACH-000924,-0.877833205073
ACH-000926,-0.692001595829
ACH-000928,-0.573919470275
ACH-000929,-0.756750443386
ACH-000932,-0.970550041868
ACH-000935,-0.607903222963
ACH-000936,-0.732088168202
ACH-000937,-0.9595709941439999
ACH-000938,-0.8235056717749999
ACH-000939,-0.8262600134829999
ACH-000941,-0.848344007734
ACH-000943,-0.8745017006820001
ACH-000946,-0.9353242744529999
ACH-000947,-0.8243497321590001
ACH-000948,-0.7067383358600001
ACH-000950,-0.6217541173300001
ACH-000953,-0.9124884050830001
ACH-000957,-1.1903837021600001
ACH-000958,-0.9123872452949999
ACH-000960,-0.902501356671
ACH-000963,-0.581637656791
ACH-000968,-0.885283215204
ACH-000969,-0.735885956427
ACH-000973,-0.91883027844
ACH-000974,-0.7706192815270001
ACH-000975,-0.83767022593
ACH-000976,-0.8231305743189999
ACH-000978,-0.132600136838
ACH-000980,-0.724661336283
ACH-000984,-0.9296876698569999
ACH-000986,-0.719957694456
ACH-000988,-0.989737817656
ACH-000993,-0.737273827361
ACH-000994,-0.6498441466170001
ACH-000996,-0.7683204341159999
ACH-001001,-0.669139490317
ACH-001020,-0.9176820212510001
ACH-001028,-0.825247563652
ACH-001031,-1.08920469001
ACH-001038,-0.788665477833
ACH-001048,-0.941728510177
ACH-001050,-0.7076032044320001
ACH-001053,-0.832274573582
ACH-001054,-0.610369862623
ACH-001061,-0.616478873988
ACH-001067,-0.60022664885
ACH-001075,-1.03564856485
ACH-001096,-0.858661971064
ACH-001128,-0.837767020576
ACH-001134,-0.7166303099469999
ACH-001151,-0.858894181875
ACH-001163,-0.684169801006
ACH-001164,-0.651919753136
ACH-001173,-0.8163994622759999
ACH-001183,-1.05696825003
ACH-001184,-0.818754710934
ACH-001190,-0.622512454947
ACH-001192,-0.831009044859
ACH-001193,-0.982426082678
ACH-001196,-0.822093743823
ACH-001197,-0.604485622641
ACH-001205,-1.0806607075499999
ACH-001211,-0.874651409717
ACH-001212,-0.443553547798
ACH-001228,-1.07185118659
ACH-001232,-0.904753201814
ACH-001239,-0.827693731691
ACH-001274,-0.5487717728279999
ACH-001275,-0.746785605279
ACH-001277,-0.7743679014779999
ACH-001278,-0.648942298247
ACH-001280,-0.8918576581730001
ACH-001283,-0.746039383357
ACH-001289,-0.857378493458
ACH-001295,-1.11184776547
ACH-001300,-0.758966790124
ACH-001301,-1.09366520433
ACH-001302,-0.481990054782
ACH-001303,-0.7110069715
ACH-001306,-1.1213121805700001
ACH-001318,-0.806073030178
ACH-001322,-0.798891446689
ACH-001328,-0.8915156962190001
ACH-001332,-0.8790120168359999
ACH-001333,-0.7904525327770001
ACH-001336,-0.7014707757080001
ACH-001340,-0.775313183881
ACH-001346,-0.7888022168690001
ACH-001353,-0.8476501973039999
ACH-001354,-0.686338046848
ACH-001367,-0.7483744440090001
ACH-001368,-1.01196143302
ACH-001374,-0.9657381602320001
ACH-001375,-0.8293313541830001
ACH-001377,-0.821849914858
ACH-001380,-0.720266630377
ACH-001391,-1.17265742808
ACH-001407,-0.874084026664
ACH-001408,-0.922600715062
ACH-001413,-0.7895336209289999
ACH-001430,-0.7716635772820001
ACH-001431,-1.09980491637
ACH-001450,-0.72300597546
ACH-001496,-0.782872203942
ACH-001500,-0.797145789455
ACH-001521,-0.797406772249
ACH-001523,-0.849927047629
ACH-001532,-0.7002429937569999
ACH-001536,-1.00379760452
ACH-001550,-0.8166379755550001
ACH-001552,-0.8806964670730001
ACH-001554,-0.8298337209550001
ACH-001645,-0.81959921448
ACH-001654,-0.647532221659
ACH-001715,-0.884844863866
ACH-001735,-1.14091233926
ACH-001736,-0.713695986102
ACH-001737,-1.06704097392
ACH-001740,-0.924074138769
ACH-001745,-0.640889550363
ACH-001750,-0.65311237759
ACH-001765,-0.66443913326
ACH-001956,-0.6528715710490001
ACH-001957,-0.6820215189650001
