,CAMKMT (79823)
ACH-000004,-0.377899374211
ACH-000007,0.129732117393
ACH-000009,-0.0701420981988
ACH-000011,0.09061755869339999
ACH-000012,-0.157793498948
ACH-000013,-0.0917509441963
ACH-000014,0.36275806172799996
ACH-000015,-0.023966211978099998
ACH-000017,-0.0443425634062
ACH-000018,0.190031347762
ACH-000019,-0.24762642377099997
ACH-000021,-0.147807076446
ACH-000022,-0.08794816588439999
ACH-000025,-0.260072457105
ACH-000028,-0.04659946508690001
ACH-000030,-0.0973917059364
ACH-000035,-0.143959579838
ACH-000036,-0.049791753960999996
ACH-000037,-0.00792334471623
ACH-000039,0.170091120141
ACH-000040,-0.13269069385600002
ACH-000041,-0.0938834387873
ACH-000042,-0.100180364584
ACH-000045,0.0861789588325
ACH-000047,-0.08912418635089998
ACH-000052,-0.07640293663350001
ACH-000053,-0.0435753805497
ACH-000054,-0.21494313119800001
ACH-000055,-0.152230504211
ACH-000060,-0.08262480747050001
ACH-000067,-0.136594822207
ACH-000070,-0.11622514084100001
ACH-000075,0.133750965076
ACH-000078,-0.35583284894699996
ACH-000082,-0.18625683528499998
ACH-000085,0.198150174481
ACH-000086,-0.106721830714
ACH-000087,-0.05415291021700001
ACH-000092,-0.0270731296823
ACH-000095,-0.136795193455
ACH-000097,-0.164812937905
ACH-000098,-0.010536501941500001
ACH-000099,-0.0344913761339
ACH-000108,-0.23183860997699998
ACH-000113,-0.11542473421800001
ACH-000115,-0.0126857513201
ACH-000116,-0.19115564066500002
ACH-000118,0.00985006327215
ACH-000120,-0.0752729833326
ACH-000123,-0.109456936105
ACH-000127,-0.22431663319200001
ACH-000128,-0.0411050037139
ACH-000132,-0.183786704514
ACH-000133,-0.258325436358
ACH-000137,-0.0252070196137
ACH-000138,0.0378628658935
ACH-000142,-0.0242718147796
ACH-000143,-0.0342752415557
ACH-000146,-0.10920175208499999
ACH-000148,-0.0448635642287
ACH-000150,0.149749408617
ACH-000152,-0.298301731678
ACH-000153,0.34100750094000004
ACH-000159,-0.017205396006900003
ACH-000160,-0.158480783979
ACH-000163,-0.0684452321524
ACH-000167,-0.240555028235
ACH-000168,-0.0751327920402
ACH-000169,-0.04941397774180001
ACH-000178,0.008317256154689999
ACH-000182,-0.110108721171
ACH-000183,-0.094633011297
ACH-000188,-0.117654900678
ACH-000189,0.063593345173
ACH-000190,-0.187813554072
ACH-000198,0.00206448113267
ACH-000204,-0.0880464420173
ACH-000206,-0.323502258043
ACH-000207,0.110262189381
ACH-000211,-0.036960398685099996
ACH-000215,-0.0475605211048
ACH-000221,-0.0426983559083
ACH-000222,0.110100854333
ACH-000223,-0.09673137873700001
ACH-000226,-0.146627555609
ACH-000227,0.0664190938871
ACH-000228,-0.12635555466600001
ACH-000231,-0.11162001295099999
ACH-000232,0.0139865736438
ACH-000233,0.024866139840000002
ACH-000234,-0.17048325798300001
ACH-000235,-0.131779809311
ACH-000237,-0.17881299502099998
ACH-000238,-0.0899539998163
ACH-000243,-0.175211520361
ACH-000244,-0.142935317384
ACH-000246,-0.183501901505
ACH-000248,0.010718346570299998
ACH-000250,-0.162445142972
ACH-000251,-0.119197802055
ACH-000253,-0.166782246962
ACH-000255,0.028883182394500002
ACH-000256,-0.208786615725
ACH-000257,0.387079745479
ACH-000258,-0.151033187346
ACH-000259,-0.10340448971899999
ACH-000260,-0.08952895877059999
ACH-000261,-0.0816293877816
ACH-000262,0.161653810229
ACH-000263,0.00028345782728500003
ACH-000264,-0.149920369373
ACH-000265,-0.0149496359501
ACH-000266,-0.10530435176200001
ACH-000272,-0.149691798241
ACH-000273,-0.0675271802833
ACH-000274,-0.0673915746622
ACH-000277,-0.021572745169799998
ACH-000278,-0.134169736614
ACH-000279,0.086927758804
ACH-000280,0.134072419727
ACH-000281,-0.0513050361945
ACH-000288,-0.127675710497
ACH-000291,-0.0530388605939
ACH-000293,-0.191727533974
ACH-000294,-0.227326443229
ACH-000295,-0.103174541197
ACH-000296,-0.271786312574
ACH-000302,0.023419758360700003
ACH-000304,-0.35496437788199997
ACH-000307,-0.118579236054
ACH-000308,-0.0629922158623
ACH-000310,-0.228479154896
ACH-000311,-0.056312525746099996
ACH-000312,-0.131135612485
ACH-000315,-0.140186164286
ACH-000316,-0.114913293751
ACH-000317,-0.064455224634
ACH-000318,-0.00046479657217500005
ACH-000319,-0.034752761410099996
ACH-000320,-0.141742328516
ACH-000322,-0.173647034196
ACH-000323,0.0997831079348
ACH-000324,-0.0698133255175
ACH-000329,-0.104974981733
ACH-000330,-0.325252554938
ACH-000331,-0.30838020055
ACH-000332,-0.15795113925899998
ACH-000334,0.299548630195
ACH-000335,-0.0836051226846
ACH-000336,-0.0653845637639
ACH-000337,0.224038489827
ACH-000339,-0.127173020987
ACH-000341,-0.226923497236
ACH-000348,-0.10087994049900001
ACH-000350,-0.00584601548429
ACH-000352,-0.011624050229400001
ACH-000356,0.0344438030258
ACH-000361,-0.286192863004
ACH-000362,0.00989876725966
ACH-000363,-0.027690850756900004
ACH-000364,-0.111012303595
ACH-000365,0.054969192034
ACH-000366,-0.205850759542
ACH-000368,-0.384511238312
ACH-000374,-0.0379221942534
ACH-000375,-0.0285888738613
ACH-000376,-0.237502713607
ACH-000381,-0.144196751809
ACH-000383,-0.029071224065
ACH-000387,-0.134950292279
ACH-000389,-0.308688879149
ACH-000390,-0.10074070297
ACH-000393,-0.143929000649
ACH-000395,-0.0376342399448
ACH-000397,-0.180513313726
ACH-000401,0.027590787041599996
ACH-000402,-0.389087745776
ACH-000403,-0.140839934049
ACH-000404,0.38037959291100004
ACH-000406,0.0111269606311
ACH-000407,-0.136954025564
ACH-000408,0.13009685210000002
ACH-000410,-0.189055978605
ACH-000411,-0.142945673578
ACH-000414,-0.0686385324149
ACH-000415,-0.0316933556889
ACH-000416,-0.152964873413
ACH-000420,-0.000781524455905
ACH-000421,-0.063701069806
ACH-000424,0.17746881237300002
ACH-000425,-0.0512679840926
ACH-000426,-0.0763373263701
ACH-000427,-0.018660369988400004
ACH-000433,-0.11192131119200001
ACH-000436,-0.146917387998
ACH-000444,-0.112234348388
ACH-000445,-0.038287126480900005
ACH-000448,-0.175570673244
ACH-000450,-0.48452090117200003
ACH-000452,-0.114963732181
ACH-000454,-0.170429049912
ACH-000458,-0.20548048021200002
ACH-000459,-0.212204250889
ACH-000460,-0.0968348123058
ACH-000461,-0.135869219317
ACH-000463,-0.125779441711
ACH-000464,-0.21166849816799999
ACH-000466,-0.0909348102222
ACH-000467,-0.0596272866897
ACH-000468,0.10272520745
ACH-000469,-0.0803233430373
ACH-000470,-0.0856105395708
ACH-000471,-0.174276664203
ACH-000472,-0.102500934957
ACH-000473,-0.159404220501
ACH-000475,-0.081775955245
ACH-000476,0.036478387875900006
ACH-000477,0.0355533710678
ACH-000480,-0.0534390082759
ACH-000481,-0.12059541809699999
ACH-000483,-0.00754779239268
ACH-000484,-0.15562072637399998
ACH-000485,-0.0507580888238
ACH-000486,-0.249729209774
ACH-000487,0.0386842216676
ACH-000488,-0.150519249348
ACH-000490,-0.107296383959
ACH-000491,0.0377636387313
ACH-000495,-0.246099399841
ACH-000496,-0.0186517537093
ACH-000499,-0.0244389673307
ACH-000500,0.251393856258
ACH-000502,0.00967898668169
ACH-000503,-0.180763032389
ACH-000505,-0.138305384385
ACH-000507,-0.19794011006999998
ACH-000510,-0.0218639777936
ACH-000511,-0.135347229957
ACH-000512,0.028825547169499997
ACH-000516,-0.143841024681
ACH-000517,-0.162461953267
ACH-000518,0.0514962134571
ACH-000520,0.0584628502465
ACH-000521,-0.274440248494
ACH-000522,-0.0125767023709
ACH-000524,-0.0713651543458
ACH-000527,-0.0495613478559
ACH-000528,-0.095919520506
ACH-000537,-0.185498491998
ACH-000541,-0.139531350448
ACH-000542,-0.04258674525719999
ACH-000544,0.040774984781199994
ACH-000545,-0.14620214654400002
ACH-000547,0.154030295357
ACH-000548,-0.171994430075
ACH-000549,0.0940680561012
ACH-000550,-0.0919357350208
ACH-000552,-0.12131790050300001
ACH-000556,-0.09839669780819998
ACH-000557,-0.0251805991247
ACH-000570,0.0639026784263
ACH-000571,-0.131444038869
ACH-000573,-0.00786088540179
ACH-000576,-0.111418435813
ACH-000580,-0.164272238044
ACH-000584,-0.09854704076760001
ACH-000585,-0.08910695870719999
ACH-000588,-0.016552163473499998
ACH-000589,-0.06653474006440001
ACH-000591,-0.164673468179
ACH-000593,-0.102779887947
ACH-000600,0.042416092195
ACH-000601,-0.0623082310688
ACH-000604,0.277643489654
ACH-000605,0.137356163409
ACH-000606,-0.172564811036
ACH-000608,-0.139475244137
ACH-000614,-0.209339677826
ACH-000616,-0.144330688505
ACH-000618,-0.015883174604799998
ACH-000619,-0.12102155557800001
ACH-000620,-0.135866773217
ACH-000621,-0.125079077034
ACH-000622,-0.256130098001
ACH-000623,-0.20401862537
ACH-000624,-0.0749666048278
ACH-000627,-0.128114074763
ACH-000630,0.0179139655392
ACH-000632,-0.07712445351139999
ACH-000633,-0.127899980403
ACH-000637,-0.24290737371999999
ACH-000638,-0.022946596093900002
ACH-000646,0.417504160565
ACH-000647,-0.0759502064202
ACH-000648,-0.32690710160799996
ACH-000649,0.08412456479769999
ACH-000651,-0.0405663020607
ACH-000652,-0.0687738336
ACH-000653,-0.209321773372
ACH-000657,-0.07577613753560002
ACH-000658,0.0627007915157
ACH-000661,-0.059353932559000004
ACH-000662,-0.0997217757789
ACH-000663,-0.021347857311
ACH-000665,-0.137037651997
ACH-000671,-0.16494860215399998
ACH-000673,-0.103985483771
ACH-000676,-0.0769026753773
ACH-000677,-0.189310525083
ACH-000681,0.278590408123
ACH-000682,-0.0658719925693
ACH-000683,-0.0814181444528
ACH-000684,0.23142125232799998
ACH-000688,-0.0324333288801
ACH-000693,-0.153381676577
ACH-000694,-0.007310056005109999
ACH-000695,-0.289514308402
ACH-000696,-0.192143205292
ACH-000697,-0.09865457551319999
ACH-000699,-0.100077946186
ACH-000701,-0.18104978411699998
ACH-000706,-0.00970086788708
ACH-000711,-0.120627663878
ACH-000713,-0.198244173408
ACH-000714,0.023101381581599998
ACH-000718,-0.08551861971439999
ACH-000720,-0.07858196189939999
ACH-000721,-0.009773318083190001
ACH-000724,0.139664531077
ACH-000725,-0.177166012278
ACH-000732,-0.0597807209161
ACH-000734,0.00197737639204
ACH-000735,-0.154741663434
ACH-000736,-0.0327230849481
ACH-000738,-0.0795365218494
ACH-000746,-0.0724511848129
ACH-000747,0.097324622422
ACH-000748,-0.0164208478689
ACH-000753,-0.126927227243
ACH-000756,-0.041234755
ACH-000757,0.0535051485461
ACH-000758,-0.20647679533100002
ACH-000760,-0.225843025035
ACH-000763,-0.0919949983547
ACH-000764,-0.105399887015
ACH-000765,0.127253633038
ACH-000766,-0.188272491451
ACH-000767,-0.0411260053447
ACH-000768,0.00956970025828
ACH-000769,-0.268230082789
ACH-000770,-0.0345408805811
ACH-000771,-0.139189733495
ACH-000773,-0.131806169615
ACH-000776,0.172813790689
ACH-000777,-0.156260972124
ACH-000778,-0.26773417789500004
ACH-000781,-0.0289996346594
ACH-000782,-0.174503047593
ACH-000783,-0.0326244221727
ACH-000784,0.0679777399101
ACH-000785,-0.0718940133146
ACH-000787,-0.14555364429
ACH-000788,-0.0516366472506
ACH-000791,-0.140651562818
ACH-000792,-0.056863045860900005
ACH-000794,-0.09474210492860001
ACH-000796,-0.187612307731
ACH-000799,-0.123926547727
ACH-000800,-0.0168682943597
ACH-000802,0.013428042660100002
ACH-000804,-0.17449312522399998
ACH-000805,-0.020008947843599998
ACH-000809,-0.0552930377131
ACH-000810,0.0414987005978
ACH-000811,-0.022812446104200003
ACH-000817,-0.29055389489100003
ACH-000819,-0.210081964778
ACH-000820,-0.380765045749
ACH-000821,-0.146658780411
ACH-000822,-0.22113967913000002
ACH-000823,0.07122122645239999
ACH-000824,-0.00760917628276
ACH-000827,-0.153263949938
ACH-000829,0.179966774256
ACH-000831,-0.0733734235784
ACH-000832,-0.172279101364
ACH-000833,-0.26549219823000003
ACH-000834,-0.11558533020400001
ACH-000835,-0.0676508380705
ACH-000836,-0.00117292727126
ACH-000837,0.006343658686649999
ACH-000838,0.148968451469
ACH-000839,0.004174111324639999
ACH-000840,-0.00207452742516
ACH-000841,0.147961181438
ACH-000843,-0.22004346170400002
ACH-000846,-0.420396814304
ACH-000847,-0.16443024210899998
ACH-000848,-0.09360253727489999
ACH-000849,0.201681763892
ACH-000851,0.0157148313357
ACH-000855,-0.445345785054
ACH-000856,-0.0202619348314
ACH-000858,0.0488790626616
ACH-000859,-0.200151927707
ACH-000861,0.0282071151462
ACH-000862,-0.197540671002
ACH-000865,0.038927028238599996
ACH-000866,-0.0992078191152
ACH-000867,-0.0514949102375
ACH-000869,-0.135392198429
ACH-000872,0.09961668233780001
ACH-000873,0.10496458686
ACH-000876,0.0751695670654
ACH-000878,0.036580475966199996
ACH-000880,0.0954486460225
ACH-000881,-0.013102421164799998
ACH-000882,-0.0268459875795
ACH-000884,-0.0807775611555
ACH-000885,-0.0561893670684
ACH-000887,0.00411426392864
ACH-000888,-0.10981237636499999
ACH-000889,0.0895844045861
ACH-000890,-0.10692355119100001
ACH-000896,-0.215500993373
ACH-000898,0.067201919913
ACH-000900,-0.40701072653000003
ACH-000901,-0.15969149616699999
ACH-000905,-0.06060009552040001
ACH-000906,-0.160173182262
ACH-000907,-0.283839064582
ACH-000910,-0.0125456149597
ACH-000911,-0.10380759913899999
ACH-000912,-0.103378503106
ACH-000913,0.059604810534
ACH-000915,-0.12046724570699999
ACH-000916,-0.24643411158599998
ACH-000917,0.110989309706
ACH-000921,-0.08742197004869999
ACH-000924,-0.08624198896960002
ACH-000926,-0.048609495345599996
ACH-000928,-0.005214999178029999
ACH-000929,-0.08069405484060001
ACH-000932,-0.0501834669089
ACH-000935,0.0579345100177
