,CCDC144NL (339184)
ACH-000366,-0.22587239737700002
ACH-000368,-0.29981489733399996
ACH-000374,-0.345158980348
ACH-000375,-0.58070452287
ACH-000376,-0.326630687589
ACH-000381,-0.465867829318
ACH-000383,-0.37935557307400003
ACH-000387,-0.367192165477
ACH-000389,-0.46648551037299996
ACH-000390,-0.205990965665
ACH-000393,-0.468079380141
ACH-000395,-0.34988597150600004
ACH-000397,-0.49895130011100003
ACH-000401,-0.38596564693
ACH-000402,-0.222688815702
ACH-000403,-0.642808626247
ACH-000404,-0.21695830874299998
ACH-000406,-0.262896083476
ACH-000407,-0.582621323278
ACH-000408,-0.312202997253
ACH-000410,-0.265086394398
ACH-000411,-0.535630650671
ACH-000414,-0.37230641977300005
ACH-000415,-0.720363584041
ACH-000416,-0.524018594637
ACH-000420,-0.385360923064
ACH-000421,-0.5205687669560001
ACH-000424,-0.25449596793900003
ACH-000425,-0.245181128591
ACH-000426,-0.545783299704
ACH-000427,-0.577235858877
ACH-000433,-0.45899613138800005
ACH-000436,-0.29379555496599996
ACH-000444,-0.321099446263
ACH-000445,-0.6819642808699999
ACH-000448,-0.533378608278
ACH-000450,-0.274303712727
ACH-000452,-0.292885259462
ACH-000454,-0.321209937642
ACH-000458,-0.490449182552
ACH-000459,-0.365902713361
ACH-000460,-0.305578761705
ACH-000461,-0.448687289855
ACH-000463,-0.478921650726
ACH-000464,-0.7573267764139999
ACH-000466,-0.592858488754
ACH-000467,-0.38258967085100004
ACH-000468,-0.440547724623
ACH-000469,-0.526943025487
ACH-000470,-0.37007547695299997
ACH-000471,-0.473822115022
ACH-000472,-0.473252858112
ACH-000473,-0.581981279893
ACH-000475,-0.468138811557
ACH-000476,-0.360992668159
ACH-000477,-0.36949078303099997
ACH-000480,-0.607795718562
ACH-000481,-0.394525831009
ACH-000483,-0.703250963642
ACH-000484,-0.53763018839
ACH-000485,-0.397564825193
ACH-000486,-0.37379780292099996
ACH-000487,-0.371920308327
ACH-000488,-0.36692572253399997
ACH-000490,-0.286873653711
ACH-000491,-0.37898903941699996
ACH-000495,-0.193832511207
ACH-000496,-0.43573694738799995
ACH-000499,-0.310580986514
ACH-000500,-0.541696871223
ACH-000502,-0.499565791845
ACH-000503,-0.502233445782
ACH-000505,-0.551747499693
ACH-000507,-0.361416937818
ACH-000510,-0.715632155927
ACH-000511,-0.22933746159899998
ACH-000512,-0.482968559217
ACH-000516,-0.484069201101
ACH-000517,-0.44182731095100003
ACH-000518,-0.479507284119
ACH-000520,-0.34034698315300005
ACH-000521,-0.7530115130509999
ACH-000522,-0.32315147634
ACH-000524,-0.40817242533
ACH-000527,-0.5782645830740001
ACH-000528,-0.443454814217
ACH-000537,-0.303724663924
ACH-000541,-0.319908124216
ACH-000542,-0.5357404892700001
ACH-000544,-0.460703148105
ACH-000545,-0.7893982306389999
ACH-000547,-0.254968955835
ACH-000548,-0.38871688632
ACH-000549,-0.315845591707
ACH-000550,-0.472416925743
ACH-000552,-0.340890443978
ACH-000556,-0.5620889621399999
ACH-000557,-0.154991222726
ACH-000570,-0.742346442459
ACH-000571,-0.47865647182099996
ACH-000573,-0.563816064163
ACH-000576,-0.317942986718
ACH-000580,-0.626833661453
ACH-000584,-0.364342418138
ACH-000585,-0.366687876466
ACH-000588,-0.784301211613
ACH-000589,-0.41036379632299996
ACH-000591,-0.50629667206
ACH-000593,-0.498712498345
ACH-000600,-0.280576198646
ACH-000601,-0.535142143199
ACH-000604,-0.5143427381710001
ACH-000605,-0.315708838251
ACH-000606,-0.426738722727
ACH-000608,-0.344574268962
ACH-000614,-0.271337649764
ACH-000616,-0.35677995555500003
ACH-000618,-0.30355615546
ACH-000619,-0.732142612458
ACH-000620,-0.423063326656
ACH-000621,-0.584485013782
ACH-000622,-0.5868937445660001
ACH-000623,-0.6696166205399999
ACH-000624,-0.66710867532
ACH-000627,-0.625885528712
ACH-000630,-0.45415184929799995
ACH-000632,-0.489274685747
ACH-000633,-0.6193371219870001
ACH-000637,-0.546249532633
ACH-000638,-0.287265914284
ACH-000646,-0.578928215488
ACH-000647,-0.26057662517499997
ACH-000648,-0.253790211683
ACH-000649,-0.355361726436
ACH-000651,-0.477423081774
ACH-000652,-0.335001907212
ACH-000653,-0.35317035585199996
ACH-000657,-0.5679894147060001
ACH-000658,-0.307659545679
ACH-000661,-0.30890778308600003
ACH-000662,-0.411654965789
ACH-000663,-0.32915413929000004
ACH-000665,-0.39069807933300005
ACH-000671,-0.30072288057700003
ACH-000673,-0.705917071279
ACH-000676,-0.41794108486299997
ACH-000677,-0.42073060145400004
ACH-000681,-0.50686280338
ACH-000682,-0.484554005489
ACH-000683,-0.257439381357
ACH-000684,-0.250079265849
ACH-000688,-0.474485135548
ACH-000693,-0.463350179418
ACH-000694,-0.33718468646300004
ACH-000695,-0.6355982867450001
ACH-000696,-0.562416784353
ACH-000697,-0.5576958822070001
ACH-000699,-0.589697041053
ACH-000701,-0.23195386940499998
ACH-000706,-0.32384255237
ACH-000711,-0.53570500519
ACH-000713,-0.748530880943
ACH-000714,-0.283815305493
ACH-000718,-0.738274118597
ACH-000720,-0.452414159426
ACH-000721,-0.5317770720489999
ACH-000724,-0.26333011739
ACH-000725,-0.18823377095
ACH-000732,-0.52896769328
ACH-000734,-0.327630892937
ACH-000735,-0.40838236313000004
ACH-000736,-0.565220717171
ACH-000738,-0.329238335495
ACH-000746,-0.232988145546
ACH-000747,-0.238331192405
ACH-000748,-0.244351567966
ACH-000753,-0.47661280244800003
ACH-000756,-0.3782628526199999
ACH-000757,-0.28841068571999995
ACH-000758,-0.359925088207
ACH-000760,-0.44055150782799996
ACH-000763,-0.40956769431
ACH-000764,-0.919417854041
ACH-000765,-0.134506919818
ACH-000766,-0.56934702839
ACH-000767,-0.6196255934889999
ACH-000768,-0.44359610494699997
ACH-000769,-0.390921279132
ACH-000770,-0.57499953092
ACH-000771,-0.454944025763
ACH-000773,-0.488663351582
ACH-000776,-0.30090038519400003
ACH-000777,-0.413713573095
ACH-000778,-0.510506622942
ACH-000781,-0.481259997525
ACH-000782,-0.372909581776
ACH-000783,-0.53232764456
ACH-000784,-0.42672387585500005
ACH-000785,-0.504158687729
ACH-000787,-0.472959285475
ACH-000788,-0.41727104636100004
ACH-000791,-0.529372577096
ACH-000792,-0.41658371407899997
ACH-000794,-0.22325624062199997
ACH-000796,-0.823702807843
ACH-000799,-0.566498470985
ACH-000800,-0.299097632974
ACH-000802,-0.396340817847
ACH-000804,-0.0968850668604
ACH-000805,-0.505492574823
ACH-000809,-0.590217052143
ACH-000810,-0.152474055533
ACH-000811,-0.5220223788930001
ACH-000817,-0.528095108753
ACH-000819,-0.287870774946
ACH-000820,-0.415629373179
ACH-000821,-0.157102470139
ACH-000822,-0.24884618417800003
ACH-000823,-0.224764024531
ACH-000824,-0.22823333546900001
ACH-000827,-0.390217864957
ACH-000829,-0.619655452244
ACH-000831,-0.115611186639
ACH-000832,-0.27154078589200004
ACH-000833,-0.492414914802
ACH-000834,-0.415190442077
ACH-000835,-0.326533706225
ACH-000836,-0.528533990114
ACH-000837,-0.565995857305
ACH-000838,-0.168991359865
ACH-000839,-0.651578904752
ACH-000840,-0.5040813066250001
ACH-000841,-0.38799124721
ACH-000843,-0.46901706854900005
ACH-000846,-0.5810763726899999
ACH-000847,-0.578966067139
ACH-000848,-0.270657439228
ACH-000849,-0.665124309636
ACH-000851,-0.25667375121999997
ACH-000855,-0.232970091066
ACH-000856,-0.304413146832
ACH-000858,-0.343891377834
ACH-000859,-0.627969635902
ACH-000861,-0.54019086655
ACH-000862,-0.34010180200199996
ACH-000865,-0.260422584889
ACH-000866,-0.328318050353
ACH-000867,-0.821098994189
ACH-000869,-0.278615853121
ACH-000872,-0.331875210125
ACH-000873,-0.0241755878269
ACH-000876,-0.549882940524
ACH-000878,-0.160160398019
ACH-000880,-0.46208947023999997
ACH-000881,-0.5345330825869999
ACH-000882,-0.36137226485600005
ACH-000884,-0.303584522471
ACH-000885,-0.348980335933
ACH-000887,-0.404389689598
ACH-000888,-0.47740666405599996
ACH-000889,-0.798530897863
ACH-000890,-0.67714927618
ACH-000896,-0.460813634308
ACH-000898,-0.392506007681
ACH-000900,-0.335475146975
ACH-000901,-0.254874143972
ACH-000905,-0.433139441077
ACH-000906,-0.224739010867
ACH-000907,-0.447838453171
ACH-000910,-0.482561477324
ACH-000911,-0.589571753252
ACH-000912,-0.319192599667
ACH-000913,-0.47673567084
ACH-000915,-0.448706931643
ACH-000916,-0.339815152557
ACH-000917,-1.00922012513
ACH-000921,-0.35186848897
ACH-000924,-0.5567913802910001
ACH-000926,-0.405918146792
ACH-000928,-0.37166600341899997
ACH-000929,-0.27192199554200003
ACH-000932,-0.5170346982
ACH-000935,-0.204370015548
ACH-000936,-0.250094877644
ACH-000937,-0.6908591177869999
ACH-000938,-0.246863060863
ACH-000939,-0.360829255279
ACH-000941,-0.35664236427
ACH-000943,-0.410444129032
ACH-000946,-0.40680812353
ACH-000947,-0.389879305828
ACH-000948,-0.482858727752
ACH-000950,-0.30623604412
ACH-000953,-0.6696607807899999
ACH-000957,-0.5772753483290001
ACH-000958,-0.40815237727
ACH-000960,-0.414786047793
ACH-000963,-0.426010037925
ACH-000968,-0.252964588479
ACH-000969,-0.287741800739
ACH-000973,-0.596688303087
ACH-000974,-0.31491565456099996
ACH-000975,-0.567543734653
ACH-000976,-0.540084372455
ACH-000978,-0.296391176444
ACH-000980,-0.43600886868699995
ACH-000984,-0.6716941077580001
ACH-000986,-0.271296846406
ACH-000988,-0.551494745631
ACH-000993,-0.427957198372
ACH-000994,-0.6909064432240001
ACH-000996,-0.710199710764
ACH-001001,-0.490014525691
ACH-001020,-0.39141342357500003
ACH-001028,-0.433160336483
ACH-001031,-0.320055885675
ACH-001038,-0.503264608132
ACH-001048,-0.444987035407
ACH-001050,-0.5656488577350001
ACH-001053,-0.336377790967
ACH-001054,-0.417949172065
ACH-001061,-0.374341926041
ACH-001067,-0.580787970329
ACH-001075,-0.36209324937200005
ACH-001096,-0.375256232037
ACH-001128,-0.501938638151
ACH-001134,-0.39740593534900004
ACH-001151,-0.42707042987899996
ACH-001163,-0.463318327583
ACH-001164,-0.262738420531
ACH-001173,-0.455899479512
ACH-001183,-0.615974719146
ACH-001184,-0.5127928870699999
ACH-001190,-0.33461029885000004
ACH-001192,-0.131102640978
ACH-001193,-0.448387190629
ACH-001196,-0.7870153465199999
ACH-001197,-0.36781786545
ACH-001205,-0.6719212864120001
ACH-001211,-0.560663601424
ACH-001212,-0.945073045782
ACH-001228,-0.275261283328
ACH-001232,-0.411818102834
ACH-001239,-0.451214974436
ACH-001274,-0.43202856951499996
ACH-001275,-0.44199288052
ACH-001277,-0.591250418492
ACH-001278,-0.597489842473
ACH-001280,-0.659564846114
ACH-001283,-0.438797136633
ACH-001289,-0.329436941814
ACH-001295,-0.8086002022040001
ACH-001300,-0.835399817319
ACH-001301,-0.219226641408
ACH-001302,-0.360730930377
ACH-001303,-0.299759844538
ACH-001306,-0.30564025625999997
ACH-001318,-0.381989709643
ACH-001322,-0.525194259048
ACH-001328,-0.37385361175
ACH-001332,-0.584292007983
ACH-001333,-0.204759618281
ACH-001336,-0.293871879592
ACH-001340,-0.532757312013
ACH-001346,-0.38500984259800003
ACH-001353,-0.537421433568
ACH-001354,-0.718212813402
ACH-001367,-0.434138818644
ACH-001368,-0.295905009931
ACH-001374,-0.9177556148459999
ACH-001375,-0.581067401985
ACH-001377,-0.576897508161
ACH-001380,-0.410996487814
ACH-001391,-0.6122017540320001
ACH-001407,-0.469253238548
ACH-001408,-0.388840974545
ACH-001413,-0.505629866108
ACH-001430,-0.385351946527
ACH-001431,-0.473726541529
ACH-001450,-0.40092391631200003
ACH-001496,-0.355329430786
ACH-001500,-0.49742762653899997
ACH-001521,-0.721581256127
ACH-001523,-0.382092174384
ACH-001532,-0.468181798591
ACH-001536,-0.49657331392
ACH-001550,-0.360384341011
ACH-001552,-0.538998800744
ACH-001554,-0.523180703566
ACH-001645,-0.180673187921
ACH-001654,-0.222971014714
ACH-001715,-0.7443510945399999
ACH-001735,-0.487524834226
ACH-001736,-0.48688021987400004
ACH-001737,-0.527525309962
ACH-001740,-0.5390900421320001
ACH-001745,-0.268430570023
ACH-001750,-0.54797724276
ACH-001765,-0.442083808869
ACH-001956,-0.396738209072
ACH-001957,-0.561021327591
