,LYPLA2 (11313)
ACH-000294,-0.335072420814
ACH-000295,-0.17110050844900002
ACH-000296,-0.194618236484
ACH-000302,-0.38408386969999997
ACH-000304,-0.306539930576
ACH-000307,-0.282383921148
ACH-000308,-0.17405630080499998
ACH-000310,-0.174911435148
ACH-000311,-0.0179006388083
ACH-000312,-0.307405591965
ACH-000315,-0.118114962228
ACH-000316,-0.408362403687
ACH-000317,-0.22369197167500002
ACH-000318,-0.218259211492
ACH-000319,-0.187210834279
ACH-000320,-0.225259216908
ACH-000322,-0.5085571476340001
ACH-000323,-0.292163066302
ACH-000324,-0.25116006281
ACH-000329,-0.29832376671300004
ACH-000330,-0.21604428095
ACH-000331,-0.303460748778
ACH-000332,-0.147632156547
ACH-000334,-0.228983316551
ACH-000335,-0.207917143312
ACH-000336,-0.334755940393
ACH-000337,-0.11922966613399999
ACH-000339,-0.10338763607999998
ACH-000341,-0.35381934773100004
ACH-000348,-0.30390402466899996
ACH-000350,-0.0271876465835
ACH-000352,-0.142806542829
ACH-000356,-0.244755669439
ACH-000361,0.117634445291
ACH-000362,-0.16859121398600002
ACH-000363,-0.189360686281
ACH-000364,-0.247775776373
ACH-000365,-0.329176770699
ACH-000366,-0.113411267402
ACH-000368,-0.23453456623000005
ACH-000374,-0.330801611982
ACH-000375,-0.0417927952803
ACH-000376,-0.196582614745
ACH-000381,-0.0710586905395
ACH-000383,-0.262378847647
ACH-000387,-0.256589061341
ACH-000389,-0.433885908182
ACH-000390,-0.115903394721
ACH-000393,-0.297097970306
ACH-000395,-0.534247351497
ACH-000397,-0.0926759746378
ACH-000401,-0.31050949290999996
ACH-000402,-0.521481178406
ACH-000403,-0.340285028406
ACH-000404,-0.20389290491
ACH-000406,-0.230459931246
ACH-000407,-0.235455051987
ACH-000408,-0.17179261693599998
ACH-000410,-0.18474783629
ACH-000411,-0.100078245568
ACH-000414,0.057074020283
ACH-000415,-0.31856270705899997
ACH-000416,-0.301385984958
ACH-000420,-0.293248726493
ACH-000421,-0.193387011321
ACH-000424,-0.191622767245
ACH-000425,-0.237863898569
ACH-000426,-0.00685944712835
ACH-000427,-0.379115130101
ACH-000433,-0.34912699778399997
ACH-000436,-0.0342637400905
ACH-000444,-0.181657839553
ACH-000445,-0.331668304181
ACH-000448,-0.262569428352
ACH-000450,-0.21889667481800001
ACH-000452,-0.24531767644400002
ACH-000454,-0.32819774668699997
ACH-000458,-0.286160231566
ACH-000459,0.00156448801371
ACH-000460,-0.285610648626
ACH-000461,-0.467852518486
ACH-000463,-0.09102404638219999
ACH-000464,-0.233494271368
ACH-000466,-0.025743208146900003
ACH-000467,-0.156713246513
ACH-000468,-0.208900066168
ACH-000469,-0.23011819047600002
ACH-000470,-0.405210099496
ACH-000471,-0.283480095067
ACH-000472,-0.07558436208960001
ACH-000473,-0.111707117649
ACH-000475,-0.178404326535
ACH-000476,-0.221895881466
ACH-000477,-0.14736663385600002
ACH-000480,-0.0334871670596
ACH-000481,-0.387188794123
ACH-000483,-0.280315889061
ACH-000484,-0.27162942676199997
ACH-000485,-0.245167043615
ACH-000486,-0.166762505028
ACH-000487,-0.284121871812
ACH-000488,-0.313590489958
ACH-000490,-0.270193826989
ACH-000491,-0.243637335359
ACH-000495,-0.233230879451
ACH-000496,-0.39245207266599996
ACH-000499,-0.446329543303
ACH-000500,0.219414480661
ACH-000502,-0.245670511283
ACH-000503,-0.139982893823
ACH-000505,-0.32645106083500003
ACH-000507,-0.2756273056
ACH-000510,-0.160585159211
ACH-000511,-0.32048265097899997
ACH-000512,-0.26540304380699997
ACH-000516,-0.277870140804
ACH-000517,-0.252812621569
ACH-000518,-0.100823417042
ACH-000520,-0.319306138873
ACH-000521,-0.112684182395
ACH-000522,-0.38605157051600003
ACH-000524,-0.289172989037
ACH-000527,-0.0887755664068
ACH-000528,-0.134502462948
ACH-000537,-0.22884088569400002
ACH-000541,-0.061929473058
ACH-000542,-0.244104651918
ACH-000544,-0.273535362312
ACH-000545,-0.30475676399999996
ACH-000547,-0.487167366376
ACH-000548,-0.11180140445699999
ACH-000549,-0.354934794157
ACH-000550,-0.611569618704
ACH-000552,-0.413268870819
ACH-000556,-0.207549809623
ACH-000557,-0.126785172607
ACH-000570,-0.36956005633
ACH-000571,-0.21621487016199997
ACH-000573,-0.139661027967
ACH-000576,-0.427597831071
ACH-000580,-0.194035278887
ACH-000584,-0.423880531449
ACH-000585,-0.299216920753
ACH-000588,-0.46682747816299996
ACH-000589,-0.303493485929
ACH-000591,-0.534548990018
ACH-000593,-0.38552295742299997
ACH-000600,-0.46776782688
ACH-000601,-0.21111671763700002
ACH-000604,-0.117465006217
ACH-000605,-0.110600659635
ACH-000606,-0.393149803904
ACH-000608,-0.274316571829
ACH-000614,-0.141979963308
ACH-000616,-0.371618337484
ACH-000618,-0.223903287187
ACH-000619,-0.246685721241
ACH-000620,-0.18281764655299998
ACH-000621,-0.338054292337
ACH-000622,-0.394952782315
ACH-000623,-0.237610741561
ACH-000624,-0.17787777594700002
ACH-000627,-0.33988073806100005
ACH-000630,-0.28126888932300004
ACH-000632,-0.239563508873
ACH-000633,-0.18539363856600002
ACH-000637,-0.504392974631
ACH-000638,-0.199252548339
ACH-000646,-0.15160055614700002
ACH-000647,-0.173564479591
ACH-000648,-0.0993227639363
ACH-000649,-0.22227413775
ACH-000651,-0.252734128363
ACH-000652,-0.313488676051
ACH-000653,-0.14000391011
ACH-000657,-0.230253856056
ACH-000658,-0.14502798542099998
ACH-000661,-0.181842233637
ACH-000662,-0.577549012861
ACH-000663,-0.0065964019074
ACH-000665,-0.29780028349599996
ACH-000671,-0.3527429622
ACH-000673,-0.131033611661
ACH-000676,-0.065016253364
ACH-000677,-0.279494781526
ACH-000681,-0.164111331463
ACH-000682,-0.346087187922
ACH-000683,-0.34850418352799994
ACH-000684,-0.21038777795299998
ACH-000688,-0.349168300645
ACH-000693,-0.208028450959
ACH-000694,-0.127170366195
ACH-000695,-0.250326171738
ACH-000696,-0.256430525925
ACH-000697,-0.20188624001299998
ACH-000699,-0.359876274053
ACH-000701,-0.38173385845200003
ACH-000706,-0.207761432494
ACH-000711,-0.267897405505
ACH-000713,-0.34466262063299996
ACH-000714,-0.0934804825662
ACH-000718,-0.302863127939
ACH-000720,-0.29979497941
ACH-000721,-0.320661496365
ACH-000724,-0.219681854604
ACH-000725,-0.009625537652510001
ACH-000732,-0.18408021969500002
ACH-000734,-0.29627372668499996
ACH-000735,-0.254760549111
ACH-000736,-0.37425424551500003
ACH-000738,-0.254162849217
ACH-000746,-0.150472300848
ACH-000747,-0.00141858082574
ACH-000748,-0.244529664703
ACH-000753,-0.08543491782410001
ACH-000756,-0.22741471364799998
ACH-000757,-0.371327065981
ACH-000758,-0.136862736993
ACH-000760,-0.104555721538
ACH-000763,-0.176178881509
ACH-000764,-0.545099742505
ACH-000765,-0.401496633315
ACH-000766,-0.29449458665899997
ACH-000767,-0.184221956296
ACH-000768,-0.276599635188
ACH-000769,-0.36835713760899996
ACH-000770,-0.172317695462
ACH-000771,-0.10986143485
ACH-000773,-0.19328586550700003
ACH-000776,-0.300146897505
ACH-000777,-0.182872893545
ACH-000778,-0.188682185856
ACH-000781,-0.32044350933000004
ACH-000782,-0.36359597733000004
ACH-000783,-0.391820500423
ACH-000784,-0.184550645194
ACH-000785,-0.514803437118
ACH-000787,-0.27834873547
ACH-000788,-0.175460957252
ACH-000791,-0.173568053239
ACH-000792,-0.247293566248
ACH-000794,-0.13401501725
ACH-000796,0.0147729027696
ACH-000799,-0.28191318814800004
ACH-000800,-0.292366338034
ACH-000802,-0.34322558267399994
ACH-000804,-0.278038742678
ACH-000805,-0.253303855514
ACH-000809,-0.163316927521
ACH-000810,-0.49223171903000007
ACH-000811,-0.39544983314599996
ACH-000817,-0.411572551575
ACH-000819,-0.397634338483
ACH-000820,0.244932792145
ACH-000821,-0.07521892242150001
ACH-000822,-0.128573123489
ACH-000823,-0.050367315002499996
ACH-000824,-0.207625587276
ACH-000827,-0.27827023504799997
ACH-000829,-0.336347430277
ACH-000831,-0.314383003961
ACH-000832,-0.34837808478
ACH-000833,-0.0891115316778
ACH-000834,-0.22790487107299998
ACH-000835,-0.205496088145
ACH-000836,0.0131638420759
ACH-000837,-0.11885055739700001
ACH-000838,-0.044628848667199995
ACH-000839,-0.0321901395293
ACH-000840,-0.381793927964
ACH-000841,-0.307521980378
ACH-000843,-0.28297613424199997
ACH-000846,-0.253970218184
ACH-000847,-0.221107580621
ACH-000848,-0.184852907341
ACH-000849,-0.118280935756
ACH-000851,-0.258248004656
ACH-000855,-0.18774671787900002
ACH-000856,-0.38100176434199995
ACH-000858,-0.19710820278900001
ACH-000859,-0.25478131679099997
ACH-000861,-0.24423669586999996
ACH-000862,-0.21374315011199999
ACH-000865,-0.250654823371
ACH-000866,-0.39315207573399996
ACH-000867,-0.142086114509
ACH-000869,-0.35149969292499994
ACH-000872,-0.17687882497000001
ACH-000873,-0.186607119265
ACH-000876,-0.10832595037000001
ACH-000878,-0.42642115345700005
ACH-000880,-0.27772193357299996
ACH-000881,-0.0130791404101
ACH-000882,-0.197178810487
ACH-000884,-0.170239218134
ACH-000885,-0.250070543207
ACH-000887,-0.24530300529
ACH-000888,-0.142491965743
ACH-000889,-0.40672237330600003
ACH-000890,0.0711697341609
ACH-000896,-0.0720693610827
ACH-000898,-0.136525453896
ACH-000900,-0.329375768812
ACH-000901,-0.18048378000300003
ACH-000905,-0.109157274186
ACH-000906,-0.17315357043699997
ACH-000907,-0.338339279511
ACH-000910,-0.0985669524917
ACH-000911,-0.258058607645
ACH-000912,-0.36001760016
ACH-000913,-0.253572075665
ACH-000915,-0.0710005872633
ACH-000916,-0.23388559761
ACH-000917,-0.324597945086
ACH-000921,-0.22801739512299998
ACH-000924,-0.13320600750800002
ACH-000926,-0.128569419299
ACH-000928,-0.249242700233
ACH-000929,-0.482639938937
ACH-000932,-0.0436579845958
ACH-000935,-0.236580364716
ACH-000936,-0.39787547048699995
ACH-000937,-0.275351330489
ACH-000938,-0.10044487825099999
ACH-000939,-0.355243766221
ACH-000941,-0.45320981306100006
ACH-000943,-0.366406709893
ACH-000946,-0.0742611684438
ACH-000947,-0.0695296016812
ACH-000948,-0.17493110571400003
ACH-000950,-0.043832904107
ACH-000953,-0.484359347172
ACH-000957,-0.39443769570299997
ACH-000958,-0.176567398202
ACH-000960,-0.174615910694
ACH-000963,-0.394187084129
ACH-000968,-0.217870279256
ACH-000969,-0.251481241366
ACH-000973,-0.265105683657
ACH-000974,-0.14473006706
ACH-000975,-0.36533836986199997
ACH-000976,-0.354405496787
ACH-000978,-0.155300200568
ACH-000980,-0.24410307806200002
ACH-000984,-0.342194898579
ACH-000986,-0.263876657348
ACH-000988,-0.224115875931
ACH-000993,-0.113077779306
ACH-000994,-0.301587821025
ACH-000996,-0.43295596057999997
ACH-001001,-0.201857053418
ACH-001020,-0.37109780045900004
ACH-001028,-0.110921633652
ACH-001031,-0.39505585278099997
ACH-001038,-0.019244690871
ACH-001048,-0.07093075452010002
ACH-001050,-0.0927662524298
ACH-001053,-0.300156645861
ACH-001054,-0.261464112955
ACH-001061,-0.15290490988
ACH-001067,-0.30819757410500004
ACH-001075,-0.148409433661
ACH-001096,-0.376378809689
ACH-001128,-0.39892237708000006
ACH-001134,-0.21537685231800002
ACH-001151,-0.311424800474
ACH-001163,-0.192422970937
ACH-001164,-0.13536783997500001
ACH-001173,-0.226470637798
ACH-001183,-0.14845661325099999
ACH-001184,-0.33849029209299997
ACH-001190,-0.34602521648199996
ACH-001192,-0.424720170053
ACH-001193,-0.538334056775
ACH-001196,-0.40890628837399995
ACH-001197,-0.23628649850400002
ACH-001205,-0.34839406261
ACH-001211,-0.143726094567
ACH-001212,-0.327534258477
ACH-001228,-0.341813337722
ACH-001232,-0.37540361023900004
ACH-001239,-0.303850421012
ACH-001274,-0.39706448189000004
ACH-001275,0.0463108587782
ACH-001277,-0.19733908389199997
ACH-001278,-0.16733779214400002
ACH-001280,-0.0895451868615
ACH-001283,-0.302184088417
ACH-001289,-0.19959074533399998
ACH-001295,-0.0916245603567
ACH-001300,-0.32392602466
ACH-001301,-0.20666731857
ACH-001302,-0.20840320944600002
ACH-001303,-0.34067602444300005
ACH-001306,-0.610649709149
ACH-001318,-0.219113700999
ACH-001322,-0.240114699382
ACH-001328,-0.164697322181
ACH-001332,-0.19859346784200002
ACH-001333,-0.48714841106600004
ACH-001336,-0.246076013147
ACH-001340,-0.296167544246
ACH-001346,-0.121571304273
ACH-001353,0.00621299683612
ACH-001354,-0.39637169609899997
ACH-001367,0.08281485384060001
ACH-001368,-0.201676032144
ACH-001374,-0.5941889645189999
ACH-001375,-0.159635346994
ACH-001377,-0.0994311092223
ACH-001380,-0.155814528271
ACH-001391,-0.18704846991799998
ACH-001407,-0.201999547443
ACH-001408,-0.203387629703
ACH-001413,-0.215778888585
ACH-001430,-0.362340257124
ACH-001431,-0.314821711497
ACH-001450,-0.431516972856
ACH-001496,-0.051851525758
ACH-001500,-0.267394968999
ACH-001521,-0.202169380216
ACH-001523,-0.231025765149
ACH-001532,-0.0915303628509
ACH-001536,-0.290537848461
ACH-001550,-0.0275699635927
ACH-001552,-0.269247642351
ACH-001554,-0.18406407244000003
ACH-001645,-0.229527431677
ACH-001654,-0.391773195519
ACH-001715,-0.0635643112422
ACH-001735,-0.236894181195
ACH-001736,-0.0988782444723
ACH-001737,-0.131063911642
ACH-001740,-0.41707398985699995
ACH-001745,-0.34702150818800004
ACH-001750,-0.325616768091
ACH-001765,-0.629107239175
ACH-001956,-0.081948740097
ACH-001957,-0.131613954653
