,HR (55806)
ACH-000004,0.06347850594740001
ACH-000007,0.017543303350099997
ACH-000009,0.353847245375
ACH-000011,0.304184629538
ACH-000012,0.08080799383580001
ACH-000013,0.0502709223066
ACH-000014,0.153413534061
ACH-000015,0.0352555409546
ACH-000017,-0.0517885915393
ACH-000018,0.294922961882
ACH-000019,0.351412566674
ACH-000021,0.140445727327
ACH-000022,0.11976893973099999
ACH-000025,-0.0779638888184
ACH-000028,0.054751972669599996
ACH-000030,0.11218865614399999
ACH-000035,-0.0372356584582
ACH-000036,0.190995120783
ACH-000037,-0.0307938110264
ACH-000039,0.437563106023
ACH-000040,0.37974679267399997
ACH-000041,-0.135938746784
ACH-000042,0.077578653627
ACH-000045,0.021192120781600002
ACH-000047,0.0626837013743
ACH-000052,0.0262024821141
ACH-000053,0.12609138379
ACH-000054,0.193351217724
ACH-000055,0.129194057398
ACH-000060,0.00833947976444
ACH-000067,0.0177807648532
ACH-000070,0.029928234082999997
ACH-000075,-0.121295571834
ACH-000078,0.174423964151
ACH-000082,-0.0395776211377
ACH-000085,-0.0859834042565
ACH-000086,0.05324187103019999
ACH-000087,-0.133129882904
ACH-000092,0.0209469595311
ACH-000095,0.012746816445
ACH-000097,-0.0258588851858
ACH-000098,0.27308194834399996
ACH-000099,0.10952847628699999
ACH-000108,0.0798255261289
ACH-000113,-0.00984729337889
ACH-000115,-0.230068014155
ACH-000116,0.12308106455199999
ACH-000118,0.0172487344755
ACH-000120,-0.000822645561475
ACH-000123,0.0727056201725
ACH-000127,0.011389519594399999
ACH-000128,0.212781382042
ACH-000132,0.10720162064099999
ACH-000133,0.151898998187
ACH-000137,0.0592609580481
ACH-000138,-0.0434612079396
ACH-000142,0.118083534482
ACH-000143,-0.0469255249254
ACH-000146,0.0730216360364
ACH-000148,0.11325181768300001
ACH-000150,0.151111421238
ACH-000152,0.0267219691328
ACH-000153,0.174991975306
ACH-000159,-0.0444549914738
ACH-000160,0.65493289611
ACH-000163,0.163279727644
ACH-000167,0.896909016732
ACH-000168,0.0656188659904
ACH-000169,0.253351905
ACH-000178,0.022038439462599996
ACH-000182,0.184355922965
ACH-000183,0.0544824157757
ACH-000188,-0.025228534274900002
ACH-000189,0.152063612043
ACH-000190,0.485511190345
ACH-000198,-0.0131579594894
ACH-000204,0.027267399821299998
ACH-000206,0.140213992978
ACH-000207,0.013421194731399999
ACH-000211,0.030388460248699997
ACH-000215,0.016339206439
ACH-000221,-0.013234209411500001
ACH-000222,0.09425268081710002
ACH-000223,0.0347752763518
ACH-000226,0.24231352994600003
ACH-000227,-0.0165129304243
ACH-000228,-0.33868527987499997
ACH-000231,0.000550495609009
ACH-000232,0.0919611148877
ACH-000233,0.11408748195900001
ACH-000234,0.142253594993
ACH-000235,0.032668827366
ACH-000237,-0.00666045030928
ACH-000238,0.23102309726700002
ACH-000243,0.053067953468
ACH-000244,-0.00017283284047199998
ACH-000246,0.104365498458
ACH-000248,-0.0147260762742
ACH-000250,0.038687610649900006
ACH-000251,0.36963749336400004
ACH-000253,0.118136092302
ACH-000255,0.086074229202
ACH-000256,0.231802180059
ACH-000257,-0.298634644203
ACH-000258,0.288231562794
ACH-000259,-0.0646660383129
ACH-000260,0.0158814123263
ACH-000261,0.0149624829891
ACH-000262,0.0248246924903
ACH-000263,-0.102430696886
ACH-000264,0.06039591971580001
ACH-000265,-0.06580851293750001
ACH-000266,0.136217125881
ACH-000272,0.0275868458117
ACH-000273,0.107198589687
ACH-000274,-0.051240308152
ACH-000277,0.192243049126
ACH-000278,0.19468173057399998
ACH-000279,0.101966587913
ACH-000280,0.0580839201487
ACH-000281,-0.150955443646
ACH-000288,0.148745644489
ACH-000291,0.159724786918
ACH-000293,-0.0924487025237
ACH-000294,0.034544431051300006
ACH-000295,0.190186639947
ACH-000296,-0.133381649877
ACH-000302,0.0727453414131
ACH-000304,-0.166127335641
