,CTAGE5 (4253)
ACH-000004,-0.198892351739
ACH-000007,0.123708364274
ACH-000009,0.0128496319612
ACH-000011,-0.038470473773199995
ACH-000012,-0.15482735721899998
ACH-000013,-0.11972039985300001
ACH-000014,-0.313458176955
ACH-000015,-0.127554390858
ACH-000017,0.0316489311661
ACH-000018,0.12565847035900002
ACH-000019,-0.216159494338
ACH-000021,-0.054807440439900004
ACH-000022,0.0155029631742
ACH-000025,-0.039637802395000005
ACH-000028,-0.169072125238
ACH-000030,-0.0602769725799
ACH-000035,0.0857763022198
ACH-000036,-0.0429434464264
ACH-000037,-0.0636599463003
ACH-000039,-0.142465884098
ACH-000040,-0.208163509431
ACH-000041,-0.22751784666400002
ACH-000042,0.0963169176552
ACH-000045,-0.229269311294
ACH-000047,-0.329825024728
ACH-000052,-0.0129927127377
ACH-000053,-0.0708215260957
ACH-000054,-0.287175221483
ACH-000055,-0.07945280455189999
ACH-000060,-0.20109522667100002
ACH-000067,-0.40004266471699995
ACH-000070,0.143665991499
ACH-000075,-0.252838588669
ACH-000078,-0.10067420331299999
ACH-000082,-0.33748286092600005
ACH-000085,-0.07353957946
ACH-000086,-0.0500224362793
ACH-000087,0.199311770063
ACH-000092,-0.263428786173
ACH-000095,-0.107308514869
ACH-000097,-0.181441027268
ACH-000098,-0.190558076391
ACH-000099,-0.113712646554
ACH-000108,-0.155190453857
ACH-000113,-0.16347558023
ACH-000115,-0.236007573048
ACH-000116,-0.0215261085981
ACH-000118,-0.237611019707
ACH-000120,-0.359743195629
ACH-000123,0.0658987484765
ACH-000127,-0.102835880884
ACH-000128,-0.0433452770011
ACH-000132,-0.265387235443
ACH-000133,-0.189072203642
ACH-000137,-0.07156540597130001
ACH-000138,-0.0729033848327
ACH-000142,-0.049439862306000004
ACH-000143,-0.0542701265801
ACH-000146,-0.10374457643200001
ACH-000148,-0.22783929501800002
ACH-000150,-0.141643216061
ACH-000152,-0.14300426704000002
ACH-000153,0.07843460587560001
ACH-000159,-0.195657499772
ACH-000160,0.0268279347505
ACH-000163,-0.0303351086625
ACH-000167,-0.37107076059
ACH-000168,0.14220868057299998
ACH-000169,-0.08536291068
ACH-000178,0.031204236581599997
ACH-000182,-0.108734046535
ACH-000183,-0.105869708002
ACH-000188,0.0578680161926
ACH-000189,-0.0938161748253
ACH-000190,-0.0765832319522
ACH-000198,-0.0666149385984
ACH-000204,-0.364027845555
ACH-000206,0.041708049476699996
ACH-000207,-0.0420160401669
ACH-000211,-0.085141841012
ACH-000215,-0.0680156155401
ACH-000221,-0.28168705686
ACH-000222,-0.14998822233
ACH-000223,-0.206289421823
ACH-000226,-0.09676039782120001
ACH-000227,-0.0949352216013
ACH-000228,-0.0771562688131
ACH-000231,-0.11477838111199999
ACH-000232,-0.10514397237400001
ACH-000233,-0.09337667294810001
ACH-000234,-0.111996943413
ACH-000235,-0.0296280849993
ACH-000237,0.0437348485355
ACH-000238,-0.0780219269971
ACH-000243,-0.028048875977699998
ACH-000244,-0.510019541632
ACH-000246,-0.23443523721
ACH-000248,0.0008464547832500001
ACH-000250,-0.206660949857
ACH-000251,0.0363001535689
ACH-000253,-0.0508785068056
ACH-000255,-0.0699137338193
ACH-000256,-0.0815802631903
ACH-000257,-0.234982422844
ACH-000258,-0.306811838511
ACH-000259,-0.07082989579360001
ACH-000260,-0.0541249358918
ACH-000261,-0.102304832502
ACH-000262,0.0446470390494
ACH-000263,-0.27995146598000004
ACH-000264,-0.0286005633763
ACH-000265,-0.126097618095
ACH-000266,-0.0181406156933
ACH-000272,-0.1094220505
ACH-000273,-0.16439452534399998
ACH-000274,-0.060008441074
ACH-000277,-0.109390241454
ACH-000278,-0.11773512586899999
ACH-000279,-0.10661740222999999
ACH-000280,0.0853278055841
ACH-000281,0.11735039035499999
ACH-000288,-0.0736997343305
ACH-000291,-0.243585920495
ACH-000293,-0.08981546399430002
ACH-000294,-0.167506979983
ACH-000295,0.0211206929281
ACH-000296,-0.00201255362113
ACH-000302,0.0242060798441
ACH-000304,0.227108041176
ACH-000307,0.028025485214
ACH-000308,-0.214237750236
ACH-000310,0.030746450015500002
ACH-000311,-0.112767466364
ACH-000312,-0.15307888685
ACH-000315,-0.011855561526600002
ACH-000316,-0.0030842730264399997
ACH-000317,-0.135809595123
ACH-000318,-0.022904479528700002
ACH-000319,-0.0667157526591
ACH-000320,0.0584518918712
ACH-000322,-0.09206034515389999
ACH-000323,-0.0845950921361
ACH-000324,-0.142015413582
ACH-000329,-0.139846414838
ACH-000330,-0.09409809171060002
ACH-000331,-0.195993577542
ACH-000332,0.07275576330360001
ACH-000334,0.0527392674771
ACH-000335,-0.041654433037
ACH-000336,0.08753992358349999
ACH-000337,-0.261625714597
ACH-000339,-0.10336422785800001
ACH-000341,-0.051473290882
ACH-000348,-0.10936695277799999
ACH-000350,0.102331852049
ACH-000352,0.0220101534359
ACH-000356,-0.278984187226
ACH-000361,0.0349275301207
ACH-000362,-0.181814080021
ACH-000363,-0.024257203829799998
ACH-000364,-0.0948273589934
ACH-000365,0.056372268305800007
ACH-000366,-0.09763148719760001
ACH-000368,-0.178222125291
ACH-000374,0.160148411676
ACH-000375,-0.28964615061500004
ACH-000376,-0.260594986208
ACH-000381,-0.114924363626
ACH-000383,-0.10484143419500001
ACH-000387,-0.0525412268489
ACH-000389,-0.28415963857500004
ACH-000390,-0.0889638633199
ACH-000393,-0.132908530004
ACH-000395,-0.277400996782
ACH-000397,-0.157048442148
ACH-000401,0.051094848382699995
ACH-000402,-0.194054003376
ACH-000403,-0.118658175309
ACH-000404,0.0459554668276
ACH-000406,-0.0951581323181
ACH-000407,-0.102675167569
ACH-000408,-0.140716754562
ACH-000410,-0.216702284622
ACH-000411,-0.195722976937
ACH-000414,-0.07963449066869999
ACH-000415,-0.0823389066079
ACH-000416,-0.139110453105
ACH-000420,-0.226340763645
ACH-000421,0.0438954738468
ACH-000424,-0.102246462491
ACH-000425,-0.025027429437500002
ACH-000426,0.26888451491300003
ACH-000427,-0.257064120578
ACH-000433,-0.12257756467599999
ACH-000436,-0.09949096062820001
ACH-000444,-0.124836095166
ACH-000445,-0.166260112193
ACH-000448,-0.123273026844
ACH-000450,-0.0393133651376
ACH-000452,-0.005881835210720001
ACH-000454,-0.112546768641
ACH-000458,0.127516197819
ACH-000459,-0.15143905155999998
ACH-000460,-0.0685089493805
ACH-000461,0.131172631815
