,CCM2L (140706)
ACH-000336,0.34213523075999996
ACH-000337,-0.035193721617900006
ACH-000339,0.272501577109
ACH-000341,0.047148332695399996
ACH-000348,-0.0031800896597199996
ACH-000350,0.256049452903
ACH-000352,0.191860990808
ACH-000356,0.073682709556
ACH-000361,0.14070226851
ACH-000362,0.0788539046863
ACH-000363,-0.08911142991239998
ACH-000364,0.34614760328599997
ACH-000365,-0.00932667593869
ACH-000366,0.052484131939000006
ACH-000368,0.0105232390534
ACH-000374,0.121768345818
ACH-000375,0.218971707592
ACH-000376,-0.0387249598549
ACH-000381,-0.108545655814
ACH-000383,0.112222101053
ACH-000387,0.0312521168276
ACH-000389,-0.0973698344671
ACH-000390,0.327144288254
ACH-000393,0.299649169807
ACH-000395,0.24177179171100002
ACH-000397,0.11626108606100001
ACH-000401,0.08872263582180001
ACH-000402,0.17910445355500001
ACH-000403,0.007393695561020001
ACH-000404,0.013295471607700001
ACH-000406,-0.0144878174783
ACH-000407,-0.0919305916458
ACH-000408,-0.08073922679949999
ACH-000410,0.144238538037
ACH-000411,-0.0104838774932
ACH-000414,0.20940679957699998
ACH-000415,0.184032488993
ACH-000416,0.165861345116
ACH-000420,0.06889391798069999
ACH-000421,-0.030694522821599998
ACH-000424,-0.159910328282
ACH-000425,-0.056626990657400005
ACH-000426,-0.133299282852
ACH-000427,-0.20106172879700002
ACH-000433,-0.0812769105117
ACH-000436,0.17852131752999997
ACH-000444,0.034936783316199996
ACH-000445,0.23499016885899998
ACH-000448,0.0728562132222
ACH-000450,0.120834900481
ACH-000452,0.0771173364507
ACH-000454,0.133049151787
ACH-000458,0.0653433487226
ACH-000459,0.191289435164
ACH-000460,0.23136141357099999
ACH-000461,0.036669902462800004
ACH-000463,0.16385592637399998
ACH-000464,0.10900498441400001
ACH-000466,-0.107461291084
ACH-000467,0.0943853094014
ACH-000468,-0.249551485751
ACH-000469,0.023480461715099998
ACH-000470,0.189644162804
ACH-000471,-0.023550095768
ACH-000472,0.127613342145
ACH-000473,0.07927063006580001
ACH-000475,0.128498823146
ACH-000476,-0.0120184778727
ACH-000477,0.186664163326
ACH-000480,0.141388042166
ACH-000481,0.0557197317758
ACH-000483,0.168601696701
ACH-000484,0.36718037641
ACH-000485,0.17845247513700002
ACH-000486,-0.0458776216974
ACH-000487,0.00107215863734
ACH-000488,0.0776270187025
ACH-000490,-0.028774350171400002
ACH-000491,-0.07834501477910001
ACH-000495,0.32591378088100004
ACH-000496,0.09301949064060001
ACH-000499,0.282665803508
ACH-000500,0.385232571362
ACH-000502,0.096479099634
ACH-000503,0.322603536326
ACH-000505,0.22851916726100002
ACH-000507,0.164116697601
ACH-000510,-0.132702224883
ACH-000511,0.169821879018
ACH-000512,-0.13912410036599998
ACH-000516,-0.0405421351637
ACH-000517,0.0487068998943
ACH-000518,0.140751742087
ACH-000520,-0.08954007666110002
ACH-000521,0.06273319221649999
ACH-000522,0.0600870336115
ACH-000524,0.0424816380705
ACH-000527,0.0200670028847
ACH-000528,0.17853192710700003
ACH-000537,0.11033559806500001
ACH-000541,0.245998283335
ACH-000542,-0.00253487442336
ACH-000544,0.0969453800939
ACH-000545,0.0490607158908
ACH-000547,0.037268967475
ACH-000548,0.132456967964
ACH-000549,-0.18775864644200002
ACH-000550,0.196935027297
ACH-000552,0.11673419947000001
ACH-000556,0.21372415882100002
ACH-000557,0.00844516835348
ACH-000570,-0.0718284664663
ACH-000571,0.15769964402
ACH-000573,0.0476957351631
ACH-000576,0.22794278450999997
ACH-000580,0.04571089500850001
ACH-000584,0.198027813884
ACH-000585,0.126219465045
ACH-000588,-0.14399126668099999
ACH-000589,0.0566240594646
ACH-000591,-0.121127740493
ACH-000593,0.160722899902
ACH-000600,-0.0134467591719
ACH-000601,0.172104481642
ACH-000604,-0.0514516629624
ACH-000605,0.11801383545600001
ACH-000606,0.123779863718
ACH-000608,0.075534227336
ACH-000614,-0.313085365766
ACH-000616,0.022998433969299997
ACH-000618,0.00889999291971
ACH-000619,0.292578140746
ACH-000620,0.000979616808736
ACH-000621,0.275159452053
ACH-000622,0.110718318118
ACH-000623,0.162072234866
ACH-000624,0.197617001943
ACH-000627,-0.0147962564049
ACH-000630,0.256682823864
ACH-000632,0.0659453782715
ACH-000633,0.31187838924899997
ACH-000637,0.0914140903011
ACH-000638,0.055871303253800006
ACH-000646,0.358030360019
ACH-000647,0.15912960379799998
ACH-000648,-0.0644536420061
ACH-000649,0.09030682741389999
ACH-000651,0.013097621876100002
ACH-000652,0.19845843539799998
ACH-000653,-0.0203897255861
ACH-000657,0.16604840941500001
ACH-000658,0.11810685513699999
ACH-000661,-0.20570475283300002
ACH-000662,-0.25736171196400004
ACH-000663,-0.031850554597700004
ACH-000665,-0.067221868805
ACH-000671,-0.0757557674489
ACH-000673,0.121707846906
ACH-000676,-0.0183164568826
ACH-000677,-0.014043797026
ACH-000681,0.0204541596913
ACH-000682,0.0823145655722
ACH-000683,0.06615531751670001
ACH-000684,0.0326554933315
ACH-000688,0.0591191054911
ACH-000693,0.025642874858
ACH-000694,0.142895737516
ACH-000695,0.100356732149
ACH-000696,0.014194976116
ACH-000697,0.0752091730518
ACH-000699,0.11365933493
ACH-000701,0.0879743972707
ACH-000706,0.25304232957
ACH-000711,0.241324844718
ACH-000713,-0.228182830497
ACH-000714,0.013446168351799999
ACH-000718,-0.252204722644
ACH-000720,-0.117585867699
ACH-000721,0.0778065533343
ACH-000724,0.183786090192
ACH-000725,0.24046712131099998
ACH-000732,-0.364410322188
ACH-000734,0.21615017948399998
ACH-000735,-0.020314018329900003
ACH-000736,0.0703170070632
ACH-000738,0.111795504341
ACH-000746,0.0749040932793
ACH-000747,0.104564149704
ACH-000748,-0.0521285024394
ACH-000753,0.0999527738112
ACH-000756,0.28953556369399996
ACH-000757,0.191433050306
ACH-000758,0.014389309542100001
ACH-000760,-0.0431282012983
ACH-000763,0.159393472368
ACH-000764,0.311331988743
ACH-000765,0.358466569151
ACH-000766,-0.00401022594758
ACH-000767,-0.11396594268100001
ACH-000768,0.149145860904
ACH-000769,0.0036657492593899998
ACH-000770,0.0232090414373
ACH-000771,0.12101574920600001
ACH-000773,4.36561826303e-05
ACH-000776,0.0825446239617
ACH-000777,0.0246951800803
ACH-000778,0.189432278501
ACH-000781,0.16479923087
ACH-000782,0.0937199698824
ACH-000783,0.190215541159
ACH-000784,0.137652747341
ACH-000785,0.203394514483
ACH-000787,-0.12567613785999998
ACH-000788,-0.0156696808702
ACH-000791,0.029809256262599997
ACH-000792,0.235530572038
ACH-000794,0.255076528085
ACH-000796,0.014703915167200002
ACH-000799,0.2209638333
ACH-000800,-0.22476482953899998
ACH-000802,0.261026419403
ACH-000804,0.06957645584260001
ACH-000805,0.19192702458
ACH-000809,-0.0513884471304
ACH-000810,0.0681491223005
ACH-000811,0.15266911865
ACH-000817,0.178579494479
ACH-000819,0.04574873281280001
ACH-000820,0.259323609379
ACH-000821,0.157818482463
ACH-000822,0.123881745832
ACH-000823,-0.145417928636
ACH-000824,0.227192671122
ACH-000827,-0.0308314530353
ACH-000829,0.0251027553178
ACH-000831,0.09996678397669999
ACH-000832,0.173173512028
ACH-000833,0.130303324138
ACH-000834,-0.146276887424
ACH-000835,0.11210310610999999
ACH-000836,-0.206807728235
ACH-000837,0.165097188215
ACH-000838,0.293433865891
ACH-000839,0.0676464192522
ACH-000840,0.100318644043
ACH-000841,0.046078560244699994
ACH-000843,-0.176014600223
ACH-000846,0.126469682556
ACH-000847,0.148840084197
ACH-000848,0.22110329139499998
ACH-000849,0.108749196325
ACH-000851,-0.0887820349781
ACH-000855,-0.168960519546
ACH-000856,-0.0189899680206
ACH-000858,-0.0214353710127
ACH-000859,-0.0743985963504
ACH-000861,-0.020831777086599997
ACH-000862,0.220839851266
ACH-000865,0.21846914719500002
ACH-000866,0.0858279113394
ACH-000867,0.0600156237991
ACH-000869,-0.0503171903818
ACH-000872,0.161787148316
ACH-000873,0.17687970436500003
ACH-000876,0.107539964782
ACH-000878,-0.295052791317
ACH-000880,0.183494249886
ACH-000881,0.232261502693
ACH-000882,-0.0300210807847
ACH-000884,0.15201498072
ACH-000885,0.0292578644668
ACH-000887,0.164155646919
ACH-000888,0.170619466309
ACH-000889,0.348706876714
ACH-000890,-0.128825501394
ACH-000896,0.233837356195
ACH-000898,0.10428741641799999
ACH-000900,0.153307811643
ACH-000901,0.163874921281
ACH-000905,-0.0281815753351
ACH-000906,0.049009284104199996
ACH-000907,-0.0397977270284
ACH-000910,0.277280970933
ACH-000911,0.0406998516378
ACH-000912,0.06776178971680001
ACH-000913,0.12325290965999998
ACH-000915,0.143439006192
ACH-000916,0.476628858002
ACH-000917,0.299770863781
ACH-000921,0.0376639615454
ACH-000924,0.122259338157
ACH-000926,-0.327724037898
ACH-000928,-0.0609439662271
ACH-000929,0.23860796589299998
ACH-000932,0.0963502962779
ACH-000935,0.185197477995
ACH-000936,-0.0172372222114
ACH-000937,0.125801221706
ACH-000938,0.195314851617
ACH-000939,-0.0528525535309
ACH-000941,0.013415757329200001
ACH-000943,0.0876309588139
ACH-000946,0.101762687995
ACH-000947,0.0227635782056
ACH-000948,0.100266802007
ACH-000950,0.0737934403572
ACH-000953,0.22034799582400003
ACH-000957,0.204342963776
ACH-000958,-0.0672535472879
ACH-000960,0.126772735209
ACH-000963,-0.330844642054
ACH-000968,0.243341869883
ACH-000969,-0.110984936998
ACH-000973,0.147032846379
ACH-000974,0.202786335065
ACH-000975,0.118641266531
ACH-000976,0.037665333252800005
ACH-000978,-0.6804435729549999
ACH-000980,0.12373561955600001
ACH-000984,0.128246160061
ACH-000986,0.198632079528
ACH-000988,-0.0496136962596
ACH-000993,0.0631298739487
ACH-000994,0.266537842849
ACH-000996,-0.00490180228145
ACH-001001,0.12664151924900002
ACH-001020,0.124877845898
ACH-001028,0.00825233182151
ACH-001031,0.0234768716192
ACH-001038,0.161160364422
ACH-001048,0.120068178796
ACH-001050,0.11226585976
ACH-001053,0.17663591791900002
ACH-001054,0.13076643990700001
ACH-001061,0.024124178802
ACH-001067,0.010873724009999999
ACH-001075,0.127873436469
ACH-001096,0.17571227734900002
ACH-001128,-0.052322608019
ACH-001134,-0.00289882355671
ACH-001151,0.03736408595330001
ACH-001163,0.010162260505100001
ACH-001164,0.0902563979674
ACH-001173,0.0437294832297
ACH-001183,-0.006182551603890001
ACH-001184,0.256496243123
ACH-001190,0.084415460393
ACH-001192,0.136209976345
ACH-001193,0.236929363563
ACH-001196,-0.110976409373
ACH-001197,0.12201112761600001
ACH-001205,0.133404485672
ACH-001211,0.16851683372499998
ACH-001212,0.0294695682487
ACH-001228,0.244821500448
ACH-001232,-0.006160277494239999
ACH-001239,0.07780774614310002
ACH-001274,0.15790311724099998
ACH-001275,0.234171395788
ACH-001277,-0.0132160472642
ACH-001278,-0.0460494749212
ACH-001280,0.36507426394599996
ACH-001283,0.14053144982899998
ACH-001289,0.167378799696
ACH-001295,-0.0595608007371
ACH-001300,0.168431502221
ACH-001301,0.0212420098418
ACH-001302,-0.33552082453800003
ACH-001303,-0.22918337434500002
ACH-001306,-0.015271131076400001
ACH-001318,0.128799942028
ACH-001322,-0.048499063753000005
ACH-001328,0.170791716815
ACH-001332,0.168346350096
ACH-001333,-0.026882834334200002
ACH-001336,0.271113226359
ACH-001340,-0.106801506504
ACH-001346,0.135297993315
ACH-001353,-0.0547613357124
ACH-001354,-0.11688377934699999
ACH-001367,0.31003917016
ACH-001368,0.0648494285093
ACH-001374,0.252154355575
ACH-001375,0.19351249166099999
ACH-001377,0.0172957279642
ACH-001380,0.11800450218
ACH-001391,-0.196860912041
ACH-001407,0.0753035236109
ACH-001408,0.148886187685
ACH-001413,-0.190447319084
ACH-001430,0.57646285783
ACH-001431,0.213513142389
ACH-001450,0.185801147755
ACH-001496,0.14349664261700001
ACH-001500,-0.321193909091
ACH-001521,0.345992767704
ACH-001523,0.29548499153
ACH-001532,0.17732477253400003
ACH-001536,-0.0102666467935
ACH-001550,0.00136963845623
ACH-001552,0.273370690392
ACH-001554,0.11222368749000002
ACH-001645,0.16210097805
ACH-001654,0.07608234770069999
ACH-001715,-0.451773119443
ACH-001735,0.060613178402699995
ACH-001736,0.144600036819
ACH-001737,0.620476055221
ACH-001740,0.038260165565999996
ACH-001745,0.14743964963700001
ACH-001750,-0.255562434099
ACH-001765,0.15829977514000002
ACH-001956,0.105878584804
ACH-001957,0.0651935409255
