,MKI67 (4288)
ACH-000004,0.115545412369
ACH-000007,-0.0484639796258
ACH-000009,-0.184797802821
ACH-000011,0.0324463073751
ACH-000012,-0.23070718838000004
ACH-000013,-0.0017275519429799998
ACH-000014,-0.244398938065
ACH-000015,0.0555825714931
ACH-000017,-0.08467357464019999
ACH-000018,-0.422691123675
ACH-000019,-0.61320381282
ACH-000021,0.15114855634299998
ACH-000022,-0.292025050643
ACH-000025,-0.031532349525799995
ACH-000028,-0.236106162045
ACH-000030,-0.476681103345
ACH-000035,0.149745405591
ACH-000036,-0.0838703216286
ACH-000037,-0.345861898101
ACH-000039,-0.0794962255029
ACH-000040,-0.04746071613609999
ACH-000041,0.0298104727788
ACH-000042,0.08754385095339999
ACH-000045,-0.0273652828149
ACH-000047,-0.0593455919079
ACH-000052,-0.128265038414
ACH-000053,-0.227350068212
ACH-000054,-0.0343694250914
ACH-000055,-0.231234101515
ACH-000060,-0.0674042133262
ACH-000067,0.0396783845926
ACH-000070,-0.136376752844
ACH-000075,-0.116881432547
ACH-000078,-0.38933516584
ACH-000082,-0.039112403429099996
ACH-000085,0.04291481679
ACH-000086,-0.120963684811
ACH-000087,-0.229801838538
ACH-000092,-0.11294628765999999
ACH-000095,-0.28530527618
ACH-000097,-0.11470839570699999
ACH-000098,-0.020313527419200002
ACH-000099,-0.164038363574
ACH-000108,0.152308498612
ACH-000113,-0.020999425512200003
ACH-000115,-0.18494578916999999
ACH-000116,0.0140030649938
ACH-000118,-0.0190810009829
ACH-000120,-0.0965559803738
ACH-000123,-0.24281030219
ACH-000127,-0.182341232402
ACH-000128,0.000502377257277
ACH-000132,-0.329734573742
ACH-000133,-0.276689997073
ACH-000137,-0.0107426551777
ACH-000138,0.164416373645
ACH-000142,0.0452853311333
ACH-000143,-0.20099222883600001
ACH-000146,-0.174472620645
ACH-000148,0.0362495131641
ACH-000150,0.07970990815830001
ACH-000152,-0.223857155851
ACH-000153,0.037088224292199996
ACH-000159,-0.0124068009753
ACH-000160,-0.055965472669900006
ACH-000163,-0.034485908726499995
ACH-000167,-0.332685617132
ACH-000168,-0.014397486745899999
ACH-000169,-0.198475512756
ACH-000178,-0.0612911001315
ACH-000182,-0.08001620525339999
ACH-000183,-0.165045181752
ACH-000188,-0.424103319825
ACH-000189,0.109075260447
ACH-000190,-0.11538830229699999
ACH-000198,-0.512235868979
ACH-000204,-0.232575804771
ACH-000206,-0.049640426826800005
ACH-000207,-0.41397423151
ACH-000211,-0.286690688646
ACH-000215,-0.24894765243900002
ACH-000221,0.23049669980300003
ACH-000222,-0.16936338443100002
ACH-000223,-0.17409873063
ACH-000226,-0.13452848865599998
ACH-000227,-0.022940770759
ACH-000228,0.026861350692599997
ACH-000231,-0.20330406007399998
ACH-000232,0.11646133699200001
ACH-000233,-0.30862598784
ACH-000234,-0.23526363880999998
ACH-000235,-0.00818780174989
ACH-000237,-0.177803176981
ACH-000238,-0.21176092719300002
ACH-000243,-0.0204527631295
ACH-000244,-0.0554239872102
ACH-000246,-0.24774667500199998
ACH-000248,-0.0115690721119
ACH-000250,0.130557123841
ACH-000251,0.028293649660700002
ACH-000253,-0.182133231012
ACH-000255,-0.0176136270168
ACH-000256,0.047735116188699994
ACH-000257,-0.382303445721
ACH-000258,0.275293546138
ACH-000259,0.0268637396305
ACH-000260,-0.244383741378
ACH-000261,-0.33808835977799995
ACH-000262,-0.146025141894
ACH-000263,0.11873349324200001
ACH-000264,0.08304495321389999
ACH-000265,0.07580306125410001
ACH-000266,0.0497488627003
ACH-000272,-0.18430986025899998
ACH-000273,-0.268405009812
ACH-000274,-0.0530822557597
ACH-000277,0.00121283448843
ACH-000278,-0.08492519960650001
ACH-000279,-0.151660885205
ACH-000280,-0.05462804502140001
ACH-000281,-0.17801911662099998
ACH-000288,-0.231183101917
ACH-000291,-0.471835446009
ACH-000293,-0.169232001154
ACH-000294,-0.0520431595038
ACH-000295,-0.34730815738000004
ACH-000296,-0.193959050438
ACH-000302,-0.059157052656800005
ACH-000304,-0.22230142395599997
ACH-000307,0.042315891367899997
ACH-000308,-0.119944978164
ACH-000310,-0.402129929521
ACH-000311,0.0161437685574
ACH-000312,-0.122158481873
ACH-000315,-0.152715067129
ACH-000316,-0.0685256467947
ACH-000317,-0.197524585977
ACH-000318,-0.117022471832
ACH-000319,7.97125698857e-05
ACH-000320,-0.0195151525295
ACH-000322,-0.07032397948819999
ACH-000323,-0.0415309877955
ACH-000324,-0.15813660046599998
ACH-000329,0.029005263675
ACH-000330,-0.108445461668
ACH-000331,-0.0433226749766
ACH-000332,-0.0413062627601
ACH-000334,-0.27367291016399997
ACH-000335,-0.450229384414
ACH-000336,0.0807341743638
ACH-000337,-0.251580168701
ACH-000339,-0.09261716738800001
ACH-000341,-0.316555726135
ACH-000348,-0.34859254546400004
ACH-000350,0.016703008985
ACH-000352,0.0388070390393
ACH-000356,-0.18925451968499998
ACH-000361,0.104710866418
ACH-000362,-0.238966071461
ACH-000363,-0.0145074221306
ACH-000364,0.10028539269600001
ACH-000365,0.054378785608
ACH-000366,-0.107039309035
ACH-000368,-0.0517766708282
ACH-000374,-0.169557024777
ACH-000375,-0.202308381191
ACH-000376,-0.222530532248
ACH-000381,-0.310320334298
ACH-000383,-0.180699041906
ACH-000387,-0.024094577253999997
ACH-000389,0.0015703741243299999
ACH-000390,-0.0893812511336
ACH-000393,0.0392784879151
ACH-000395,0.09452962487669998
ACH-000397,-0.365685361766
ACH-000401,-0.137734814409
ACH-000402,-0.21552832803000002
ACH-000403,-0.09381427752289999
ACH-000404,-0.115923395363
ACH-000406,-0.18205357473900002
ACH-000407,0.137765933655
ACH-000408,-0.037346665679900005
ACH-000410,-0.0572091065176
ACH-000411,-0.284602502532
ACH-000414,0.0179861878402
ACH-000415,-0.0814986911715
ACH-000416,0.028343214292200002
ACH-000420,-0.310637687981
ACH-000421,-0.189109400066
ACH-000424,0.108516960042
ACH-000425,-0.153209402487
ACH-000426,0.08785431847889999
ACH-000427,-0.20866484212
ACH-000433,-0.18555652428199998
ACH-000436,-0.635019969196
ACH-000444,-0.176767446312
ACH-000445,-0.24398023954700002
ACH-000448,-0.140850943044
ACH-000450,0.0302812085493
ACH-000452,-0.0769494566933
ACH-000454,-0.108185604998
ACH-000458,-0.184394197518
ACH-000459,0.047181264838500006
ACH-000460,-0.030066201502799997
ACH-000461,-0.124460283926
ACH-000463,-0.210396182436
ACH-000464,-0.0702393774214
ACH-000466,0.066824636713
ACH-000467,-0.383623346568
ACH-000468,-0.293535179214
ACH-000469,-0.00907262716016
ACH-000470,-0.07318560837460002
ACH-000471,-0.13377550560999998
ACH-000472,-0.251427023839
ACH-000473,-0.180359689044
ACH-000475,-0.177321968061
ACH-000476,-0.0397621521936
ACH-000477,-0.0167303313249
ACH-000480,0.100605805206
ACH-000481,-0.172838065057
ACH-000483,0.15795530013
ACH-000484,0.00986447868924
ACH-000485,-0.5296501201680001
ACH-000486,-0.015833985200399997
ACH-000487,0.20193677281599998
ACH-000488,-0.294204770171
ACH-000490,-0.258395900835
ACH-000491,0.0042590531074
ACH-000495,-0.304900057945
ACH-000496,-0.071402986481
ACH-000499,0.151211552597
ACH-000500,-0.34974252755
ACH-000502,-0.48536775274
ACH-000503,-0.340622644689
ACH-000505,-0.116248367545
ACH-000507,-0.123072490984
ACH-000510,-0.188017484675
ACH-000511,-0.0401339340391
ACH-000512,-0.340090941526
ACH-000516,-0.175965293258
ACH-000517,-0.274959329032
ACH-000518,-0.103620398501
ACH-000520,-0.00767713471363
ACH-000521,-0.064376934947
ACH-000522,-0.11784238326600001
ACH-000524,-0.00563354030515
ACH-000527,-0.11650789185499999
ACH-000528,0.034855654343599995
ACH-000537,-0.06638128856980001
ACH-000541,0.045116151146599996
ACH-000542,-0.236935327935
ACH-000544,-0.16680925699000002
ACH-000545,-0.0672096282792
ACH-000547,-0.156408430279
ACH-000548,-0.0253918994946
ACH-000549,0.125604308492
ACH-000550,0.0315968590373
ACH-000552,-0.00552514702865
ACH-000556,-0.057535967460599996
ACH-000557,-0.669957802394
ACH-000570,0.0400938586779
ACH-000571,-0.262605795312
ACH-000573,-0.12484068462000002
ACH-000576,0.061745292497399996
ACH-000580,0.0260045618096
ACH-000584,-0.07918046205130001
ACH-000585,-0.318709166991
ACH-000588,0.139505720017
ACH-000589,0.0794967333376
ACH-000591,-0.066556399701
ACH-000593,-0.22546658081300003
ACH-000600,-0.289198347361
ACH-000601,-0.16541462436100002
ACH-000604,0.0138360082553
ACH-000605,-0.0892467855179
ACH-000606,-0.0979360593083
ACH-000608,0.0670917322621
ACH-000614,0.0730369988041
ACH-000616,-0.000520340054681
ACH-000618,-0.165318994586
ACH-000619,-0.0951071536117
ACH-000620,-0.16637603645500001
ACH-000621,-0.108731953063
ACH-000622,0.0584711218017
ACH-000623,-0.10056550586600001
ACH-000624,0.011363755496399999
ACH-000627,-0.18137397239300002
ACH-000630,-0.021479736647900004
ACH-000632,-0.37016757040299997
ACH-000633,0.0186351652067
ACH-000637,0.24499996984900002
ACH-000638,0.12844578072
ACH-000646,-0.09032161353250001
ACH-000647,-0.14982635743
ACH-000648,0.150916029199
ACH-000649,0.0534290102681
ACH-000651,-0.21115717112100002
ACH-000652,0.06892783222839999
ACH-000653,-0.103042419802
ACH-000657,-0.0608591365047
