,VAMP1 (6843)
ACH-000004,-0.0135644623723
ACH-000007,0.039150004913
ACH-000009,0.147051503601
ACH-000011,-0.14039860179000002
ACH-000012,0.233332264548
ACH-000013,0.0949783624893
ACH-000014,0.145795337266
ACH-000015,0.034439881903800006
ACH-000017,0.0161925921905
ACH-000018,0.0456867275022
ACH-000019,0.17589737966
ACH-000021,0.0601279300115
ACH-000022,0.0732206132288
ACH-000025,0.131461082486
ACH-000028,0.00489613429808
ACH-000030,0.0862251668345
ACH-000035,0.10045743695800001
ACH-000036,0.157492802271
ACH-000037,0.34474403175499996
ACH-000039,0.08473245869780001
ACH-000040,0.116184957221
ACH-000041,-0.0284596193695
ACH-000042,0.173520330982
ACH-000045,0.000155505261933
ACH-000047,0.131777232188
ACH-000052,0.142621423036
ACH-000053,0.11390621483100001
ACH-000054,0.172689716532
ACH-000055,-0.10315418579800001
ACH-000060,-0.0152017765768
ACH-000067,0.16644770998400002
ACH-000070,0.229250416473
ACH-000075,0.19541592119600001
ACH-000078,0.11690710655400001
ACH-000082,-0.0419986442808
ACH-000085,0.149349031092
ACH-000086,0.033109897389000005
ACH-000087,0.22958690714899999
ACH-000092,0.175191638681
ACH-000095,0.09453399986670001
ACH-000097,0.053151240568199996
ACH-000098,0.0972411426494
ACH-000099,0.07888055168210001
ACH-000108,0.207717454626
ACH-000113,0.01139228039
ACH-000115,0.236211823313
ACH-000116,0.0403945979371
ACH-000118,0.133785086035
ACH-000120,0.184064990215
ACH-000123,0.160849861332
ACH-000127,0.0407795436502
ACH-000128,-0.0533169959146
ACH-000132,0.200042789207
ACH-000133,0.061827416206
ACH-000137,0.163617061549
ACH-000138,-0.0089574758319
ACH-000142,0.0200790955827
ACH-000143,0.0399460495354
ACH-000146,-0.016930146027999998
ACH-000148,0.0831576856028
ACH-000150,-0.0743335789651
ACH-000152,0.0684668181961
ACH-000153,0.138143409445
ACH-000159,-0.0315638756378
ACH-000160,0.0171812118791
ACH-000163,-0.07501040639989999
ACH-000167,-0.021632271091
ACH-000168,0.131738605239
ACH-000169,-0.00185085431965
ACH-000178,-0.0328048113148
ACH-000182,0.00474773435804
ACH-000183,0.196871861306
ACH-000188,0.0497548003206
ACH-000189,0.0371946609764
ACH-000190,-0.0232412071871
ACH-000198,0.141899353762
ACH-000204,0.0395385804904
ACH-000206,-0.29732063484
ACH-000207,0.0951091032442
ACH-000211,0.126644757303
ACH-000215,0.0163867140559
ACH-000221,0.120994242428
ACH-000222,0.16559337868899998
ACH-000223,0.00896298981113
ACH-000226,0.17979943063
ACH-000227,0.131373084673
