,SPRR2E (6704)
ACH-000004,0.389585181588
ACH-000007,0.233182755966
ACH-000009,0.35873525644599996
ACH-000011,0.436180834058
ACH-000012,0.35341195793499997
ACH-000013,0.37638214665799996
ACH-000014,0.29549166059099996
ACH-000015,0.426263764348
ACH-000017,0.5084266247029999
ACH-000018,0.270814375259
ACH-000019,0.292156486993
ACH-000021,0.42909506303499995
ACH-000022,0.368523441382
ACH-000025,0.260706114951
ACH-000028,0.40173329959799997
ACH-000030,0.45085054132200003
ACH-000035,0.286277732056
ACH-000036,0.318885631021
ACH-000037,0.38113694971100004
ACH-000039,0.472781777345
ACH-000040,0.21870574343600002
ACH-000041,0.534625384513
ACH-000042,0.462715434534
ACH-000045,0.42334430050099997
ACH-000047,0.345153923308
ACH-000052,0.25230342712299997
ACH-000053,0.360123129777
ACH-000054,0.279104941037
ACH-000055,0.31768637565200003
ACH-000060,0.445998214066
ACH-000067,0.41821855132200003
ACH-000070,0.37425805419799996
ACH-000075,0.313678498756
ACH-000078,0.397357598825
ACH-000082,0.382474698909
ACH-000085,0.236549842352
ACH-000086,0.10281993361899999
ACH-000087,0.5538052494969999
ACH-000092,0.277854905055
ACH-000095,0.360293259693
ACH-000097,0.254164357111
ACH-000098,0.292223751274
ACH-000099,0.531779491024
ACH-000108,0.38877622198600004
ACH-000113,0.351978430417
ACH-000115,0.5150939966100001
ACH-000116,0.295972059116
ACH-000118,0.465377746731
ACH-000120,0.47133724473399996
ACH-000123,0.43665099810099994
ACH-000127,0.338334561999
ACH-000128,0.45374578166599994
ACH-000132,0.438447538129
ACH-000133,0.36309649704499997
ACH-000137,0.325474603929
ACH-000138,0.466333584424
ACH-000142,0.373188525721
ACH-000143,0.482497694358
ACH-000146,0.6092353259619999
ACH-000148,0.390084746801
ACH-000150,0.384829127253
ACH-000152,0.35336104245
ACH-000153,0.21823472049800002
ACH-000159,0.406909778039
ACH-000160,0.399592301364
ACH-000163,0.224048777868
ACH-000167,0.225063304327
ACH-000168,0.39340278475999996
ACH-000169,0.345253369923
ACH-000178,0.379864722005
ACH-000182,0.445085287859
ACH-000183,0.446467579266
ACH-000188,0.320757386338
ACH-000189,0.078423062481
ACH-000190,0.40480412089699996
ACH-000198,0.408817335071
ACH-000204,-0.00431361324563
ACH-000206,0.335388372659
ACH-000207,0.486279198015
ACH-000211,0.37559794631300003
ACH-000215,0.339161853838
ACH-000221,0.63046275483
ACH-000222,0.506342123532
ACH-000223,0.24614549269299998
ACH-000226,0.38558621943300003
ACH-000227,0.65664847266
ACH-000228,0.149975706062
ACH-000231,0.42905954568099997
ACH-000232,0.28060530742
ACH-000233,0.37344647190200003
ACH-000234,0.37880990655999996
ACH-000235,0.28126009509
ACH-000237,0.292709043625
ACH-000238,0.332315320844
ACH-000243,0.371290671109
ACH-000244,0.325896326224
ACH-000246,0.286352141848
ACH-000248,0.346423262086
ACH-000250,0.393293278318
ACH-000251,0.347654820175
ACH-000253,0.310690329549
ACH-000255,0.340144652886
ACH-000256,0.409366105848
ACH-000257,0.487440103866
ACH-000258,0.289506140731
ACH-000259,0.422200356068
ACH-000260,0.436025298913
ACH-000261,0.600616258638
ACH-000262,0.37758400957500005
ACH-000263,0.42047621059
ACH-000264,0.379093296123
ACH-000265,0.500761237764
ACH-000266,0.42195866828100004
ACH-000272,0.362824983416
ACH-000273,0.217923577694
ACH-000274,0.530743368257
ACH-000277,0.453644169813
ACH-000278,0.380063218093
ACH-000279,0.671518816786
ACH-000280,0.25811563041900004
ACH-000281,0.541800340652
ACH-000288,0.328192239728
ACH-000291,0.497552923433
ACH-000293,0.39401111762400004
ACH-000294,0.539126200784
ACH-000295,0.182069971729
ACH-000296,0.328382821588
ACH-000302,0.41270891261500003
ACH-000304,0.437534369038
ACH-000307,0.377457805358
ACH-000308,0.465043705898
ACH-000310,0.600415735241
ACH-000311,0.33953236096100003
ACH-000312,0.43904158951300004
ACH-000315,0.421242700653
ACH-000316,0.300510420762
ACH-000317,0.445463784086
ACH-000318,0.233412377438
ACH-000319,0.40386520493600003
ACH-000320,0.47941589566299997
ACH-000322,0.377424223929
ACH-000323,0.28330034840199997
ACH-000324,0.458540111012
ACH-000329,0.33629388573799995
ACH-000330,0.476780203918
ACH-000331,0.31729965484
ACH-000332,0.363355043325
ACH-000334,0.615579754492
ACH-000335,0.326419617758
ACH-000336,0.406688479345
ACH-000337,0.35014021963799996
ACH-000339,0.518532777184
ACH-000341,0.35464283197999996
ACH-000348,0.312153810812
ACH-000350,0.5653203063100001
ACH-000352,0.400968034269
ACH-000356,0.34122794192
ACH-000361,0.30660403097600003
ACH-000362,0.47624857195500003
ACH-000363,0.40035058637500004
ACH-000364,0.29571796177799997
ACH-000365,0.378769246745
ACH-000366,0.433063661589
ACH-000368,0.43585040209700004
ACH-000374,0.29328775298
ACH-000375,0.449241396188
ACH-000376,0.326209829593
ACH-000381,0.410206491279
ACH-000383,0.341481312104
ACH-000387,0.442763527595
ACH-000389,0.205416528889
ACH-000390,0.31085261773899997
ACH-000393,0.534345734687
ACH-000395,0.28679024791499996
ACH-000397,0.390843940524
ACH-000401,0.40200298868
ACH-000402,0.3235438363
ACH-000403,0.323564058805
ACH-000404,0.555227322954
ACH-000406,0.43559734037299996
ACH-000407,0.454558124612
ACH-000408,0.41252893283799996
ACH-000410,0.350238357003
ACH-000411,0.371572697575
ACH-000414,0.5258693307060001
ACH-000415,0.337933776323
ACH-000416,0.172053446099
ACH-000420,0.340544598049
ACH-000421,0.394148184611
ACH-000424,0.243302164204
ACH-000425,0.35132216440200004
ACH-000426,0.690215292262
ACH-000427,0.18806036732200002
ACH-000433,0.42568702402099995
ACH-000436,0.26394420057100004
ACH-000444,0.442974897769
ACH-000445,0.344055808513
ACH-000448,0.399563792331
ACH-000450,0.33174594820000003
ACH-000452,0.346695003378
ACH-000454,0.19837370939399998
ACH-000458,0.259472838764
ACH-000459,0.451950625378
ACH-000460,0.41741610798100004
ACH-000461,0.45558857408299996
ACH-000463,0.11970843909000002
ACH-000464,0.39209207084
ACH-000466,0.285274384464
ACH-000467,0.297269400806
ACH-000468,0.594652725024
ACH-000469,0.42859589113799995
ACH-000470,0.415956763693
ACH-000471,0.363608968342
ACH-000472,0.366531998158
ACH-000473,0.39961218088100003
ACH-000475,0.38107503043499996
ACH-000476,0.351685526424
ACH-000477,0.5647613411600001
ACH-000480,0.379783614257
ACH-000481,0.466487773733
ACH-000483,0.421510774799
ACH-000484,0.24876636119399997
ACH-000485,0.302503657962
ACH-000486,0.373738403006
ACH-000487,0.577098299543
ACH-000488,0.456907042416
ACH-000490,0.30036489132399996
ACH-000491,0.529067465985
ACH-000495,0.349121458301
ACH-000496,0.501341303665
ACH-000499,0.38876835462399995
ACH-000500,0.269592834125
ACH-000502,0.40265525215099995
ACH-000503,0.469335499876
ACH-000505,0.327448387482
ACH-000507,0.36382278848899996
ACH-000510,0.33821361424900004
ACH-000511,0.321165341951
ACH-000512,0.129040029985
ACH-000516,0.291966231713
ACH-000517,0.311430186642
ACH-000518,0.27225957572500004
ACH-000520,0.433041649886
ACH-000521,0.308103175353
ACH-000522,0.33744469201099997
ACH-000524,0.475366599416
ACH-000527,0.380567021931
ACH-000528,0.456311929823
ACH-000537,0.557780048413
ACH-000541,0.49031061893
ACH-000542,0.294571345636
ACH-000544,0.332806751859
ACH-000545,0.19292926617199999
ACH-000547,0.131899403332
ACH-000548,0.15678582551200002
ACH-000549,0.302418035581
ACH-000550,0.302107999324
ACH-000552,0.309109401622
ACH-000556,0.37363391329000006
ACH-000557,0.7570386276109999
ACH-000570,0.456984805511
ACH-000571,0.40146540488399995
ACH-000573,0.430711524462
ACH-000576,0.276204500021
ACH-000580,0.532381291088
ACH-000584,0.477749252754
ACH-000585,0.395701800639
ACH-000588,0.286207429965
ACH-000589,0.388859774305
ACH-000591,0.483751024287
ACH-000593,0.291799517733
ACH-000600,0.371135582144
ACH-000601,0.394211139745
ACH-000604,0.387147413996
ACH-000605,0.35995420424
ACH-000606,0.30770716855999997
ACH-000608,0.513386676769
ACH-000614,0.34761982563
ACH-000616,0.43887135773599995
ACH-000618,0.328027474624
ACH-000619,0.30170616148400003
ACH-000620,0.404713076767
ACH-000621,0.634697889323
ACH-000622,0.23879515961300002
ACH-000623,0.41502510179200003
ACH-000624,0.36236338777099997
ACH-000627,0.275094975772
ACH-000630,0.276355008299
ACH-000632,0.432643220392
ACH-000633,0.48368025335500003
ACH-000637,0.472509525168
ACH-000638,0.381480175613
ACH-000646,0.415043593169
ACH-000647,0.42671760009099996
ACH-000648,0.349174829762
ACH-000649,0.369845958081
ACH-000651,0.35460804898599996
ACH-000652,0.392089355023
ACH-000653,0.37993895044299997
ACH-000657,0.334460426737
ACH-000658,0.364813060347
ACH-000661,0.41999672746100003
ACH-000662,0.414634330534
ACH-000663,0.404442128433
ACH-000665,0.416952208344
ACH-000671,0.355431472416
ACH-000673,0.266353527794
ACH-000676,0.333255488402
ACH-000677,0.46991261564900005
ACH-000681,0.47844972130900004
ACH-000682,0.43682950805
ACH-000683,0.36254271985799996
ACH-000684,0.370782779579
ACH-000688,0.46614931093999995
ACH-000693,0.38050146605499996
ACH-000694,0.39519571402500003
ACH-000695,0.46059749196000005
ACH-000696,0.299119896339
ACH-000697,0.345237857017
ACH-000699,0.39429411434
ACH-000701,0.5369633730860001
ACH-000706,0.466402269676
ACH-000711,0.334925877044
ACH-000713,0.368211744993
ACH-000714,0.0372119408977
ACH-000718,0.395563472826
ACH-000720,0.373933061302
ACH-000721,0.355215188819
ACH-000724,0.355885962594
ACH-000725,0.573032374222
ACH-000732,0.28875853916099997
ACH-000734,0.461798027647
ACH-000735,0.20708505032000002
ACH-000736,0.358216744821
ACH-000738,0.401071742253
ACH-000746,0.372542875249
ACH-000747,0.281432950001
ACH-000748,0.33101132825999996
ACH-000753,0.449428357716
ACH-000756,0.499718391448
ACH-000757,0.369225498319
ACH-000758,0.311191854782
ACH-000760,0.12211726738800001
ACH-000763,0.6663340253369999
ACH-000764,0.29272293926
ACH-000765,0.210315966219
ACH-000766,0.364213411646
ACH-000767,0.29281795221
ACH-000768,0.392094987178
ACH-000769,0.441142383274
ACH-000770,0.394240037849
ACH-000771,0.368733261109
ACH-000773,0.39232088693899997
ACH-000776,0.379467676613
ACH-000777,0.355646668605
ACH-000778,0.351247579079
ACH-000781,0.49362711142300003
ACH-000782,0.200700366045
ACH-000783,0.286740193801
ACH-000784,0.451953398148
ACH-000785,0.310571779811
ACH-000787,0.299638759656
ACH-000788,0.435911889469
ACH-000791,0.44132866521700004
ACH-000792,0.28093459889600003
ACH-000794,0.472875420061
ACH-000796,0.412551039311
ACH-000799,0.444540108059
ACH-000800,0.406503966303
ACH-000802,0.420135684938
ACH-000804,0.751587793832
ACH-000805,0.390751686431
ACH-000809,0.40224200024000006
ACH-000810,0.38278909375
ACH-000811,0.297862558832
ACH-000817,0.22448548277199998
ACH-000819,0.115128348926
ACH-000820,0.47910556856200004
ACH-000821,0.282786286425
ACH-000822,0.22755718379999998
ACH-000823,0.374868703628
ACH-000824,0.314187607544
ACH-000827,0.328270932914
ACH-000829,0.41746056831399997
ACH-000831,0.437081558278
ACH-000832,0.263584970749
ACH-000833,0.277983852737
ACH-000834,0.334742943633
ACH-000835,0.294863196542
ACH-000836,0.36034670531900004
ACH-000837,0.448503445048
ACH-000838,0.41050083034400003
ACH-000839,0.32149313541700003
ACH-000840,0.24841968665999997
ACH-000841,0.371443002602
ACH-000843,0.270757176099
ACH-000846,0.39562745857000003
ACH-000847,0.40417887026
ACH-000848,0.545210010101
ACH-000849,0.37794636129299997
ACH-000851,0.421240624344
ACH-000855,0.0383741775339
ACH-000856,0.449153842925
ACH-000858,0.390449914723
ACH-000859,0.35627609383299996
ACH-000861,0.4036542721
ACH-000862,0.374134391909
ACH-000865,0.47709619769699996
ACH-000866,0.463103136614
ACH-000867,0.21517695281500002
ACH-000869,0.155715247048
ACH-000872,0.592805638407
ACH-000873,0.399223465539
ACH-000876,0.470170540637
ACH-000878,0.16513427758
ACH-000880,0.402548628719
ACH-000881,0.35599549705
ACH-000882,0.201389626414
ACH-000884,0.415651919955
ACH-000885,0.488351481465
ACH-000887,0.261142696334
ACH-000888,0.27711375938
ACH-000889,0.5590860253450001
ACH-000890,0.338855712259
ACH-000896,0.328308322526
ACH-000898,0.287461910783
ACH-000900,0.29074767361
ACH-000901,0.516786756305
ACH-000905,0.402812530282
ACH-000906,0.498290217483
ACH-000907,0.510044480917
ACH-000910,0.479301133149
ACH-000911,0.42050639998899997
ACH-000912,0.401545346157
ACH-000913,0.46787722849200003
ACH-000915,0.407669591664
ACH-000916,0.471302419187
ACH-000917,0.362113448108
ACH-000921,0.306276766524
ACH-000924,0.307395520791
ACH-000926,0.5610811081270001
ACH-000928,0.363187682578
ACH-000929,0.317559891056
ACH-000932,0.24487213151099999
ACH-000935,0.37189386317900003
ACH-000936,0.21245225201600001
ACH-000937,0.494487138475
ACH-000938,0.337678997886
ACH-000939,0.322476737497
ACH-000941,0.39068414913099997
ACH-000943,0.370466413094
ACH-000946,0.41973114996699995
ACH-000947,0.544257446927
ACH-000948,0.399868633917
ACH-000950,0.360779212837
ACH-000953,0.43676931973899996
ACH-000957,0.244792277836
