,HIST1H2AL (8332)
ACH-000198,-0.38120829865999994
ACH-000204,0.25011760671
ACH-000206,-0.573081660148
ACH-000207,-0.12027652164899999
ACH-000211,-0.0570884274015
ACH-000215,-0.0113416083225
ACH-000221,0.176112994846
ACH-000222,-0.0296388903163
ACH-000223,-0.332485223186
ACH-000226,-0.165504485452
ACH-000227,-0.044004879777199996
ACH-000228,0.059575924436599995
ACH-000231,-0.168873974358
ACH-000232,-0.0157337763687
ACH-000233,-0.164043653338
ACH-000234,-0.13766606321
ACH-000235,-0.0726956561922
ACH-000237,-0.245504287189
ACH-000238,0.11583151679300001
ACH-000243,-0.0495908969264
ACH-000244,0.0660554595554
ACH-000246,-0.117257622373
ACH-000248,-0.0589118874833
ACH-000250,-0.190812508519
ACH-000251,-0.122778176854
ACH-000253,-0.0278185217692
ACH-000255,0.027576800881500003
ACH-000256,0.0214746489818
ACH-000257,-0.29327639821699997
ACH-000258,0.174961622412
ACH-000259,-0.0935300422193
ACH-000260,-0.0683518285007
ACH-000261,-0.0745547938777
ACH-000262,-0.10180670386900001
ACH-000263,-0.05522255722
ACH-000264,-0.0905414269282
ACH-000265,-0.0382263339787
ACH-000266,-0.07556101665539999
ACH-000272,-0.135419709945
ACH-000273,-0.304203501564
ACH-000274,-0.09994467498819999
ACH-000277,-0.11616147288100001
ACH-000278,-0.21891775418099998
ACH-000279,-0.144743701322
ACH-000280,-0.19811440379999998
ACH-000281,-0.0502770769376
ACH-000288,-0.100123907695
ACH-000291,0.07197497228500001
ACH-000293,0.10806819617699999
ACH-000294,-0.0330008419288
ACH-000295,-0.37645063354599995
ACH-000296,0.043927582134
ACH-000302,-0.162628113909
ACH-000304,-0.45038600475199997
ACH-000307,-0.0375567797955
ACH-000308,-0.148647760773
ACH-000310,-0.234348247813
ACH-000311,-0.07020284387039999
ACH-000312,0.00033955968817299994
ACH-000315,0.09308023480460001
ACH-000316,-0.18337091714099998
ACH-000317,-0.18198153089400002
ACH-000318,-0.19029474539799998
ACH-000319,-0.13875225039
ACH-000320,-0.210129721602
ACH-000322,-0.172158295244
ACH-000323,-0.07672139147089999
ACH-000324,-0.0578544962311
ACH-000329,-0.21516225474300002
ACH-000330,0.18943981283300002
ACH-000331,-0.279546570717
ACH-000332,-0.0514809761482
ACH-000334,-0.014036439513399999
ACH-000335,-0.23424113832199997
ACH-000336,-0.256456804227
ACH-000337,-0.14802270590299998
ACH-000339,-0.125887684269
ACH-000341,-0.0273920446391
ACH-000348,-0.24156892182599998
ACH-000350,0.0543795288885
ACH-000352,0.0791790358215
ACH-000356,-0.13309158276
ACH-000361,-0.323496113025
ACH-000362,-0.40404592049500004
ACH-000363,-0.0347385417923
ACH-000364,-0.140311774192
ACH-000365,-0.013347243913700001
ACH-000366,-0.05534368004790001
ACH-000368,-0.26421047678599996
ACH-000374,-0.22816747621999997
ACH-000375,0.0666819077918
ACH-000376,-0.0846815604232
ACH-000381,-0.28269753477299997
ACH-000383,-0.0782366288213
ACH-000387,-0.0682399777321
ACH-000389,-0.013122840083299999
ACH-000390,-0.0873576561665
ACH-000393,-0.2145635757
ACH-000395,-0.169264539674
ACH-000397,-0.047500896904699996
ACH-000401,-0.0243202490627
ACH-000402,0.218960873402
ACH-000403,-0.217248321145
ACH-000404,-0.215075581107
ACH-000406,-0.14603717382099998
ACH-000407,-0.22215647253600002
ACH-000408,-0.1707463852
ACH-000410,-0.160111410408
ACH-000411,-0.0996872124503
ACH-000414,-0.18519738005
ACH-000415,-0.0471658273591
ACH-000416,-0.102051621781
ACH-000420,-0.019495883221499997
ACH-000421,-0.061899356812000005
ACH-000424,-0.0661336840461
ACH-000425,-0.10339218693499999
ACH-000426,-0.37796049512400004
ACH-000427,0.0574248092682
ACH-000433,0.131800619503
ACH-000436,-0.269776851059
ACH-000444,-0.0659039130968
ACH-000445,-0.0336217095461
ACH-000448,-0.16131327540999998
ACH-000450,-0.316186895717
ACH-000452,-0.230795663311
ACH-000454,-0.041619830634199995
ACH-000458,0.0361829422211
ACH-000459,0.0809854637138
ACH-000460,-0.219753006102
ACH-000461,0.0149535404571
ACH-000463,-0.144633863467
ACH-000464,-0.151344039429
ACH-000466,-0.371983911175
ACH-000467,0.028846966976299997
ACH-000468,-0.00150186371239
ACH-000469,-0.154023325301
ACH-000470,-0.154558957588
ACH-000471,-0.0940475973404
ACH-000472,-0.00563195511085
ACH-000473,-0.00601931989642
ACH-000475,-0.0665672209683
ACH-000476,-0.220332597859
ACH-000477,-0.331823213797
ACH-000480,-0.218772570396
ACH-000481,0.0665918388204
ACH-000483,0.179229312164
ACH-000484,0.309408244776
ACH-000485,-0.013399149127
ACH-000486,-0.0743436128545
ACH-000487,-0.36873385061499997
ACH-000488,-0.0874106068803
ACH-000490,-0.33047975168
ACH-000491,-0.21927594345600002
ACH-000495,-0.0584501012685
ACH-000496,-0.145682242262
ACH-000499,0.0837413673162
ACH-000500,0.47879481065800006
ACH-000502,-0.158218582191
ACH-000503,-0.11502966665799999
ACH-000505,-0.102347605141
ACH-000507,-0.025315602273900003
ACH-000510,-0.07407615509610001
ACH-000511,-0.036719605077699995
ACH-000512,-0.0931461615298
ACH-000516,-0.029824777547400004
ACH-000517,-0.256800751679
ACH-000518,-0.223468225766
ACH-000520,-0.012765835877600001
ACH-000521,0.158492147287
ACH-000522,-0.133510587221
ACH-000524,-0.397871256558
ACH-000527,0.0257126017534
ACH-000528,0.0614762291242
ACH-000537,-0.22749249844
ACH-000541,-0.50275573443
ACH-000542,-0.0248611475654
ACH-000544,-0.135083651306
ACH-000545,-0.232745935825
ACH-000547,-0.16173288222999999
ACH-000548,-0.277854106659
ACH-000549,0.0341196909651
ACH-000550,-0.130470752333
ACH-000552,-0.0584788154252
ACH-000556,0.032379991619500004
ACH-000557,-0.100161125679
ACH-000570,-0.139204788001
ACH-000571,-0.123976041764
ACH-000573,-0.293001461108
ACH-000576,-0.130266105771
ACH-000580,-0.217420166083
ACH-000584,-0.164409869025
ACH-000585,-0.18991285988099998
ACH-000588,-0.110331962192
ACH-000589,-0.0162063038035
ACH-000591,-0.43394404413800003
ACH-000593,-0.010222677044100001
ACH-000600,-0.18170416184399998
ACH-000601,-0.0270001384592
ACH-000604,0.0862480244025
ACH-000605,-0.281532731529
ACH-000606,-0.054531730800999996
ACH-000608,-0.150772753723
ACH-000614,-0.12009140007
ACH-000616,-0.108861756654
ACH-000618,-0.101636582434
ACH-000619,-0.10642199464600001
ACH-000620,-0.132471826505
ACH-000621,-0.0898817488187
ACH-000622,-0.116730681065
ACH-000623,-0.28727650731800003
ACH-000624,-0.14432250752800002
ACH-000627,-0.176802131313
ACH-000630,-0.12115727777
ACH-000632,-0.131660474696
ACH-000633,-0.045598736484
ACH-000637,-0.565321217224
ACH-000638,-0.387972551225
ACH-000646,-0.0417863833729
ACH-000647,-0.115692927343
ACH-000648,-0.14536056852
ACH-000649,-0.19769930065699998
ACH-000651,0.0404122004172
ACH-000652,0.119486345101
ACH-000653,-0.10300950858300001
ACH-000657,-0.0230516373765
ACH-000658,-0.20289773088799998
ACH-000661,-0.124774593898
ACH-000662,0.392796920791
ACH-000663,-0.0390052609358
ACH-000665,-0.147255499287
ACH-000671,-0.0139691670505
ACH-000673,-0.08819717299039999
ACH-000676,-0.120861189745
ACH-000677,0.0073609710963700005
ACH-000681,0.061876634708400005
ACH-000682,-0.0355249363896
ACH-000683,-0.103983585269
ACH-000684,-0.2648584898
ACH-000688,-0.194404669817
ACH-000693,-0.091712220199
ACH-000694,-0.124657689501
ACH-000695,-0.44827286290299995
ACH-000696,-0.171640724534
ACH-000697,0.24166691254500003
ACH-000699,-0.20195596123
ACH-000701,-0.16874992142099998
ACH-000706,0.00220377946606
ACH-000711,-0.0832840533995
ACH-000713,-0.207366866294
ACH-000714,-0.03720331177
ACH-000718,0.134321342308
ACH-000720,-0.165764107936
ACH-000721,-0.040029494903800006
ACH-000724,-0.887700168714
ACH-000725,-0.012390819260599999
ACH-000732,-0.187171384274
ACH-000734,-0.00294750912228
ACH-000735,0.138484220256
ACH-000736,-0.280310229445
ACH-000738,-0.08606465955810001
ACH-000746,-0.282110365194
ACH-000747,0.0712513673902
ACH-000748,-0.0461712568186
ACH-000753,-0.115788353538
ACH-000756,-0.13008088425
ACH-000757,0.022976153857400004
ACH-000758,0.09436193693889999
ACH-000760,-0.018370856164400002
ACH-000763,-0.23515705929699998
ACH-000764,-0.310967139518
ACH-000765,-0.11888958395600001
ACH-000766,0.0891270340347
ACH-000767,-0.006472656863629999
ACH-000768,-0.23270336968000002
ACH-000769,-0.0198389559752
ACH-000770,-0.0970523343132
ACH-000771,-0.169927187861
ACH-000773,-0.0442818448831
ACH-000776,0.024089240484099998
ACH-000777,-0.163599538814
ACH-000778,-0.39309170179200004
ACH-000781,-0.0435007926673
ACH-000782,-0.35741050757799997
ACH-000783,-0.0523197227585
ACH-000784,-0.10908241967700001
ACH-000785,0.121892796449
ACH-000787,-0.204690049334
ACH-000788,-0.114014684183
ACH-000791,-0.0021207213650900002
ACH-000792,0.03635279592519999
ACH-000794,-0.21650306294500002
ACH-000796,-0.0130948766731
ACH-000799,0.186287835889
ACH-000800,-0.114091322656
ACH-000802,0.00320021540458
ACH-000804,-0.153949909158
ACH-000805,-0.154332020036
ACH-000809,-0.171538793897
ACH-000810,-0.654969026877
ACH-000811,-0.0808378751437
ACH-000817,-0.34920200075
ACH-000819,-0.11035374291200001
ACH-000820,-0.283295019074
ACH-000821,-0.351319106827
ACH-000822,-0.110683050969
ACH-000823,0.05735593493530001
ACH-000824,-0.21439572096
ACH-000827,-0.0122199931981
ACH-000829,-0.13760102932600002
ACH-000831,-0.103502326021
ACH-000832,-0.0225668884919
ACH-000833,0.037940218751199996
ACH-000834,-0.273350136802
ACH-000835,0.11503408209100001
ACH-000836,0.0527200801625
ACH-000837,0.129279187887
ACH-000838,-0.103363833425
ACH-000839,-0.124252009267
ACH-000840,-0.011003445040500002
ACH-000841,-0.0138409703557
ACH-000843,-0.0227621353804
ACH-000846,-0.09971203744010002
ACH-000847,-0.167390717226
ACH-000848,0.183614628917
ACH-000849,0.0347170584183
ACH-000851,-0.14358199203400002
ACH-000855,-0.392453059181
ACH-000856,-0.11649810761299999
ACH-000858,0.036540344427499996
ACH-000859,-0.226531261608
ACH-000861,0.11355154626700001
ACH-000862,-0.0312640563142
ACH-000865,-0.08056231103339999
ACH-000866,-0.290063762542
ACH-000867,-0.08238635046510001
ACH-000869,-0.05803698234
ACH-000872,-0.023177830187200002
ACH-000873,-0.105321573312
ACH-000876,-0.245306203233
ACH-000878,-0.119868523265
ACH-000880,0.0984067364879
ACH-000881,0.136075290437
ACH-000882,-0.288516084454
ACH-000884,-0.11039015843800001
ACH-000885,-0.049053396333300005
ACH-000887,-0.115956521069
ACH-000888,-0.0571640981943
ACH-000889,-0.420031281615
ACH-000890,-0.123098390342
ACH-000896,-0.135920935484
ACH-000898,-0.027300265508500003
ACH-000900,-0.222899806978
ACH-000901,-0.101300392118
ACH-000905,-0.162520253501
ACH-000906,0.04405048570180001
ACH-000907,-0.0298708367093
ACH-000910,-0.0799002043307
ACH-000911,0.018352532487700003
ACH-000912,-0.0779189713357
ACH-000913,-0.213315891899
ACH-000915,-0.024023016762200002
ACH-000916,-0.056807711152499996
ACH-000917,-0.0795239005678
ACH-000921,0.0533720242699
ACH-000924,-0.0840409300595
ACH-000926,-0.08440028505069999
ACH-000928,0.376091611453
ACH-000929,0.0229048388907
ACH-000932,-0.013444156609
ACH-000935,-0.0429562027816
ACH-000936,0.0010181051778400002
ACH-000937,-0.20892258539500003
ACH-000938,-0.413736471715
ACH-000939,0.08593088408399999
ACH-000941,-0.144893734227
ACH-000943,0.006336002212810001
ACH-000946,-0.188188941666
ACH-000947,-0.0812397125567
ACH-000948,-0.072140451915
ACH-000950,-0.054270875431199996
ACH-000953,-0.175778416714
ACH-000957,-0.129475894295
ACH-000958,-0.418250387627
ACH-000960,-0.32342673223900004
ACH-000963,0.11233051083
ACH-000968,-0.09752608322689998
ACH-000969,-0.19370496404399998
ACH-000973,-0.0489882962375
ACH-000974,-0.319533014018
ACH-000975,-0.0978897246765
ACH-000976,-0.0368587988525
ACH-000978,-0.08888008111199999
ACH-000980,-0.060848178179800004
ACH-000984,0.100626850317
ACH-000986,-0.0248640436692
ACH-000988,-0.131580664218
ACH-000993,0.179071346856
ACH-000994,-0.146317430394
ACH-000996,-0.116857387163
ACH-001001,-0.0827839297442
ACH-001020,0.188323108836
ACH-001028,-0.0650513944768
ACH-001031,0.00929454988307
ACH-001038,-0.0386729374167
ACH-001048,-0.25716084454
ACH-001050,-0.143801128112
ACH-001053,-0.16391992844
ACH-001054,-0.131097052094
ACH-001061,-0.10805666225999999
ACH-001067,0.0634139403547
ACH-001075,-0.329235612177
ACH-001096,-0.00935291620943
ACH-001128,-0.125859450669
ACH-001134,-0.167707698312
ACH-001151,-0.0137941865625
ACH-001163,0.151538271774
ACH-001164,0.12631451619
ACH-001173,-0.05456885474690001
ACH-001183,-0.0769694560426
ACH-001184,0.185395912765
ACH-001190,-0.0314973928532
ACH-001192,-0.16083497619999998
ACH-001193,0.143793670979
ACH-001196,-0.150445620601
ACH-001197,-0.156462101804
ACH-001205,-0.369541443274
ACH-001211,0.224151511706
ACH-001212,-0.19502617120700003
ACH-001228,-0.158423917759
ACH-001232,-0.11359025528
ACH-001239,-0.156292586271
ACH-001274,0.0671335263391
ACH-001275,-0.025452900317000003
ACH-001277,-0.218850817478
ACH-001278,0.022767976491700002
ACH-001280,0.203840984122
ACH-001283,0.154107654802
ACH-001289,-0.138337169855
ACH-001295,-0.141637596298
ACH-001300,0.00938311870836
ACH-001301,-0.141766747636
ACH-001302,-0.131097158749
ACH-001303,-0.0378703968448
ACH-001306,-0.137217166734
ACH-001318,-0.11807675916400001
ACH-001322,0.102726819343
ACH-001328,-0.10704995048900001
ACH-001332,-0.290622840861
ACH-001333,0.163551396593
ACH-001336,-0.0649577656561
ACH-001340,-0.105804110726
ACH-001346,-0.0258850419502
ACH-001353,-0.310359404299
ACH-001354,-0.154954480621
ACH-001367,0.174851336682
ACH-001368,-0.154940480351
ACH-001374,-0.0402670985858
ACH-001375,-0.0944082940183
ACH-001377,-0.09491871047059999
ACH-001380,0.020082072905299998
ACH-001391,0.047168276187500004
ACH-001407,-0.147393108876
ACH-001408,0.060112818853599995
ACH-001413,0.0182560084099
ACH-001430,-0.23269765880999999
ACH-001431,-0.18429976683899998
ACH-001450,0.0893905623122
ACH-001496,-0.09895542885839999
ACH-001500,-0.114647263349
ACH-001521,-0.362685674036
ACH-001523,-0.12345027462300001
ACH-001532,-0.085678854286
ACH-001536,-0.00399343654467
ACH-001550,-0.0548614463225
ACH-001552,-0.245995039536
ACH-001554,-0.0984797910207
ACH-001645,-0.0682379561981
ACH-001654,-0.037149155260900006
ACH-001715,0.00450789635574
ACH-001735,-0.230485569883
ACH-001736,-0.25173572141399997
ACH-001737,-0.53743534631
ACH-001740,0.167358451022
ACH-001745,-0.166796248284
ACH-001750,-0.277152051078
ACH-001765,0.00130734654373
ACH-001956,-0.125990329339
ACH-001957,-0.0240611882852
