,SMARCD2 (6603)
ACH-000004,-0.0114043963252
ACH-000007,-0.19753643869000004
ACH-000009,-0.19964683057799998
ACH-000011,-0.0152516451339
ACH-000012,-0.21503447213100002
ACH-000013,-0.0810754896237
ACH-000014,0.0531788789007
ACH-000015,-0.0684952901798
ACH-000017,-0.437928209842
ACH-000018,-0.0278956292859
ACH-000019,-0.742364920627
ACH-000021,-0.116809070857
ACH-000022,-0.138338888198
ACH-000025,-0.179428807628
ACH-000028,-0.112591296366
ACH-000030,-0.207123671411
ACH-000035,-0.332066481242
ACH-000036,-0.181222853526
ACH-000037,-0.11525711797700001
ACH-000039,-0.278204331964
ACH-000040,-0.296776556312
ACH-000041,-0.310217418556
ACH-000042,-0.09163275328619999
ACH-000045,-0.40343567178
ACH-000047,-0.155867312954
ACH-000052,-0.172300712724
ACH-000053,-0.10955371600500001
ACH-000054,-0.08737477332429999
ACH-000055,-0.11469369517000001
ACH-000060,-0.35764066733499994
ACH-000067,-0.441453026167
ACH-000070,-0.346873290599
ACH-000075,-0.11371742923599999
ACH-000078,-0.22389268047
ACH-000082,0.0753849500609
ACH-000085,0.0413396326509
ACH-000086,-0.155948405478
ACH-000087,0.20741700030299998
ACH-000092,-0.07041578547760001
ACH-000095,-0.155548916042
ACH-000097,-0.0027584690416700003
ACH-000098,-0.18784941125399998
ACH-000099,-0.22174576839000001
ACH-000108,-0.119761138396
ACH-000113,-0.599929879569
ACH-000115,-0.49833136173
ACH-000116,-0.133509944748
ACH-000118,-0.27920741764699997
ACH-000120,-0.288271667599
ACH-000123,0.03923152072469999
ACH-000127,-0.12278017586
ACH-000128,-0.21542250190099999
ACH-000132,-0.342137028076
ACH-000133,-0.229841370671
ACH-000137,0.08609578036219999
ACH-000138,-0.181293855854
ACH-000142,-0.26303828930100004
ACH-000143,-0.346219033603
ACH-000146,-0.582645029555
ACH-000148,-0.07269107821910001
ACH-000150,-0.191375618527
ACH-000152,-0.295423023161
ACH-000153,-0.18617708832199997
ACH-000159,-0.257490891464
ACH-000160,0.32931234782499996
ACH-000163,-0.09520820417379999
ACH-000167,0.47853275960299996
ACH-000168,-0.574858918733
ACH-000169,-0.191376906056
ACH-000178,-0.19235855302299998
ACH-000182,0.17163199719099997
ACH-000183,-0.22342534590399998
ACH-000188,-0.07012744298700001
ACH-000189,-0.134291661323
ACH-000190,0.16685521275
ACH-000198,-0.193454316391
ACH-000204,-0.95225555771
ACH-000206,-0.0728701219706
ACH-000207,-0.28290176402199996
ACH-000211,-0.08667843402230001
ACH-000215,-0.232835452573
ACH-000221,0.00951282157159
ACH-000222,-0.45790683711499996
ACH-000223,-0.217220677737
ACH-000226,-0.34242381799099997
ACH-000227,0.180555943141
ACH-000228,-0.06676853595509999
ACH-000231,-0.057620945902500005
ACH-000232,-0.000107321852989
ACH-000233,0.0160429074273
ACH-000234,-0.342288468846
ACH-000235,-0.045522351319500005
ACH-000237,-0.027765791359900004
ACH-000238,-0.386184298314
ACH-000243,-0.152137381503
ACH-000244,0.0846955887644
ACH-000246,-0.110854617556
ACH-000248,-0.428270260181
ACH-000250,-0.0966232519768
ACH-000251,-0.282597294716
ACH-000253,0.00102322417732
ACH-000255,-0.0947289138718
ACH-000256,-0.0967709170483
ACH-000257,-0.100659968712
ACH-000258,-0.33418949650400004
ACH-000259,-0.0679499312782
ACH-000260,-0.231756353849
ACH-000261,0.0422521885117
ACH-000262,-0.190951035564
ACH-000263,-0.434466526133
ACH-000264,-0.12429040344799999
ACH-000265,-0.17514604937199998
ACH-000266,-0.316318510273
ACH-000272,-0.0871019257604
ACH-000273,-0.118242203925
ACH-000274,-0.194331055409
ACH-000277,-0.220149189883
ACH-000278,0.0483167699645
ACH-000279,-0.0605917308614
ACH-000280,0.09743601387949999
ACH-000281,-0.213692202399
ACH-000288,-0.276958334986
ACH-000291,-0.0549387214556
ACH-000293,-0.20578770727600001
ACH-000294,0.0281486053045
ACH-000295,-0.0416086893797
ACH-000296,-0.0643232325957
ACH-000302,-0.172569247033
ACH-000304,0.183348170231
ACH-000307,0.0906803600535
ACH-000308,0.0828239886247
ACH-000310,-0.030801376441599998
ACH-000311,-0.15129898953600002
ACH-000312,-0.181882065486
ACH-000315,-0.303538691938
ACH-000316,-0.3589455915
ACH-000317,-0.163973522604
ACH-000318,0.191110899076
ACH-000319,-0.052045814490900004
ACH-000320,0.020950861467799998
ACH-000322,-0.30391736306899997
ACH-000323,-0.144274666214
ACH-000324,-0.09859965602489998
ACH-000329,-0.22544281310199998
ACH-000330,0.21724436414099998
ACH-000331,-0.18500992315200002
ACH-000332,-0.08353265518280001
ACH-000334,-0.17383857416600001
ACH-000335,-0.130724574819
ACH-000336,-0.518489838775
ACH-000337,-0.37320151736100005
ACH-000339,-0.223062237039
ACH-000341,0.07384483641160001
ACH-000348,-0.0831663377125
ACH-000350,-0.17305187069699998
ACH-000352,-0.127410370255
ACH-000356,0.008713126626309999
ACH-000361,0.00111289981182
ACH-000362,-0.5769869775550001
ACH-000363,-0.12253405149800001
ACH-000364,0.175246931651
ACH-000365,-0.06910897922039999
ACH-000366,-0.231360137657
ACH-000368,-0.151815198171
ACH-000374,-0.07866971792449999
ACH-000375,0.108970749559
ACH-000376,-0.0436520784313
ACH-000381,-0.168804378084
ACH-000383,-0.09750058116969999
ACH-000387,-0.12381008761600001
ACH-000389,-0.115689833952
ACH-000390,-0.100137656065
ACH-000393,-0.10446521991
ACH-000395,-0.163221743984
