,EFS (10278)
ACH-000633,-0.220787872055
ACH-000637,-0.154253585173
ACH-000638,0.0198741083782
ACH-000646,-0.07651385607149999
ACH-000647,-0.0629368548341
ACH-000648,0.132105300791
ACH-000649,-0.14701258982999998
ACH-000651,-0.310476663326
ACH-000652,-0.0302434782295
ACH-000653,-0.0907974241911
ACH-000657,-0.19956173809500002
ACH-000658,-0.08287731111260001
ACH-000661,-0.181196723862
ACH-000662,-0.556819116497
ACH-000663,-0.140402142968
ACH-000665,0.0466090706728
ACH-000671,-0.116476808433
ACH-000673,-0.0532453456544
ACH-000676,-0.16932466745000002
ACH-000677,-0.360592395809
ACH-000681,-0.046661015601099996
ACH-000682,-0.18433560609000002
ACH-000683,-0.10045110034299999
ACH-000684,-0.187472678408
ACH-000688,-0.20960180186299998
ACH-000693,-0.06661683986330001
ACH-000694,-0.22181054372099998
ACH-000695,-0.17909010979200002
ACH-000696,-0.159264415773
ACH-000697,-0.19862358345
ACH-000699,0.030736866740700003
ACH-000701,-0.127944790375
ACH-000706,-0.26603898129500003
ACH-000711,-0.240890683169
ACH-000713,-0.379257346215
ACH-000714,-0.0245043762356
ACH-000718,-0.0377196982175
ACH-000720,0.0483388930169
ACH-000721,-0.189834687634
ACH-000724,0.00312704637958
ACH-000725,-0.09873817165549999
ACH-000732,-0.116527433874
ACH-000734,-0.151370580025
ACH-000735,-0.122139742952
ACH-000736,-0.176880332119
ACH-000738,-0.185569369799
ACH-000746,-0.20526168416999999
ACH-000747,-0.31038985458
ACH-000748,-0.0221877306801
ACH-000753,-0.158031367083
ACH-000756,0.028072297357299998
ACH-000757,-0.12073040390999999
ACH-000758,0.10165201722000002
ACH-000760,0.0324080045047
ACH-000763,-0.193074179954
ACH-000764,-0.210843710948
ACH-000765,-0.16968011411400002
ACH-000766,-0.22169764271499998
ACH-000767,-0.14388793291500002
ACH-000768,-0.0949752161139
ACH-000769,-0.211532288127
ACH-000770,-0.0983941165982
ACH-000771,-0.0638892918901
ACH-000773,-0.0583564116384
ACH-000776,0.17328880067299998
ACH-000777,-0.211934974622
ACH-000778,-0.132926503695
ACH-000781,-0.131108645925
ACH-000782,0.103240862084
ACH-000783,-0.142696444833
ACH-000784,-0.222105015717
ACH-000785,0.0343136278653
ACH-000787,-0.153566714581
ACH-000788,-0.10038648591499999
ACH-000791,-0.158351189297
ACH-000792,-0.215962071428
ACH-000794,-0.151937612056
ACH-000796,-0.22318363430500002
ACH-000799,-0.0580118231765
ACH-000800,-0.290647643861
ACH-000802,-0.191378401928
ACH-000804,-0.04195392244030001
ACH-000805,-0.20081736416499998
ACH-000809,-0.00257800490033
ACH-000810,0.182526022264
ACH-000811,-0.09957251805610001
ACH-000817,-0.0414517181294
ACH-000819,-0.214490159405
ACH-000820,-0.17537368844999998
ACH-000821,-0.195708632203
ACH-000822,-0.195228889398
ACH-000823,-0.19971243964699997
ACH-000824,-0.0858056790095
ACH-000827,-0.0886947044365
ACH-000829,-0.146056342353
ACH-000831,-0.12290186080700001
ACH-000832,-0.16332273072999998
ACH-000833,-0.10482404565999999
ACH-000834,-0.00240850865575
ACH-000835,-0.09159678651620001
ACH-000836,-0.20318289002700002
ACH-000837,-0.0318799830189
ACH-000838,-0.117001871222
ACH-000839,-0.0553786303802
ACH-000840,-0.278026754975
ACH-000841,-0.150710133617
ACH-000843,-0.20436500945099997
ACH-000846,-0.0302964498528
ACH-000847,-0.287338518386
ACH-000848,-0.309139329924
ACH-000849,-0.16657018695999998
ACH-000851,0.0340853677149
ACH-000855,0.17523571175299998
ACH-000856,-0.42846372425499996
ACH-000858,-0.165085535219
ACH-000859,-0.267624410807
ACH-000861,-0.128601878215
ACH-000862,0.17491293067400002
ACH-000865,-0.299354444241
ACH-000866,-0.16516614146
ACH-000867,-0.0444368962229
ACH-000869,-0.136007297669
ACH-000872,-0.10478587836400001
ACH-000873,-0.178342029487
ACH-000876,-0.23379167290800001
ACH-000878,0.020566190618
ACH-000880,-0.20008982430799999
ACH-000881,-0.0689918795359
ACH-000882,-0.0802711689997
ACH-000884,-0.0860357928423
ACH-000885,-0.11612000954500001
ACH-000887,-0.301036386925
ACH-000888,0.14798062370999998
ACH-000889,-0.364691067671
ACH-000890,-0.235095452355
ACH-000896,-0.044616230647300005
ACH-000898,-0.0590837310022
ACH-000900,0.00960788496607
ACH-000901,-0.0529200464248
ACH-000905,-0.145442862105
ACH-000906,0.0290683871114
ACH-000907,-0.17887085724800003
ACH-000910,0.025328674325900004
ACH-000911,-0.216922028273
ACH-000912,-0.190056046356
ACH-000913,-0.06282026550919999
ACH-000915,-0.0306380138193
ACH-000916,0.0595052664263
ACH-000917,-0.393077183622
ACH-000921,-0.0269320585479
ACH-000924,-0.134236370438
ACH-000926,-0.188293542419
ACH-000928,-0.123735311359
ACH-000929,-0.41880434636299996
ACH-000932,-0.0880418521898
ACH-000935,-0.019916963917
ACH-000936,-0.0484543616294
ACH-000937,-0.280677909106
ACH-000938,-0.00752336408301
ACH-000939,0.0610300823666
ACH-000941,-0.34840871791999994
ACH-000943,-0.21068235494000004
ACH-000946,-0.382103216847
ACH-000947,-0.065584446832
ACH-000948,-0.28464050382399997
ACH-000950,-0.118232247768
ACH-000953,-0.104351905171
ACH-000957,-0.155812217018
ACH-000958,0.0394047220503
ACH-000960,-0.0550140933156
ACH-000963,-0.0766426730583
ACH-000968,0.0165797705436
ACH-000969,-0.0794856057375
ACH-000973,0.0214121942778
ACH-000974,0.021863215365299997
ACH-000975,-0.10105787252699999
ACH-000976,-0.189201655535
ACH-000978,-0.41461619319399995
ACH-000980,-0.106444738696
ACH-000984,-0.0479300311673
ACH-000986,-0.196294635561
ACH-000988,-0.252251745773
ACH-000993,-0.21763832854600001
ACH-000994,0.019694008965200002
ACH-000996,-0.44795030476000003
ACH-001001,-0.0673927311655
ACH-001020,-0.425725921355
ACH-001028,-0.134782962009
ACH-001031,-0.0182374702283
ACH-001038,-0.22713983092599999
ACH-001048,-0.0423742701109
ACH-001050,-0.127842483649
ACH-001053,-0.157740980866
ACH-001054,-0.27645484666299996
ACH-001061,-0.225056424535
ACH-001067,-0.0437004187225
ACH-001075,-0.21931893195500002
ACH-001096,-0.04853616964369999
ACH-001128,-0.27729170371999995
ACH-001134,-0.018449468691
ACH-001151,-0.0579011139435
ACH-001163,-0.113320090676
ACH-001164,-0.21556487595899998
ACH-001173,-0.16087982958
ACH-001183,0.0258943556856
ACH-001184,0.092582079291
ACH-001190,-0.17517083319600002
ACH-001192,-0.35579898973499996
ACH-001193,-0.16055841575899998
ACH-001196,-0.259931050717
ACH-001197,-0.0677072418058
ACH-001205,-0.19260532876800002
ACH-001211,-0.182852675986
ACH-001212,-0.185530128613
ACH-001228,-0.147238836779
ACH-001232,-0.167061754234
ACH-001239,-0.13930293644000002
ACH-001274,-0.141624102205
ACH-001275,-0.152308675182
ACH-001277,0.006412974724909999
ACH-001278,0.0477114429435
ACH-001280,0.237860681441
ACH-001283,-0.0829888902752
ACH-001289,-0.158933409867
ACH-001295,-0.10081837802000002
ACH-001300,-0.14142207748400001
ACH-001301,0.0184247238787
ACH-001302,-0.0663351538465
ACH-001303,-0.216442099911
ACH-001306,-0.06526219654849999
ACH-001318,-0.10852785864499999
ACH-001322,-0.217893165935
ACH-001328,0.00696249241506
ACH-001332,0.08874224093159999
ACH-001333,-0.242782272698
ACH-001336,0.115336931122
ACH-001340,-0.13464762035800001
ACH-001346,-0.19945728717099998
ACH-001353,-0.145545920468
ACH-001354,-0.062436220436699996
ACH-001367,-0.269681492311
ACH-001368,-0.24419010033100003
ACH-001374,0.027633592214900003
ACH-001375,-0.0974108418474
ACH-001377,-0.079523154439
ACH-001380,-0.24469316103799998
ACH-001391,-0.215419661874
ACH-001407,-0.112856630013
ACH-001408,-0.270469322192
ACH-001413,-0.19424232989700002
ACH-001430,-0.019229932344400003
ACH-001431,-0.0919282599958
ACH-001450,-0.15568125099000002
ACH-001496,-0.102461016058
ACH-001500,-0.142967936293
ACH-001521,-0.0102668192182
ACH-001523,-0.11711785934699999
ACH-001532,-0.02586107345
ACH-001536,0.00119814468196
ACH-001550,-0.37091284651399997
ACH-001552,-0.025605316782
ACH-001554,-0.282443052718
ACH-001645,-0.0078066057356000005
ACH-001654,-0.036248124094500005
ACH-001715,-0.20396197287099999
ACH-001735,-0.0979337100948
ACH-001736,-0.0639796968681
ACH-001737,-0.0103084770425
ACH-001740,-0.0331636185476
ACH-001745,-0.0182738538474
ACH-001750,-0.06968631108239999
ACH-001765,-0.117460212486
ACH-001956,-0.049335204256800005
ACH-001957,-0.367571309057
