,KIN (22944)
ACH-000725,-1.20282066671
ACH-000732,-0.9850635822570001
ACH-000734,-0.946836283748
ACH-000735,-1.22067823507
ACH-000736,-1.10506911802
ACH-000738,-1.28294270268
ACH-000746,-1.07952287237
ACH-000747,-0.890117577562
ACH-000748,-0.961569864555
ACH-000753,-0.779053802771
ACH-000756,-0.8536845929870001
ACH-000757,-1.1096476916299998
ACH-000758,-1.04460187199
ACH-000760,-1.18478598075
ACH-000763,-1.50971030358
ACH-000764,-1.1660168880700001
ACH-000765,-1.25802381105
ACH-000766,-1.3478474417299997
ACH-000767,-1.5548611718
ACH-000768,-1.03666101245
ACH-000769,-1.09447684791
ACH-000770,-1.30279140441
ACH-000771,-1.08619366297
ACH-000773,-1.1824697399500002
ACH-000776,-1.2254675981799998
ACH-000777,-1.15051506841
ACH-000778,-1.26913851049
ACH-000781,-1.1044756627399999
ACH-000782,-0.951235724004
ACH-000783,-1.1487641734899998
ACH-000784,-0.982527665151
ACH-000785,-1.22502390095
ACH-000787,-1.1827351824899999
ACH-000788,-1.02408490849
ACH-000791,-1.2638022144399998
ACH-000792,-1.09254346911
ACH-000794,-0.8561653341240001
ACH-000796,-1.0257622638
ACH-000799,-1.2684393814100001
ACH-000800,-0.858021849035
ACH-000802,-1.15548405599
ACH-000804,-1.18100266316
ACH-000805,-1.4288409873399999
ACH-000809,-0.978826149823
ACH-000810,-1.31539270909
ACH-000811,-1.0236880181799999
ACH-000817,-1.24897985305
ACH-000819,-1.33806427934
ACH-000820,-1.0120933586399998
ACH-000821,-1.43618458055
ACH-000822,-1.73754947906
ACH-000823,-1.09066122249
ACH-000824,-1.36990260989
ACH-000827,-1.1904600656200002
ACH-000829,-1.29814847354
ACH-000831,-1.1910785020799999
ACH-000832,-1.14513858314
ACH-000833,-1.49856011589
ACH-000834,-1.00775312763
ACH-000835,-1.14171387722
ACH-000836,-1.2408436139399999
ACH-000837,-1.38554454648
ACH-000838,-1.06665590438
ACH-000839,-1.1543089420100001
ACH-000840,-1.5194960443599999
ACH-000841,-0.9922115445799999
ACH-000843,-1.0172247428899999
ACH-000846,-1.31572478561
ACH-000847,-0.717275064406
ACH-000848,-1.3362075207100002
ACH-000849,-0.870169669179
ACH-000851,-1.06533261625
ACH-000855,-1.04640173015
ACH-000856,-0.977445455177
ACH-000858,-1.0775485736900001
ACH-000859,-1.04533870576
ACH-000861,-1.11795125563
ACH-000862,-1.35717176253
ACH-000865,-1.3365883492200001
ACH-000866,-1.0679369299600001
ACH-000867,-1.1604027710200002
ACH-000869,-1.74001660714
ACH-000872,-1.07954240248
ACH-000873,-0.825632450075
ACH-000876,-1.3451102039200002
ACH-000878,-0.846297218239
ACH-000880,-1.11945912871
ACH-000881,-1.19995664637
ACH-000882,-1.1541863341299998
ACH-000884,-1.2646892093000002
ACH-000885,-1.05087936016
ACH-000887,-1.16399347555
ACH-000888,-0.854972394122
ACH-000889,-0.874863683628
ACH-000890,-1.18611040057
ACH-000896,-0.970486367124
ACH-000898,-1.35953527465
ACH-000900,-1.29928524075
ACH-000901,-1.1092865620899999
ACH-000905,-1.2107104902399999
ACH-000906,-0.829362694866
ACH-000907,-1.0799655508
ACH-000910,-1.0773560339200001
ACH-000911,-1.0059966567
ACH-000912,-0.886099508328
ACH-000913,-1.2960262570899999
ACH-000915,-0.9293428333120001
ACH-000916,-0.583537177214
ACH-000917,-1.42454768439
ACH-000921,-1.2524751705
ACH-000924,-1.18722390271
ACH-000926,-0.865638592464
ACH-000928,-1.33472597678
ACH-000929,-0.623963659118
ACH-000932,-1.09392664952
ACH-000935,-1.0289631407200002
ACH-000936,-1.1532017729100001
ACH-000937,-1.45017819457
ACH-000938,-1.20187774145
ACH-000939,-1.1978437197399998
ACH-000941,-0.987722389299
ACH-000943,-0.982873521866
ACH-000946,-1.2200238885799999
ACH-000947,-1.03255318051
ACH-000948,-1.0417844599200001
ACH-000950,-1.25184361704
ACH-000953,-0.990367693354
ACH-000957,-0.901428051691
ACH-000958,-1.4943916686200003
ACH-000960,-1.22272160826
ACH-000963,-1.14032151684
ACH-000968,-1.10426752951
ACH-000969,-0.7865783041509999
ACH-000973,-1.05117050284
ACH-000974,-0.858348378862
ACH-000975,-0.905025161092
ACH-000976,-1.55501641221
ACH-000978,-1.06995116143
ACH-000980,-1.5229550824399998
ACH-000984,-1.38185020595
ACH-000986,-1.1994178698
ACH-000988,-1.4166246479
ACH-000993,-1.0971524964200001
ACH-000994,-1.01443504893
ACH-000996,-1.02346793027
ACH-001001,-1.03376587677
ACH-001020,-1.18447485035
ACH-001028,-0.901988303266
ACH-001031,-1.14087114281
ACH-001038,-0.835427651664
ACH-001048,-1.14344536771
ACH-001050,-1.02704814356
ACH-001053,-0.887466527015
ACH-001054,-0.980623836523
ACH-001061,-1.28881543446
ACH-001067,-1.11400416595
ACH-001075,-1.01950198855
ACH-001096,-1.1815055322499999
ACH-001128,-1.20384212486
ACH-001134,-1.22917241315
ACH-001151,-1.3961565595899998
ACH-001163,-1.16195690114
ACH-001164,-0.9701976974250001
ACH-001173,-1.15332507146
ACH-001183,-1.1273688973
ACH-001184,-1.17414796032
ACH-001190,-1.29013441176
ACH-001192,-1.19897352427
ACH-001193,-1.1222956495
ACH-001196,-0.9833628197840001
ACH-001197,-1.2950683022
ACH-001205,-1.26677835017
ACH-001211,-1.23230406327
ACH-001212,-1.1569433977899999
ACH-001228,-1.05602695138
ACH-001232,-1.1620072255299998
ACH-001239,-1.11782675766
ACH-001274,-0.9702035223450001
ACH-001275,-0.910639633208
ACH-001277,-0.698188621014
ACH-001278,-1.0696473927399999
ACH-001280,-1.5866517761899999
ACH-001283,-1.25587348366
ACH-001289,-1.10351104415
ACH-001295,-1.07464537719
ACH-001300,-1.24319578588
ACH-001301,-1.2963579237799998
ACH-001302,-1.0
ACH-001303,-1.1149411324299998
ACH-001306,-1.05992069564
ACH-001318,-0.948152321696
ACH-001322,-1.0865042340100002
ACH-001328,-0.8904814018680001
ACH-001332,-1.0289379486799999
ACH-001333,-1.06337428091
ACH-001336,-1.12816799299
ACH-001340,-1.2360423192299999
ACH-001346,-1.1318308791399998
ACH-001353,-1.239096736
ACH-001354,-1.0980809579000002
ACH-001367,-1.1143996768200002
ACH-001368,-1.06415861044
ACH-001374,-0.74339583579
ACH-001375,-1.1405805036
ACH-001377,-1.29704279676
ACH-001380,-1.24751909756
ACH-001391,-0.9529074529530001
ACH-001407,-0.867504147009
ACH-001408,-1.07337527129
ACH-001413,-1.14236290591
ACH-001430,-1.12948958832
ACH-001431,-1.35246503537
ACH-001450,-1.3082960161700001
ACH-001496,-0.9533674788150001
ACH-001500,-1.03150956111
ACH-001521,-0.935628953149
ACH-001523,-1.2245375567899999
ACH-001532,-1.18706754439
ACH-001536,-1.03915345067
ACH-001550,-1.1692201867299998
ACH-001552,-1.13895726062
ACH-001554,-1.16979551963
ACH-001645,-1.20979887135
ACH-001654,-1.13393659822
ACH-001715,-1.61208895232
ACH-001735,-1.1632011871899999
ACH-001736,-1.20446903158
ACH-001737,-1.2946527593100001
ACH-001740,-1.22379475919
ACH-001745,-1.24553473931
ACH-001750,-1.3201355696500001
ACH-001765,-1.03496415037
ACH-001956,-1.5493705308899999
ACH-001957,-1.17383342791
