,SOST (50964)
ACH-000004,-0.179366677348
ACH-000007,-0.035713180441099994
ACH-000009,0.18889618829500002
ACH-000011,0.0326356825512
ACH-000012,-0.0756323451272
ACH-000013,-0.06465429277819999
ACH-000014,0.10558226507400001
ACH-000015,0.059228196436900006
ACH-000017,-0.025456716791
ACH-000018,-0.00918330069484
ACH-000019,0.095724342458
ACH-000021,0.150290921545
ACH-000022,0.149195331954
ACH-000025,0.00252299962078
ACH-000028,-0.045255153675499996
ACH-000030,-0.0178979676564
ACH-000035,-0.34970801807499996
ACH-000036,0.12241278509400001
ACH-000037,0.20136627064399998
ACH-000039,-0.07451737073860001
ACH-000040,-0.0405640871332
ACH-000041,-0.0807278904392
ACH-000042,0.0485865880033
ACH-000045,-0.10442880535599999
ACH-000047,-0.0051283010120699996
ACH-000052,0.0519968388945
ACH-000053,0.0032434975294600003
ACH-000054,0.045726415596699994
ACH-000055,0.140181499215
ACH-000060,-0.0561257963755
ACH-000067,0.05968087403800001
ACH-000070,-0.00947468402512
ACH-000075,0.08608344183010001
ACH-000078,-0.06215209664369999
ACH-000082,-0.102768782949
ACH-000085,-0.147558586878
ACH-000086,-0.060263004869400005
ACH-000087,0.10362355250199999
ACH-000092,0.052114759975500004
ACH-000095,-0.0357535261157
ACH-000097,-0.120388807392
ACH-000098,0.0649385436259
ACH-000099,0.121611364401
ACH-000108,-0.013829506574999999
ACH-000113,0.124471537839
ACH-000115,-0.054241310066800004
ACH-000116,-0.030410372697799996
ACH-000118,-0.0187347476273
ACH-000120,-0.11106250858200001
ACH-000123,0.0382887772329
ACH-000127,-0.028698463393200004
ACH-000128,-0.112455768866
ACH-000132,0.0516962500263
ACH-000133,0.10422545152200001
ACH-000137,-0.0884169039466
ACH-000138,-0.0156192296268
ACH-000142,-0.12051871602
ACH-000143,0.10439491513100001
ACH-000146,0.0276784294163
ACH-000148,-0.0188351071876
ACH-000150,0.12423892885500001
ACH-000152,0.0870636658484
ACH-000153,0.41529636386299995
ACH-000159,0.0287593874621
ACH-000160,-0.0639544046695
ACH-000163,-0.07631063050680001
ACH-000167,-0.210217101741
ACH-000168,-0.0288904734461
ACH-000169,-0.0726516871565
ACH-000178,0.00456736182459
ACH-000182,-0.0109601819409
ACH-000183,-0.0323036505096
ACH-000188,-0.028556647914499998
ACH-000189,-0.0597796919494
ACH-000190,0.083088031635
ACH-000198,-0.0333769786027
ACH-000204,-0.045261253314899996
ACH-000206,-0.138753760539
ACH-000207,-0.0115180777605
ACH-000211,-0.00992669849039
ACH-000215,-0.025055157870299997
ACH-000221,-0.06377065122089999
ACH-000222,0.333753822038
ACH-000223,0.157529781171
ACH-000226,-0.0831667584081
ACH-000227,-0.0328665248028
ACH-000228,-0.08788260294680002
ACH-000231,-0.072620332291
ACH-000232,0.06417834647199999
ACH-000233,0.121027128484
ACH-000234,0.010564251609999999
ACH-000235,-0.0910826691993
ACH-000237,0.0313256038754
ACH-000238,-0.1473503086
ACH-000243,0.00948937959889
ACH-000244,0.0272719482067
ACH-000246,0.109621338184
ACH-000248,-0.23737918918
ACH-000250,-0.114957351126
ACH-000251,-0.12084546716399999
ACH-000253,0.0687606001108
ACH-000255,-0.297210809225
ACH-000256,0.218545624995
ACH-000257,0.00330989446195
ACH-000258,-0.124996232333
ACH-000259,0.053272691050500004
ACH-000260,-0.046168025587800005
ACH-000261,0.033193423980400004
ACH-000262,0.188442193895
ACH-000263,-0.29599101303500003
ACH-000264,-0.0836146263243
ACH-000265,-0.016223766852799998
ACH-000266,0.101279657173
ACH-000272,-0.00521024456078
ACH-000273,0.0648745302372
ACH-000274,-0.239414684245
ACH-000277,0.0217308691963
ACH-000278,-0.0911739042536
