,INHBB (3625)
ACH-000004,-0.0208329599464
ACH-000007,0.26082795559
ACH-000009,-0.08216230068
ACH-000011,-0.06944552460360001
ACH-000012,-0.0516385962055
ACH-000013,0.13599363610200002
ACH-000014,-0.100866125779
ACH-000015,0.038492468210000005
ACH-000017,0.0218869626989
ACH-000018,-0.044271047504900005
ACH-000019,-0.126021996914
ACH-000021,0.123975659744
ACH-000022,-0.0760957756266
ACH-000025,0.161027716492
ACH-000028,0.12057185207
ACH-000030,-0.029843853816900003
ACH-000035,-0.0867478912958
ACH-000036,0.00354611214607
ACH-000037,-0.09341972752589998
ACH-000039,-0.11925387717800001
ACH-000040,-0.0261096343436
ACH-000041,0.267283729189
ACH-000042,0.06500148726980001
ACH-000045,0.0946868647594
ACH-000047,-0.0198340484934
ACH-000052,0.059787089542199995
ACH-000053,0.00655317585307
ACH-000054,-0.0024098713504299997
ACH-000055,0.042623892126099995
ACH-000060,-0.09297427090919999
ACH-000067,0.0988591022707
ACH-000070,0.191528417945
ACH-000075,-0.25793949613600003
ACH-000078,0.253142148128
ACH-000082,0.238747185588
ACH-000085,-0.163677502436
ACH-000086,0.0314778198365
ACH-000087,0.0662526045209
ACH-000092,-0.0514253639437
ACH-000095,-0.18942671971299999
ACH-000097,0.06830416844790001
ACH-000098,-0.0689415530516
ACH-000099,0.07565357125960001
ACH-000108,0.0384071304985
ACH-000113,0.206410761134
ACH-000115,0.039256197162599996
ACH-000116,0.10353845699400001
ACH-000118,0.0628268288451
ACH-000120,0.0363986847125
ACH-000123,0.150646112244
ACH-000127,0.0556927597452
ACH-000128,0.0017039441756099998
ACH-000132,0.0622966376019
ACH-000133,-0.0759168246761
ACH-000137,0.145552312701
ACH-000138,0.204876315019
ACH-000142,0.04955674002780001
ACH-000143,0.056296026491000004
ACH-000146,0.043762407863
ACH-000148,0.0923562755542
ACH-000150,0.15560031733899998
ACH-000152,0.313079540929
ACH-000153,-0.23958170886
ACH-000159,-0.000683543618234
ACH-000160,0.137547425357
ACH-000163,-0.06543072598590001
ACH-000167,-0.0720700386149
ACH-000168,-0.028309049411299997
ACH-000169,0.08352063680430001
ACH-000178,-0.0203872532404
ACH-000182,-0.04532106419419999
ACH-000183,0.0118954750061
ACH-000188,0.0831992572448
ACH-000189,0.011461824161
ACH-000190,0.180861819861
ACH-000198,0.054238187825
ACH-000204,0.0487770408225
ACH-000206,0.08969561432119999
ACH-000207,0.273294868539
ACH-000211,-0.0894103882106
ACH-000215,-0.0177707273806
ACH-000221,-0.10361516092499999
ACH-000222,0.37689526756700004
ACH-000223,0.0437703829347
ACH-000226,-0.15860858831900002
ACH-000227,0.11101659509299999
ACH-000228,0.238301806122
ACH-000231,0.0440787336687
ACH-000232,0.0242349886395
ACH-000233,-0.0029984274266399995
ACH-000234,0.0683233533868
ACH-000235,0.028514273133
ACH-000237,0.019498588511
ACH-000238,-0.053681272917
ACH-000243,0.0674284786443
ACH-000244,0.11481589835000001
ACH-000246,0.15010764811799998
ACH-000248,0.130389814984
ACH-000250,-0.0119028300955
ACH-000251,0.015261450707100001
ACH-000253,0.128924733072
ACH-000255,-0.422857650562
ACH-000256,0.0671503313507
