,SDR42E1 (93517)
ACH-000004,0.10735787325099999
ACH-000007,0.161925990168
ACH-000009,0.19167984688499998
ACH-000011,0.0150921337494
ACH-000012,0.145042161024
ACH-000013,-0.0032361618922399998
ACH-000014,0.281308491946
ACH-000015,0.20142552842099998
ACH-000017,0.00989829506162
ACH-000018,0.000193313213887
ACH-000019,-0.177231715076
ACH-000021,0.030206060794099997
ACH-000022,0.101124825087
ACH-000025,0.14630244895400002
ACH-000028,0.23779217952
ACH-000030,0.17557484233600001
ACH-000035,0.18285937163600002
ACH-000036,-0.008192017104279999
ACH-000037,0.00929726094999
ACH-000039,0.267762433639
ACH-000040,0.140470069993
ACH-000041,-0.0372114387294
ACH-000042,0.076030305412
ACH-000045,0.16120528375499998
ACH-000047,0.0309408676462
ACH-000052,-0.038819650356400004
ACH-000053,0.0525004500985
ACH-000054,0.0191233921344
ACH-000055,0.072234807761
ACH-000060,0.04191961354880001
ACH-000067,0.055976346261
ACH-000070,0.24391338405699997
ACH-000075,0.168366470818
ACH-000078,0.0870993237061
ACH-000082,0.139970225331
ACH-000085,0.0631011914833
ACH-000086,0.0187980948648
ACH-000087,0.0552732416897
ACH-000092,-0.00392555521068
ACH-000095,0.08844224865769999
ACH-000097,0.0659354357565
ACH-000098,-0.0364666696332
ACH-000099,0.0458385761158
ACH-000108,0.27140773409200003
ACH-000113,0.0205021584095
ACH-000115,-0.028904311337099996
ACH-000116,0.1399153057
ACH-000118,0.18235149372900003
ACH-000120,0.25287712963500003
ACH-000123,0.14008074996099998
ACH-000127,0.182546991985
ACH-000128,0.202326949841
ACH-000132,0.116164309003
ACH-000133,0.0407044864221
ACH-000137,0.0960212712215
ACH-000138,0.0896705736377
ACH-000142,-0.06813654829850001
ACH-000143,-0.159232468605
ACH-000146,0.021807009074300002
ACH-000148,0.0412986499276
ACH-000150,0.11224616997199999
ACH-000152,0.0646834841711
ACH-000153,-0.022760246804900002
ACH-000159,0.178972777354
ACH-000160,0.142460175679
ACH-000163,0.131882533178
ACH-000167,0.15671097017000002
ACH-000168,-0.08693006167610001
ACH-000169,-0.0270623972217
ACH-000178,0.215304312815
ACH-000182,0.00783028794626
ACH-000183,-0.022330554115299998
ACH-000188,0.0988863036411
ACH-000189,-0.000439477942169
ACH-000190,0.0809175521038
ACH-000198,-0.0660973157564
ACH-000204,0.0767466329696
ACH-000206,0.0168113267584
ACH-000207,0.183255237855
ACH-000211,-0.014938846850999998
ACH-000215,0.006786442788080001
ACH-000221,0.0270705086462
ACH-000222,0.0240638280795
ACH-000223,-0.0637785745742
ACH-000226,0.0640125154489
ACH-000227,0.058686063996199994
ACH-000228,0.177925997449
ACH-000231,0.0967738769947
ACH-000232,0.115707680683
ACH-000233,-0.0378441098297
ACH-000234,0.0177434596088
ACH-000235,0.0887983179617
ACH-000237,-0.17218228662
ACH-000238,0.023578414440099997
ACH-000243,0.137145440452
ACH-000244,-0.045385801193900004
ACH-000246,0.15539492615800002
ACH-000248,0.033960671029500004
ACH-000250,-0.0108661034922
ACH-000251,0.271690037291
ACH-000253,-0.0943668787689
ACH-000255,0.0890061647029
ACH-000256,0.0581748656414
ACH-000257,-0.276367679749
ACH-000258,0.19930050855999998
ACH-000259,0.184484757018
ACH-000260,0.0238217703022
ACH-000261,0.0492472075895
ACH-000262,0.0389376905005
ACH-000263,0.242675605121
ACH-000264,0.106766103671
ACH-000265,0.181458594364
ACH-000266,0.06768610497380001
ACH-000272,0.14590902308700002
ACH-000273,0.053761647636400005
ACH-000274,0.070252480912
ACH-000277,-0.00142720334226
ACH-000278,0.0771023419746
ACH-000279,0.1650095117
ACH-000280,0.12216939783900001
ACH-000281,0.052627148843900004
ACH-000288,0.0888060269265
ACH-000291,-0.0846439630614
ACH-000293,0.25755443487199997
ACH-000294,0.188641821023
ACH-000295,0.0435383929316
ACH-000296,0.14758016196499998
ACH-000302,0.13723346775800002
ACH-000304,0.215155802288
ACH-000307,0.022370800649000003
ACH-000308,0.0415795955826
ACH-000310,0.0203196325111
ACH-000311,0.09129251402529999
ACH-000312,0.0299625529501
ACH-000315,-0.0336753499405
ACH-000316,0.123005148706
ACH-000317,0.187377880406
ACH-000318,-0.0041245364203
ACH-000319,0.0215961032852
ACH-000320,-0.174760790749
ACH-000322,0.123649892541
ACH-000323,0.191379528385
ACH-000324,0.168980714492
ACH-000329,0.0760636437175
ACH-000330,-0.054818930855300006
ACH-000331,0.0371853545783
ACH-000332,0.121558231632
ACH-000334,-0.12324520156400001
ACH-000335,0.237749061327
ACH-000336,0.14778021601
ACH-000337,-0.0305713812861
ACH-000339,0.049746590243100006
ACH-000341,0.270443876649
ACH-000348,0.0509898861847
ACH-000350,-0.0304698846026
ACH-000352,0.0777387907108
ACH-000356,-0.219109621378
ACH-000361,0.0168828709892
ACH-000362,0.186138788931
ACH-000363,0.12828667227600002
ACH-000364,0.0756086824346
ACH-000365,-0.0359065751406
ACH-000366,0.123963848218
ACH-000368,0.120994935042
ACH-000374,0.0659705575822
ACH-000375,-0.1362382781
ACH-000376,0.0677762236015
ACH-000381,0.280441567387
ACH-000383,0.0895287018196
ACH-000387,0.11831929531999999
ACH-000389,-0.15694178375700002
ACH-000390,-0.0367293120955
ACH-000393,0.126071812547
ACH-000395,0.159990810196
ACH-000397,0.14680593073599998
ACH-000401,0.126682060201
ACH-000402,-0.08001123787289999
ACH-000403,-0.0664960814592
ACH-000404,0.620156501451
ACH-000406,0.048134272548699994
ACH-000407,0.167562564213
ACH-000408,0.0571490029304
ACH-000410,0.06830643659249999
ACH-000411,0.050078497507999996
ACH-000414,0.12760889061
ACH-000415,0.17407401677
ACH-000416,-0.102127898247
ACH-000420,0.026152504684500002
ACH-000421,0.0008625926165850001
ACH-000424,-0.0752233771852
ACH-000425,0.10001974587200001
ACH-000426,0.244097880363
ACH-000427,-0.0120247038837
ACH-000433,0.058900279293800005
ACH-000436,-0.00494639320708
ACH-000444,0.236437004997
ACH-000445,0.012325668024
ACH-000448,0.0456568253756
ACH-000450,-0.107881863452
ACH-000452,0.0579322557262
ACH-000454,0.109095590439
ACH-000458,0.111124131019
ACH-000459,0.013609808458799999
ACH-000460,0.13751011038
ACH-000461,0.292320268981
ACH-000463,0.060008906396000004
ACH-000464,-0.12024516306199999
ACH-000466,0.145297070595
ACH-000467,-0.0726968416737
ACH-000468,0.0767965472955
ACH-000469,0.00894719883457
ACH-000470,-0.0334867241007
ACH-000471,-0.00466186624871
ACH-000472,0.0205301184645
ACH-000473,-0.015436197206600001
ACH-000475,0.09247096364219999
ACH-000476,0.230220232164
ACH-000477,0.16554631013
ACH-000480,0.36167399290799995
ACH-000481,0.130485817092
ACH-000483,0.019908918054400003
ACH-000484,-0.0131667493889
ACH-000485,0.010101581551
ACH-000486,0.07047409668480001
ACH-000487,0.093980779628
ACH-000488,0.11133410701600001
ACH-000490,0.13542447398399998
ACH-000491,0.11666461487299999
ACH-000495,0.234834511494
ACH-000496,0.166068630059
ACH-000499,-0.0393047968835
ACH-000500,-0.0394777383939
ACH-000502,-0.0811654572702
ACH-000503,0.203130118286
ACH-000505,0.042395848219099995
ACH-000507,-0.035086352732000003
ACH-000510,0.038870405833699995
ACH-000511,0.0470700037581
ACH-000512,-0.129785537096
ACH-000516,0.0565719041679
ACH-000517,0.11157850015000001
ACH-000518,0.053951429694099995
ACH-000520,-0.158687044364
ACH-000521,0.0275906435458
ACH-000522,0.06403416391269999
ACH-000524,0.102707831046
ACH-000527,0.0318529315091
ACH-000528,0.121005141736
ACH-000537,0.0755161825489
ACH-000541,-0.0577709787141
ACH-000542,0.064527661776
ACH-000544,0.18537463662599998
ACH-000545,-0.0704603136545
ACH-000547,-0.0933165326324
ACH-000548,-0.192389857765
ACH-000549,0.161425890485
ACH-000550,0.101257377587
ACH-000552,0.21334844907900002
ACH-000556,0.07464455607739999
ACH-000557,-0.152270597128
ACH-000570,-0.0817753228767
ACH-000571,-0.06945117500260001
ACH-000573,0.14739072823899999
ACH-000576,0.09158152052400001
ACH-000580,0.0185570172269
ACH-000584,0.028178123522799997
ACH-000585,0.103367043334
ACH-000588,0.07080700540860001
ACH-000589,-0.00780907001994
ACH-000591,0.0940107343916
ACH-000593,0.148926221246
ACH-000600,0.051034867583099996
ACH-000601,0.13274335778
ACH-000604,0.34225107320200004
ACH-000605,-0.0229248880993
ACH-000606,0.218667829297
ACH-000608,0.0810482264159
ACH-000614,-0.031717380269499995
ACH-000616,0.137161745995
ACH-000618,0.0930288853634
ACH-000619,0.040923832378699995
ACH-000620,0.153146473955
ACH-000621,0.067719297561
ACH-000622,0.13858038099199999
ACH-000623,0.10903437985600001
ACH-000624,0.07024648098939999
ACH-000627,0.0676648171121
ACH-000630,0.026983359995499997
ACH-000632,-0.00597630755488
ACH-000633,0.0371721403142
ACH-000637,0.104931451774
ACH-000638,0.075063879344
ACH-000646,-0.0335592649053
ACH-000647,0.010474229512399999
ACH-000648,0.12321022001399999
ACH-000649,0.00560056464822
ACH-000651,-0.0760460116981
ACH-000652,0.130435389428
ACH-000653,-0.0151381623981
ACH-000657,0.05179129161590001
ACH-000658,-0.0752518500592
ACH-000661,0.103869567601
ACH-000662,-0.08725564384310001
ACH-000663,0.15907404271
ACH-000665,0.09102032377689999
ACH-000671,-0.15722340664999998
ACH-000673,0.131021300111
ACH-000676,0.0664235868371
ACH-000677,0.08280734209969999
ACH-000681,0.0873045549639
ACH-000682,0.0346351612783
ACH-000683,0.0533972211957
ACH-000684,0.100534434956
ACH-000688,-0.0850182134942
ACH-000693,0.0365449877605
ACH-000694,0.177378804853
ACH-000695,0.242588740777
ACH-000696,-0.0178288842153
ACH-000697,0.0787691157336
ACH-000699,0.0509000322523
ACH-000701,-0.07422836456889999
ACH-000706,-0.00832091347129
ACH-000711,0.08650066528889999
ACH-000713,0.125676936691
ACH-000714,0.136124123427
ACH-000718,0.0620094900973
ACH-000720,0.12924687680400002
ACH-000721,0.0476170855236
ACH-000724,0.107058213699
ACH-000725,-0.06944149080739999
ACH-000732,0.09612840415549999
ACH-000734,0.19380671005800001
ACH-000735,-0.011626865349099999
ACH-000736,-0.00892321251295
ACH-000738,0.048702886654199994
ACH-000746,-0.133660749365
