,OR5P2 (120065)
ACH-000004,0.182598354963
ACH-000007,0.16743831070499998
ACH-000009,0.021346812993299998
ACH-000011,0.08546981509510002
ACH-000012,0.22439828973200002
ACH-000013,0.07329621901769999
ACH-000014,0.134473074382
ACH-000015,0.059632145861400004
ACH-000017,0.206936703931
ACH-000018,-0.027040881682599997
ACH-000019,-0.179603573097
ACH-000021,-0.080963122306
ACH-000022,0.0472202094636
ACH-000025,0.111009676142
ACH-000028,-0.122980596354
ACH-000030,0.00132193965182
ACH-000035,0.0735551661393
ACH-000036,0.161590022598
ACH-000037,0.111563904181
ACH-000039,0.054905193760099995
ACH-000040,0.093989512871
ACH-000041,0.16831871217500002
ACH-000042,-0.122089867487
ACH-000045,-0.0453119235783
ACH-000047,-0.0327531994358
ACH-000052,0.295414033851
ACH-000053,0.09542708175789999
ACH-000054,0.04088666519
ACH-000055,0.215912714045
ACH-000060,0.295933406893
ACH-000067,-0.07196883371019999
ACH-000070,0.28041869308
ACH-000075,-0.067237213735
ACH-000078,-0.115589449631
ACH-000082,0.215032004665
ACH-000085,0.156660359709
ACH-000086,-0.0530482705989
ACH-000087,0.116146921633
ACH-000092,0.14918378682800001
ACH-000095,0.060526227048
ACH-000097,-0.0482746780442
ACH-000098,0.181319597247
ACH-000099,0.0144443480916
ACH-000108,-0.0172843582198
ACH-000113,0.0324083287908
ACH-000115,0.014782899663499998
ACH-000116,0.041376248623
ACH-000118,0.0930622376836
ACH-000120,0.0462221892736
ACH-000123,-0.06770295802519999
ACH-000127,-0.057582768755099996
ACH-000128,0.09290424024749999
ACH-000132,0.12328065477499998
ACH-000133,0.176060439888
ACH-000137,0.19637861505399998
ACH-000138,-0.0387766235373
ACH-000142,0.0361730969383
ACH-000143,-0.00214859066869
ACH-000146,0.109795447785
ACH-000148,-0.010710676727
ACH-000150,0.308692813503
ACH-000152,0.13887307045
ACH-000153,0.14932836035299998
ACH-000159,0.111842481875
ACH-000160,0.06876555451710001
ACH-000163,0.170132807528
ACH-000167,0.0736395762927
ACH-000168,0.04748471798830001
ACH-000169,0.0644443686723
ACH-000178,0.036164272684
ACH-000182,0.137677739143
ACH-000183,0.120443063245
ACH-000188,0.183178981838
ACH-000189,-0.083700714712
ACH-000190,0.0878833415097
ACH-000198,0.0432930131111
ACH-000204,0.27055710569200003
ACH-000206,0.33924438780199995
ACH-000207,0.170489043981
ACH-000211,0.150731682366
ACH-000215,0.00821192831853
ACH-000221,0.131773249213
ACH-000222,-0.026009770424
ACH-000223,0.0267936828348
ACH-000226,0.153297023842
ACH-000227,0.262875044728
ACH-000228,0.16160348127000002
ACH-000231,0.148189271933
ACH-000232,0.0572511354103
ACH-000233,0.298163918484
ACH-000234,0.178901973865
ACH-000235,0.0067360073756
ACH-000237,0.020929064112
ACH-000238,0.0629337695321
ACH-000243,0.0293771403976
ACH-000244,0.282714361062
ACH-000246,0.0006561250695980001
ACH-000248,0.238318363532
ACH-000250,0.197151953137
ACH-000251,-0.0034028315249800003
ACH-000253,-0.023928822680000003
ACH-000255,-0.0020635553478699996
ACH-000256,-0.141238616676
ACH-000257,0.106850517753
ACH-000258,-0.07684971478330001
ACH-000259,0.08170795176130001
ACH-000260,0.10053374873500001
ACH-000261,-0.154265704073
ACH-000262,0.150878337062
ACH-000263,0.12576339720000002
ACH-000264,0.07492159925400001
ACH-000265,0.0295423995878
ACH-000266,0.184189811608
ACH-000272,0.180107962608
ACH-000273,-0.0187781883564
ACH-000274,0.0667835314552
ACH-000277,-0.0108506196866
ACH-000278,0.11358728998199999
ACH-000279,0.114933251824
ACH-000280,0.150518694177
ACH-000281,-0.08554233515550001
ACH-000288,0.117083367043
