,KCNN4 (3783)
ACH-000004,-0.051159692890200004
ACH-000007,0.0761499295956
ACH-000009,-0.111951371669
ACH-000011,-0.09408709121639999
ACH-000012,-0.258802175017
ACH-000013,-0.347267057266
ACH-000014,-0.24045519030999998
ACH-000015,-0.195374247489
ACH-000017,-0.131146543534
ACH-000018,-0.5367916665820001
ACH-000019,-0.323569965466
ACH-000021,-0.26455887880999995
ACH-000022,0.0726865851024
ACH-000025,-0.12161771405999999
ACH-000028,-0.197712781126
ACH-000030,-0.243719940084
ACH-000035,-0.253545122076
ACH-000036,-0.158985759144
ACH-000037,-0.192939651172
ACH-000039,-0.004119865292
ACH-000040,-0.0058955245873
ACH-000041,0.061320230048199996
ACH-000042,-0.116144850957
ACH-000045,-0.228224942937
ACH-000047,-0.0674671734122
ACH-000052,-0.240472992269
ACH-000053,-0.17828411379
ACH-000054,-0.22838003070500001
ACH-000055,0.0812601457573
ACH-000060,0.048765109108
ACH-000067,-0.18702723861099999
ACH-000070,0.0236242652037
ACH-000075,-0.0707752181274
ACH-000078,-0.291655311626
ACH-000082,-0.071105047543
ACH-000085,-0.19177423333000002
ACH-000086,-0.054658002511599996
ACH-000087,-0.09996325734570001
ACH-000092,-0.0808418552035
ACH-000095,-0.113723748371
ACH-000097,-0.141861307032
ACH-000098,-0.199697679965
ACH-000099,-0.240946109657
ACH-000108,-0.211165351309
ACH-000113,-0.0777283933975
ACH-000115,-0.24811800613
ACH-000116,-0.08011181573460001
ACH-000118,-0.160635390131
ACH-000120,-0.14989846018300002
ACH-000123,-0.056870630159099995
ACH-000127,-0.108643843572
ACH-000128,0.017196820570900002
ACH-000132,-0.115909799991
ACH-000133,0.0126184739935
ACH-000137,-0.227593562306
ACH-000138,-0.18675395612
ACH-000142,-0.310127400923
ACH-000143,0.057062161531100004
ACH-000146,-0.115339675842
ACH-000148,-0.126266838764
ACH-000150,-0.030374467143900002
ACH-000152,-0.28922017088
ACH-000153,-0.411287702967
ACH-000159,-0.219580132632
ACH-000160,-0.11350075725299999
ACH-000163,-0.16036141791
ACH-000167,-0.353785108795
ACH-000168,-0.168582714917
ACH-000169,-0.09355374230869999
ACH-000178,-0.301017449815
ACH-000182,-0.0714401683989
ACH-000183,-0.232406760298
ACH-000188,-0.198320487648
ACH-000189,-0.0986472827323
ACH-000190,0.080628211687
ACH-000198,-0.141934984676
ACH-000204,-0.319789811616
ACH-000206,0.0714589704441
ACH-000207,-0.461565463834
ACH-000211,-0.116781612039
ACH-000215,-0.13425327124199998
ACH-000221,-0.394216407208
ACH-000222,-0.103283055196
ACH-000223,-0.0759186020622
ACH-000226,-0.153727632315
ACH-000227,0.00160623461469
ACH-000228,-0.0668688712505
ACH-000231,0.013455232769999997
ACH-000232,-0.0610089999214
ACH-000233,-0.190794156995
ACH-000234,-0.232826197639
ACH-000235,-0.253193788398
ACH-000237,-0.180487852187
ACH-000238,-0.268318538762
ACH-000243,-0.13973892003
ACH-000244,-0.260930415116
ACH-000246,-0.09469082801789999
ACH-000248,-0.016809609692
ACH-000250,-0.117222937568
ACH-000251,-0.27313153195900003
ACH-000253,-0.23932647684
ACH-000255,-0.317093730398
ACH-000256,-0.165166505714
ACH-000257,0.185372631697
ACH-000258,-0.114296048707
ACH-000259,-0.10081556965199999
ACH-000260,-0.12979907527
ACH-000261,-0.0957168448481
ACH-000262,-0.026984581884
ACH-000263,-0.032718824747900006
ACH-000264,0.0107869725602
ACH-000265,-0.105532989613
ACH-000266,-0.244986186145
ACH-000272,-0.14016106035
ACH-000273,-0.00807252889739
ACH-000274,-0.139574499372
ACH-000277,-0.06728769461680001
ACH-000278,-0.08557916783780001
ACH-000279,-0.015848721785200002
ACH-000280,-0.163499197871
ACH-000281,-0.142815689256
ACH-000288,0.0108177357556
