,OR1K1 (392392)
ACH-000004,-0.0427792245995
ACH-000007,0.0148893177475
ACH-000009,-0.116655973633
ACH-000011,0.28113005325199997
ACH-000012,0.032065456880799995
ACH-000013,-0.0551365190307
ACH-000014,0.0569777788456
ACH-000015,-0.144665973191
ACH-000017,0.0209710027338
ACH-000018,-0.08936576674380001
ACH-000019,0.134711981031
ACH-000021,-0.11197528136
ACH-000022,-0.0119924374996
ACH-000025,0.0325299657187
ACH-000028,0.14271217668400002
ACH-000030,-0.014388266659600002
ACH-000035,0.0643258997885
ACH-000036,-0.031614029064700004
ACH-000037,0.248054537249
ACH-000039,-0.209397423563
ACH-000040,0.114877993266
ACH-000041,-0.0717960566629
ACH-000042,-0.0688510469923
ACH-000045,-0.13528211826300002
ACH-000047,-0.033524228988099994
ACH-000052,-0.0144873251018
ACH-000053,-0.023945490725599997
ACH-000054,-0.049704780291099995
ACH-000055,-0.151304206784
ACH-000060,-0.11350054241100001
ACH-000067,-0.21706655232299998
ACH-000070,-0.120174883225
ACH-000075,0.0212707400055
ACH-000078,-0.0434242244702
ACH-000082,-0.129805296846
ACH-000085,0.0009718207496339999
ACH-000086,0.0502658079285
ACH-000087,-0.0120119446645
ACH-000092,0.008839932924170001
ACH-000095,-0.134689711199
ACH-000097,-0.064774263915
ACH-000098,-0.0719766845083
ACH-000099,0.0169021438791
ACH-000108,-0.0477723426691
ACH-000113,0.042876098
ACH-000115,0.0666844173817
ACH-000116,0.044817874797
ACH-000118,-0.0165108769273
ACH-000120,0.0204324882902
ACH-000123,-0.105352675946
ACH-000127,0.050883327486500006
ACH-000128,-0.101617185892
ACH-000132,-0.205277756926
ACH-000133,-0.131496527359
ACH-000137,-0.0365829717832
ACH-000138,0.0249859896638
ACH-000142,-0.0268584982362
ACH-000143,-0.0499890735004
ACH-000146,-0.136289192491
ACH-000148,0.00603739388304
ACH-000150,-0.16706394320999998
ACH-000152,-0.0885061710376
ACH-000153,0.045502631090199995
ACH-000159,0.00629100397772
ACH-000160,-0.136027596853
ACH-000163,-0.07412001110010001
ACH-000167,-0.0367713909335
ACH-000168,-0.15103215314500001
ACH-000169,-0.0111131212336
ACH-000178,-0.027614727395099996
ACH-000182,0.032887784491699996
ACH-000183,0.10642944491499999
ACH-000188,-0.11434165979000001
ACH-000189,-0.12371796160800001
ACH-000190,-0.0173724290548
ACH-000198,0.158007522497
ACH-000204,-0.42272856903800005
ACH-000206,0.20085386517099998
ACH-000207,-0.00680006924928
ACH-000211,-0.08528235706260001
ACH-000215,-0.00788628148032
ACH-000221,0.0263885557852
ACH-000222,0.0229599790959
ACH-000223,-0.0360731022655
ACH-000226,-0.055779589043
ACH-000227,-0.107200840679
ACH-000228,0.0976004476355
ACH-000231,-0.0092585522485
ACH-000232,0.0023321005196799997
ACH-000233,0.016365138303
ACH-000234,0.148976243099
ACH-000235,-0.07348859911839999
ACH-000237,-0.10084605666799999
ACH-000238,0.0767277611097
ACH-000243,0.068458961453
ACH-000244,-0.012551346090000002
ACH-000246,0.00965013272981
ACH-000248,-0.07603294725330001
ACH-000250,-0.0698502563199
ACH-000251,-0.0858233425132
ACH-000253,0.031227726773799997
ACH-000255,-0.0613271053149
ACH-000256,-0.11193772276200001
ACH-000257,-0.019283220865400002
ACH-000258,0.18892541267700003
ACH-000259,-0.00963325922505
ACH-000260,0.0550990835319
ACH-000261,0.0617924528495
ACH-000262,0.020034582483
ACH-000263,-0.18488739541700003
ACH-000264,-0.194451459244
ACH-000265,0.0374412716532
ACH-000266,0.026646297486200003
ACH-000272,-0.057909946919
ACH-000273,-0.00642238998898
ACH-000274,-0.109937190947
ACH-000277,-0.0881518588861
ACH-000278,0.0175316077374
ACH-000279,0.014183653187799999
ACH-000280,-0.025397583117499997
ACH-000281,0.188052195673
ACH-000288,0.0850316564835
ACH-000291,-0.00098488688068
ACH-000293,0.0897423701696
ACH-000294,-0.0382437255017
ACH-000295,-0.22871996745700002
ACH-000296,-0.280018399069
ACH-000302,-0.0714817444046
ACH-000304,-0.266794238542
ACH-000307,-0.10478211093699999
ACH-000308,-0.139478004688
ACH-000310,0.0723769310259
ACH-000311,-0.10234711142000001
ACH-000312,-0.05613985056890001
ACH-000315,-0.1298736485
ACH-000316,0.108578915592
ACH-000317,0.038450583238699994
ACH-000318,-0.0417655170232
ACH-000319,0.159316182413
ACH-000320,0.109814217434
ACH-000322,-0.109685971783
ACH-000323,0.045746309169699996
ACH-000324,-0.09638321348670001
ACH-000329,0.0429190468075
ACH-000330,0.13730341155099998
ACH-000331,0.013602984134500002
ACH-000332,-0.0482752458751
ACH-000334,0.022804234064000003
ACH-000335,0.0855094289563
ACH-000336,0.09241412130349999
ACH-000337,0.106195897037
ACH-000339,-0.0183620346751
ACH-000341,-0.0530255533765
ACH-000348,-0.052963612389
ACH-000350,-0.000485189618104
ACH-000352,0.06813381959369999
ACH-000356,-0.08555596895739999
ACH-000361,0.0669390992378
ACH-000362,-0.07455164738210002
ACH-000363,0.008619154013379999
ACH-000364,-0.0547203848076
ACH-000365,0.0299833951443
ACH-000366,0.0148779919114
ACH-000368,0.159814599012
ACH-000374,0.172212153067
ACH-000375,-0.17006535493
ACH-000376,0.026527994175800002
ACH-000381,-0.0448012161013
ACH-000383,-0.019898895208999998
ACH-000387,-0.24370400158599997
ACH-000389,0.0182158947348
ACH-000390,-0.128218960754
ACH-000393,0.0210326997854
ACH-000395,0.16845471044799998
ACH-000397,-0.11303574572799999
ACH-000401,-0.0305958287827
ACH-000402,0.32446358508400003
ACH-000403,-0.0157934564345
ACH-000404,0.060633796946
ACH-000406,-0.044733971493
ACH-000407,-0.0490831664595
ACH-000408,0.0666521073395
ACH-000410,-0.0358420459248
ACH-000411,0.0496346717182
ACH-000414,-0.0100604243297
ACH-000415,0.10059930453400001
ACH-000416,-0.048560680464699996
ACH-000420,0.016616789189999998
ACH-000421,-0.0044589023428
ACH-000424,0.116246559763
ACH-000425,0.0707459133638
ACH-000426,0.017082139841
ACH-000427,0.215268476574
ACH-000433,0.009531818227649999
ACH-000436,-0.0783145758533
ACH-000444,-0.032764124474299994
ACH-000445,0.0340332042943
ACH-000448,-0.155417848376
ACH-000450,0.169956464145
ACH-000452,0.06534606180619999
ACH-000454,-0.12098367094799999
ACH-000458,0.025285892729599996
ACH-000459,-0.0614495485269
ACH-000460,-0.07546754280460001
ACH-000461,0.0631707060214
ACH-000463,-0.113334200059
ACH-000464,0.13191883016
ACH-000466,0.16807927705400003
ACH-000467,0.0103009122976
ACH-000468,-0.104122840317
ACH-000469,-0.0569227924949
ACH-000470,-0.040173553396400004
ACH-000471,-0.021875125279599995
ACH-000472,0.0531824536384
ACH-000473,0.131943225776
ACH-000475,0.0783661580044
ACH-000476,0.11497326282600001
ACH-000477,-0.0248460760543
ACH-000480,-0.00310063300663
ACH-000481,0.08244869828139999
ACH-000483,-0.121811702712
ACH-000484,0.18076065976199998
ACH-000485,0.13942306032500001
ACH-000486,0.0602277922829
ACH-000487,0.00840035021542
ACH-000488,0.045592285369800006
ACH-000490,-0.20592996357700002
ACH-000491,0.088955974177
ACH-000495,-0.210450821855
ACH-000496,0.07141334378139999
ACH-000499,-0.0623481268925
ACH-000500,-0.40265028278000004
ACH-000502,0.0166689598115
ACH-000503,0.0156129860427
ACH-000505,-0.0996414133843
ACH-000507,0.155133927086
ACH-000510,-0.00803600467766
ACH-000511,-0.12819753237700002
ACH-000512,-0.0632934832441
ACH-000516,0.0454131123146
ACH-000517,0.016089378343
ACH-000518,-0.0145451787005
ACH-000520,-0.22796981876800002
ACH-000521,-0.180082839991
ACH-000522,0.015410386753499998
ACH-000524,-0.0350461173508
ACH-000527,0.080726559788
ACH-000528,0.00894683046291
ACH-000537,-0.11799433363
ACH-000541,-0.103741701053
