,EBAG9 (9166)
ACH-000004,-0.12192126827199999
ACH-000007,-0.242726203388
ACH-000009,-0.019415610322200003
ACH-000011,0.0202729618999
ACH-000012,0.030474419967
ACH-000013,0.178870080805
ACH-000014,0.0877003199436
ACH-000015,0.136180397925
ACH-000017,-0.044762156660199996
ACH-000018,-0.00740731203875
ACH-000019,0.37287145710999997
ACH-000021,0.096212535111
ACH-000022,-0.026698257490599998
ACH-000025,-0.008186641851989999
ACH-000028,0.00916012099456
ACH-000030,0.0666064284015
ACH-000035,0.289559668992
ACH-000036,0.18000073740400002
ACH-000037,0.020173580128
ACH-000039,0.258317813297
ACH-000040,-0.222841351873
ACH-000041,-0.011919400454
ACH-000042,0.227488674577
ACH-000045,0.252095389032
ACH-000047,0.272527640768
ACH-000052,-0.127576075053
ACH-000053,0.122651995427
ACH-000054,-0.0103540972244
ACH-000055,-0.010537645403799999
ACH-000060,-0.05283835379980001
ACH-000067,0.231757602559
ACH-000070,0.143607088864
ACH-000075,0.0500499471562
ACH-000078,0.141051871462
ACH-000082,0.22459717014299999
ACH-000085,-0.196759253015
ACH-000086,0.135635756242
ACH-000087,-0.164438111524
ACH-000092,0.044297839093399995
ACH-000095,0.198467752784
ACH-000097,0.12783887110300002
ACH-000098,0.0885615563324
ACH-000099,0.029041418325999997
ACH-000108,0.0516921704894
ACH-000113,0.08741842577089999
ACH-000115,0.147079746933
ACH-000116,0.165832340193
ACH-000118,0.0777075071946
ACH-000120,0.190909769834
ACH-000123,0.0222249208078
ACH-000127,0.0172118329806
ACH-000128,-0.09143279988880001
ACH-000132,0.0552386093734
ACH-000133,0.0300393835926
ACH-000137,0.174817471067
ACH-000138,0.0560719790873
ACH-000142,0.029512008419999996
ACH-000143,-0.156819313696
ACH-000146,0.12814925071
ACH-000148,0.0800656913553
ACH-000150,0.052734744694300006
ACH-000152,0.0235540278242
ACH-000153,0.00614901082702
ACH-000159,-0.0184735795803
ACH-000160,0.195092502399
ACH-000163,-0.0878040564407
ACH-000167,0.112646324696
ACH-000168,-0.065584226739
ACH-000169,0.0092814296124
ACH-000178,0.0858166087795
ACH-000182,0.184877780401
ACH-000183,-0.0301905655457
ACH-000188,0.24973121482900001
ACH-000189,0.127439088542
ACH-000190,0.09241438322619999
ACH-000198,-0.0023175282866599997
ACH-000204,0.046555181353699994
ACH-000206,0.0320139611928
ACH-000207,-0.239361323196
ACH-000211,0.22954182137200002
ACH-000215,0.048129754259
ACH-000221,0.231423936572
ACH-000222,-0.0838483815517
ACH-000223,-0.08384126422439998
ACH-000226,0.045451547809300004
ACH-000227,0.160683597568
ACH-000228,0.0112829605873
ACH-000231,0.162190290071
ACH-000232,0.101836708937
ACH-000233,0.061758470294
ACH-000234,0.06935665294700001
ACH-000235,0.018484895079000002
ACH-000237,0.180912626498
ACH-000238,0.0506553577023
ACH-000243,0.11277168084599999
ACH-000244,0.302897694977
ACH-000246,0.032170951461200005
ACH-000248,0.102607956539
ACH-000250,-0.00154637869788
ACH-000251,-0.31331439526099997
ACH-000253,-0.0210438523283
ACH-000255,0.177535025176
ACH-000256,-0.125284952676
ACH-000257,-0.19439758281199998
ACH-000258,0.124181116205
ACH-000259,0.0135784320713
ACH-000260,0.128488346412
ACH-000261,0.0268782454243
ACH-000262,0.058220307911900006
ACH-000263,0.478573339647
ACH-000264,-0.0935294711527
ACH-000265,-0.070566240918
ACH-000266,0.145004523461
ACH-000272,-0.05747373109230001
ACH-000273,0.152042408922
ACH-000274,0.087417704462
ACH-000277,-0.0348630349948
ACH-000278,-0.0745490084347
ACH-000279,0.0448402538091
ACH-000280,0.170320627471
ACH-000281,0.111582143325
ACH-000288,0.0777453313902
ACH-000291,-0.00235178690486
ACH-000293,0.203226124179
ACH-000294,0.0512840558302
ACH-000295,0.171952034293
ACH-000296,0.0427874884827
ACH-000302,0.0558889038577
ACH-000304,0.371105533267
ACH-000307,0.0589107235828
ACH-000308,0.07462139650739999
ACH-000310,0.0798142108395
ACH-000311,0.22785588586999997
ACH-000312,0.251491696303
ACH-000315,-0.0748479921497
ACH-000316,0.214054114898
ACH-000317,0.164841695452
ACH-000318,0.319593115158
ACH-000319,0.0320886870951
ACH-000320,0.308495151926
ACH-000322,-0.190129734802
ACH-000323,0.108963096609
ACH-000324,0.042619275536400006
ACH-000329,0.043964030185199995
ACH-000330,0.272573867468
ACH-000331,-0.0699063015998
ACH-000332,0.18169335144200002
ACH-000334,0.152752580406
ACH-000335,0.138970564351
ACH-000336,-0.34867416573700005
ACH-000337,0.0817149935533
ACH-000339,0.08549680473210002
ACH-000341,0.230445511424
ACH-000348,0.0732387232193
ACH-000350,0.151071788781
ACH-000352,0.187307208581
ACH-000356,0.483681151205
ACH-000361,-0.198694674692
ACH-000362,0.064226010493
ACH-000363,-0.0552727517712
ACH-000364,-0.069578484565
ACH-000365,0.15593495183599998
ACH-000366,0.18194023355900002
ACH-000368,0.00727793720084
ACH-000374,0.194552096023
ACH-000375,0.08750387921779999
ACH-000376,-0.0691891392401
ACH-000381,0.280651822785
ACH-000383,-0.025323225956099996
ACH-000387,-0.0330269319385
ACH-000389,0.161324796058
ACH-000390,0.0446715802307
ACH-000393,-0.033815962639799996
ACH-000395,0.177318693189
ACH-000397,0.10124157714099999
ACH-000401,0.12169013796700001
ACH-000402,0.409992861614
ACH-000403,0.08831648876119999
ACH-000404,-0.0592760648305
ACH-000406,0.047163443224400005
ACH-000407,0.0938359182542
ACH-000408,0.216015630128
ACH-000410,0.0668119463789
ACH-000411,0.0711341149595
ACH-000414,0.141589501175
ACH-000415,0.191986155765
ACH-000416,0.0992913893033
ACH-000420,0.148743797687
ACH-000421,0.10015497161499999
ACH-000424,-0.135953667301
ACH-000425,0.09461123853219999
