,NMT2 (9397)
ACH-000004,0.140723840822
ACH-000007,0.0423597273736
ACH-000009,0.292082979179
ACH-000011,0.28401701273
ACH-000012,0.14143386286100001
ACH-000013,0.17286264839200002
ACH-000014,0.46050165361100004
ACH-000015,0.261116320583
ACH-000017,0.223220961309
ACH-000018,0.166613725543
ACH-000019,0.10369026200999999
ACH-000021,0.054953884449
ACH-000022,0.101110811133
ACH-000025,0.24456965124299998
ACH-000028,0.24226247627500003
ACH-000030,0.167461265352
ACH-000035,0.10103413909
ACH-000036,0.0627189936042
ACH-000037,0.400161901818
ACH-000039,0.265299314581
ACH-000040,0.186019312467
ACH-000041,0.29599000815000004
ACH-000042,0.0414613529256
ACH-000045,0.29105833461999997
ACH-000047,0.21601577478700001
ACH-000052,0.38845162568400005
ACH-000053,0.25255474899999997
ACH-000054,0.258352222182
ACH-000055,0.13513714917300002
ACH-000060,0.272060074639
ACH-000067,0.08754255519889999
ACH-000070,0.38321607475
ACH-000075,0.3247093807
ACH-000078,0.207764614667
ACH-000082,0.261302144245
ACH-000085,0.311970394202
ACH-000086,0.245552879579
ACH-000087,0.37388688007299997
ACH-000092,0.205612105167
ACH-000095,0.233098147003
ACH-000097,0.203310041945
ACH-000098,0.0582117551052
ACH-000099,0.171444928772
ACH-000108,0.23489250144699997
ACH-000113,0.351485143732
ACH-000115,0.286084828542
ACH-000116,0.278487302556
ACH-000118,0.192644100169
ACH-000120,0.21661704589800002
ACH-000123,0.199953429982
ACH-000127,0.17176048419300002
ACH-000128,0.30213848360199996
ACH-000132,0.263536094921
ACH-000133,0.283105073024
ACH-000137,0.496978308115
ACH-000138,0.267854915709
ACH-000142,0.237000148045
ACH-000143,0.29209351505
ACH-000146,0.232374861586
ACH-000148,0.18134661726799997
ACH-000150,0.243918585873
ACH-000152,0.256613879288
ACH-000153,0.0696524648093
ACH-000159,0.262353584561
ACH-000160,0.131769385091
ACH-000163,0.190796062525
ACH-000167,0.131322063454
ACH-000168,0.28156589868
ACH-000169,0.288167784509
ACH-000178,0.18403143846900002
ACH-000182,0.221695847495
ACH-000183,0.24999955695300002
ACH-000188,0.22355987204999997
ACH-000189,0.194498236565
ACH-000190,0.166468226151
ACH-000198,0.291217154457
ACH-000204,0.292222479788
ACH-000206,0.258799333644
ACH-000207,0.260172897146
ACH-000211,0.265712728392
ACH-000215,0.305031185331
ACH-000221,0.18006580436
ACH-000222,0.0563045548695
ACH-000223,0.24835398968400002
ACH-000226,0.227505850085
ACH-000227,-0.012886738141999999
ACH-000228,0.177656668114
ACH-000231,0.184497830761
ACH-000232,0.180937203308
ACH-000233,0.214996651998
ACH-000234,0.357619675353
ACH-000235,0.18884667911699998
ACH-000237,0.139158493107
ACH-000238,0.211023976476
ACH-000243,0.21596069679299998
ACH-000244,0.30049627243099997
ACH-000246,0.163045983847
ACH-000248,0.293505183599
ACH-000250,0.25087057276299995
ACH-000251,0.29044481449299997
ACH-000253,0.215014392796
ACH-000255,0.273935478171
ACH-000256,0.292323716605
ACH-000257,0.04336193825759999
ACH-000258,0.33120964583
ACH-000259,0.26828878272100004
ACH-000260,0.29165481224100004
ACH-000261,0.188250675598
ACH-000262,0.147057746322
ACH-000263,0.336950853395
ACH-000264,0.19062513712499998
ACH-000265,0.20229690479200002
ACH-000266,0.128480250196
ACH-000272,0.28515778569899997
ACH-000273,0.32661004032900004
ACH-000274,0.13359249003499998
ACH-000277,0.32120002618099996
ACH-000278,0.186123377122
ACH-000279,0.330831716301
ACH-000280,0.19746176546100003
ACH-000281,0.05146529168959999
ACH-000288,0.0335393929603
ACH-000291,0.207720843313
ACH-000293,0.35717854314400005
ACH-000294,0.438984735329
ACH-000295,0.405489383422
ACH-000296,0.29376448226199997
ACH-000302,0.26291472436200003
ACH-000304,0.306526819519
ACH-000307,0.166033892543
ACH-000308,0.186016030115
ACH-000310,-0.059755973504400005
ACH-000311,0.22073183617699998
ACH-000312,0.06397742551749999
ACH-000315,0.12423907229100001
ACH-000316,0.300070366957
ACH-000317,0.204436747276
ACH-000318,0.148188573922
ACH-000319,0.244195753947
ACH-000320,0.31644780150400004
ACH-000322,0.0617460913318
ACH-000323,0.34482685726999995
ACH-000324,0.229287630202
ACH-000329,0.222756915736
ACH-000330,0.19037974950300002
ACH-000331,0.184263426827
ACH-000332,0.131102745525
ACH-000334,0.32965248446400003
ACH-000335,0.488827059761
ACH-000336,0.330407149305
ACH-000337,0.12715088508
ACH-000339,0.208131618126
ACH-000341,0.231577077361
ACH-000348,0.07133455042619999
ACH-000350,0.17127235824499998
ACH-000352,0.195405704265
ACH-000356,0.10637699495
ACH-000361,0.210239409601
ACH-000362,0.224180598783
ACH-000363,0.205492312813
ACH-000364,0.159371040787
ACH-000365,0.177795485593
ACH-000366,0.238915606063
ACH-000368,0.232093984273
ACH-000374,0.306379134737
ACH-000375,0.35711246718500006
