,HFE (3077)
ACH-000004,0.0419258318639
ACH-000007,0.196332947194
ACH-000009,0.11804252330999998
ACH-000011,0.10228657347799999
ACH-000012,-0.046768269170900004
ACH-000013,0.151030646121
ACH-000014,0.046768647796099995
ACH-000015,0.09486817963410002
ACH-000017,0.160780192796
ACH-000018,-0.23848190709000003
ACH-000019,0.11976975629799999
ACH-000021,0.101021065962
ACH-000022,0.124187576118
ACH-000025,-0.0658917115829
ACH-000028,0.14440866512800002
ACH-000030,0.0600762067309
ACH-000035,0.287221591112
ACH-000036,0.14495072181500002
ACH-000037,0.142093863416
ACH-000039,0.118236728731
ACH-000040,-0.018479366213900002
ACH-000041,0.324675187678
ACH-000042,0.105342738438
ACH-000045,-0.0652697808667
ACH-000047,-0.07821720355810001
ACH-000052,0.0111555932376
ACH-000053,0.0297762551304
ACH-000054,-0.0333574637057
ACH-000055,0.294553387913
ACH-000060,0.033273905158
ACH-000067,-0.0286629303896
ACH-000070,0.347001132017
ACH-000075,0.326138984844
ACH-000078,0.106617218608
ACH-000082,0.054980870394800006
ACH-000085,0.043839071705599995
ACH-000086,0.022752928106999998
ACH-000087,-0.143340449332
ACH-000092,0.037405639264
ACH-000095,0.0162659889252
ACH-000097,0.00998056872717
ACH-000098,0.0311860406353
ACH-000099,0.0641529689134
ACH-000108,0.017680890403799998
ACH-000113,0.043912365531199996
ACH-000115,-0.07710929913539999
ACH-000116,0.10671509627699999
ACH-000118,0.037094614737
ACH-000120,0.171228337018
ACH-000123,0.0112740047445
ACH-000127,-0.050227566027699996
ACH-000128,0.0332897640572
ACH-000132,0.212487233731
ACH-000133,0.04800677137230001
ACH-000137,0.086501233663
ACH-000138,-0.07217811543460001
ACH-000142,0.12504603710599999
ACH-000143,-0.0031758310582100002
ACH-000146,0.0202505807082
ACH-000148,0.194683319855
ACH-000150,0.009711346068040002
ACH-000152,0.130911911356
ACH-000153,0.15614515910399998
ACH-000159,0.12548342419000003
ACH-000160,0.053632333254699995
ACH-000163,-0.0412512534354
ACH-000167,0.011008402515499999
ACH-000168,0.062019319596199995
ACH-000169,0.023307324386400003
ACH-000178,-0.0429754433122
ACH-000182,-0.028238796888
ACH-000183,-0.0200098218272
ACH-000188,0.0827168779948
ACH-000189,-0.267660731301
ACH-000190,-0.0181359813762
ACH-000198,0.056174805403199995
ACH-000204,0.161561407589
ACH-000206,-0.0903111710021
ACH-000207,-0.196677781204
ACH-000211,0.062115106343400006
ACH-000215,0.058720795869399996
ACH-000221,0.0622949391313
ACH-000222,-0.06878003984139999
ACH-000223,-0.0637177185698
ACH-000226,0.14603408075
ACH-000227,-0.061895738597200003
ACH-000228,0.093905590161
ACH-000231,0.034186498664000003
ACH-000232,0.118386004923
ACH-000233,0.012944831172400001
ACH-000234,0.12880036527799998
ACH-000235,0.060338822623699995
ACH-000237,-0.0292355643465
ACH-000238,-0.10341172477
ACH-000243,0.016212134896700002
ACH-000244,0.227036475436
ACH-000246,0.0814395074054
ACH-000248,0.027834939806599998
ACH-000250,-0.0055579489932
ACH-000251,-0.203895584434
ACH-000253,0.034171005309799996
ACH-000255,0.197245130798
ACH-000256,0.0957490302204
ACH-000257,0.106577646614
ACH-000258,0.229087514932
ACH-000259,0.0651636345844
ACH-000260,0.0701392759244
ACH-000261,-0.0310702915062
ACH-000262,0.217149849443
ACH-000263,0.0512833009095
ACH-000264,0.026426205909099998
ACH-000265,0.0270603385879
ACH-000266,0.0813657395434
ACH-000272,-0.0656853942091
ACH-000273,0.0536713615602
ACH-000274,0.059390649301899995
ACH-000277,0.127360849083
ACH-000278,0.0612978136501
ACH-000279,-0.0300435260212
ACH-000280,0.0368226135312
ACH-000281,-0.234670119221
ACH-000288,0.177612858514
ACH-000291,-0.09347066280260001
ACH-000293,0.09100341265660002
ACH-000294,0.329142260878
ACH-000295,-0.254034585944
ACH-000296,0.10492271503699999
ACH-000302,0.007626515005909999
ACH-000304,-0.007956025830100001
ACH-000307,0.104347333699
ACH-000308,-0.108002096776
ACH-000310,0.116695186906
ACH-000311,0.153489167269
ACH-000312,0.00490895573301
ACH-000315,0.20281891487999998
ACH-000316,-0.0554854007357
ACH-000317,0.140890484466
ACH-000318,0.129369507037
ACH-000319,-0.0684743433459
ACH-000320,-0.0493201151201
ACH-000322,0.129865609667
ACH-000323,0.0542308387928
ACH-000324,0.0946204106381
ACH-000329,0.18625236551600002
ACH-000330,0.119401806825
ACH-000331,0.0370330905779
ACH-000332,0.0233786784531
ACH-000334,-0.052503231562099996
ACH-000335,0.0774876657503
ACH-000336,0.133673612356
ACH-000337,-0.128656828632
ACH-000339,-0.04653820684880001
ACH-000341,-0.077879012808
ACH-000348,0.044119712982800006
ACH-000350,0.259979795328
ACH-000352,0.031903768809000005
ACH-000356,0.06621911454269999
ACH-000361,-0.0387321097219
ACH-000362,0.141685782485
ACH-000363,0.120309051255
ACH-000364,0.157436132757
ACH-000365,0.117197610163
ACH-000366,0.0164237262794
ACH-000368,0.0055491320442
ACH-000374,-0.24891767602899997
ACH-000375,-0.105676644952
ACH-000376,0.056582283323
ACH-000381,0.10307302988900001
ACH-000383,0.105273354542
ACH-000387,0.0336670674757
ACH-000389,0.17058512397999998
ACH-000390,0.0140587309917
ACH-000393,0.039202108918
ACH-000395,0.14144833152699998
ACH-000397,0.11521611516
ACH-000401,0.0591509225787
ACH-000402,0.14428035482899998
ACH-000403,0.09556278938380001
ACH-000404,-0.08322149597230001
ACH-000406,0.061739985849800005
ACH-000407,0.0122797920319
ACH-000408,-0.0145095246048
ACH-000410,0.0816483979442
ACH-000411,-0.0334693190466
ACH-000414,-0.09087335735739999
ACH-000415,0.0650887936125
ACH-000416,0.128604335053
ACH-000420,0.138555322368
ACH-000421,0.028033142416300002
ACH-000424,0.0920140683422
ACH-000425,0.0921098423746
ACH-000426,0.0227610752831
ACH-000427,0.062516581742
ACH-000433,0.31745160435499997
ACH-000436,0.233830755264
ACH-000444,-0.0383282759621
ACH-000445,-0.0885565799388
ACH-000448,0.02590001392
ACH-000450,0.0812469161735
ACH-000452,0.15335441713099998
ACH-000454,-0.173792257084
ACH-000458,0.11939883858400001
ACH-000459,0.00292361339245
ACH-000460,-0.0222819882833
ACH-000461,0.0491324145809
ACH-000463,-0.218921674304
ACH-000464,0.333941625082
ACH-000466,0.0472633730346
ACH-000467,0.0320592122628
ACH-000468,0.0770355667946
ACH-000469,0.0760912787414
ACH-000470,-0.16059741502900002
ACH-000471,0.05518806576
ACH-000472,0.059324767619799997
ACH-000473,-0.0308870565454
