,TRMT112 (51504)
ACH-000004,-2.06294971015
ACH-000007,-1.95851256533
ACH-000009,-1.7222645329599997
ACH-000011,-1.94158202789
ACH-000012,-1.51522818445
ACH-000013,-1.8944540485299999
ACH-000014,-1.9552972945599998
ACH-000015,-1.8443160963999998
ACH-000017,-1.43133697564
ACH-000018,-1.7258418412599998
ACH-000019,-1.28026124002
ACH-000021,-1.51180412294
ACH-000022,-1.98461976741
ACH-000025,-1.77753672588
ACH-000028,-1.5846941360100002
ACH-000030,-1.6917531668999999
ACH-000035,-1.4820220783700002
ACH-000036,-1.65541078895
ACH-000037,-2.50859864145
ACH-000039,-1.91696902217
ACH-000040,-1.89119708283
ACH-000041,-2.35774650726
ACH-000042,-1.7703268167700001
ACH-000045,-1.93967538086
ACH-000047,-1.48683810935
ACH-000052,-1.7959755975099998
ACH-000053,-1.61282481811
ACH-000054,-1.74691049289
ACH-000055,-1.89145053998
ACH-000060,-1.97625824248
ACH-000067,-1.74461796344
ACH-000070,-1.9110233873400002
ACH-000075,-1.64869891688
ACH-000078,-1.75563011902
ACH-000082,-1.68575572147
ACH-000085,-1.6313626635499998
ACH-000086,-1.6422724172999998
ACH-000087,-1.8602669322299998
ACH-000092,-1.8164089279
ACH-000095,-2.0013395414099997
ACH-000097,-1.84211008366
ACH-000098,-1.94455901497
ACH-000099,-1.8005724330400001
ACH-000108,-1.45091989322
ACH-000113,-1.5106352988999998
ACH-000115,-1.14873966223
ACH-000116,-1.7392927295299998
ACH-000118,-1.6128041329700002
ACH-000120,-1.65830667329
ACH-000123,-1.49643955663
ACH-000127,-1.5897815185600002
ACH-000128,-1.9166172914099997
ACH-000132,-1.7233900747599997
ACH-000133,-1.8438046564400001
ACH-000137,-1.87757245097
ACH-000138,-1.8976552707499998
ACH-000142,-2.17817396417
ACH-000143,-1.54480329512
ACH-000146,-1.7915344620500002
ACH-000148,-1.8805454635299999
ACH-000150,-1.71733378226
ACH-000152,-1.5746951197699999
ACH-000153,-1.6351192067299998
ACH-000159,-1.7877327723900003
ACH-000160,-1.86666263528
ACH-000163,-1.99962746467
ACH-000167,-2.23252977429
ACH-000168,-1.9000859340799998
ACH-000169,-1.7472818367299998
ACH-000178,-1.7729722061700002
ACH-000182,-1.74418926434
ACH-000183,-1.8824290251400002
ACH-000188,-1.9263047733099996
ACH-000189,-1.60268060831
ACH-000190,-1.71577511883
ACH-000198,-1.57071851571
ACH-000204,-1.78698160678
ACH-000206,-1.7122541992700002
ACH-000207,-1.4876416024599999
ACH-000211,-1.970873413
ACH-000215,-2.02509428338
ACH-000221,-1.74228079409
ACH-000222,-1.78779452752
ACH-000223,-1.4544099042200003
ACH-000226,-1.76429554655
ACH-000227,-1.8814249124000002
ACH-000228,-1.5558782132100002
ACH-000231,-1.94913031183
ACH-000232,-1.82374165828
ACH-000233,-1.97748696507
ACH-000234,-2.21103208117
ACH-000235,-1.7907913408000002
ACH-000237,-1.8675350463799998
ACH-000238,-1.84266800197
ACH-000243,-1.66987689786
ACH-000244,-1.7160373178600001
ACH-000246,-1.75350598537
ACH-000248,-1.5496050481
ACH-000250,-1.7851609480900001
ACH-000251,-2.09834163433
ACH-000253,-1.76045488783
ACH-000255,-1.5760704474399998
ACH-000256,-2.06234711589
ACH-000257,-1.92033795155
ACH-000258,-1.52930148381
ACH-000259,-1.76797629473
ACH-000260,-1.6418303382600001
ACH-000261,-1.7994429879700002
ACH-000262,-1.6039952619600002
ACH-000263,-1.7990649096400002
ACH-000264,-1.58687521502
ACH-000265,-1.6034110757100002
ACH-000266,-1.46755241676
ACH-000272,-1.86350045153
ACH-000273,-1.9327348776900002
ACH-000274,-2.05049773286
ACH-000277,-1.39826198454
ACH-000278,-1.93286207883
ACH-000279,-1.9546651989099997
ACH-000280,-1.84543253227
ACH-000281,-1.50416718669
ACH-000288,-1.95002423145
ACH-000291,-1.67305168765
ACH-000293,-1.90516076931
ACH-000294,-2.0503687959400003
ACH-000295,-1.7357479107299998
ACH-000296,-1.92083957431
ACH-000302,-1.72813168228
ACH-000304,-1.70602553214
ACH-000307,-1.92002347488
ACH-000308,-1.9481750123500001
ACH-000310,-1.83408876525
ACH-000311,-1.66019240063
ACH-000312,-1.7786034570299998
ACH-000315,-1.68706856753
ACH-000316,-2.04847638096
ACH-000317,-1.9183055535799998
ACH-000318,-2.05818796067
ACH-000319,-1.6416275383899999
ACH-000320,-1.84562391156
ACH-000322,-1.58699277398
ACH-000323,-1.7203097802
ACH-000324,-1.79359350426
ACH-000329,-1.7315522228599998
ACH-000330,-1.60975464498
ACH-000331,-1.56436837939
ACH-000332,-1.63323705074
ACH-000334,-2.07597960277
ACH-000335,-1.92702530988
ACH-000336,-1.8385315918
ACH-000337,-1.93787336569
ACH-000339,-1.88876814589
ACH-000341,-1.65531057877
ACH-000348,-1.7342019954299999
ACH-000350,-2.1992035301299997
ACH-000352,-1.68337947303
ACH-000356,-1.8785399286099997
ACH-000361,-1.89364691873
ACH-000362,-1.79841667623
ACH-000363,-1.742411858
ACH-000364,-1.57753812975
ACH-000365,-1.9518398063599998
ACH-000366,-1.8882961532099998
ACH-000368,-1.6148423705000001
ACH-000374,-1.7710140912099999
ACH-000375,-1.92292912583
ACH-000376,-1.63729000366
ACH-000381,-1.4206233121
ACH-000383,-1.7451990525099998
ACH-000387,-2.0646244500599997
ACH-000389,-1.8152820788900004
ACH-000390,-1.67162624416
ACH-000393,-1.7596176717400003
ACH-000395,-1.44539775032
ACH-000397,-1.7123782007600001
ACH-000401,-1.66227995458
ACH-000402,-2.22920914145
ACH-000403,-1.7313876640900001
ACH-000404,-1.8430614190799999
ACH-000406,-2.0058032719
ACH-000407,-1.97030188352
ACH-000408,-1.5435626868
ACH-000410,-1.70803745322
ACH-000411,-1.81746068465
ACH-000414,-1.8451999744599998
ACH-000415,-2.00264067838
ACH-000416,-1.69323056822
ACH-000420,-1.71886944032
ACH-000421,-1.6793612753799998
ACH-000424,-1.7600289465999999
ACH-000425,-1.78191587197
ACH-000426,-2.4802097817099997
ACH-000427,-1.64251998491
ACH-000433,-1.8062310383900002
ACH-000436,-1.7200104358400001
ACH-000444,-1.6831910890000001
ACH-000445,-1.5885013708899998
ACH-000448,-1.75402058758
ACH-000450,-2.0217275240599997
ACH-000452,-1.9970307638
ACH-000454,-1.8203347567500001
ACH-000458,-1.8912838764500002
ACH-000459,-1.95034823502
ACH-000460,-1.71284361241
ACH-000461,-1.7586547942099997
ACH-000463,-1.80102547063
ACH-000464,-2.27254248902
ACH-000466,-1.78289367338
ACH-000467,-1.7172385250600002
ACH-000468,-1.62641888303
ACH-000469,-2.0914118040700003
ACH-000470,-1.6031646268000002
ACH-000471,-1.90472729801
ACH-000472,-1.8686766410900002
