,SEC14L2 (23541)
ACH-000004,0.185418126714
ACH-000007,0.25629992860399997
ACH-000009,0.05843908575640001
ACH-000011,0.11192779647800001
ACH-000012,0.100039502786
ACH-000013,0.034549248882699994
ACH-000014,0.047626269583199994
ACH-000015,0.0383465990229
ACH-000017,0.022033622957200003
ACH-000018,0.265359874748
ACH-000019,-0.140992399056
ACH-000021,-0.040314004553699996
ACH-000022,4.08908938857e-05
ACH-000025,0.111090172436
ACH-000028,0.129569566401
ACH-000030,-0.00423342945246
ACH-000035,0.0524629430738
ACH-000036,0.011368082242499999
ACH-000037,0.00930474849481
ACH-000039,0.282076616726
ACH-000040,0.128344645153
ACH-000041,0.128870903992
ACH-000042,-0.133386739604
ACH-000045,0.0502986214953
ACH-000047,0.0366536744579
ACH-000052,0.14388136457200001
ACH-000053,-0.0007291257787689999
ACH-000054,0.120085845926
ACH-000055,0.0668490595713
ACH-000060,-0.010916250361799999
ACH-000067,0.16399386648800002
ACH-000070,0.045205631805699996
ACH-000075,0.185966293404
ACH-000078,0.21563974435699998
ACH-000082,0.17044501162200001
ACH-000085,0.29137680944899996
ACH-000086,0.162055880284
ACH-000087,0.17355867607500003
ACH-000092,0.0235383241757
ACH-000095,0.162019902257
ACH-000097,0.132466880979
ACH-000098,0.052259038004
ACH-000099,0.15339213229499998
ACH-000108,0.0707693585988
ACH-000113,0.025903897651400002
ACH-000115,0.216561138517
ACH-000116,0.146315316121
ACH-000118,0.0503305408102
ACH-000120,0.09051193009689999
ACH-000123,0.192102002513
ACH-000127,0.12894302173900002
ACH-000128,0.15450778595200002
ACH-000132,-0.061419533959599995
ACH-000133,0.0634364290812
ACH-000137,0.114220769427
ACH-000138,0.157113934649
ACH-000142,0.169929389966
ACH-000143,0.0972447422012
ACH-000146,0.17633240214499998
ACH-000148,0.22932141369399997
ACH-000150,0.0333383017662
ACH-000152,0.09778302881079999
ACH-000153,0.152396155388
ACH-000159,0.241752804568
ACH-000160,-0.0570046698403
ACH-000163,0.167320947978
ACH-000167,0.11969742605900001
ACH-000168,0.16957262421500002
ACH-000169,0.07135878973889999
ACH-000178,0.0998221179977
ACH-000182,0.227017533743
ACH-000183,0.0734412521944
ACH-000188,0.265376166569
ACH-000189,0.372362683936
ACH-000190,0.179453398994
ACH-000198,0.190415019792
ACH-000204,0.22307319938
ACH-000206,-0.0934478911183
ACH-000207,0.0306621935234
ACH-000211,0.145108556454
ACH-000215,0.24961508031500002
ACH-000221,0.0627398297035
ACH-000222,0.23574005608000004
ACH-000223,0.08670098605979999
ACH-000226,-0.0326896865281
ACH-000227,0.0413031832614
ACH-000228,0.10039701868499999
ACH-000231,0.0937288703987
ACH-000232,0.0653886767931
ACH-000233,0.15583195048100001
ACH-000234,0.22677234843199998
ACH-000235,0.18668769977299998
ACH-000237,0.0892190456968
ACH-000238,0.13239982900299999
ACH-000243,0.0790825634881
ACH-000244,0.236388176893
ACH-000246,0.213861281805
ACH-000248,0.16699037737800002
ACH-000250,0.17189768483800003
ACH-000251,0.0254397067402
ACH-000253,0.166893321335
ACH-000255,0.08268016061700001
ACH-000256,-0.0137749888077
ACH-000257,0.393347773356
ACH-000258,0.127028097968
ACH-000259,0.11360138558
ACH-000260,0.0908679183515
ACH-000261,0.0896866808271
ACH-000262,0.0960018870237
ACH-000263,-0.00883400883296
ACH-000264,0.20441355477499998
ACH-000265,-0.0408469627487
ACH-000266,0.11133417886399999
ACH-000272,0.143970541376
ACH-000273,0.12009268479900001
ACH-000274,0.020697415886
ACH-000277,0.10484064599500001
ACH-000278,0.0217625268732
ACH-000279,0.123004498476
ACH-000280,0.105537906755
