,PAGR1 (79447)
ACH-000004,-0.36870280494
ACH-000007,-0.494911455652
ACH-000009,-0.696950002924
ACH-000011,-0.9090643016299998
ACH-000012,-0.643842570125
ACH-000013,-0.763390805615
ACH-000014,-0.5937709918330001
ACH-000015,-0.715983471133
ACH-000017,-0.076517953116
ACH-000018,-0.661258507535
ACH-000019,-0.09209800012839998
ACH-000021,-0.480763431302
ACH-000022,-0.6511215932150001
ACH-000025,0.44861399928400003
ACH-000028,-0.474955236666
ACH-000030,-0.21842513042800002
ACH-000035,-0.45869196382700006
ACH-000036,-0.6922266208840001
ACH-000037,-0.178451399612
ACH-000039,-0.20741351365
ACH-000040,-0.525920649819
ACH-000041,0.025834435178200003
ACH-000042,0.054120642263299996
ACH-000045,-0.61341684878
ACH-000047,-0.57903026737
ACH-000052,0.587982623432
ACH-000053,-0.274168471
ACH-000054,-0.207822528008
ACH-000055,-0.159950144142
ACH-000060,-0.265087744155
ACH-000067,-0.293177607229
ACH-000070,-0.28134250851799997
ACH-000075,-0.43247340997199996
ACH-000078,0.0840821657359
ACH-000082,-0.0863248575982
ACH-000085,-0.252292629411
ACH-000086,-0.393565883059
ACH-000087,0.08596142546800001
ACH-000092,-0.44296690956600004
ACH-000095,-0.0944905446511
ACH-000097,-0.32466256155400003
ACH-000098,-0.983130392612
ACH-000099,-0.675240206391
ACH-000108,0.029662920937
ACH-000113,-0.728956273538
ACH-000115,-0.553148268332
ACH-000116,-0.329026536044
ACH-000118,-0.645934390679
ACH-000120,-0.527024165686
ACH-000123,-0.757514081949
ACH-000127,-0.7805099578560001
ACH-000128,-0.230917195862
ACH-000132,-0.283918936823
ACH-000133,-0.153293247038
ACH-000137,0.049438556101
ACH-000138,-0.37795187018
ACH-000142,-1.02561511357
ACH-000143,-0.255323306371
ACH-000146,-0.550404421676
ACH-000148,-0.382033512456
ACH-000150,-0.35317462126599997
ACH-000152,-0.478725005299
ACH-000153,-0.204796556924
ACH-000159,-0.47001796943999996
ACH-000160,0.263744550902
ACH-000163,-0.140943661974
ACH-000167,0.602447091515
ACH-000168,-0.684241679339
ACH-000169,-0.18859180783399998
ACH-000178,-0.8926360208059999
ACH-000182,-0.353715994279
ACH-000183,-0.968183119146
ACH-000188,-0.49132985487400005
ACH-000189,-0.12360215912599999
ACH-000190,-0.11269780248700001
ACH-000198,-0.9005816528799999
ACH-000204,-0.226675367718
ACH-000206,-0.762284582145
ACH-000207,-0.371246089067
ACH-000211,-0.131339245147
ACH-000215,-0.531159596786
ACH-000221,-0.0405817216202
ACH-000222,-0.514961745428
ACH-000223,-0.256457099477
ACH-000226,-0.525823399254
ACH-000227,-0.253213621095
ACH-000228,-0.26866176625
ACH-000231,-0.390356387555
ACH-000232,-0.565738469008
ACH-000233,-0.164112230557
ACH-000234,-0.33807994044399997
ACH-000235,0.0114231680149
ACH-000237,0.206288331685
ACH-000238,-0.222732285445
ACH-000243,-0.9792581949089999
ACH-000244,0.292035704588
ACH-000246,-0.258451428674
ACH-000248,-0.787415827165
ACH-000250,-0.309090113511
ACH-000251,-0.372813198655
ACH-000253,-0.5080896391699999
ACH-000255,0.32219061922
ACH-000256,-0.29387260034
ACH-000257,-0.207430963932
ACH-000258,-0.7172893992370001
ACH-000259,-0.514069571279
ACH-000260,-0.761580977069
ACH-000261,-0.71614814159
ACH-000262,-0.63558555183
ACH-000263,-0.654866917345
ACH-000264,-0.471896752099
ACH-000265,-0.6989966788199999
ACH-000266,0.129096126054
ACH-000272,-0.534833837041
ACH-000273,-0.316005551521
ACH-000274,-0.5200765108959999
ACH-000277,-1.01397840028
ACH-000278,0.14522962912
ACH-000279,0.00638587654558
ACH-000280,-0.942876957088
ACH-000281,0.11380202783299999
ACH-000288,-0.358772899852
ACH-000291,-0.5363577461069999
ACH-000293,-0.645108782887
ACH-000294,-0.5178197884210001
ACH-000295,-0.150516030011
ACH-000296,-0.311856992242
ACH-000302,-0.5400563465429999
ACH-000304,-0.7661456050059999
ACH-000307,-0.27261400838000005
ACH-000308,-0.582554894696
ACH-000310,-0.20365091575999997
ACH-000311,-0.6784182556899999
ACH-000312,-0.40305654405999997
ACH-000315,-0.7290701985220001
ACH-000316,-0.47841102808799996
ACH-000317,-0.105592201823
ACH-000318,-0.489114503622
ACH-000319,-0.342194715968
ACH-000320,-0.500624408555
ACH-000322,-0.18229166402
ACH-000323,-0.569106351308
ACH-000324,-0.8425863042120001
ACH-000329,-0.029792479668
ACH-000330,-0.7147669034020001
ACH-000331,-0.460488721973
ACH-000332,-0.19727141548500002
ACH-000334,-0.495870464207
ACH-000335,-0.267224177941
ACH-000336,0.57330328703
ACH-000337,-0.55142456962
ACH-000339,-0.49792357823999994
ACH-000341,-0.34877621113300006
ACH-000348,-0.17722983020799998
ACH-000350,-0.34652436041
ACH-000352,-0.852569667148
ACH-000356,-0.6955125548659999
ACH-000361,-0.406943898184
ACH-000362,-0.843878911559
ACH-000363,-0.60230049467
ACH-000364,-0.11808173139799999
ACH-000365,-0.423509893132
ACH-000366,-0.543501635612
ACH-000368,-0.33522324834600004
ACH-000374,-0.155603798706
ACH-000375,-0.359509535399
ACH-000376,-0.17481566008299998
ACH-000381,-0.300560317667
ACH-000383,-0.213698839767
ACH-000387,-1.09962177645
ACH-000389,-0.270296565561
ACH-000390,-0.506238592024
ACH-000393,-0.621281906344
ACH-000395,-0.270545780558
ACH-000397,-0.669793439011
ACH-000401,0.0609038534545
ACH-000402,-0.929852789181
ACH-000403,0.252442322588
ACH-000404,-0.345724459786
ACH-000406,-0.20058075262699998
ACH-000407,-0.358789462717
ACH-000408,-0.260934769125
ACH-000410,0.39635250944
ACH-000411,-0.279764421661
ACH-000414,-0.574539588632
ACH-000415,-0.647746113115
ACH-000416,-0.770114039913
ACH-000420,-0.39990505700999995
ACH-000421,-0.0623440204761
ACH-000424,-0.748884274684
ACH-000425,-0.7294144390620001
ACH-000426,-0.852121670174
ACH-000427,-0.117837297097
ACH-000433,-0.427998018173
ACH-000436,-0.880431251113
ACH-000444,-0.30902823078200004
ACH-000445,-0.647872549024
ACH-000448,-0.30417111768800004
ACH-000450,-0.596585433288
ACH-000452,-0.46393762287600004
ACH-000454,-0.0386195207885
ACH-000458,-0.385320799954
ACH-000459,-0.7646584522130001
ACH-000460,0.0271096328542
ACH-000461,-0.163606825756
ACH-000463,-0.311543070361
ACH-000464,-0.627755158426
ACH-000466,-1.0065869831799998
ACH-000467,-0.444874582409
ACH-000468,-0.480875805327
ACH-000469,-0.00047384327761400004
ACH-000470,0.0324095176916
ACH-000471,-1.09391897093
ACH-000472,-1.00856651891
ACH-000473,-0.9688505882359999
ACH-000475,-0.461293547272
ACH-000476,-0.06520034019280001
ACH-000477,-0.46172311749899997
ACH-000480,-0.515939564177
ACH-000481,-0.09728751385880001
ACH-000483,-0.716155879753
ACH-000484,-0.468636695221
ACH-000485,0.281969960197
ACH-000486,-0.5614232106279999
ACH-000487,-0.8696704712819999
ACH-000488,-0.634499657205
ACH-000490,-0.401641368886
ACH-000491,-0.0810320020478
ACH-000495,-1.18538388227
ACH-000496,-0.26545461225
ACH-000499,-0.557913653443
ACH-000500,-1.37322759283
ACH-000502,-0.36965104817100003
ACH-000503,-0.455723441131
ACH-000505,-0.476125753737
ACH-000507,-0.57909710624
ACH-000510,-0.5450089648340001
ACH-000511,-0.132243572389
ACH-000512,-0.6731600534029999
ACH-000516,-0.19286082129
ACH-000517,-0.38421543710999995
ACH-000518,-0.463105059665
ACH-000520,-0.355532694799
ACH-000521,0.343336058707
ACH-000522,-0.397119883737
ACH-000524,-0.131072669784
ACH-000527,-0.798953807756
