,CARD8 (22900)
ACH-000004,0.041604123403900004
ACH-000007,-0.23631780048
ACH-000009,-0.30551825151
ACH-000011,-0.182656009531
ACH-000012,-0.25545298023400004
ACH-000013,-0.231850961715
ACH-000014,-0.334239045666
ACH-000015,-0.19815409228599998
ACH-000017,-0.161661973825
ACH-000018,-0.08738192533669999
ACH-000019,-0.311829089889
ACH-000021,-0.22451094181999998
ACH-000022,-0.11212841307499999
ACH-000025,0.0163913646707
ACH-000028,-0.200151801804
ACH-000030,-0.25302712749899997
ACH-000035,-0.105519873103
ACH-000036,-0.227562178655
ACH-000037,-0.23972403785500002
ACH-000039,-0.143967450474
ACH-000040,0.046745856370099995
ACH-000041,-0.20587699082400002
ACH-000042,-0.13350420747400002
ACH-000045,-0.06914771654799999
ACH-000047,-0.184363895711
ACH-000052,-0.0347995888537
ACH-000053,-0.304965048455
ACH-000054,-0.23233536718199999
ACH-000055,-0.186277700961
ACH-000060,-0.064475708833
ACH-000067,-0.0321026738762
ACH-000070,-0.00860434019367
ACH-000075,0.0716172400243
ACH-000078,-0.399016650082
ACH-000082,0.00722337456283
ACH-000085,-0.039782365268900007
ACH-000086,-0.242799028832
ACH-000087,-0.270964949166
ACH-000092,-0.11393642545999998
ACH-000095,-0.06659260913819999
ACH-000097,-0.427323273977
ACH-000098,-0.206933142716
ACH-000099,-0.211728095497
ACH-000108,-0.0574981674142
ACH-000113,-0.159718702794
ACH-000115,-0.438175866619
ACH-000116,-0.026345658086700002
ACH-000118,-0.25099724414
ACH-000120,-0.42407164045999995
ACH-000123,-0.135739673234
ACH-000127,-0.00293078286057
ACH-000128,-0.111215526525
ACH-000132,-0.0347425755325
ACH-000133,-0.253552414458
ACH-000137,-0.0957729475367
ACH-000138,-0.18313494620200002
ACH-000142,-0.24776849373000004
ACH-000143,-0.0725794137924
ACH-000146,-0.187561759485
ACH-000148,-0.149264717263
ACH-000150,0.0432895911059
ACH-000152,-0.121198866536
ACH-000153,-0.257532687529
ACH-000159,-0.354081795061
ACH-000160,-0.19521810827199998
ACH-000163,-0.214153110263
ACH-000167,-0.18268054443
ACH-000168,-0.231577809145
