,ORC3 (23595)
ACH-000004,-0.607192744526
ACH-000007,-0.541149106803
ACH-000009,-0.574789276621
ACH-000011,-0.64248079378
ACH-000012,-0.8072661076909999
ACH-000013,-0.563307896665
ACH-000014,-0.6894308555679999
ACH-000015,-0.525775882756
ACH-000017,-0.20951214704399998
ACH-000018,-0.874526266753
ACH-000019,-0.490705065062
ACH-000021,-0.313246870209
ACH-000022,-0.776222499128
ACH-000025,-0.638061370722
ACH-000028,-0.561042419616
ACH-000030,-0.6165672284529999
ACH-000035,-0.591469446991
ACH-000036,-0.9777658748260001
ACH-000037,-0.6531364595170001
ACH-000039,-0.776967903486
ACH-000040,-0.9389031624009999
ACH-000041,-0.6882176233589999
ACH-000042,-0.37442826989
ACH-000045,-0.509326186416
ACH-000047,-0.52879844294
ACH-000052,-0.73164777656
ACH-000053,-0.534997313888
ACH-000054,-0.5004312382630001
ACH-000055,-0.813600271967
ACH-000060,-0.8497595087890001
ACH-000067,-0.832253784848
ACH-000070,-0.526447462468
ACH-000075,-0.48326415292400005
ACH-000078,-0.80417830713
ACH-000082,-0.544915832056
ACH-000085,-0.457890830124
ACH-000086,-0.825639966305
ACH-000087,-0.762377778667
ACH-000092,-0.592264389918
ACH-000095,-0.859613822156
ACH-000097,-0.523004360338
ACH-000098,-0.9191251677850001
ACH-000099,-0.657604036353
ACH-000108,-0.563749686548
ACH-000113,-0.33597854165299995
ACH-000115,-0.621078024856
ACH-000116,-0.442191680666
ACH-000118,-0.720527016915
ACH-000120,-0.638419506184
ACH-000123,-0.338994941126
ACH-000127,-0.453405784871
ACH-000128,-0.543619900863
ACH-000132,-0.6729326454790001
ACH-000133,-0.485601465248
ACH-000137,-0.793809029252
ACH-000138,-0.703877464121
ACH-000142,-0.8204647436679999
ACH-000143,-0.35701028506899996
ACH-000146,-0.534864880995
ACH-000148,-0.677321501838
ACH-000150,-0.46184866751500003
ACH-000152,-1.0201910753
ACH-000153,-0.650993477304
ACH-000159,-0.632255794929
ACH-000160,-0.471796837038
ACH-000163,-0.561283127068
ACH-000167,-0.63276311956
ACH-000168,-0.8022022438230001
ACH-000169,-0.514842684094
ACH-000178,-0.562718189012
ACH-000182,-0.389097552614
ACH-000183,-0.800984885367
ACH-000188,-0.52295397925
ACH-000189,-0.795394186563
ACH-000190,-0.9145799744490001
ACH-000198,-0.43704364567299997
ACH-000204,-0.576348974868
ACH-000206,-0.578450038968
ACH-000207,-0.7009311199799999
ACH-000211,-0.70516479728
ACH-000215,-0.713018702085
ACH-000221,-0.333505283619
ACH-000222,-0.586427773488
ACH-000223,-0.571931285118
ACH-000226,-0.8769532106799999
ACH-000227,-0.541897035094
ACH-000228,-0.626314039259
ACH-000231,-0.8367532987630001
ACH-000232,-0.556621586802
ACH-000233,-0.7260746499169999
ACH-000234,-0.409641445303
ACH-000235,-0.622080151279
ACH-000237,-0.553726065744
ACH-000238,-0.629159906483
ACH-000243,-0.7017216464910001
ACH-000244,-0.443521247799
ACH-000246,-0.617209106248
ACH-000248,-0.480585566949
ACH-000250,-0.505218389832
ACH-000251,-0.672524387165
ACH-000253,-0.642170221427
ACH-000255,-0.8756320181080001
ACH-000256,-0.57237452783
ACH-000257,-0.551170641277
ACH-000258,-0.866163761063
ACH-000259,-0.6604707548309999
ACH-000260,-0.81071298385
ACH-000261,-0.8267617994059999
ACH-000262,-0.7584138544850001
ACH-000263,-0.170936775962
ACH-000264,-0.571761231793
ACH-000265,-0.685065158628
ACH-000266,-0.7541826926440001
ACH-000272,-0.659500367361
ACH-000273,-0.905107680735
ACH-000274,-0.34223349544299997
ACH-000277,-0.404536638856
ACH-000278,-0.7343537339790001
ACH-000279,-0.6918388456899999
ACH-000280,-0.679129399872
ACH-000281,-0.9034730031620001
ACH-000288,-0.769663688142
ACH-000291,-0.51992944357
ACH-000293,-0.322479672594
ACH-000294,-0.286151896091
ACH-000295,-0.412286776811
ACH-000296,-0.7890454845379999
ACH-000302,-0.488032119762
ACH-000304,-0.713962599575
ACH-000307,-0.6771330845290001
ACH-000308,-0.694390517824
ACH-000310,-0.584650730907
ACH-000311,-0.707917587318
ACH-000312,-0.655186081572
ACH-000315,-0.5986674588090001
ACH-000316,-0.6137674235589999
ACH-000317,-0.7865708628839999
ACH-000318,-0.696238333231
ACH-000319,-0.543719315852
ACH-000320,-0.632472133884
ACH-000322,-0.662135164118
ACH-000323,-0.527884708465
ACH-000324,-0.561775166692
ACH-000329,-0.426358792792
ACH-000330,-0.463012004542
ACH-000331,-0.864240903943
ACH-000332,-0.6609298789329999
ACH-000334,-0.244330708121
ACH-000335,-0.6603109631440001
ACH-000336,-0.5644902659409999
ACH-000337,-0.849985911134
ACH-000339,-0.729347103733
ACH-000341,-0.7828753704189999
ACH-000348,-0.596405692314
ACH-000350,-0.618158554321
ACH-000352,-0.46650919351000003
ACH-000356,-0.62784492423
ACH-000361,-0.598150137337
ACH-000362,-0.42876623890500004
ACH-000363,-0.495213948147
ACH-000364,-0.756164889377
ACH-000365,-0.6067166858959999
ACH-000366,-0.698817086341
ACH-000368,-0.7339882276909999
ACH-000374,-0.627223385372
ACH-000375,-0.554364839412
ACH-000376,-0.7371113043170001
ACH-000381,-0.7015680911259999
ACH-000383,-0.182328227348
ACH-000387,-0.39690118097800003
ACH-000389,-0.535538065282
ACH-000390,-0.469219092776
ACH-000393,-0.431965029584
ACH-000395,-0.7351948704860001
ACH-000397,-0.579436223007
ACH-000401,-0.858097365931
ACH-000402,-0.612189752106
ACH-000403,-0.340262368067
ACH-000404,-0.35965396956100004
ACH-000406,-0.563844007624
ACH-000407,-0.7626023917720001
ACH-000408,-0.515332634788
ACH-000410,-0.590656135372
ACH-000411,-0.49304120650100003
ACH-000414,-0.315039324086
ACH-000415,-0.703209001648
ACH-000416,-0.376452506427
ACH-000420,-0.548647024578
ACH-000421,-0.563456697572
ACH-000424,-0.834488436958
ACH-000425,-0.284672322911
ACH-000426,-0.454645755733
ACH-000427,-0.365725571747
ACH-000433,-0.822530083759
ACH-000436,-0.494335565468
ACH-000444,-0.668937725724
ACH-000445,-0.9057383365739999
ACH-000448,-0.446284130725
ACH-000450,-0.48462116544600004
ACH-000452,-0.521187959912
ACH-000454,-0.589447938038
ACH-000458,-0.380877110617
ACH-000459,-0.383283790756
ACH-000460,-0.7790504160780001
ACH-000461,-0.5032357649220001
ACH-000463,-0.7136775069769999
ACH-000464,-0.40998441391999996
ACH-000466,-0.648573154129
ACH-000467,-0.62856311963
ACH-000468,-0.6195215184189999
ACH-000469,-0.48017374489799997
ACH-000470,-0.437734586621
ACH-000471,-0.737219065581
ACH-000472,-0.524109209518
ACH-000473,-0.678331205071
ACH-000475,-0.549020899982
ACH-000476,-0.36821503443899994
ACH-000477,-0.349724059409
ACH-000480,-0.583846478356
ACH-000481,-0.33888930778000004
ACH-000483,-0.520906662686
ACH-000484,-0.861225008889
ACH-000485,-0.428850140578
ACH-000486,-0.5807072631710001
ACH-000487,-0.427659148402
ACH-000488,-0.481273072078
ACH-000490,-0.74354586633
ACH-000491,-0.627738101227
ACH-000495,-0.564887618151
ACH-000496,-0.695093120461
ACH-000499,-0.625082321807
ACH-000500,-0.319402838951
ACH-000502,-0.640849640899
ACH-000503,-0.79799572861
ACH-000505,-0.606950629089
ACH-000507,-0.499974313451
ACH-000510,-0.454368331086
ACH-000511,-0.7915194080060001
ACH-000512,-0.5863414590730001
ACH-000516,-0.7508779992810001
ACH-000517,-0.599643698228
ACH-000518,-0.517535774819
ACH-000520,-0.682150579049
ACH-000521,-0.732375653201
ACH-000522,-0.620339741805
ACH-000524,-0.308406162177
ACH-000527,-0.457192673363
ACH-000528,-0.6943186555859999
ACH-000537,-0.46538951844099996
ACH-000541,-0.9684358319249999
ACH-000542,-0.605923943378
ACH-000544,-0.654429238189
ACH-000545,-0.7101581813179999
ACH-000547,-0.678294152799
ACH-000548,-0.949781402543
ACH-000549,-0.620036942604
ACH-000550,-0.750183964507
ACH-000552,-0.7287777488699999
ACH-000556,-0.609187621423
ACH-000557,-0.490487727597
ACH-000570,-0.738841206907
ACH-000571,-0.401547086406
ACH-000573,-0.474076718655
ACH-000576,-0.82613410063
ACH-000580,-0.48422591286600003
ACH-000584,-0.39658852408399997
ACH-000585,-0.658209450209
ACH-000588,-0.535932306888
ACH-000589,-0.525410861857
ACH-000591,-0.798512212173
ACH-000593,-0.585732274107
ACH-000600,-0.416116377391
ACH-000601,-0.571977873753
ACH-000604,-0.561947413659
ACH-000605,-0.9044780358399999
ACH-000606,-0.706987653037
ACH-000608,-0.08304552727730001
ACH-000614,-0.7726916048800001
ACH-000616,-0.629906546526
