,ABCF1 (23)
ACH-000004,-0.782063586428
ACH-000007,-1.09388164111
ACH-000009,-0.8950269705570001
ACH-000011,-0.7963729508030001
ACH-000012,-1.1222192183
ACH-000013,-1.04927259645
ACH-000014,-1.09511646785
ACH-000015,-0.9755339249130001
ACH-000017,-0.660241206827
ACH-000018,-0.894173945006
ACH-000019,-0.7996252702359999
ACH-000021,-0.563330304079
ACH-000022,-0.930242750309
ACH-000025,-1.1071401518600001
ACH-000028,-1.0285044341399998
ACH-000030,-0.839164318628
ACH-000035,-1.24374883965
ACH-000036,-0.958553061855
ACH-000037,-0.62670758232
ACH-000039,-1.1199976249799999
ACH-000040,-0.594892035185
ACH-000041,-0.659274553137
ACH-000042,-1.0773037723299999
ACH-000045,-1.0002143752500001
ACH-000047,-0.839961940851
ACH-000052,-1.0351298666700002
ACH-000053,-0.9364853025929999
ACH-000054,-1.07230548235
ACH-000055,-0.693350136873
ACH-000060,-0.690262143144
ACH-000067,-0.9804992734899999
ACH-000070,-0.835267573624
ACH-000075,-1.1995941665899998
ACH-000078,-0.973557292983
ACH-000082,-0.88974422785
ACH-000085,-0.950149016196
ACH-000086,-0.9134902249060001
ACH-000087,-0.9609633533159999
ACH-000092,-0.992163160969
ACH-000095,-0.9358360380740001
ACH-000097,-0.9935498673209999
ACH-000098,-0.7912062182449999
ACH-000099,-0.7101900481010001
ACH-000108,-1.14729167316
ACH-000113,-1.01425273816
ACH-000115,-1.0255605485400001
ACH-000116,-0.783740473329
ACH-000118,-0.743707710007
ACH-000120,-0.8117040079979999
ACH-000123,-1.1833340361700002
ACH-000127,-1.02844865596
ACH-000128,-0.804691203875
ACH-000132,-0.986847154475
ACH-000133,-0.93192745191
ACH-000137,-1.03218474629
ACH-000138,-0.731996997605
ACH-000142,-0.9144566771439999
ACH-000143,-1.03596939325
ACH-000146,-1.3879689726700002
ACH-000148,-0.63692861849
ACH-000150,-0.676925148276
ACH-000152,-0.730612759123
ACH-000153,-0.927753832666
ACH-000159,-1.3533930966
ACH-000160,-1.18896603066
ACH-000163,-0.90666739214
ACH-000167,-1.2051760813799999
ACH-000168,-1.05111282314
ACH-000169,-0.924289462599
ACH-000178,-1.12466084336
ACH-000182,-1.00811073178
ACH-000183,-0.8433594996989999
ACH-000188,-0.724521635296
ACH-000189,-0.60049715631
ACH-000190,-0.991381288867
ACH-000198,-0.936272437616
ACH-000204,-1.02432165928
ACH-000206,-1.04821875254
ACH-000207,-0.8713345288959999
ACH-000211,-0.7189813504029999
ACH-000215,-0.6717751493690001
ACH-000221,-1.06296227755
ACH-000222,-1.13784747974
ACH-000223,-1.2063465911
ACH-000226,-0.746806635135
ACH-000227,-0.840151067765
ACH-000228,-1.06868709434
ACH-000231,-0.7978521908840001
ACH-000232,-0.942137650633
ACH-000233,-0.594486637675
ACH-000234,-1.22541862363
ACH-000235,-1.07459566446
ACH-000237,-1.04932867
ACH-000238,-0.9210308024770001
ACH-000243,-0.8833927892739999
ACH-000244,-0.845125476884
ACH-000246,-1.0624064000799998
ACH-000248,-0.725510430465
ACH-000250,-0.8710612899819999
ACH-000251,-0.931442282376
ACH-000253,-1.09981395124
ACH-000255,-0.752788714392
ACH-000256,-0.961709238433
ACH-000257,-0.7511385496490001
ACH-000258,-0.7768553200589999
ACH-000259,-0.924296045749
ACH-000260,-0.9937920468799999
ACH-000261,-0.813306420354
ACH-000262,-0.981846120007
ACH-000263,-1.07912957611
ACH-000264,-1.03934396082
ACH-000265,-0.953017076173
