,CHAD (1101)
ACH-000004,0.0191247494962
ACH-000007,-0.27433165093899997
ACH-000009,-0.21350667891800001
ACH-000011,-0.165720985646
ACH-000012,-0.315374928491
ACH-000013,-0.10818789758
ACH-000014,0.09396135994030001
ACH-000015,-0.09970829835280001
ACH-000017,-0.0418194505881
ACH-000018,-0.23666654959000002
ACH-000019,-0.240329594301
ACH-000021,0.050048492091800005
ACH-000022,-0.0706897918533
ACH-000025,-0.110134991362
ACH-000028,-0.120761736599
ACH-000030,-0.0722041098797
ACH-000035,-0.288729915048
ACH-000036,-0.604833405485
ACH-000037,-0.0239159219876
ACH-000039,0.107206198702
ACH-000040,0.0639465983599
ACH-000041,-0.251500466963
ACH-000042,-0.04445023613
ACH-000045,-0.012474219876899999
ACH-000047,-0.180672367311
ACH-000052,-0.36500168889300005
ACH-000053,-0.08302539496139999
ACH-000054,-0.0861200694723
ACH-000055,-0.0421121496614
ACH-000060,-0.027874069503
ACH-000067,-0.178862520689
ACH-000070,-0.20695818706099997
ACH-000075,-0.173767274053
ACH-000078,-0.242628846713
ACH-000082,0.041742018303400005
ACH-000085,-0.203082303191
ACH-000086,-0.075122148611
ACH-000087,-0.155701621871
ACH-000092,-0.152405358572
ACH-000095,-0.051148280452
ACH-000097,0.08037657284839998
ACH-000098,-0.0805035947943
ACH-000099,-0.08279204431189999
ACH-000108,-0.11609106094
ACH-000113,-0.11663480365800001
ACH-000115,-0.258712947507
ACH-000116,-0.011412212380699999
ACH-000118,0.00503426171858
ACH-000120,-0.0879439505139
ACH-000123,-0.132571385008
ACH-000127,-0.0156555607437
ACH-000128,0.177596347707
ACH-000132,0.08497751081530001
ACH-000133,-0.047830808901899995
ACH-000137,0.111315035272
ACH-000138,-0.10148684048
ACH-000142,-0.309502183494
ACH-000143,-0.23047612020799998
ACH-000146,-0.12009577715
ACH-000148,-0.229993510307
ACH-000150,-0.116168690464
ACH-000152,-0.169869209366
ACH-000153,-0.04392509238480001
ACH-000159,-0.13200496317500002
ACH-000160,0.0727985842435
ACH-000163,-0.340201319331
ACH-000167,0.112752032092
ACH-000168,-0.17403833315900002
ACH-000169,-0.0900407604748
ACH-000178,0.0237663729538
ACH-000182,-0.105929439845
ACH-000183,0.15926300121099998
ACH-000188,-0.0856903572676
ACH-000189,-0.571473614393
ACH-000190,-0.124775987645
ACH-000198,0.051581434502600006
ACH-000204,-0.005268315942640001
ACH-000206,0.21895761630600002
ACH-000207,0.138581866832
ACH-000211,-0.195417807456
ACH-000215,-0.103752598868
ACH-000221,-0.243541310812
ACH-000222,0.10594301653799999
ACH-000223,0.133323953928
ACH-000226,-0.21005750752799998
ACH-000227,-0.10389885143
ACH-000228,-0.143310532979
ACH-000231,-0.267899853359
ACH-000232,0.127824501244
ACH-000233,0.042996047238999996
ACH-000234,-0.00133021840868
ACH-000235,-0.151930027744
ACH-000237,0.0569992713561
ACH-000238,-0.220188999098
ACH-000243,-0.11851987009199999
ACH-000244,-0.516027420749
ACH-000246,-0.128651173784
ACH-000248,-0.0683197582668
ACH-000250,-0.17088314873500002
ACH-000251,-0.15766072754799998
ACH-000253,-0.15461605605999998
ACH-000255,-0.133169690736
ACH-000256,0.111805352211
ACH-000257,0.0853990957736
ACH-000258,-0.0249592470158
ACH-000259,0.06821743957069999
ACH-000260,-0.154069354824
ACH-000261,0.0220573620502
ACH-000262,-0.32006838383200004
ACH-000263,-0.030115868146599997
ACH-000264,-0.0524767420909
ACH-000265,-0.13612727966
ACH-000266,0.0711948388254
ACH-000272,-0.0763636803208
ACH-000273,-0.215179335766
ACH-000274,-0.137342227808
ACH-000277,-0.026585952727900004
ACH-000278,0.173411680388
ACH-000279,0.018085710206500002
ACH-000280,-0.27521474424000003
ACH-000281,-0.0907360572328
ACH-000288,-0.236258362999
ACH-000291,-0.0065453892224
ACH-000293,-0.115326861273
ACH-000294,0.00458113449746
ACH-000295,-0.109397370824
ACH-000296,0.141719779953
ACH-000302,0.0739002868405
ACH-000304,-0.00805807803374
ACH-000307,-0.08457380324920001
ACH-000308,-0.123626939835
ACH-000310,-0.030166061417099998
ACH-000311,0.142359427871
ACH-000312,-0.059159026670199996
ACH-000315,-0.21240625618099998
ACH-000316,-0.284855469239
ACH-000317,-0.08877768543549999
ACH-000318,0.162196058441
ACH-000319,-0.18142535352699998
ACH-000320,-0.160195954926
ACH-000322,-0.0838070902998
ACH-000323,-0.338467229507
ACH-000324,-0.12135037985300001
ACH-000329,-0.06996198190280001
ACH-000330,-0.0528857867129
ACH-000331,-0.0054014935257
ACH-000332,0.08069475363789999
ACH-000334,-0.0824638694218
ACH-000335,-0.166377978354
ACH-000336,-0.248221929644
ACH-000337,0.0874830108995
ACH-000339,-0.0995600197559
