,RHOB (388)
ACH-000527,-0.061384849829
ACH-000528,-0.0820262177915
ACH-000537,-0.303564940012
ACH-000541,-0.282507252395
ACH-000542,-0.134197403828
ACH-000544,-0.425863190585
ACH-000545,-0.062781704181
ACH-000547,0.17679763288699998
ACH-000548,0.108219358395
ACH-000549,-0.282969062663
ACH-000550,0.028529600582400002
ACH-000552,-0.030923261984700003
ACH-000556,-0.043234279829199994
ACH-000557,-0.270375511817
ACH-000570,-0.18917287216899997
ACH-000571,-0.09671087388630001
ACH-000573,-0.09689609687249999
ACH-000576,-0.207507322725
ACH-000580,-0.294580874805
ACH-000584,-0.06292900455969999
ACH-000585,-0.10993695786900001
ACH-000588,0.269294032121
ACH-000589,-0.0222458138614
ACH-000591,-0.14571855815999998
ACH-000593,-0.123621598963
ACH-000600,-0.122709796473
ACH-000601,-0.114643228564
ACH-000604,-0.0433744602967
ACH-000605,-0.22650935985999998
ACH-000606,0.0547596092193
ACH-000608,-0.08970627195769999
ACH-000614,-0.34251646713
ACH-000616,-0.33511994863600003
ACH-000618,-0.0333334056927
ACH-000619,-0.37747158998400004
ACH-000620,0.0177724522232
ACH-000621,-0.171829788175
ACH-000622,-0.287039366458
ACH-000623,-0.289471002405
ACH-000624,-0.233499082634
ACH-000627,-0.202020994115
ACH-000630,-0.090634901148
ACH-000632,-0.222529773928
ACH-000633,-0.225272628999
ACH-000637,-0.104801643407
ACH-000638,-0.078831154195
ACH-000646,-0.11319402888499999
ACH-000647,0.12326775415300001
ACH-000648,0.0632449840317
ACH-000649,-0.056086495747
ACH-000651,-0.18049240427000002
ACH-000652,-0.203035558278
ACH-000653,-0.176387543526
ACH-000657,-0.107111023894
ACH-000658,-0.038379716163
ACH-000661,-0.0395781272566
ACH-000662,-0.0959409138908
ACH-000663,-0.029337598065499997
ACH-000665,-0.218139744332
ACH-000671,-0.25615259926399997
ACH-000673,-0.12320937828400001
ACH-000676,0.045089588020199994
ACH-000677,0.00868949296933
ACH-000681,-0.145644930654
ACH-000682,-0.00266918106048
ACH-000683,-0.0130696072311
ACH-000684,0.0130556019444
ACH-000688,-0.117445820669
ACH-000693,-0.0413236923465
ACH-000694,-0.123612253092
ACH-000695,-0.0776026527012
ACH-000696,-0.09835687187110001
ACH-000697,-0.39162172080799995
ACH-000699,-0.150025098878
ACH-000701,-0.21919819377799998
ACH-000706,-0.138675292725
ACH-000711,-0.073004885516
ACH-000713,-0.147246209766
ACH-000714,-0.1292349271
ACH-000718,0.08464948958280001
ACH-000720,-0.220961100488
ACH-000721,-0.122788515923
ACH-000724,-0.347031354947
ACH-000725,-0.0576227462103
ACH-000732,-0.140959571252
ACH-000734,-0.049517241922699996
ACH-000735,-0.187962653869
ACH-000736,-0.183856125995
ACH-000738,-0.123305997744
ACH-000746,0.0618926736579
ACH-000747,0.0516250770839
ACH-000748,-0.0623197007178
ACH-000753,-0.09922429891699999
ACH-000756,-0.09542725527960001
ACH-000757,0.0984585928682
ACH-000758,0.13794845259400002
ACH-000760,-0.134944836012
ACH-000763,-0.155182981964
ACH-000764,-0.343260342627
ACH-000765,-0.144132152677
ACH-000766,0.029064605175799996
ACH-000767,-0.08840015995860001
ACH-000768,-0.190501610766
ACH-000769,-0.159615326609
ACH-000770,-0.11759745170600001
ACH-000771,-0.17307968314
ACH-000773,-0.019052340228799997
ACH-000776,0.0347650335421
ACH-000777,-0.06498746250580001
ACH-000778,-0.19074073787
ACH-000781,-0.12250340588099999
ACH-000782,-0.31008996028499997
ACH-000783,-0.211189657372
ACH-000784,-0.23390212244300002
ACH-000785,-0.192597129661
ACH-000787,0.04736950700130001
ACH-000788,-0.17467558930500002
ACH-000791,-0.0745334610001
ACH-000792,-0.165355577293
ACH-000794,-0.12255225718599999
ACH-000796,-0.21129927150800001
ACH-000799,-0.16008598700999999
ACH-000800,-0.328740599428
ACH-000802,-0.129490081866
ACH-000804,-0.0107746181189
ACH-000805,0.108689283033
ACH-000809,-0.260542267773
ACH-000810,0.0595934064092
ACH-000811,-0.181592280495
ACH-000817,-0.0626493842838
ACH-000819,-0.11241868325
ACH-000820,-0.181452901743
ACH-000821,-0.104142227928
ACH-000822,-0.242874313717
ACH-000823,-0.18053121030900002
ACH-000824,-0.236257279907
ACH-000827,-0.085417194714
ACH-000829,-0.273128161318
ACH-000831,-0.19539248720600003
ACH-000832,0.07448145814019999
ACH-000833,-0.309263787318
ACH-000834,-0.09913571457530002
ACH-000835,0.031150399808200002
ACH-000836,-0.0909695514119
ACH-000837,-0.14403148011800002
ACH-000838,-0.150246366945
ACH-000839,0.0880672158182
ACH-000840,-0.179680719528
ACH-000841,-0.14148074846699998
ACH-000843,-0.0667460603961
ACH-000846,-0.159047937062
ACH-000847,-0.07793828982869999
ACH-000848,-0.216824902771
ACH-000849,-0.236415157003
ACH-000851,0.0916245439136
ACH-000855,-0.267035306885
ACH-000856,-0.075032739061
ACH-000858,-0.213516867279
ACH-000859,-0.0188965827813
ACH-000861,-0.19510469202599998
ACH-000862,-0.0536064968749
ACH-000865,-0.211677027214
ACH-000866,-0.151456461819
ACH-000867,-0.22592242860800002
ACH-000869,-0.11346316839500001
ACH-000872,-0.00458560925125
ACH-000873,-0.163070608319
ACH-000876,-0.271570783308
ACH-000878,-0.175326849745
ACH-000880,-0.121471969341
ACH-000881,0.0296052858116
ACH-000882,-0.246417283772
ACH-000884,-0.0342394229911
ACH-000885,-0.11647365609200001
ACH-000887,-0.0160418454019
ACH-000888,-0.195438955298
ACH-000889,-0.13474240027
ACH-000890,-0.0419043613287
ACH-000896,0.00421708399425
ACH-000898,0.0679699260046
ACH-000900,0.0772714749864
ACH-000901,-0.18124533550500002
ACH-000905,-0.101890997424
ACH-000906,-0.19724684072299997
ACH-000907,-0.26860135609200003
ACH-000910,-0.183513737566
ACH-000911,-0.0426442288067
ACH-000912,0.027239837402599998
ACH-000913,-0.052952287836
ACH-000915,-0.03624445737030001
ACH-000916,-0.0219738332179
ACH-000917,0.0816049912963
ACH-000921,-0.212322232264
ACH-000924,-0.09616153894980001
ACH-000926,-0.113027096554
ACH-000928,-0.13689267746099998
ACH-000929,-0.45186305557800005
ACH-000932,-0.0748352742225
ACH-000935,-0.14625014373099998
ACH-000936,-0.15310520839199998
ACH-000937,-0.136543924475
ACH-000938,0.015198273421399998
ACH-000939,-0.07491517142239999
ACH-000941,-0.123836804939
ACH-000943,-0.0849675520221
ACH-000946,-0.227711372419
ACH-000947,-0.163182226812
ACH-000948,-0.135061679337
ACH-000950,-0.144240981041
ACH-000953,-0.295275723969
ACH-000957,-0.303045409374
ACH-000958,-0.0950734494476
ACH-000960,-0.250641657921
ACH-000963,0.412019255817
ACH-000968,-0.16362587275499998
ACH-000969,0.0133761227671
ACH-000973,-0.22874763307100002
ACH-000974,-0.0984400156053
ACH-000975,-0.046067437092
ACH-000976,-0.0498507960303
ACH-000978,-0.146017356997
ACH-000980,-0.153852540456
ACH-000984,-0.052284147169000005
ACH-000986,-0.0266843002041
ACH-000988,-0.067060275477
ACH-000993,-0.052985387292
ACH-000994,-0.222576223331
ACH-000996,-0.136316633611
ACH-001001,-0.17748816992199998
ACH-001020,0.101448228266
ACH-001028,-0.111338605221
ACH-001031,-0.153619959574
ACH-001038,-0.0887100483141
ACH-001048,-0.021059421923599997
ACH-001050,-0.08899344000579999
ACH-001053,-0.287454889225
ACH-001054,-0.0213832249442
ACH-001061,0.046523537734599996
ACH-001067,0.00419234173171
ACH-001075,-0.115001321996
ACH-001096,-0.0018472571415099998
ACH-001128,-0.241430074965
ACH-001134,-0.158322054804
ACH-001151,-0.11610690325999999
ACH-001163,-0.153333788438
ACH-001164,-0.38999452342600005
ACH-001173,-0.0434336835145
ACH-001183,-0.376268375317
ACH-001184,-0.085431376046
ACH-001190,-0.0343232419855
ACH-001192,-0.00110578955367
ACH-001193,0.07302997663760001
ACH-001196,-0.227676980576
ACH-001197,-0.16356379669999999
ACH-001205,-0.0263144249004
ACH-001211,-0.00573265917713
ACH-001212,-0.158806534586
ACH-001228,-0.0791599769532
ACH-001232,-0.206474547149
ACH-001239,-0.105956611647
ACH-001274,0.0163351885137
ACH-001275,0.0227400503
ACH-001277,0.09082876971619999
ACH-001278,-0.0399599244379
ACH-001280,0.222454502088
ACH-001283,-0.40129357915200004
ACH-001289,-0.293477966216
ACH-001295,-0.212408179267
ACH-001300,0.039323208505099995
ACH-001301,-0.301682365572
ACH-001302,-0.0234650543896
ACH-001303,-1.0227903292899998
ACH-001306,-0.14411667524
ACH-001318,-0.0037334026175
ACH-001322,0.0127535768114
ACH-001328,-0.0199901546242
ACH-001332,0.278884532707
ACH-001333,-0.12559263577299998
ACH-001336,-0.141919686969
ACH-001340,-0.0750723783775
ACH-001346,-0.0709464074625
ACH-001353,-0.0199014106474
ACH-001354,-0.360502108098
ACH-001367,0.163445911577
ACH-001368,-0.13423879915
ACH-001374,-0.06896374698180001
ACH-001375,-0.235882008306
ACH-001377,-0.316510318527
ACH-001380,-0.0174342669105
ACH-001391,-0.07824978476700001
ACH-001407,-0.06653645518569999
ACH-001408,-0.096024104877
ACH-001413,0.0905846324007
ACH-001430,0.0022631095627800002
ACH-001431,-0.036894499748699995
ACH-001450,-0.27117928367
ACH-001496,0.0386385620529
ACH-001500,-0.0267728256286
ACH-001521,0.0037210976484200005
ACH-001523,0.036687237887699994
ACH-001532,-0.17741391487999997
ACH-001536,-0.19230474547
ACH-001550,-0.177705301343
ACH-001552,-0.20693246625700001
ACH-001554,-0.0286592052172
ACH-001645,-0.171159778279
ACH-001654,-0.06101983142519999
ACH-001715,-0.150981448962
ACH-001735,-0.0102923348921
ACH-001736,-0.239181802362
ACH-001737,0.158910798626
ACH-001740,-0.027258609113599997
ACH-001745,-0.0483721996194
ACH-001750,-0.14857215490800002
ACH-001765,-0.0727417300145
ACH-001956,-0.0647080036741
ACH-001957,-0.13941223955
