,STK3 (6788)
ACH-000004,-0.121517158188
ACH-000007,-0.289906642391
ACH-000009,-0.172219630033
ACH-000011,-0.16421379385399998
ACH-000012,-0.188908301939
ACH-000013,-0.205478873613
ACH-000014,-0.273994167158
ACH-000015,-0.07189041836339999
ACH-000017,-0.2268563998
ACH-000018,-0.31829055744600004
ACH-000019,-0.135743535334
ACH-000021,-0.306861426899
ACH-000022,-0.225387011654
ACH-000025,-0.416544782587
ACH-000028,-0.257947918544
ACH-000030,-0.130727241962
ACH-000035,-0.316478263433
ACH-000036,-0.38629707823700005
ACH-000037,-0.132889681495
ACH-000039,-0.133814726323
ACH-000040,-0.452878256436
ACH-000041,-0.427386232888
ACH-000042,-0.353164040442
ACH-000045,-0.132169971995
ACH-000047,-0.250907481699
ACH-000052,-0.153397273975
ACH-000053,-0.156487133129
ACH-000054,-0.194710788766
ACH-000055,-0.4008484681
ACH-000060,-0.150754478584
ACH-000067,-0.320658013006
ACH-000070,-0.0943750882992
ACH-000075,-0.492487144478
ACH-000078,-0.360272489647
ACH-000082,-0.18792674140700003
ACH-000085,-0.16230188674
ACH-000086,-0.06869012192309999
ACH-000087,-0.042889810874
ACH-000092,-0.009801411529870001
ACH-000095,-0.323409689066
ACH-000097,-0.521257167321
ACH-000098,-0.136360312248
ACH-000099,-0.379709204071
ACH-000108,0.0238365449577
ACH-000113,-0.13574543852
ACH-000115,-0.053048582651500004
ACH-000116,-0.0012424562592099999
ACH-000118,-0.247157817877
ACH-000120,-0.0448773169044
ACH-000123,-0.205905222287
ACH-000127,-0.26768873530000004
ACH-000128,-0.348004358675
ACH-000132,-0.07696248740610001
ACH-000133,-0.144179922515
ACH-000137,-0.08340646781439999
ACH-000138,-0.24001996748799997
ACH-000142,0.00704054539395
ACH-000143,-0.18335267383499998
ACH-000146,-0.133524369286
ACH-000148,-0.397930471571
ACH-000150,-0.108291423398
ACH-000152,-0.106948997976
ACH-000153,0.0440640175444
ACH-000159,-0.304696049942
ACH-000160,0.261732780131
ACH-000163,-0.275677768477
ACH-000167,0.21232208585499998
ACH-000168,-0.49034195631000005
ACH-000169,-0.0931357049226
ACH-000178,-0.188762196617
ACH-000182,-0.233376381248
ACH-000183,-0.264261247408
ACH-000188,-0.0785851158534
ACH-000189,-0.153815613112
ACH-000190,0.104585861963
ACH-000198,-0.12861360300000002
ACH-000204,-0.118545064249
ACH-000206,-0.108916113057
ACH-000207,-0.281078855803
ACH-000211,-0.170047980301
ACH-000215,-0.2979078256
ACH-000221,-0.11923987484300001
ACH-000222,-0.50273640789
ACH-000223,-0.494273072276
ACH-000226,-0.222129055786
ACH-000227,-0.33041689612799996
ACH-000228,-0.169159727478
ACH-000231,-0.16720173227399998
ACH-000232,-0.249382176792
ACH-000233,-0.15617719119100001
ACH-000234,-0.294471134274
ACH-000235,-0.302759196177
ACH-000237,-0.18352181225400002
ACH-000238,-0.329181110341
ACH-000243,-0.296317062242
ACH-000244,-0.0930760842899
ACH-000246,-0.180886262911
ACH-000248,-0.412996034681
ACH-000250,-0.177533672251
ACH-000251,-0.0219599378132
ACH-000253,-0.322382611081
ACH-000255,-0.0377677018977
ACH-000256,-0.468766034654
ACH-000257,-0.163479537237
ACH-000258,-0.6685795462799999
ACH-000259,-0.172456092404
ACH-000260,-0.128264478454
ACH-000261,-0.346243113181
ACH-000262,-0.297358615712
ACH-000263,-0.17096231141600002
ACH-000264,-0.271056716426
ACH-000265,-0.23627119539299998
ACH-000266,-0.416613182681
ACH-000272,-0.30659320663899997
ACH-000273,-0.243797602395
ACH-000274,-0.037921319681
ACH-000277,-0.6513723178190001
ACH-000278,-0.18782342424100001
ACH-000279,-0.406734517204
ACH-000280,-0.14387113495200002
ACH-000281,-0.0784293311516
ACH-000288,-0.0740924360098
ACH-000291,-0.318931888012
ACH-000293,-0.166162064068
ACH-000294,-0.210049939295
ACH-000295,0.37514034622299997
ACH-000296,-0.04702172145280001
ACH-000302,-0.128969291737
ACH-000304,-0.08101909301810001
ACH-000307,-0.297729181324
ACH-000308,-0.274180615684
ACH-000310,-0.131168379736
ACH-000311,-0.431641763685
ACH-000312,-0.16087186244100002
ACH-000315,-0.176428726158
ACH-000316,-0.09877066872919998
ACH-000317,-0.388937522079
ACH-000318,-0.150034791387
ACH-000319,0.0813207768647
ACH-000320,-0.431561992246
ACH-000322,-0.0835559753593
ACH-000323,-0.199403789925
ACH-000324,-0.13526714755799998
