,STK10 (6793)
ACH-000004,0.010729975429499999
ACH-000007,0.18380254494399997
ACH-000009,0.117645044113
ACH-000011,0.26585833177900003
ACH-000012,0.20896300434999998
ACH-000013,0.17001543863200003
ACH-000014,0.327835057833
ACH-000015,0.14912143654999999
ACH-000017,0.380456850224
ACH-000018,-0.0303909825225
ACH-000019,0.46220599961000003
ACH-000021,0.17631871655900003
ACH-000022,0.153607832592
ACH-000025,0.34130856022
ACH-000028,0.160070442937
ACH-000030,0.155892436024
ACH-000035,0.17751166526700002
ACH-000036,-0.0698568862273
ACH-000037,0.0540572604083
ACH-000039,-0.0548804123565
ACH-000040,0.087262638435
ACH-000041,0.129244010902
ACH-000042,0.152532452067
ACH-000045,0.32617749480700003
ACH-000047,0.290176519822
ACH-000052,-0.135608316688
ACH-000053,0.00766423140379
ACH-000054,0.200344119914
ACH-000055,0.227594872025
ACH-000060,0.26196763439
ACH-000067,0.10419017731
ACH-000070,-0.187068269016
ACH-000075,0.168447148246
ACH-000078,0.222336765007
ACH-000082,0.16525277110099998
ACH-000085,0.012140410990200001
ACH-000086,0.157923760505
ACH-000087,0.258148556813
ACH-000092,0.15601899490499999
ACH-000095,0.105934965213
ACH-000097,0.29092690417100003
ACH-000098,0.213487799344
ACH-000099,0.317265465152
ACH-000108,0.198341509062
ACH-000113,0.135864795634
ACH-000115,0.0415769116068
ACH-000116,0.236449968017
ACH-000118,0.181453337386
ACH-000120,0.18366098673300002
ACH-000123,0.218540850192
ACH-000127,0.250021763062
ACH-000128,0.16871276809799998
ACH-000132,0.29550791375
ACH-000133,-0.117322273119
ACH-000137,0.0366096108138
ACH-000138,0.18843613391199998
ACH-000142,0.0334867156542
ACH-000143,0.283016487051
ACH-000146,0.227558656854
ACH-000148,0.147034916456
ACH-000150,0.249196120801
ACH-000152,0.170467002432
ACH-000153,0.474217338205
ACH-000159,0.18220259459199997
ACH-000160,0.159061786242
ACH-000163,0.23780083626499998
ACH-000167,-0.041812920725300004
ACH-000168,0.144752614563
ACH-000169,0.181527249669
ACH-000178,0.14014541430400002
ACH-000182,0.205795533592
ACH-000183,-0.0882201317742
ACH-000188,0.16946430761
ACH-000189,0.0129918124868
ACH-000190,-0.0488321786344
ACH-000198,0.417137494484
ACH-000204,0.344855111063
ACH-000206,-0.0289126809747
ACH-000207,0.285282717676
ACH-000211,0.17719739987999997
ACH-000215,0.160822435623
ACH-000221,0.24129348097699999
ACH-000222,0.513126000204
ACH-000223,0.0164161478917
ACH-000226,0.262231439968
ACH-000227,0.201116971675
ACH-000228,0.218425695555
ACH-000231,0.0786962484164
ACH-000232,0.044922761408
ACH-000233,0.0199922485799
ACH-000234,0.0933736276254
ACH-000235,0.207326014226
ACH-000237,0.182075380706
ACH-000238,0.023387919818099998
ACH-000243,0.09530975289270001
ACH-000244,0.231673353517
ACH-000246,0.0992642011391
ACH-000248,0.323405265192
ACH-000250,0.0703770514381
ACH-000251,0.0525289907325
