,FAM71F2 (346653)
ACH-000004,-0.171591624929
ACH-000007,-0.26316679963000006
ACH-000009,-0.142755455685
ACH-000011,-0.17288233912300002
ACH-000012,-0.142964018322
ACH-000013,-0.0736118115818
ACH-000014,-0.48049738809500003
ACH-000015,-0.16486766706800002
ACH-000017,-0.239103649965
ACH-000018,0.0970740772591
ACH-000019,-0.073544227472
ACH-000021,-0.35554726797799996
ACH-000022,-0.39735703909500003
ACH-000025,-0.175333522361
ACH-000028,-0.24976831983800002
ACH-000030,-0.0587728781288
ACH-000035,-0.21529634486299998
ACH-000036,-0.32904771698699997
ACH-000037,-0.0192245441804
ACH-000039,0.0169693183604
ACH-000040,-0.417883062908
ACH-000041,-0.42254332144400003
ACH-000042,-0.15313093166300001
ACH-000045,-0.270962020267
ACH-000047,-0.156357745593
ACH-000052,-0.436061749125
ACH-000053,-0.159674906997
ACH-000054,-0.106179260543
ACH-000055,-0.19012279442899999
ACH-000060,-0.194955115211
ACH-000067,-0.0223150792391
ACH-000070,-0.0743564153087
ACH-000075,-0.050741764260300005
ACH-000078,-0.014830521592299998
ACH-000082,-0.30844969507
ACH-000085,0.135462867855
ACH-000086,0.0156796310572
ACH-000087,-0.34032396380400004
ACH-000092,-0.16976270427
ACH-000095,-0.271357578627
ACH-000097,-0.08784966751939999
ACH-000098,-0.170939649261
ACH-000099,-0.17509840100000001
ACH-000108,-0.281120491169
ACH-000113,-0.08850295450760001
ACH-000115,-0.384112515094
ACH-000116,-0.21746983936099998
ACH-000118,-0.155791213965
ACH-000120,-0.016880620102299997
ACH-000123,-0.183252205645
ACH-000127,-0.113791759549
ACH-000128,-0.198031689396
ACH-000132,-0.313269509648
ACH-000133,-0.0625078950836
ACH-000137,-0.203454652496
ACH-000138,-0.10867513562799999
ACH-000142,-0.182214912081
ACH-000143,-0.209054361654
ACH-000146,-0.240451706373
ACH-000148,-0.18287133078099999
ACH-000150,-0.08596552052249999
ACH-000152,-0.0752783897762
ACH-000153,-0.0023338198448099997
ACH-000159,-0.285693245786
ACH-000160,0.052807670179900006
ACH-000163,-0.152890889342
ACH-000167,-0.15220372249800002
ACH-000168,-0.0937976636836
ACH-000169,-0.22949504483000002
ACH-000178,-0.17793777720600001
ACH-000182,-0.13915809927699999
ACH-000183,-0.22098072970199997
ACH-000188,-0.23484483622299998
ACH-000189,-0.19534954316599998
ACH-000190,-0.0734004626579
ACH-000198,-0.205183113796
ACH-000204,-0.515529482593
ACH-000206,0.0239008155716
ACH-000207,0.242861616976
ACH-000211,-0.180543936133
ACH-000215,-0.209263066058
ACH-000221,-0.336859775832
ACH-000222,-0.21916065551
ACH-000223,-0.0647486408841
ACH-000226,-0.08031938163999999
ACH-000227,0.163757117419
ACH-000228,0.0507495147734
ACH-000231,-0.17974960999200001
ACH-000232,-0.266555117247
ACH-000233,-0.218532304655
ACH-000234,-0.373940567117
ACH-000235,-0.155483893318
ACH-000237,-0.24378645113699998
ACH-000238,-0.0897740148868
ACH-000243,-0.171987393554
ACH-000244,-0.38656190757500003
ACH-000246,-0.263665847084
ACH-000248,-0.0685849663836
ACH-000250,-0.357393798045
ACH-000251,-0.39646451468599997
ACH-000253,-0.228566962407
ACH-000255,-0.149966258771
ACH-000256,-0.117223763339
ACH-000257,-0.202191533728
ACH-000258,-0.214637624173
ACH-000259,-0.157964617006
ACH-000260,-0.24286526404699998
ACH-000261,-0.20104354364799998
ACH-000262,-0.042787720706199996
ACH-000263,-0.09392605066670001
ACH-000264,-0.054436348336899996
ACH-000265,0.0515328855563
ACH-000266,-0.150374976262
ACH-000272,-0.447895668455
ACH-000273,-0.17651922391
ACH-000274,-0.23360693963399998
ACH-000277,-0.140868137466
ACH-000278,-0.272161969925
ACH-000279,-0.298256641695
ACH-000280,-0.244627102925
ACH-000281,-0.12315164558700001
ACH-000288,-0.119907092247
ACH-000291,-0.102448860903
ACH-000293,-0.038960923628300004
ACH-000294,-0.011674189570200002
ACH-000295,-0.39554876939499994
ACH-000296,0.12793095738
ACH-000302,-0.300917988039
ACH-000304,-0.200467400757
ACH-000307,-0.206752566556
ACH-000308,-0.26526782374200003
ACH-000310,-0.187892870734
ACH-000311,0.0702422780976
ACH-000312,-0.277837704978
ACH-000315,-0.17069303906199998
ACH-000316,-0.20113400984000002
ACH-000317,-0.469350990495
ACH-000318,-0.150134203646
ACH-000319,-0.43124205731000004
ACH-000320,-0.09542482388980002
ACH-000322,-0.276281382819
ACH-000323,-0.20904093435499999
ACH-000324,-0.14268317241599998
ACH-000329,-0.18011736544
ACH-000330,-0.205507201869
ACH-000331,-0.23606488901
ACH-000332,-0.0548943370056
ACH-000334,-0.250522339378
ACH-000335,-0.251366055187
ACH-000336,-0.112544771258
ACH-000337,0.10410016143999999
ACH-000339,-0.198258670403
ACH-000341,-0.148699959209
ACH-000348,-0.358114655144
ACH-000350,0.12374145733200001
ACH-000352,-0.13086015837099998
ACH-000356,-0.0804761055513
ACH-000361,-0.25527734363000004
ACH-000362,-0.0776984785906
ACH-000363,-0.114113015387
ACH-000364,-0.213490191602
ACH-000365,-0.359429029156
ACH-000366,-0.114434413296
ACH-000368,-0.413778813477
ACH-000374,-0.260987384619
ACH-000375,0.07121609113310001
ACH-000376,-0.35456276916
ACH-000381,-0.07839961229310001
ACH-000383,-0.212007985755
ACH-000387,-0.217237199342
ACH-000389,-0.06436435173169999
ACH-000390,-0.287497726796
ACH-000393,-0.254016386467
ACH-000395,-0.133398765438
ACH-000397,-0.23413860483899998
ACH-000401,-0.358339245089
ACH-000402,-0.521890265561
ACH-000403,-0.09913889863700001
ACH-000404,-0.04779796960919999
ACH-000406,-0.18590723030499998
ACH-000407,-0.0292838128718
ACH-000408,0.012913552376899999
ACH-000410,-0.20734777283300002
ACH-000411,-0.20384247594799998
ACH-000414,-0.0811765403491
ACH-000415,-0.18469433175900002
ACH-000416,-0.18118344475200002
ACH-000420,-0.031620295372299996
ACH-000421,-0.209165195334
ACH-000424,-0.396291168859
ACH-000425,-0.218779448196
ACH-000426,-0.332455170328
ACH-000427,-0.034101948466599995
ACH-000433,-0.318195942779
ACH-000436,-0.21151275206599998
ACH-000444,-0.091739408625
ACH-000445,-0.12833470664899999
ACH-000448,-0.431243678472
ACH-000450,-0.406333600319
ACH-000452,-0.234828690306
ACH-000454,0.0864233380096
ACH-000458,-0.157024961138
ACH-000459,-0.333742768694
ACH-000460,0.023423322858700003
ACH-000461,-0.0563505441284
ACH-000463,-0.31124018486099997
ACH-000464,-0.281492414487
ACH-000466,-0.165005558348
ACH-000467,-0.20183759092599998
ACH-000468,-0.22489373419199998
ACH-000469,-0.08125807901700001
ACH-000470,-0.0692987745095
ACH-000471,-0.20927706935600002
ACH-000472,-0.227471990336
ACH-000473,-0.171912681999
ACH-000475,-0.31020620848700003
ACH-000476,-0.044535224293999996
ACH-000477,-0.324331688379
ACH-000480,-0.0812099360612
ACH-000481,-0.103190381517
ACH-000483,-0.348344543003
ACH-000484,-0.280321089403
ACH-000485,-0.373479644996
ACH-000486,0.0138362516061
ACH-000487,-0.261006865083
ACH-000488,-0.17120972570999998
ACH-000490,-0.205365491243
ACH-000491,-0.0758670487621
ACH-000495,-0.200559934091
ACH-000496,-0.08139686736039999
ACH-000499,0.151165963825
ACH-000500,-0.543470584455
ACH-000502,-0.143082942597
ACH-000503,0.0765739711675
ACH-000505,-0.184302635027
ACH-000507,-0.011180156343
ACH-000510,-0.22312659765999998
ACH-000511,-0.164569865743
ACH-000512,0.29767444628199996
ACH-000516,-0.24481991246800003
ACH-000517,-0.168198175409
ACH-000518,-0.442605017755
ACH-000520,-0.135832503568
ACH-000521,-0.25379398435600004
ACH-000522,-0.110184894724
ACH-000524,-0.22514715142299999
ACH-000527,-0.23382327664500002
ACH-000528,-0.139712870789
ACH-000537,-0.08685982419430001
ACH-000541,-0.268556519965
ACH-000542,-0.10057500025800001
ACH-000544,-0.154144386005
ACH-000545,-0.118482282446
ACH-000547,-0.063476258703
ACH-000548,0.0205324230328
ACH-000549,-0.08388352360489999
ACH-000550,-0.420884940095
ACH-000552,-0.28896393553599997
ACH-000556,-0.000175348406088
ACH-000557,-0.327502171126
ACH-000570,-0.32987187754299996
ACH-000571,-0.26467224538
ACH-000573,-0.17760110829999998
ACH-000576,-0.268488150669
ACH-000580,-0.304643330474
ACH-000584,-0.238461160268
ACH-000585,-0.12164825487299999
ACH-000588,-0.159556261887
ACH-000589,-0.132248449391
ACH-000591,-0.0717199000855
ACH-000593,-0.156796364829
ACH-000600,-0.108972710942
ACH-000601,-0.11600043451099999
ACH-000604,-0.0728422027206
ACH-000605,-0.10297426076300001
ACH-000606,-0.20074368250900002
ACH-000608,-0.18273830429000001
ACH-000614,-0.480221684215
ACH-000616,-0.0673560746995
ACH-000618,-0.043042347690199996
ACH-000619,-0.112895922505
ACH-000620,-0.14518503289
ACH-000621,-0.320752013654
ACH-000622,-0.188580052363
ACH-000623,-0.19277961295
ACH-000624,-0.199030237503
ACH-000627,-0.234464699614
ACH-000630,-0.29928291464699996
ACH-000632,-0.08087675841460001
ACH-000633,-0.203206179142
ACH-000637,0.143445418339
ACH-000638,-0.0117061564931
ACH-000646,-0.145313566708
ACH-000647,-0.0780259269641
ACH-000648,0.06357129134600001
ACH-000649,-0.263913133498
ACH-000651,-0.07337044783260001
ACH-000652,-0.133645420743
ACH-000653,-0.20214001042
ACH-000657,-0.17882375364999997
ACH-000658,-0.18596591905499998
ACH-000661,-0.372987159748
ACH-000662,-0.14198451370100001
ACH-000663,-0.26175794191
ACH-000665,-0.124718473647
ACH-000671,-0.16538089926
ACH-000673,-0.127578861796
ACH-000676,-0.498707681356
ACH-000677,-0.32622547235
ACH-000681,-0.14955464588099998
ACH-000682,-0.338096906942
ACH-000683,-0.0630674912219
ACH-000684,-0.425113244908
ACH-000688,-0.0164727674685
