,SBNO1 (55206)
ACH-000206,-1.1167534897600002
ACH-000207,-1.45416091444
ACH-000211,-1.1392452566
ACH-000215,-1.32393773073
ACH-000221,-1.3072237624
ACH-000222,-1.22565010581
ACH-000223,-1.55811910299
ACH-000226,-1.29691566229
ACH-000227,-1.5644907581799998
ACH-000228,-1.18181377124
ACH-000231,-1.13618817944
ACH-000232,-1.4864103541
ACH-000233,-1.5083737371700001
ACH-000234,-1.19739505929
ACH-000235,-1.2361888179
ACH-000237,-1.39542072282
ACH-000238,-1.2239984191700002
ACH-000243,-1.36398357424
ACH-000244,-1.20017996309
ACH-000246,-1.1994036229
ACH-000248,-1.1502755762799999
ACH-000250,-1.16162367425
ACH-000251,-1.4759699027200002
ACH-000253,-1.50242075912
ACH-000255,-1.19540744958
ACH-000256,-1.6741745527399998
ACH-000257,-1.51253215264
ACH-000258,-1.17323735351
ACH-000259,-1.4473773891
ACH-000260,-1.13109504796
ACH-000261,-1.2988125783700002
ACH-000262,-1.2521539370299999
ACH-000263,-1.49183707699
ACH-000264,-1.3709584064899998
ACH-000265,-1.2827971172600001
ACH-000266,-1.33506349155
ACH-000272,-1.22138680088
ACH-000273,-1.03538996591
ACH-000274,-1.1375011283399998
ACH-000277,-1.65480009708
ACH-000278,-1.35833542939
ACH-000279,-1.4384758188999998
ACH-000280,-1.08902966703
ACH-000281,-1.3860527170299999
ACH-000288,-1.29546484104
ACH-000291,-1.33718163845
ACH-000293,-1.52202175258
ACH-000294,-1.34035577287
ACH-000295,-1.5326448721
ACH-000296,-1.32558570808
ACH-000302,-1.5409286231600001
ACH-000304,-1.18049107885
ACH-000307,-1.20900321968
ACH-000308,-1.5531291965600003
ACH-000310,-1.4887037817
ACH-000311,-1.0522181023700001
ACH-000312,-1.31776126608
ACH-000315,-1.5921254988100002
ACH-000316,-1.27992037731
ACH-000317,-1.13603968261
ACH-000318,-1.36276647275
ACH-000319,-1.46863616714
ACH-000320,-1.4675467092299999
ACH-000322,-1.2221100275299999
ACH-000323,-1.3490600140900002
ACH-000324,-1.40308764844
ACH-000329,-1.37781737919
ACH-000330,-0.9950349000220001
ACH-000331,-1.1039835817599999
ACH-000332,-1.2067624345399999
ACH-000334,-1.7660693127
ACH-000335,-0.9261395762010001
ACH-000336,-1.16895766362
ACH-000337,-1.0106854247200001
ACH-000339,-1.25696087876
ACH-000341,-0.937756110086
ACH-000348,-1.46904062729
ACH-000350,-1.4380919291299998
ACH-000352,-1.17862188656
ACH-000356,-1.2525895723
ACH-000361,-1.29071976582
ACH-000362,-1.47487402049
ACH-000363,-1.3706857590000001
ACH-000364,-1.29484588453
ACH-000365,-1.66613255244
ACH-000366,-1.2822100236
ACH-000368,-0.9337136864560001
ACH-000374,-1.24072364689
ACH-000375,-1.6050751655000002
ACH-000376,-1.20599223847
ACH-000381,-1.4165511385299998
ACH-000383,-1.42742195098
ACH-000387,-2.01249167852
ACH-000389,-1.10761011164
ACH-000390,-1.0965154397499999
ACH-000393,-1.42334913149
ACH-000395,-1.34655631169
ACH-000397,-1.12078733223
ACH-000401,-1.5143021327700001
ACH-000402,-1.4991122259
ACH-000403,-1.61412250511
ACH-000404,-1.0492115714399999
ACH-000406,-1.49965272799
ACH-000407,-1.24307180445
ACH-000408,-1.3970133029700003
ACH-000410,-1.3517559656
ACH-000411,-1.0352491153899999
ACH-000414,-1.34283346415
ACH-000415,-1.38012763107
ACH-000416,-1.4865781185799998
ACH-000420,-1.4663116728299999
ACH-000421,-1.2433267995200001
ACH-000424,-1.21561179749
ACH-000425,-1.21569662635
ACH-000426,-1.16120114579
ACH-000427,-1.6930013074099999
ACH-000433,-1.2924000607600001
ACH-000436,-1.03616292469
ACH-000444,-1.1715940071100002
ACH-000445,-1.26564677738
ACH-000448,-1.58366118681
ACH-000450,-1.52190466855
ACH-000452,-1.5076598764700002
ACH-000454,-0.934372199913
ACH-000458,-1.07344641642
ACH-000459,-1.62080994723
ACH-000460,-1.40139799609
ACH-000461,-1.18503143989
ACH-000463,-1.1130926302600002
ACH-000464,-1.55982525204
ACH-000466,-1.4289083798299997
ACH-000467,-1.4035424725999999
ACH-000468,-1.6979164060299998
ACH-000469,-0.863385312218
ACH-000470,-1.71275913214
ACH-000471,-1.19903127185
ACH-000472,-1.6228903573299998
ACH-000473,-1.07381835759
ACH-000475,-1.51902569889
ACH-000476,-1.18136314684
ACH-000477,-1.7270988178
ACH-000480,-1.23729541767
ACH-000481,-1.52756751493
ACH-000483,-1.7151793230799999
ACH-000484,-1.28611347628
ACH-000485,-1.2978261545299998
ACH-000486,-1.39585403496
ACH-000487,-1.5163449479
ACH-000488,-1.18745855384
ACH-000490,-1.3769278507799998
ACH-000491,-1.50944608289
ACH-000495,-1.2179767346700001
ACH-000496,-1.03435566423
ACH-000499,-1.3461020748199999
ACH-000500,-1.33250005071
ACH-000502,-1.29605684191
ACH-000503,-0.629438901458
ACH-000505,-1.43147907585
ACH-000507,-1.36076441859
ACH-000510,-1.1586439847499999
ACH-000511,-1.24020300652
ACH-000512,-1.4374793959299998
ACH-000516,-1.4756511942700001
ACH-000517,-1.47082815922
ACH-000518,-1.4266212908200002
ACH-000520,-1.30890693286
ACH-000521,-1.05653200824
ACH-000522,-1.24278213783
ACH-000524,-1.82265482175
ACH-000527,-1.3926970068
ACH-000528,-1.31114583287
ACH-000537,-1.1316634353200001
ACH-000541,-1.12062355466
ACH-000542,-1.0238780428399998
ACH-000544,-1.2559863989
ACH-000545,-1.46398507901
ACH-000547,-1.07894802918
ACH-000548,-1.30436243634
ACH-000549,-1.1920846598700001
ACH-000550,-1.2823426514799998
ACH-000552,-1.14508711199
ACH-000556,-1.14760778025
ACH-000557,-1.69853691373
ACH-000570,-1.32220808691
ACH-000571,-1.95295385657
ACH-000573,-1.32495799582
ACH-000576,-1.26440166
ACH-000580,-1.77972034008
ACH-000584,-1.6273879286200001
ACH-000585,-1.4421412252
ACH-000588,-1.3164849013
ACH-000589,-1.46718742759
ACH-000591,-1.1472924603899999
ACH-000593,-1.41553250141
ACH-000600,-1.40069074322
ACH-000601,-1.47679993609
ACH-000604,-1.51418890911
ACH-000605,-1.33547092651
ACH-000606,-1.1765443766099999
ACH-000608,-1.6956174141
ACH-000614,-1.7940205953400001
ACH-000616,-1.10957150909
ACH-000618,-1.29150220629
ACH-000619,-1.19398303005
ACH-000620,-1.62120730104
ACH-000621,-1.5510249891799999
ACH-000622,-1.20764398675
ACH-000623,-1.29056244641
ACH-000624,-1.27948039506
ACH-000627,-0.918231551104
ACH-000630,-1.18591727831
ACH-000632,-1.5269030873700002
ACH-000633,-1.1995594573200001
ACH-000637,-1.25313555911
ACH-000638,-1.04583673153
ACH-000646,-1.8997885581099998
ACH-000647,-1.46500786748
ACH-000648,-0.975964110791
ACH-000649,-1.33681376362
ACH-000651,-1.5297694270700002
ACH-000652,-1.50910452692
ACH-000653,-1.4663666444299999
ACH-000657,-1.37698490717
ACH-000658,-1.28125557391
ACH-000661,-1.7775351110599997
ACH-000662,-1.13346914615
ACH-000663,-1.31684803113
ACH-000665,-1.3079613392899998
ACH-000671,-1.07716158542
ACH-000673,-1.3561890771399998
ACH-000676,-1.4337940547699999
ACH-000677,-1.7901154454400003
ACH-000681,-1.32661572581
ACH-000682,-1.4364886738799998
ACH-000683,-1.30332517298
ACH-000684,-1.02138276768
ACH-000688,-1.66480435225
ACH-000693,-1.3816802079600001
ACH-000694,-1.3521246864399998
ACH-000695,-1.26612362655
ACH-000696,-1.25064593922
ACH-000697,-1.5426242673700001
ACH-000699,-1.69620371252
ACH-000701,-1.56393950506
ACH-000706,-1.35893603725
ACH-000711,-1.20962702374
ACH-000713,-0.978860302077
ACH-000714,-1.6997074659399998
ACH-000718,-1.4028442755300001
ACH-000720,-1.15693457009
ACH-000721,-1.2790167332
ACH-000724,-0.7910444440000001
ACH-000725,-1.33968705026
ACH-000732,-0.99528514873
ACH-000734,-1.1329819646700001
ACH-000735,-1.4510321276700002
ACH-000736,-1.34024665408
ACH-000738,-1.28094777193
ACH-000746,-1.35472196324
ACH-000747,-1.21161364568
ACH-000748,-1.34531933389
ACH-000753,-1.2818232243899998
ACH-000756,-1.1949462336299999
ACH-000757,-1.5745143858300001
ACH-000758,-1.26186139918
ACH-000760,-1.44407496649
ACH-000763,-1.8621150008
ACH-000764,-1.47194533632
ACH-000765,-1.2583598661700002
ACH-000766,-1.27639741187
ACH-000767,-1.5209490167
ACH-000768,-1.24775597735
ACH-000769,-1.30249902554
ACH-000770,-1.49701388462
ACH-000771,-1.3021090234200001
ACH-000773,-1.21793978383
ACH-000776,-1.31873558939
ACH-000777,-1.45611341639
ACH-000778,-1.57681756037
ACH-000781,-1.18968005725
ACH-000782,-1.20901593157
ACH-000783,-1.7921000925
ACH-000784,-1.3717160171399998
ACH-000785,-1.5621583655700002
ACH-000787,-1.06753609701
ACH-000788,-1.50710016972
ACH-000791,-1.17444572314
ACH-000792,-1.0399260915200002
ACH-000794,-1.4847282597799998
ACH-000796,-1.3954846126700002
ACH-000799,-1.3436755858200002
ACH-000800,-1.4308760856099998
ACH-000802,-1.18094264981
ACH-000804,-1.13930947554
ACH-000805,-1.39973562407
ACH-000809,-1.41736472161
ACH-000810,-1.36196943539
ACH-000811,-1.4280833259099999
ACH-000817,-1.19459341015
ACH-000819,-1.2463534092200002
ACH-000820,-1.35355610338
ACH-000821,-1.38019691507
ACH-000822,-1.6954974064700001
ACH-000823,-1.28856024247
ACH-000824,-1.36513434335
ACH-000827,-1.3234427107200002
ACH-000829,-1.6365002531200001
ACH-000831,-1.27817818827
ACH-000832,-1.12119018222
ACH-000833,-1.2161870080600001
ACH-000834,-1.32974390969
ACH-000835,-1.2880894992299998
ACH-000836,-1.45524530701
ACH-000837,-1.36814084967
ACH-000838,-1.01347405983
ACH-000839,-1.2454709452700001
ACH-000840,-1.42731529981
ACH-000841,-1.2972591964700002
ACH-000843,-0.8715772696709999
ACH-000846,-1.07063970567
ACH-000847,-1.40242799149
ACH-000848,-1.5039465803
ACH-000849,-1.31337846595
ACH-000851,-1.14452449725
ACH-000855,-1.06895059423
ACH-000856,-1.5320916321200002
ACH-000858,-1.19510506263
ACH-000859,-1.0751459649600001
ACH-000861,-1.3252038994700002
ACH-000862,-1.3015307391600002
ACH-000865,-1.31360064195
ACH-000866,-1.3149057920799998
ACH-000867,-1.38793752449
ACH-000869,-1.26870994201
ACH-000872,-1.23768076949
ACH-000873,-1.0960329503100001
ACH-000876,-1.73693322341
ACH-000878,-0.740061002227
ACH-000880,-1.2502320372799998
ACH-000881,-1.39398708474
ACH-000882,-1.41326769039
ACH-000884,-1.40634359812
ACH-000885,-1.45315621809
ACH-000887,-1.2936242477
ACH-000888,-1.30566525366
ACH-000889,-1.51865439155
ACH-000890,-1.4344972379799998
ACH-000896,-1.23599559967
ACH-000898,-1.4683579417200001
ACH-000900,-1.40609614948
ACH-000901,-1.3193768617200001
ACH-000905,-1.11727338093
ACH-000906,-1.2791399962299999
ACH-000907,-1.14744976254
ACH-000910,-1.26617192947
ACH-000911,-1.2399382693
ACH-000912,-1.3524124614200002
ACH-000913,-1.38569657502
ACH-000915,-1.48900240852
ACH-000916,-1.39771152409
ACH-000917,-1.30909031381
ACH-000921,-1.31323921075
ACH-000924,-1.30537936635
ACH-000926,-1.4393875861200003
ACH-000928,-1.32040502228
ACH-000929,-1.22887483346
ACH-000932,-1.23374955387
ACH-000935,-1.19315520082
ACH-000936,-1.38572298717
ACH-000937,-1.21873120396
ACH-000938,-1.4127124944299998
ACH-000939,-1.63399052661
ACH-000941,-1.60396129016
ACH-000943,-1.4257867052700002
ACH-000946,-1.58026773748
ACH-000947,-1.6242609869100002
ACH-000948,-1.16419505759
ACH-000950,-1.39417665301
ACH-000953,-1.14426274193
ACH-000957,-1.11205711309
ACH-000958,-1.55296217371
ACH-000960,-1.5764686676100002
ACH-000963,-1.29262219424
ACH-000968,-1.51949454804
ACH-000969,-1.14291791323
ACH-000973,-1.45610607905
ACH-000974,-1.42449619809
ACH-000975,-1.1631895401799999
ACH-000976,-1.2606890061799998
ACH-000978,-1.62208070914
ACH-000980,-1.27352737768
ACH-000984,-1.58522945424
ACH-000986,-1.26495194519
ACH-000988,-1.60660645967
ACH-000993,-1.28976908361
ACH-000994,-1.34972300254
ACH-000996,-1.0302707251899998
ACH-001001,-1.33835320496
ACH-001020,-1.55530412326
ACH-001028,-1.4293587856299999
ACH-001031,-1.4659282469600001
ACH-001038,-1.4628400326100002
ACH-001048,-1.27373496172
ACH-001050,-1.16920669607
ACH-001053,-1.3228513097799999
ACH-001054,-1.18701305057
ACH-001061,-1.46717085991
ACH-001067,-1.3140080682700002
ACH-001075,-1.2966541597
ACH-001096,-1.4680896152399998
ACH-001128,-1.5325929680200001
ACH-001134,-1.67987058919
ACH-001151,-1.32198469595
ACH-001163,-1.03460120609
ACH-001164,-1.52585656762
ACH-001173,-1.2522259194499998
ACH-001183,-1.0348882388299998
ACH-001184,-1.0170082307100001
ACH-001190,-1.25035477859
ACH-001192,-1.4649317278799998
ACH-001193,-1.14170416132
ACH-001196,-1.24323917949
ACH-001197,-1.7258622372499999
ACH-001205,-1.6501905011700002
ACH-001211,-1.54905402991
ACH-001212,-1.16635844582
ACH-001228,-1.32159536976
ACH-001232,-0.822556235943
ACH-001239,-1.55256940523
ACH-001274,-1.29034548675
ACH-001275,-1.5224848177399999
ACH-001277,-1.5770966316100001
ACH-001278,-1.24178113666
ACH-001280,-1.2200899220499999
ACH-001283,-1.36383776593
ACH-001289,-1.5320494107299998
ACH-001295,-1.39734873693
ACH-001300,-1.20003137986
ACH-001301,-1.59808668677
ACH-001302,-0.939367979309
ACH-001303,-1.42227408896
ACH-001306,-1.1663722626100002
ACH-001318,-1.19621920255
ACH-001322,-1.2670038286299998
ACH-001328,-1.15409344764
ACH-001332,-1.2516096426
ACH-001333,-1.59240002336
ACH-001336,-1.02011174384
ACH-001340,-1.32284682448
ACH-001346,-1.4347988926299997
ACH-001353,-1.1464843283600001
ACH-001354,-1.0658901369299998
ACH-001367,-1.28539383965
ACH-001368,-1.6176333895200001
ACH-001374,-1.2223614466
ACH-001375,-1.2781696276299999
ACH-001377,-1.69360256195
ACH-001380,-1.3442942340600001
ACH-001391,-1.68007386188
ACH-001407,-1.48264133695
ACH-001408,-1.39260917541
ACH-001413,-1.27989659911
ACH-001430,-1.22176613627
ACH-001431,-1.3415165288600002
ACH-001450,-1.09355166521
ACH-001496,-1.19903118453
ACH-001500,-1.4575915722
ACH-001521,-1.62891747815
ACH-001523,-1.23923054302
ACH-001532,-1.5331293172
ACH-001536,-1.6916119241
ACH-001550,-1.56905156065
ACH-001552,-1.54516699683
ACH-001554,-1.1813863554700001
ACH-001645,-1.63283301336
ACH-001654,-1.46109347807
ACH-001715,-1.4659042458899998
ACH-001735,-1.38064598484
ACH-001736,-1.2347557421
ACH-001737,-1.2638904683499999
ACH-001740,-1.4839336853799998
ACH-001745,-1.60911017301
ACH-001750,-1.28285487494
ACH-001765,-1.21296452418
ACH-001956,-1.5772751294799998
ACH-001957,-1.39423668421
