,PCNT (5116)
ACH-000614,-0.43699021369400004
ACH-000616,-0.5310410306319999
ACH-000618,-0.48354678386000005
ACH-000619,-0.46724692133400003
ACH-000620,-0.40104206151199995
ACH-000621,-0.269179588327
ACH-000622,-0.17734170013099998
ACH-000623,-0.401836349276
ACH-000624,-0.38280970248
ACH-000627,-0.5107023884049999
ACH-000630,-0.402795806224
ACH-000632,-0.417623471024
ACH-000633,-0.121335201315
ACH-000637,-1.1848340972799998
ACH-000638,-0.195688467571
ACH-000646,-0.162065991893
ACH-000647,-0.399430883984
ACH-000648,-0.23826432956399998
ACH-000649,-0.186858268962
ACH-000651,-0.268470259001
ACH-000652,0.0580477082861
ACH-000653,-0.0680961230649
ACH-000657,-0.40094253071900005
ACH-000658,-0.165146653463
ACH-000661,-0.427064822123
ACH-000662,0.028982849451599995
ACH-000663,-0.570302792258
ACH-000665,-0.223334059158
ACH-000671,-0.246204526436
ACH-000673,-0.19463021596400001
ACH-000676,-0.331413579308
ACH-000677,-0.494777783527
ACH-000681,-0.34457017545400004
ACH-000682,-0.23845768051
ACH-000683,-0.34770705901199994
ACH-000684,-0.495807988951
ACH-000688,-0.438776600534
ACH-000693,-0.591415893191
ACH-000694,-0.348643588586
ACH-000695,-0.31959142644
ACH-000696,-0.351552813942
ACH-000697,-0.346057890524
ACH-000699,-0.404410863268
ACH-000701,-0.475856392297
ACH-000706,-0.31373532621800004
ACH-000711,-0.198120755881
ACH-000713,-0.6465724345939999
ACH-000714,-0.16857909276500002
ACH-000718,-0.487713334692
ACH-000720,-0.236715162916
ACH-000721,-0.14923681712
ACH-000724,-0.171838985814
ACH-000725,-0.302897888392
ACH-000732,-0.327950176132
ACH-000734,-0.428770711338
ACH-000735,-0.566102171682
ACH-000736,-0.162468951528
ACH-000738,-0.562939625117
ACH-000746,-0.39835657961099996
ACH-000747,-0.562619823097
ACH-000748,-0.193929433517
ACH-000753,-0.29396921793999997
ACH-000756,-0.26864026428599996
ACH-000757,-0.31035421691799997
ACH-000758,-0.19344971333299998
ACH-000760,-0.130718963226
ACH-000763,0.10084123859099998
ACH-000764,-0.091768644771
ACH-000765,-0.0638732746685
ACH-000766,-0.182754950891
ACH-000767,-0.468895076351
ACH-000768,-0.253548284109
ACH-000769,-0.453155052784
ACH-000770,-0.18129591683200003
ACH-000771,-0.444536328115
ACH-000773,-0.459713043846
ACH-000776,-0.189046332372
ACH-000777,-0.288891499512
ACH-000778,-0.780434798372
ACH-000781,-0.243653341303
ACH-000782,-0.139141406619
ACH-000783,-0.507319413733
ACH-000784,-0.47172721606299994
ACH-000785,-0.24314195760600002
ACH-000787,-0.49631497554700005
ACH-000788,-0.361000115911
ACH-000791,-0.15771647937
ACH-000792,-0.43797390959
ACH-000794,-0.393421988966
ACH-000796,-0.475147702289
ACH-000799,-0.479814369916
ACH-000800,-0.581602095041
ACH-000802,-0.43421803249700003
ACH-000804,-0.506110592275
ACH-000805,-0.0803333822356
ACH-000809,-0.25858898358300003
ACH-000810,-0.383585306296
ACH-000811,-0.250237396775
ACH-000817,-0.203389934892
ACH-000819,-0.300632134767
ACH-000820,0.11308938722
ACH-000821,-0.396826130017
ACH-000822,-0.504452871682
ACH-000823,-0.528079276854
ACH-000824,-0.149422854829
ACH-000827,-0.343230828002
ACH-000829,-0.41537539100800003
ACH-000831,-0.149258867634
ACH-000832,-0.285588055236
ACH-000833,0.0201620728239
ACH-000834,-0.138173196031
ACH-000835,-0.734031752067
ACH-000836,-0.432736896912
ACH-000837,-0.17948532568
ACH-000838,-0.104017664297
ACH-000839,-0.42340661666900004
ACH-000840,-0.305324349988
ACH-000841,-0.447180482471
ACH-000843,-0.669335625268
ACH-000846,-0.194994417108
ACH-000847,-0.281462516879
ACH-000848,-0.524892514007
ACH-000849,-0.0478223851846
ACH-000851,-0.5367364142459999
ACH-000855,-0.533465593761
ACH-000856,-0.43649235669299996
ACH-000858,-0.07357130276160001
ACH-000859,-0.26598494013
ACH-000861,-0.28529156242
ACH-000862,-0.20667953348700002
ACH-000865,-0.601501035888
ACH-000866,-0.33043881544799997
ACH-000867,-0.142318683883
ACH-000869,-1.01974777315
ACH-000872,-0.43855108079899996
ACH-000873,-0.30170424334
ACH-000876,-0.48749837430799997
ACH-000878,0.0662899652571
ACH-000880,-0.763227549119
ACH-000881,-0.470252412834
ACH-000882,-0.786821745464
ACH-000884,-0.268136029549
ACH-000885,-0.625083533643
ACH-000887,-0.45340192217
ACH-000888,-0.230724458283
ACH-000889,-0.112481081667
ACH-000890,-0.461664148512
ACH-000896,-0.065874504322
ACH-000898,-0.198034076902
ACH-000900,-0.408653276734
ACH-000901,-0.16173573138800001
ACH-000905,-0.470358198001
ACH-000906,-0.564223225437
ACH-000907,-0.130777567397
ACH-000910,-0.324344851956
ACH-000911,-0.234445804965
ACH-000912,-0.469447096598
ACH-000913,-0.150979071839
ACH-000915,-0.47026958791100004
ACH-000916,-0.368754807522
ACH-000917,-0.578744742644
ACH-000921,-0.45866233478699997
ACH-000924,-0.435290001641
ACH-000926,-0.492482308034
ACH-000928,-0.509231810251
ACH-000929,-0.340809835363
ACH-000932,-0.29108536432300003
ACH-000935,-0.475875394304
ACH-000936,-0.296086515582
ACH-000937,-0.180139644421
ACH-000938,-0.24512697175999998
ACH-000939,-0.491960965816
ACH-000941,-0.26554657029199996
ACH-000943,-0.374686912435
ACH-000946,-0.540942577889
ACH-000947,-0.218241467768
ACH-000948,-0.473404811837
ACH-000950,-0.481337059768
ACH-000953,-0.535187408651
ACH-000957,-0.335218759808
ACH-000958,-0.8528839707989999
ACH-000960,-0.20106179626499998
ACH-000963,-0.143856902486
ACH-000968,-0.511581621405
ACH-000969,-0.254565661469
ACH-000973,-0.29299814319899997
ACH-000974,-0.135282248411
ACH-000975,-0.33144277822900003
ACH-000976,-0.330012106162
ACH-000978,-0.8356532196109999
ACH-000980,-0.218852473575
ACH-000984,-0.33110973197099997
ACH-000986,-0.622990984585
ACH-000988,-0.634105906114
ACH-000993,-0.707407894202
ACH-000994,-0.272721272187
ACH-000996,-0.541922875423
ACH-001001,-0.107756215869
ACH-001020,-0.6428349202100001
ACH-001028,-0.191308265896
ACH-001031,-0.649476144123
ACH-001038,-0.42518443528899996
ACH-001048,-0.12433968474000001
ACH-001050,-0.39864573614200005
ACH-001053,-0.335231494885
ACH-001054,-0.252016166762
ACH-001061,-0.148476703258
ACH-001067,-0.397206243065
ACH-001075,-0.28053830457400003
ACH-001096,-0.356099437538
ACH-001128,-0.36634933506899997
ACH-001134,-0.5916462978779999
ACH-001151,-0.39457972085500004
ACH-001163,-0.124576791121
ACH-001164,-0.293921225214
ACH-001173,-0.424452990806
ACH-001183,-0.42386637825
ACH-001184,-0.22770109973400002
ACH-001190,-0.263608618727
ACH-001192,-0.5112513082360001
ACH-001193,-0.611760291071
ACH-001196,-0.374569781965
ACH-001197,-0.11755982548900001
ACH-001205,-0.23283829025699998
ACH-001211,-0.679705407109
ACH-001212,-0.415401221198
ACH-001228,-0.6502207033749999
ACH-001232,-0.122146164284
ACH-001239,-0.414317003552
ACH-001274,-0.46930114518
ACH-001275,-0.177201219145
ACH-001277,-0.832061015488
ACH-001278,-0.568360730933
ACH-001280,-0.6919666187610001
ACH-001283,-0.342915529545
ACH-001289,-0.827646074679
ACH-001295,-0.18368015934999998
ACH-001300,-0.448798358461
ACH-001301,-0.874235804721
ACH-001302,-0.537797272054
ACH-001303,-0.839558421894
ACH-001306,-0.322310915426
ACH-001318,-0.152684346123
ACH-001322,-0.551706114766
ACH-001328,-0.337056521447
ACH-001332,-0.0250398321159
ACH-001333,-0.65416619437
ACH-001336,-0.215403732011
ACH-001340,-0.523059032489
ACH-001346,-0.49858371408200003
ACH-001353,-0.283771175401
ACH-001354,-0.756956492454
ACH-001367,-0.326988996626
ACH-001368,-0.422401722254
ACH-001374,-0.212142133868
ACH-001375,-0.43356784077
ACH-001377,-0.6103668879240001
ACH-001380,-0.508710048387
ACH-001391,-0.285627463654
ACH-001407,-0.208537724982
ACH-001408,-0.555464373234
ACH-001413,-0.635804221662
ACH-001430,-0.267931832858
ACH-001431,-0.591908390285
ACH-001450,-0.513517631306
ACH-001496,-0.7158742870039999
ACH-001500,-0.252405257897
ACH-001521,-0.8787408826440001
ACH-001523,-0.281903668688
ACH-001532,-0.469892232895
ACH-001536,-0.107575768608
ACH-001550,-0.42794890837
ACH-001552,-0.478635299675
ACH-001554,-0.333305831065
ACH-001645,-0.18096583254999998
ACH-001654,-0.558978040174
ACH-001715,-0.283984478338
ACH-001735,-0.21966355285300002
ACH-001736,-0.27652244245700003
ACH-001737,-0.399053063468
ACH-001740,-0.471464215742
ACH-001745,-0.531932531658
ACH-001750,-0.0359724202209
ACH-001765,-0.346419669542
ACH-001956,-0.220802183375
ACH-001957,-0.64292690776
