,PITPNA (5306)
ACH-000004,0.10477550022399999
ACH-000007,-0.000154433608929
ACH-000009,0.010750524363299999
ACH-000011,-0.018487975454400004
ACH-000012,0.060448267676099995
ACH-000013,-0.0385611215361
ACH-000014,-0.137239239051
ACH-000015,-0.08927810822410001
ACH-000017,0.0637449009392
ACH-000018,-0.07606278887569999
ACH-000019,-0.16640387521299999
ACH-000021,0.0669474340034
ACH-000022,-0.00736432844557
ACH-000025,-0.0309339983065
ACH-000028,-0.0898975620212
ACH-000030,0.060925575064
ACH-000035,0.132831529529
ACH-000036,-0.017435571062200002
ACH-000037,-0.0575709045583
ACH-000039,0.024652450359700002
ACH-000040,-0.112527563038
ACH-000041,0.0377164016476
ACH-000042,0.11889593908099999
ACH-000045,-0.068558550658
ACH-000047,-0.0729358454088
ACH-000052,0.399999173088
ACH-000053,-0.022699130786599995
ACH-000054,-0.0508419619306
ACH-000055,0.0248495791022
ACH-000060,-0.14570753693
ACH-000067,-0.169892397955
ACH-000070,0.10390534344
ACH-000075,-0.203400780902
ACH-000078,-0.0364441725968
ACH-000082,-0.0794053159154
ACH-000085,-0.11163612868100001
ACH-000086,-0.06891015372619999
ACH-000087,-0.0767275127491
ACH-000092,0.020450707479299998
ACH-000095,0.101656021469
ACH-000097,0.0629300970906
ACH-000098,0.0264019775232
ACH-000099,0.0293754896147
ACH-000108,-0.013827873584
ACH-000113,0.028448644878599997
ACH-000115,-0.136756708617
ACH-000116,0.0638341521051
ACH-000118,-0.0228797276904
ACH-000120,-0.20686173578699998
ACH-000123,0.125141378032
ACH-000127,0.0708983518895
ACH-000128,0.12896682903200002
ACH-000132,-0.132312038774
ACH-000133,-0.07973045451050001
ACH-000137,-0.167435719186
ACH-000138,-0.0222757249094
ACH-000142,-0.075362035551
ACH-000143,-0.006194729672020001
ACH-000146,0.09515367816749999
ACH-000148,0.0876322253535
ACH-000150,-0.143587988291
ACH-000152,-0.0104595962445
ACH-000153,0.04746088508330001
ACH-000159,-0.077222326885
ACH-000160,0.0348387663581
ACH-000163,0.11353478129599999
ACH-000167,0.227334545202
ACH-000168,-0.0823732718568
ACH-000169,-0.05487681717540001
ACH-000178,-0.0912888928442
ACH-000182,0.09831602584219999
ACH-000183,0.0640891700523
ACH-000188,0.137310264536
ACH-000189,0.0016920673868
ACH-000190,-0.10757645442399999
ACH-000198,-0.0146954724077
ACH-000204,-0.140792479985
ACH-000206,-0.0175631369158
ACH-000207,-0.103125040835
ACH-000211,0.09602903298010002
ACH-000215,-0.031306210874200005
ACH-000221,0.0870622549769
ACH-000222,0.241659627674
ACH-000223,0.188174133514
ACH-000226,0.102656149782
ACH-000227,0.42280375494000005
ACH-000228,0.00428615729069
ACH-000231,-0.0292508907794
ACH-000232,0.17642742068700001
ACH-000233,0.08373295739239998
ACH-000234,0.0702899598017
ACH-000235,0.049766940420199995
ACH-000237,0.0495406570976
ACH-000238,0.0668777068286
ACH-000243,0.142951480409
ACH-000244,0.0397945298526
ACH-000246,-0.0359941191214
ACH-000248,-0.147940719726
ACH-000250,0.0586666664435
ACH-000251,0.341688792657
ACH-000253,-0.0026384410679
ACH-000255,0.17315986326299998
ACH-000256,-0.126367224527
ACH-000257,0.173477309525
ACH-000258,0.0807321737846
ACH-000259,0.104139826348
ACH-000260,0.09772110027480001
ACH-000261,0.04725409944080001
ACH-000262,-0.00940880172059
ACH-000263,0.0599527315362
ACH-000264,0.0482196364864
ACH-000265,0.133717788693
ACH-000266,0.01510929411
ACH-000272,0.123853340498
ACH-000273,0.018984024786
ACH-000274,-0.048692269431300006
ACH-000277,-0.120610732643
ACH-000278,0.18478685508
ACH-000279,-0.07190182330360001
ACH-000280,0.162628524215
ACH-000281,-0.0362658917699
ACH-000288,-0.156070095923
ACH-000291,-0.164795345664
ACH-000293,0.0395215686716
ACH-000294,0.11821862895400001
ACH-000295,0.205301172375
ACH-000296,0.24079381453600002
ACH-000302,-0.0186052813925
ACH-000304,0.303784944767
ACH-000307,0.08241614392839999
ACH-000308,0.060824618206699994
ACH-000310,-0.0819162825486
ACH-000311,-0.014448521407600001
ACH-000312,-0.0929716096951
ACH-000315,-0.186979862552
ACH-000316,0.146007822831
ACH-000317,0.192863607287
ACH-000318,0.08631580338739998
ACH-000319,-0.0603127748816
ACH-000320,0.06064782777290001
ACH-000322,0.0787034385328
ACH-000323,-0.016241701094500002
ACH-000324,-0.0144866628245
ACH-000329,0.0487233295437
ACH-000330,-0.090654536863
ACH-000331,-0.014800860114200001
ACH-000332,0.07206263497939999
ACH-000334,0.136710727275
ACH-000335,0.130085610489
ACH-000336,0.286206655409
ACH-000337,-0.0174975326375
ACH-000339,-0.05087676245069999
ACH-000341,0.14175638247300001
ACH-000348,0.105470175871
ACH-000350,-0.0372848559632
ACH-000352,0.036345957943300006
ACH-000356,-0.0209951030228
ACH-000361,-0.12841992935799998
ACH-000362,0.102894288093
ACH-000363,-0.005860376980729999
ACH-000364,0.168153570395
ACH-000365,-0.0307218575643
ACH-000366,-0.0135450392622
ACH-000368,0.13332741997300002
ACH-000374,0.20705093929499999
ACH-000375,-0.280695619483
ACH-000376,0.0431042314286
ACH-000381,-0.016467317576
ACH-000383,0.00660167592511
ACH-000387,0.1492036072
ACH-000389,0.0294016928695
ACH-000390,-0.024767616446000004
ACH-000393,0.225278966103
ACH-000395,0.0227071296091
ACH-000397,-0.18570235646400002
ACH-000401,-0.119696612453
ACH-000402,0.10824711698100001
ACH-000403,0.146326640723
ACH-000404,-0.06592917473240001
ACH-000406,-0.00369952651852
ACH-000407,-0.040824215499400004
ACH-000408,0.141385441975
ACH-000410,0.0947238342447
ACH-000411,-0.10420617165400001
ACH-000414,0.151399408515
ACH-000415,0.047458820390300006
ACH-000416,-0.00810246137627
ACH-000420,0.0532786386223
ACH-000421,0.101960804008
ACH-000424,0.0323671865814
ACH-000425,0.167286749804
ACH-000426,-0.0757731575991
ACH-000427,-0.0615085904645
ACH-000433,-0.318946701756
ACH-000436,0.0780325350104
ACH-000444,0.09912825613510001
ACH-000445,0.17281643741799999
ACH-000448,0.0231614712478
ACH-000450,0.06097449974019999
ACH-000452,0.128526925015
ACH-000454,0.10879118046599999
ACH-000458,0.150336389633
ACH-000459,-0.00988508002676
ACH-000460,-0.0436986667189
ACH-000461,-0.0309809355246
ACH-000463,-0.0220078187592
ACH-000464,-0.187432832535
ACH-000466,0.0951935390123
ACH-000467,0.0264689382267
ACH-000468,0.0749795238705
ACH-000469,-0.0814429333267
ACH-000470,-0.0835630376298
ACH-000471,0.0372969273413
ACH-000472,-0.0147711710863
ACH-000473,-0.052209926014800005
ACH-000475,0.04784220768519999
ACH-000476,0.007444040767119999
ACH-000477,0.17485256905699997
ACH-000480,-0.017463405216700003
ACH-000481,0.155598694461
ACH-000483,0.031279954356400005
ACH-000484,-0.0539029545165
ACH-000485,0.019397851298900003
ACH-000486,0.0339346743705
ACH-000487,-0.0502763750525
ACH-000488,-0.0897666632315
ACH-000490,0.167202475258
ACH-000491,-0.16309406260099998
ACH-000495,0.257826235321
ACH-000496,-0.148609365256
ACH-000499,0.195596238227
ACH-000500,0.119373896576
ACH-000502,-0.0157878572336
ACH-000503,0.052653841827199996
ACH-000505,0.0899136313194
ACH-000507,-0.00894077481911
ACH-000510,0.134629993891
ACH-000511,-0.07910895096739999
ACH-000512,-0.051466018433800005
ACH-000516,0.00508491227944
ACH-000517,0.08401477083139999
ACH-000518,-0.0479735340928
ACH-000520,0.0646775458114
ACH-000521,0.11864365891699999
ACH-000522,0.11258888098099999
ACH-000524,0.17979805865899998
ACH-000527,0.0115544163384
ACH-000528,0.09112409684699999
ACH-000537,0.009159209539969999
ACH-000541,0.104964716987
ACH-000542,0.0329575040474
ACH-000544,0.13806083603900002
ACH-000545,0.123763962346
ACH-000547,-0.11372999040300001
ACH-000548,0.04403109084580001
ACH-000549,-0.06537120805100001
ACH-000550,0.160550487826
ACH-000552,0.12446790112400001
ACH-000556,-0.056689291152099995
ACH-000557,0.0905381761623
ACH-000570,-0.14837469468800002
ACH-000571,-0.0192719224873
ACH-000573,0.007794858966069999
ACH-000576,0.115522535123
ACH-000580,-0.017815151507599998
ACH-000584,-0.0330242995698
ACH-000585,-0.0181096756528
ACH-000588,0.21249027865200001
ACH-000589,0.13722248919000002
ACH-000591,-0.20306452980300002
ACH-000593,0.0490495681246
ACH-000600,0.0578932014335
ACH-000601,0.0200789487827
ACH-000604,0.413925187699
ACH-000605,0.0655105484813
ACH-000606,0.0946425126647
ACH-000608,-0.009315081747729999
ACH-000614,-0.0016814752277499998
ACH-000616,0.06153725702269999
ACH-000618,0.103715545822
ACH-000619,0.0636867859205
ACH-000620,-0.10652951177799999
ACH-000621,0.0361677443768
ACH-000622,-0.0754938898513
ACH-000623,-0.06677640964409999
ACH-000624,-0.020165152877
ACH-000627,0.0675723780502
ACH-000630,0.09168144988980001
ACH-000632,0.08158614596960001
ACH-000633,-0.12058353580299999
ACH-000637,0.263725894833
ACH-000638,0.16350760449100002
ACH-000646,-0.0671027224241
ACH-000647,0.0725358348203
ACH-000648,-0.0137777012202
ACH-000649,-0.036444650791000004
ACH-000651,0.0101031311096
ACH-000652,0.131930008012
ACH-000653,-0.021982819643099998
ACH-000657,0.0675423589572
ACH-000658,0.0033491811431100005
ACH-000661,-0.105043426415
ACH-000662,0.313032079298
ACH-000663,-0.04762402600380001
ACH-000665,0.019434611346099997
ACH-000671,-0.00544523744167
ACH-000673,-0.010606464965399999
ACH-000676,0.0670217450673
ACH-000677,-0.020744860592900004
ACH-000681,-0.108760493224
ACH-000682,0.0385821481019
ACH-000683,0.163352287218
ACH-000684,0.166656636931
ACH-000688,0.177865875829
ACH-000693,-0.00659159964529
ACH-000694,0.0904303849445
ACH-000695,0.318545688762
ACH-000696,0.07161287949039999
ACH-000697,-0.0206640383609
ACH-000699,0.0885298524791
ACH-000701,0.0674401337329
ACH-000706,0.0477588174702
ACH-000711,0.00218446242544
ACH-000713,0.0794584389895
ACH-000714,0.147433580514
ACH-000718,0.0473993733765
ACH-000720,-0.09536694749630001
ACH-000721,0.020990377310000002
ACH-000724,-0.16929953469700001
ACH-000725,0.0806639252959
ACH-000732,0.123508930837
ACH-000734,0.00757491570695
ACH-000735,-0.056505917437199994
ACH-000736,0.139374324683
ACH-000738,0.125186886994
ACH-000746,-0.152731750142
ACH-000747,0.015333374702299998
ACH-000748,0.162022941659
ACH-000753,0.00770243150347
ACH-000756,0.0621757324988
ACH-000757,-0.0278872548092
ACH-000758,0.104903438521
ACH-000760,-5.60628089013e-05
ACH-000763,0.0667950256267
ACH-000764,-0.262048870414
ACH-000765,0.31346580806200003
ACH-000766,0.101254346204
ACH-000767,-0.0236750389324
ACH-000768,0.0559985879997
ACH-000769,0.339307184834
ACH-000770,0.006118338827739999
ACH-000771,0.021748156390999997
ACH-000773,-0.026557422509699998
ACH-000776,0.0967554615182
ACH-000777,-0.012392973052999998
ACH-000778,-0.137164197183
ACH-000781,0.041949644634800005
ACH-000782,-0.0172651515478
ACH-000783,0.060876900529199994
ACH-000784,0.0590100242643
ACH-000785,0.023978790649999998
ACH-000787,-0.059418801086499995
ACH-000788,-0.06913394103039999
ACH-000791,0.0871028450353
ACH-000792,0.108624606098
ACH-000794,0.11881954053200001
ACH-000796,-0.0598297196304
ACH-000799,0.0535795987681
ACH-000800,-0.0707370456147
ACH-000802,-0.0120698114864
ACH-000804,-0.0380334004885
ACH-000805,-0.132063584455
ACH-000809,0.08154538770650001
ACH-000810,-0.0497582969395
ACH-000811,-0.10428588398199999
ACH-000817,0.0130715969641
ACH-000819,0.113451380919
ACH-000820,0.0833799266716
ACH-000821,-0.0467879691198
ACH-000822,0.23286635362
ACH-000823,0.019869992521500002
ACH-000824,-0.0561962097349
ACH-000827,-0.0589577225301
ACH-000829,0.22772472740400002
ACH-000831,0.129613733054
ACH-000832,0.0791814515419
ACH-000833,0.08484451105429999
ACH-000834,0.044664091581300004
ACH-000835,0.101911270847
ACH-000836,0.016343348523299998
ACH-000837,0.0696523060122
ACH-000838,0.309508870224
ACH-000839,-0.146560209637
ACH-000840,-0.212989039779
ACH-000841,-0.0601633427698
ACH-000843,-0.012282146150499999
ACH-000846,0.21271752174000003
ACH-000847,0.0999743267108
ACH-000848,0.0225916468482
ACH-000849,0.105756572512
ACH-000851,0.0658881231162
ACH-000855,0.100777476856
ACH-000856,0.0570987359842
ACH-000858,0.0510262299323
ACH-000859,0.0566847729953
ACH-000861,-0.052318211008
ACH-000862,0.151657790707
ACH-000865,0.0706752553731
ACH-000866,-0.0922608635596
ACH-000867,0.10010987907600001
ACH-000869,0.0788375677586
ACH-000872,0.166003986814
ACH-000873,0.25730060796
ACH-000876,0.09952660100569999
ACH-000878,-0.20511366693500002
ACH-000880,0.089740268779
ACH-000881,0.00231510097738
ACH-000882,0.052745884193400004
ACH-000884,-0.083628834041
ACH-000885,0.12753204892
ACH-000887,0.042647875654300005
ACH-000888,0.0147384969546
ACH-000889,0.0461860965936
ACH-000890,0.0628111332311
ACH-000896,0.129603230216
ACH-000898,-0.0649074486915
ACH-000900,0.135157695937
ACH-000901,0.0403564254816
ACH-000905,0.045896901082899996
ACH-000906,0.0211362253494
ACH-000907,0.230647352326
ACH-000910,0.107922596419
ACH-000911,0.107215433646
ACH-000912,0.0380964564925
ACH-000913,0.21223335585
ACH-000915,-0.11785614967399999
ACH-000916,-0.055015305357099996
ACH-000917,0.162864319658
ACH-000921,-0.0201891416914
ACH-000924,0.0829378552437
ACH-000926,-0.0443482887225
ACH-000928,0.010460393929200002
ACH-000929,-0.153652083137
ACH-000932,-0.0339724971561
ACH-000935,-0.18264541659800002
ACH-000936,0.24778710058800002
ACH-000937,0.0220215276056
ACH-000938,0.131790472912
ACH-000939,0.0184973012293
ACH-000941,0.0952408098361
ACH-000943,-0.022854023341599996
ACH-000946,0.0590766636634
ACH-000947,0.130064892906
ACH-000948,0.0779745765533
ACH-000950,-0.26226616255999996
ACH-000953,0.142706926439
ACH-000957,0.0906218207442
ACH-000958,0.0698557511492
ACH-000960,0.120658753796
ACH-000963,-0.177306539354
ACH-000968,0.135460322706
ACH-000969,0.319325761726
ACH-000973,0.047659937372699995
ACH-000974,0.181987834601
ACH-000975,-0.102923828869
ACH-000976,0.08198984577549999
ACH-000978,0.126194440293
ACH-000980,0.08241354168010001
ACH-000984,-0.0244719073417
ACH-000986,-0.0286240966272
ACH-000988,0.163980987503
ACH-000993,-0.140790125833
ACH-000994,0.29283342425000003
ACH-000996,0.239580626863
ACH-001001,0.08463706261199999
ACH-001020,0.0695738155866
ACH-001028,0.07257596461810001
ACH-001031,0.0317472733485
ACH-001038,0.10290464650499999
ACH-001048,0.18124678194899999
ACH-001050,-0.0330775918139
ACH-001053,0.17052071516
ACH-001054,0.17573819367199997
ACH-001061,0.00484744366817
ACH-001067,-0.0446894792678
ACH-001075,-0.13310306890100002
ACH-001096,-0.0867930989432
ACH-001128,0.00303849949298
ACH-001134,0.0636130423147
ACH-001151,-0.0323861807752
ACH-001163,-0.08472492240769999
ACH-001164,-0.334998642944
ACH-001173,0.0180185965251
ACH-001183,0.0433211440922
ACH-001184,0.0425956733202
ACH-001190,-0.00271471055161
ACH-001192,-0.0209315908204
ACH-001193,0.204300359456
ACH-001196,0.060559584435700003
ACH-001197,0.009098131420559999
ACH-001205,0.0414533281291
ACH-001211,-0.104738567138
ACH-001212,0.36573255823
ACH-001228,0.163378371957
ACH-001232,-0.107389228194
ACH-001239,0.0339145510632
ACH-001274,-0.234589291182
ACH-001275,0.0654865254034
ACH-001277,0.134249201505
ACH-001278,0.133674621015
ACH-001280,-0.0227403345152
ACH-001283,-0.162940757918
ACH-001289,-0.062001694171
ACH-001295,0.0332550529602
ACH-001300,-0.0517115707208
ACH-001301,0.0461599771194
ACH-001302,-0.00208310590485
ACH-001303,-0.11788537388
ACH-001306,-0.153616765885
ACH-001318,0.127908044909
ACH-001322,0.13223319672
ACH-001328,0.0065851811808199994
ACH-001332,-0.361317885055
ACH-001333,0.17852765224199998
ACH-001336,-0.034032951395900006
ACH-001340,0.00487178679379
ACH-001346,0.153309579201
ACH-001353,0.00667899730415
ACH-001354,0.120680600618
ACH-001367,0.380932261751
ACH-001368,0.0703841486229
ACH-001374,0.270379272265
ACH-001375,0.104569903444
ACH-001377,0.012454991858000001
ACH-001380,0.14038966388000002
ACH-001391,0.145968334558
ACH-001407,0.132045140813
ACH-001408,-0.10081027597200001
ACH-001413,-0.100593618173
ACH-001430,0.14837173141100002
ACH-001431,-0.175275311635
ACH-001450,0.017302593899599997
ACH-001496,-0.06316608146859999
ACH-001500,0.0220592580702
ACH-001521,0.0708464917438
ACH-001523,0.09882099824789999
ACH-001532,-0.013626197178
ACH-001536,-0.0598078688447
ACH-001550,0.07305779894100001
ACH-001552,-0.205101907622
ACH-001554,0.0910432571702
ACH-001645,0.0809354987504
ACH-001654,-0.0404387919923
ACH-001715,-0.09029013305710001
ACH-001735,-0.110083148047
ACH-001736,-0.129964810634
ACH-001737,-0.202660642423
ACH-001740,-0.0172879570025
ACH-001745,0.16773702529999998
ACH-001750,-0.171805796281
ACH-001765,0.0292513761956
ACH-001956,-0.065777253975
ACH-001957,-0.18042284503699998
