,HAPLN1 (1404)
ACH-000004,-0.17212303672200002
ACH-000007,-0.21585210441599997
ACH-000009,-0.240801079479
ACH-000011,-0.384875204016
ACH-000012,-0.0664132917334
ACH-000013,-0.0197310389377
ACH-000014,-0.00847949838699
ACH-000015,-0.304378450263
ACH-000017,-0.135891230564
ACH-000018,-0.228741157847
ACH-000019,-0.210922958786
ACH-000021,-0.248983763162
ACH-000022,-0.05786956580469999
ACH-000025,-0.0709087787423
ACH-000028,-0.038326684963099995
ACH-000030,-0.157705393966
ACH-000035,-0.11717120061799999
ACH-000036,-0.213903562114
ACH-000037,-0.217849399805
ACH-000039,-0.131496520163
ACH-000040,-0.225989363724
ACH-000041,-0.247383715418
ACH-000042,-0.225746877212
ACH-000045,-0.185178946299
ACH-000047,-0.10175475493999998
ACH-000052,0.228751533373
ACH-000053,-0.240538492233
ACH-000054,-0.227154427703
ACH-000055,-0.217860329493
ACH-000060,-0.05173624802019999
ACH-000067,0.0018626185993499999
ACH-000070,-0.0928186672245
ACH-000075,-0.179920239905
ACH-000078,-0.304459627518
ACH-000082,-0.33780366972099996
ACH-000085,-0.107147081023
ACH-000086,-0.22123248179699997
ACH-000087,-0.252851353427
ACH-000092,-0.158697936234
ACH-000095,-0.18935265184099997
ACH-000097,-0.040787495984400006
ACH-000098,-0.259876783983
ACH-000099,-0.109248260093
ACH-000108,0.0175290753435
ACH-000113,-0.21190098502799998
ACH-000115,0.159236890963
ACH-000116,-0.081864159501
ACH-000118,-0.128278063968
ACH-000120,0.00839121259527
ACH-000123,-0.26873442299899997
ACH-000127,-0.206566093387
ACH-000128,-0.116895794476
ACH-000132,-0.16018698415
ACH-000133,-0.14946185970200002
ACH-000137,-0.103643769866
ACH-000138,0.00659845735048
ACH-000142,0.05624207529630001
ACH-000143,-0.287458491699
ACH-000146,-0.198528520825
ACH-000148,-0.276886228894
ACH-000150,-0.139538662683
ACH-000152,-0.24728877787599998
ACH-000153,-0.309307778256
ACH-000159,-0.13220394863600002
ACH-000160,-0.108010704498
ACH-000163,-0.0765054997792
ACH-000167,0.0803216775131
ACH-000168,-0.164679755437
ACH-000169,0.0233408842082
ACH-000178,-0.059812836637199995
ACH-000182,-0.0405694226401
ACH-000183,0.0358432877456
ACH-000188,-0.141241649251
ACH-000189,0.177774455104
ACH-000190,-0.432767070246
ACH-000198,-0.134328393589
ACH-000204,-0.07162103715030001
ACH-000206,-0.0374279102743
ACH-000207,0.058688624635
ACH-000211,-0.04453836222159999
ACH-000215,-0.163397488456
ACH-000221,-0.014930589039200002
ACH-000222,-0.0717657782547
ACH-000223,-0.08976709707219999
ACH-000226,-0.19736166559999999
ACH-000227,-0.302763446444
ACH-000228,-0.13427495235200002
ACH-000231,-0.340838872897
ACH-000232,-0.25283426571
ACH-000233,-0.313204530961
ACH-000234,-0.149468948613
ACH-000235,-0.135990047502
ACH-000237,-0.217170099082
