,PRKACG (5568)
ACH-001333,-0.157947440648
ACH-001336,-0.24602554103399998
ACH-001340,-0.279470977059
ACH-001346,-0.282781459584
ACH-001353,-0.11762033039000001
ACH-001354,-0.252149340581
ACH-001367,-0.35997962194899996
ACH-001368,-0.21135824326400002
ACH-001374,-0.38028116406499995
ACH-001375,-0.349706755788
ACH-001377,-0.132338591359
ACH-001380,-0.357664004867
ACH-001391,-0.152190209222
ACH-001407,-0.27442958669399997
ACH-001408,-0.359039059388
ACH-001413,-0.23757967651999998
ACH-001430,-0.138417703957
ACH-001431,-0.103750946688
ACH-001450,-0.29584160725
ACH-001496,-0.262962932288
ACH-001500,-0.261556287799
ACH-001521,-0.233735626899
ACH-001523,-0.229206663979
ACH-001532,-0.26908406269699997
ACH-001536,-0.017691524540900002
ACH-001550,-0.17440475363400001
ACH-001552,-0.181698960579
ACH-001554,-0.223466913204
ACH-001645,-0.368456756444
ACH-001654,-0.10628725529500001
ACH-001715,-0.140165397443
ACH-001735,-0.174127144564
ACH-001736,-0.221388963326
ACH-001737,-0.31034210645599997
ACH-001740,-0.14671647302899998
ACH-001745,-0.166010144696
ACH-001750,-0.102045398045
ACH-001765,-0.275093282753
ACH-001956,-0.139484272671
ACH-001957,-0.114190820593
