,HS3ST3A1 (9955)
ACH-000004,0.039572564456099996
ACH-000007,-0.10285663171000001
ACH-000009,-0.14605727006
ACH-000011,-0.036628486588800004
ACH-000012,0.07849163862399999
ACH-000013,-0.0639414600179
ACH-000014,0.0830414870578
ACH-000015,-0.033836496285799995
ACH-000017,0.156215545753
ACH-000018,0.134441239369
ACH-000019,0.175310585324
ACH-000021,0.13226285158
ACH-000022,-0.381456796738
ACH-000025,-0.366923587901
ACH-000028,0.057032239055599995
ACH-000030,0.162977542312
ACH-000035,0.0503984910905
ACH-000036,-0.16986680485
ACH-000037,-0.0392968489316
ACH-000039,0.0463525006145
ACH-000040,0.155599761097
ACH-000041,-0.157832971889
ACH-000042,0.09644897016689999
ACH-000045,0.198765781473
ACH-000047,0.225018788417
ACH-000052,0.043340841394
ACH-000053,0.0331411878446
ACH-000054,-0.0319013247827
ACH-000055,0.217992781037
ACH-000060,-0.164107633299
ACH-000067,-0.183246656778
ACH-000070,0.0179516255805
ACH-000075,-0.060572727131
ACH-000078,-0.013567526249599999
ACH-000082,-0.104638739375
ACH-000085,0.273612942035
ACH-000086,0.17076446296
ACH-000087,-0.0128744897843
ACH-000092,0.0388160517449
ACH-000095,-0.0518340495428
ACH-000097,-0.0117101230189
ACH-000098,0.060302913344199995
ACH-000099,0.00927712210138
ACH-000108,0.08835572038180001
ACH-000113,0.218834657988
ACH-000115,-0.079736673712
ACH-000116,0.13083217445599998
ACH-000118,0.07243355097849999
ACH-000120,-0.011657555883200001
ACH-000123,0.151288228038
ACH-000127,0.164627457221
ACH-000128,-0.0242313004239
ACH-000132,-0.23442690423700002
ACH-000133,-0.188870650434
ACH-000137,-0.0819706742097
ACH-000138,0.220699273519
ACH-000142,0.08656228077519999
ACH-000143,0.052607491435
ACH-000146,0.041869767083
ACH-000148,-0.0725897397905
ACH-000150,-0.030713792821
ACH-000152,-0.31651262439
ACH-000153,0.0758782146498
ACH-000159,0.037807015628
ACH-000160,0.08815398823540001
ACH-000163,0.0193347655154
ACH-000167,0.209956120397
ACH-000168,-0.095863140944
ACH-000169,0.163943324893
ACH-000178,0.112686277098
ACH-000182,-0.0275893952619
ACH-000183,-0.060129823656900006
ACH-000188,-0.11557324704000002
ACH-000189,0.20952917049000003
ACH-000190,-0.112450217936
ACH-000198,0.19179403828400002
ACH-000204,-0.07385046228900001
ACH-000206,0.0362512636969
ACH-000207,-0.0909291619276
ACH-000211,-0.000701314554355
ACH-000215,-0.047301371116
ACH-000221,0.0792253032013
ACH-000222,0.142218940143
ACH-000223,0.0408087255015
ACH-000226,-0.0379087818205
ACH-000227,-0.0971470709587
ACH-000228,-0.120220477728
ACH-000231,-0.13435501179099998
ACH-000232,-0.20144364780000001
ACH-000233,0.0952253891121
ACH-000234,-0.09378347753460001
ACH-000235,0.0743707606161
ACH-000237,0.13570226202
ACH-000238,-0.11701821455700001
ACH-000243,0.0849177062304
ACH-000244,0.0516235806417
ACH-000246,-0.0716238047026
ACH-000248,0.212427913932
ACH-000250,-0.0431325849938
ACH-000251,-0.155108826423
ACH-000253,0.0840472304373
ACH-000255,-0.0422601987539
ACH-000256,-0.124382145399
ACH-000257,-0.0710575927999
ACH-000258,0.112786102678
ACH-000259,-0.0670602010529
ACH-000260,0.015226936751000002
ACH-000261,-0.025356665650999997
ACH-000262,-0.11553280490800001
ACH-000263,0.16911951603
ACH-000264,0.0260903551033
ACH-000265,0.0320247808495
ACH-000266,0.07479631403810001
ACH-000272,0.223878082598
ACH-000273,0.0370698297617
ACH-000274,0.018735816386799997
ACH-000277,0.21585909683600002
ACH-000278,0.128448221339
ACH-000279,-0.0971472480393
ACH-000280,0.18396304708900002
ACH-000281,0.127639332606
ACH-000288,0.105069738916
ACH-000291,0.21777490575999997
ACH-000293,0.13261874320699998
ACH-000294,-0.101995242788
ACH-000295,-0.128740785203
ACH-000296,-0.15133771942500002
ACH-000302,-0.105114557435
ACH-000304,0.142449224727
ACH-000307,0.110117146398
ACH-000308,0.124310301362
ACH-000310,-0.0812457818264
ACH-000311,-0.10430871012399999
ACH-000312,0.122626519461
ACH-000315,-0.147388904332
ACH-000316,-0.185216739186
ACH-000317,0.236064746903
ACH-000318,0.0573628426451
ACH-000319,-0.006088328988739999
ACH-000320,0.281104891141
ACH-000322,-0.20716624870099998
ACH-000323,-0.125787369317
ACH-000324,-0.00792465998776
ACH-000329,0.0565841179381
ACH-000330,-0.19259427987
ACH-000331,-0.224172246283
ACH-000332,0.0517844202075
ACH-000334,-0.0893017590849
ACH-000335,0.00821778461026
ACH-000336,0.151147513247
ACH-000337,-0.29849230545600003
ACH-000339,0.0313950601297
ACH-000341,0.0203373571847
ACH-000348,-0.08575499929310001
ACH-000350,0.0350349778252
ACH-000352,0.0721058464704
ACH-000356,-0.31399829077799996
ACH-000361,0.0495986086559
ACH-000362,-0.038961516439999996
ACH-000363,0.0034742877820200004
ACH-000364,-0.0471510058459
ACH-000365,0.118069482574
ACH-000366,0.047835293495699996
ACH-000368,0.18207597661299998
ACH-000374,0.158054021425
ACH-000375,0.07954979425599999
ACH-000376,0.05376131835109999
ACH-000381,-0.0229059436142
ACH-000383,-0.0719968385787
ACH-000387,-0.039435270393500005
ACH-000389,-0.0893410227468
ACH-000390,-0.09428548457170001
ACH-000393,-0.005834385553829999
ACH-000395,0.101592989085
ACH-000397,-0.0300505470814
ACH-000401,0.286088576721
ACH-000402,0.203533891715
ACH-000403,0.0214407256072
ACH-000404,0.170484980456
ACH-000406,0.0823689161117
ACH-000407,-0.22224948161400002
ACH-000408,-0.167823537674
ACH-000410,-0.113988827049
ACH-000411,0.064486714376
ACH-000414,0.133041458399
ACH-000415,0.020747649943099997
ACH-000416,0.03615695585380001
ACH-000420,-0.06740690596490001
ACH-000421,-0.024407016199500003
ACH-000424,0.0032374105913899995
ACH-000425,0.125534824311
ACH-000426,-0.237763892101
ACH-000427,-0.17422332543900002
ACH-000433,0.0765766499931
ACH-000436,0.053610215454400006
ACH-000444,-0.106042450781
ACH-000445,-0.25021802610599997
ACH-000448,0.128270580966
ACH-000450,0.0937124404256
ACH-000452,-0.0019946537332
ACH-000454,-0.21758173933000002
ACH-000458,-0.08450007282050001
ACH-000459,0.044428374420499996
ACH-000460,-0.009532834973559999
ACH-000461,0.19769554745999998
ACH-000463,-0.046708315155
ACH-000464,0.10086413130899999
ACH-000466,0.0992543114821
ACH-000467,0.025331773510799998
ACH-000468,-0.139485327535
ACH-000469,-0.057766852614599996
ACH-000470,-0.141413090115
ACH-000471,-0.0328664635402
ACH-000472,0.125807203629
ACH-000473,-0.111787378859
ACH-000475,-0.0853442320925
ACH-000476,-0.0508099484345
ACH-000477,0.173465403197
ACH-000480,0.108977443321
ACH-000481,-0.0763000856588
ACH-000483,-0.40675428613700004
ACH-000484,0.295229092141
ACH-000485,0.10263217159
