,YY1AP1 (55249)
ACH-000331,-0.185413811743
ACH-000332,-0.137382904726
ACH-000334,-0.288762003203
ACH-000335,0.183210336292
ACH-000336,0.11095133241800001
ACH-000337,0.0164649812067
ACH-000339,-0.0696203980622
ACH-000341,0.106243879133
ACH-000348,-0.0318247967601
ACH-000350,-0.217349394415
ACH-000352,-0.21419579079300002
ACH-000356,0.0076689045863599994
ACH-000361,0.13461566307199999
ACH-000362,-0.13949563607100002
ACH-000363,0.0379564721281
ACH-000364,-0.178070217768
ACH-000365,-0.0454883887686
ACH-000366,-0.17935923580200003
ACH-000368,-0.150939446877
ACH-000374,-0.12326576712000001
ACH-000375,-0.08232722747719999
ACH-000376,-0.0642675549488
ACH-000381,-0.00752432847864
ACH-000383,-0.186943146433
ACH-000387,-0.153355372654
ACH-000389,-0.103753121814
ACH-000390,-0.189294175343
ACH-000393,-0.00340385540103
ACH-000395,-0.020298458369400002
ACH-000397,-0.103778633895
ACH-000401,-0.230564610429
ACH-000402,-0.40726970499799997
ACH-000403,-0.100208665774
ACH-000404,0.0442507624965
ACH-000406,-0.06864142829419999
ACH-000407,0.109222766663
ACH-000408,0.0758806211697
ACH-000410,-0.16760594801200002
ACH-000411,-0.097881286305
ACH-000414,-0.059097801126699996
ACH-000415,-0.07405473619570001
ACH-000416,-0.196764529519
ACH-000420,-0.266407089073
ACH-000421,-0.0981688222518
ACH-000424,-0.17868747674600002
ACH-000425,-0.08666566696110001
ACH-000426,-0.11348717596899999
ACH-000427,-0.17257871924499998
ACH-000433,-0.170775219113
ACH-000436,-0.0947635632653
ACH-000444,-0.029283589146699998
ACH-000445,-0.0583076951331
ACH-000448,-0.065781738437
ACH-000450,-0.0182293416593
ACH-000452,-0.143191811631
ACH-000454,0.00944673825937
ACH-000458,-0.042177823748000005
ACH-000459,0.21749024416999999
ACH-000460,-0.0676450989734
ACH-000461,-0.121640565341
ACH-000463,-0.0697995254982
ACH-000464,0.016970329469299997
ACH-000466,0.0378000396174
ACH-000467,-0.0617189087082
ACH-000468,-0.0763459037618
ACH-000469,-0.0100463430686
ACH-000470,-0.162617798534
ACH-000471,-0.0328320120071
ACH-000472,-0.0608374083406
ACH-000473,0.139007886681
ACH-000475,-0.07055373566119999
ACH-000476,-0.0953765111793
ACH-000477,0.0655090737402
ACH-000480,0.019357549154199998
ACH-000481,-0.17080081227000002
ACH-000483,0.039481813248699996
ACH-000484,-0.138388888005
ACH-000485,-0.0855297878218
ACH-000486,-0.059073972541
ACH-000487,-0.25131038028999997
ACH-000488,-0.0268442091786
ACH-000490,-0.05876011802569999
ACH-000491,0.0692644610138
ACH-000495,-0.268598880677
ACH-000496,0.149485790836
ACH-000499,0.06828262800080001
ACH-000500,-0.346360817509
ACH-000502,-0.18609418665600003
ACH-000503,0.0109481650199
ACH-000505,-0.127627428048
ACH-000507,-0.14030561267
ACH-000510,-0.144439722526
ACH-000511,0.0198174882935
ACH-000512,-0.108239879614
ACH-000516,-0.0768665060251
ACH-000517,-0.168705601661
ACH-000518,0.07309453070989999
ACH-000520,-0.15464809112199998
ACH-000521,-0.25976802386500003
ACH-000522,-0.265690595412
ACH-000524,-0.0040265860545900005
ACH-000527,0.017529239292
ACH-000528,-0.176597159293
ACH-000537,0.032501732412900004
ACH-000541,0.00958486905626
ACH-000542,-0.012086657953600002
ACH-000544,-0.226231943585
ACH-000545,-0.024423137626
ACH-000547,-0.254668273879
ACH-000548,-0.11184146000999998
ACH-000549,-0.0543250976116
ACH-000550,0.0563083409831
ACH-000552,0.0191862979858
ACH-000556,-0.0903164799604
ACH-000557,-0.0538395911307
ACH-000570,0.037287579489500004
ACH-000571,-0.125187835587
ACH-000573,-0.08290192447219999
ACH-000576,0.09359787109069999
ACH-000580,-0.145810063722
ACH-000584,0.0386191471796
ACH-000585,-0.034545981539699996
ACH-000588,0.0785263091125
ACH-000589,0.0480535808985
ACH-000591,0.103580912117
ACH-000593,-0.09713943947360001
ACH-000600,-0.376650585734
ACH-000601,-0.160100105538
ACH-000604,-0.13344773513900002
ACH-000605,-0.024089978368700003
ACH-000606,-0.0340501077
ACH-000608,-0.019204335159900002
ACH-000614,0.010699516377299998
ACH-000616,-0.0526226785002
ACH-000618,-0.0940928495507
ACH-000619,-0.08323403916680001
ACH-000620,-0.0117878082277
ACH-000621,-0.043522174347900004
ACH-000622,0.0673726110252
ACH-000623,-0.0400000565315
ACH-000624,-0.0469926025956
ACH-000627,-0.138773089894
ACH-000630,-0.07027037976339999
ACH-000632,0.010258890615200002
ACH-000633,0.0043009024738100005
ACH-000637,0.0832241090473
ACH-000638,-0.047871217362099996
ACH-000646,-0.021768509685999998
ACH-000647,-0.166691224661
ACH-000648,-0.0265805710541
ACH-000649,-0.0710750606974
ACH-000651,0.011575266744799998
ACH-000652,0.08492605669980001
ACH-000653,0.020573578133499998
ACH-000657,0.0334820105342
ACH-000658,-0.060483422073
ACH-000661,-0.21653629563299998
ACH-000662,-0.00495939075217
ACH-000663,-0.35789976651199995
ACH-000665,-0.09213407007369999
ACH-000671,-0.0947893973518
ACH-000673,-0.184640540108
ACH-000676,-0.0673365774359
ACH-000677,-0.134210912208
ACH-000681,-0.113932707895
ACH-000682,-0.0774838507092
ACH-000683,-0.31110905322
ACH-000684,-0.357941735556
ACH-000688,0.113204456787
ACH-000693,0.012047976377099999
ACH-000694,0.0445385621679
ACH-000695,-0.159114680446
ACH-000696,-0.0407594634226
ACH-000697,-0.0688131048852
ACH-000699,0.013010187986999999
ACH-000701,0.07699045375510001
ACH-000706,-0.22770879664000002
ACH-000711,-0.0406568566746
ACH-000713,-0.0925620717639
ACH-000714,-0.40520622962200004
ACH-000718,-0.15276047014
ACH-000720,0.0211985561712
ACH-000721,-0.161259058873
ACH-000724,-0.102737992804
ACH-000725,-0.359347968601
ACH-000732,-0.148589751457
ACH-000734,-0.106108109014
ACH-000735,0.06867300529760001
ACH-000736,-0.0686373681221
ACH-000738,-0.0674342363764
ACH-000746,0.0142688664396
ACH-000747,-0.22593048836500002
ACH-000748,-0.00918603683725
ACH-000753,-0.229091237986
ACH-000756,-0.035490325727800004
ACH-000757,-0.326534026493
ACH-000758,-0.16575129795
ACH-000760,-0.144309208857
ACH-000763,-0.040317316008300005
ACH-000764,-0.0533211032431
ACH-000765,0.048150162030499995
ACH-000766,-0.07961818691660001
ACH-000767,-0.105141634823
ACH-000768,-0.0203517740326
ACH-000769,0.00101215701472
ACH-000770,-0.164380446245
ACH-000771,0.08948894119100001
ACH-000773,-0.005944292627020001
ACH-000776,-0.054666846198500006
ACH-000777,0.0663830447396
ACH-000778,-0.030114928199800002
ACH-000781,-0.0802742809253
ACH-000782,-0.10082111782
ACH-000783,-0.177764155207
ACH-000784,-0.08907353637439999
ACH-000785,-0.312638971204
ACH-000787,0.00422421740711
ACH-000788,-0.151763797316
ACH-000791,-0.127311667479
ACH-000792,-0.0508906580743
ACH-000794,0.10395903594599999
ACH-000796,0.05446157703769999
ACH-000799,-0.18119396852699998
ACH-000800,-0.0562193713011
ACH-000802,-0.124743548373
ACH-000804,-0.40615569658
ACH-000805,-0.0188289294449
ACH-000809,0.0622264235236
ACH-000810,0.43065547233999996
ACH-000811,-0.10701972599199999
ACH-000817,-0.15395968933499998
ACH-000819,-0.0333777058142
ACH-000820,-0.301434483862
ACH-000821,-0.18968365079900001
ACH-000822,-0.217469286077
ACH-000823,-0.0835193673642
ACH-000824,-0.04174900171180001
ACH-000827,-0.0331899171863
ACH-000829,0.0829593713421
ACH-000831,-0.08790617816610001
ACH-000832,-0.10658872555099999
ACH-000833,0.00138994182124
ACH-000834,-0.047589427907499995
ACH-000835,-0.021274831735400002
ACH-000836,-0.052894397319900005
ACH-000837,0.0162561109068
ACH-000838,0.00925805078751
ACH-000839,0.0392465617199
ACH-000840,-0.0647213914525
ACH-000841,-0.0727432592456
ACH-000843,-0.113696033502
ACH-000846,-0.0296896587267
ACH-000847,0.00648893109245
ACH-000848,-0.156990518788
ACH-000849,-0.0314169532183
ACH-000851,-0.22894839511300002
ACH-000855,0.156488098979
ACH-000856,-0.09675281970170001
ACH-000858,0.029042805559400003
ACH-000859,-0.0986642519345
ACH-000861,-0.00276335657911
ACH-000862,-0.159494345744
ACH-000865,-0.040419262384300006
ACH-000866,-0.0668127544347
ACH-000867,-0.13123479338400001
ACH-000869,0.045434738976800004
ACH-000872,-0.104650656845
ACH-000873,-0.0478992480846
ACH-000876,-0.026624332226299997
ACH-000878,-0.0323567500853
ACH-000880,0.139842062906
ACH-000881,-0.037674922260800006
ACH-000882,-0.0585111801179
ACH-000884,-0.0029804777588200004
ACH-000885,-0.0866374275019
ACH-000887,-0.0213233314926
ACH-000888,-0.11731284811100001
ACH-000889,-0.0605422687682
ACH-000890,0.0017284561069600003
ACH-000896,-0.104114267708
ACH-000898,0.07691199355860001
ACH-000900,-0.35356399771799996
ACH-000901,-0.121018286786
ACH-000905,-0.05588859574019999
ACH-000906,0.066978795132
ACH-000907,0.00786149480767
ACH-000910,-0.0245240445496
ACH-000911,0.026760393775599998
ACH-000912,-0.116999401916
ACH-000913,-0.101116786259
ACH-000915,-0.0841372157383
ACH-000916,-0.31756490868799997
ACH-000917,-0.025413024172799996
ACH-000921,-0.109215595823
ACH-000924,-0.269958437117
ACH-000926,-0.111656360198
ACH-000928,0.0263774304133
ACH-000929,-0.367077264482
ACH-000932,0.0389142614205
ACH-000935,-0.128459974284
ACH-000936,0.0702020759209
ACH-000937,0.011896663354799998
ACH-000938,-0.0195682095409
ACH-000939,-0.128654806329
ACH-000941,-0.012626774602299998
ACH-000943,0.0376898616866
ACH-000946,-0.10809041711100001
ACH-000947,-0.11578447731899999
ACH-000948,0.0492804230566
ACH-000950,-0.020142168175999998
ACH-000953,-0.129366661573
ACH-000957,-0.214402500123
ACH-000958,0.0524481148514
ACH-000960,0.15384059475
ACH-000963,-0.295276681827
ACH-000968,-0.0365700329058
ACH-000969,0.112408253073
ACH-000973,-0.131993723194
ACH-000974,-0.0831566679432
ACH-000975,-0.19895209348499998
ACH-000976,-0.0113605209776
ACH-000978,-0.262781947714
ACH-000980,-0.04971305854619999
ACH-000984,-0.359911708358
ACH-000986,-0.17175185408100002
ACH-000988,-0.042058556622900006
ACH-000993,0.0268009000948
ACH-000994,0.030344069307900002
ACH-000996,-0.19417321838100002
ACH-001001,-0.0512660447996
ACH-001020,0.14900957359300002
ACH-001028,-0.109324195487
ACH-001031,-0.10011448298100001
ACH-001038,-0.160453888824
ACH-001048,-0.064989305516
ACH-001050,-0.153314342565
ACH-001053,-0.177003967819
ACH-001054,-0.114529316334
ACH-001061,-0.12007649230900001
ACH-001067,-0.089446744637
ACH-001075,0.00162388541326
ACH-001096,-0.06495202563659999
ACH-001128,-0.100567562629
ACH-001134,0.0136880101933
ACH-001151,-0.16207487574
ACH-001163,-0.205448486525
ACH-001164,0.086856198539
ACH-001173,-0.0955675619027
ACH-001183,-0.0379953614608
ACH-001184,0.159683872828
ACH-001190,-0.159318018805
ACH-001192,0.0455044469664
ACH-001193,0.0527178280311
ACH-001196,0.1074656933
ACH-001197,-0.0228824756672
ACH-001205,-0.170184596626
ACH-001211,-0.394436752337
ACH-001212,-0.122802800334
ACH-001228,-0.08567669832080001
ACH-001232,-0.120006544355
ACH-001239,0.00288477768154
ACH-001274,0.00753999795769
ACH-001275,0.0900311171136
ACH-001277,0.0550167334076
ACH-001278,-0.0295739884963
ACH-001280,0.01295468861
ACH-001283,-0.017792345452599997
ACH-001289,-0.0715381892554
ACH-001295,-0.055722095949999995
ACH-001300,-0.0739399826268
ACH-001301,-0.123125369726
ACH-001302,0.033414977604900004
ACH-001303,-0.182928327328
ACH-001306,-0.141403149591
ACH-001318,-0.12037500689099999
ACH-001322,0.00655559061184
ACH-001328,-0.0512196382979
ACH-001332,0.00796252165586
ACH-001333,-0.074824715411
ACH-001336,-0.058219279769
ACH-001340,-0.0152244847428
ACH-001346,-0.0878036102455
ACH-001353,-0.09619666981519999
ACH-001354,-0.236837951856
ACH-001367,-0.039962998781
ACH-001368,-0.190259680741
ACH-001374,-0.0462901227003
ACH-001375,0.0381165710148
ACH-001377,-0.133047389859
ACH-001380,-0.0180966145984
ACH-001391,-0.0272033257293
ACH-001407,0.00553889001021
ACH-001408,-0.051098389643199994
ACH-001413,-0.225215454011
ACH-001430,-0.267138590322
ACH-001431,0.00728665681538
ACH-001450,0.140564158924
ACH-001496,0.0247323486188
ACH-001500,0.0320067040442
ACH-001521,0.062075847267199995
ACH-001523,0.054825964408800006
ACH-001532,-0.0688288952493
ACH-001536,0.020383946766900002
ACH-001550,-0.037061432314
ACH-001552,0.21663700232299998
ACH-001554,-0.0642461716475
ACH-001645,0.0870679512269
ACH-001654,-0.0167186577236
ACH-001715,0.0199295586042
ACH-001735,-0.07612589835110001
ACH-001736,-0.0799940010526
ACH-001737,0.13042622005100002
ACH-001740,-0.169193366215
ACH-001745,0.0284726828603
ACH-001750,-0.103787088811
ACH-001765,-0.145581325125
ACH-001956,-0.0511113794575
ACH-001957,-0.11279725375
