,APLP1 (333)
ACH-000496,-0.21012492053800003
ACH-000499,-0.7048982598379999
ACH-000500,-0.197103647639
ACH-000502,-0.221857305721
ACH-000503,-0.40021982293499997
ACH-000505,-0.237485394756
ACH-000507,-0.107604432921
ACH-000510,-0.53138735072
ACH-000511,-0.234994566193
ACH-000512,-0.167820769154
ACH-000516,-0.10665050921599999
ACH-000517,-0.215149753442
ACH-000518,-0.130585329011
ACH-000520,-0.173907844858
ACH-000521,-0.232818666028
ACH-000522,-0.273577075475
ACH-000524,-0.278167395997
ACH-000527,-0.222457702363
ACH-000528,-0.103435130334
ACH-000537,-0.218692325636
ACH-000541,-0.701838061831
ACH-000542,-0.116967363899
ACH-000544,-0.110271142689
ACH-000545,-0.20104208491099998
ACH-000547,-0.35922757878600003
ACH-000548,-0.187750600016
ACH-000549,-0.11011435352
ACH-000550,-0.0574628644314
ACH-000552,-0.11928715378100001
ACH-000556,-0.29125966411299997
ACH-000557,-0.199584004528
ACH-000570,-0.09796029917580001
ACH-000571,-0.183610510629
ACH-000573,-0.12644613877699998
ACH-000576,-0.141529598495
ACH-000580,-0.264119905814
ACH-000584,-0.269347036195
ACH-000585,-0.303185477997
ACH-000588,-0.27468525537
ACH-000589,-0.0835207506568
ACH-000591,0.0627516377935
ACH-000593,-0.298049046045
ACH-000600,-0.254753261248
ACH-000601,-0.159638530066
ACH-000604,0.282414172209
ACH-000605,-0.313918664352
ACH-000606,-0.30313145145
ACH-000608,-0.254897186451
ACH-000614,0.0805374246634
ACH-000616,-0.204603337959
ACH-000618,-0.21174466706300002
ACH-000619,-0.120973046933
ACH-000620,-0.058311167847999994
ACH-000621,-0.39014368444200004
ACH-000622,-0.177109735097
ACH-000623,-0.296032747708
ACH-000624,-0.156060520362
ACH-000627,-0.281684931677
ACH-000630,-0.138744801828
ACH-000632,-0.19240104457
ACH-000633,-0.07393271676530001
ACH-000637,-0.17839910526799999
ACH-000638,-0.250102528954
ACH-000646,-0.444212133869
ACH-000647,-0.05756329811080001
ACH-000648,-0.211381200642
ACH-000649,-0.22239763772100002
ACH-000651,-0.12618856623
ACH-000652,0.030759949186499998
ACH-000653,-0.0331784843858
ACH-000657,-0.25803162107
ACH-000658,-0.0813727205079
ACH-000661,-0.225070811824
ACH-000662,-0.49539063108599996
ACH-000663,-0.30694736674
ACH-000665,-0.176510900119
ACH-000671,-0.127960178393
ACH-000673,-0.152504964854
ACH-000676,-0.20737202431600002
ACH-000677,-0.193408430743
ACH-000681,-0.325182681534
ACH-000682,-0.19568157122699997
ACH-000683,-0.046142232379599996
ACH-000684,-0.19973760935499998
ACH-000688,-0.320238330903
ACH-000693,-0.223118654999
ACH-000694,-0.080272190936
ACH-000695,-0.0724702218877
ACH-000696,-0.396896137154
ACH-000697,-0.16494222139
ACH-000699,-0.238818485474
ACH-000701,-0.27455381019999997
ACH-000706,-0.19116898978100003
ACH-000711,-0.269672768376
ACH-000713,-0.242326586924
ACH-000714,-0.343277047915
ACH-000718,-0.13929483559
ACH-000720,-0.238692580161
ACH-000721,-0.15059847621
ACH-000724,-0.262982566741
ACH-000725,-0.246813443979
ACH-000732,-0.0421258230112
ACH-000734,-0.227338671271
ACH-000735,-0.240776007798
ACH-000736,-0.354105717918
ACH-000738,-0.20699596335
ACH-000746,-0.0918839201224
ACH-000747,-0.164360040172
ACH-000748,-0.410165483777
ACH-000753,-0.11801250959899999
ACH-000756,-0.449194656922
ACH-000757,-0.303602274292
ACH-000758,-0.17345025021
ACH-000760,-0.2374850061
ACH-000763,-0.146949879719
ACH-000764,-0.38917602947400004
ACH-000765,-0.334994566597
ACH-000766,-0.417900661342
ACH-000767,-0.038266481244
ACH-000768,-0.051733542105300005
ACH-000769,-0.268325528654
ACH-000770,-0.231058054595
ACH-000771,-0.108988051372
ACH-000773,-0.332185209325
ACH-000776,-0.261186938798
ACH-000777,-0.162451892793
ACH-000778,-0.0599288576389
ACH-000781,-0.112586632729
ACH-000782,-0.297042130709
ACH-000783,-0.22542961798
ACH-000784,-0.125167099142
ACH-000785,-0.167553150199
ACH-000787,-0.162954477602
ACH-000788,-0.114504753716
ACH-000791,-0.200343099875
ACH-000792,-0.298957342266
ACH-000794,-0.154496187747
ACH-000796,-0.23043731786
ACH-000799,-0.292202611125
ACH-000800,-0.218613238904
ACH-000802,-0.215756827989
ACH-000804,-0.113379066138
ACH-000805,0.005594559126479999
ACH-000809,-0.190458874415
ACH-000810,-0.230636862762
ACH-000811,-0.220605614345
ACH-000817,-0.254068554208
ACH-000819,-0.502414519199
ACH-000820,-0.054534581963800004
ACH-000821,-0.303684538525
ACH-000822,-0.402182586197
ACH-000823,-0.148220918724
ACH-000824,-0.648921024073
ACH-000827,-0.20818763882
ACH-000829,-0.183624420794
ACH-000831,-0.450883910457
ACH-000832,-0.160682771865
ACH-000833,-0.01407315377
ACH-000834,-0.174083153874
ACH-000835,-0.252971301168
ACH-000836,-0.267231257336
ACH-000837,-0.347698467957
ACH-000838,-0.18084319561099998
ACH-000839,-0.137012393265
ACH-000840,-0.322506358693
ACH-000841,-0.146135952496
ACH-000843,-0.18578280360399999
ACH-000846,-0.247997618275
ACH-000847,-0.39508640230400005
ACH-000848,-0.129720250522
ACH-000849,-0.215865050355
ACH-000851,0.11793428142000001
ACH-000855,-0.0968113279675
ACH-000856,-0.06514970053960001
ACH-000858,-0.353563999234
ACH-000859,-0.0846344808256
ACH-000861,-0.53649809538
ACH-000862,-0.194608790366
ACH-000865,-0.142032206072
ACH-000866,-0.041719726781800005
ACH-000867,-0.18357726677
ACH-000869,-0.16857097175000002
ACH-000872,-0.270024865134
ACH-000873,-0.229822157343
ACH-000876,-0.0584692415211
ACH-000878,-0.197573136697
ACH-000880,-0.256170255936
ACH-000881,-0.297842434411
ACH-000882,-0.171082397147
ACH-000884,-0.19022440616500003
ACH-000885,-0.021953930403900004
ACH-000887,-0.26347493240200004
ACH-000888,-0.14056404905300002
ACH-000889,-0.178071710361
ACH-000890,-0.09544046297139999
ACH-000896,-0.19135195120200002
ACH-000898,-0.22987850605000001
ACH-000900,-0.400757808494
ACH-000901,-0.229132739114
ACH-000905,-0.184401040519
ACH-000906,-0.122190939204
ACH-000907,-0.136681028033
ACH-000910,-0.0851292990017
ACH-000911,-0.361739116427
ACH-000912,-0.29773617648899997
ACH-000913,-0.0148080344254
ACH-000915,-0.197126411239
ACH-000916,-0.308301568417
ACH-000917,-0.128582399456
ACH-000921,-0.306521524335
ACH-000924,-0.136710545194
ACH-000926,-0.0157147254963
ACH-000928,-0.505429827319
ACH-000929,-0.195501386949
ACH-000932,-0.287468989772
ACH-000935,-0.164590055072
ACH-000936,-0.242673726008
ACH-000937,-0.36569532785899994
ACH-000938,-0.321128949602
ACH-000939,-0.294286009488
ACH-000941,-0.49516337823999995
ACH-000943,-0.09240067100189998
ACH-000946,-0.11674174243100001
ACH-000947,-0.0929973990047
ACH-000948,-0.106736931633
ACH-000950,-0.0781553021064
ACH-000953,-0.379963794295
ACH-000957,0.166969823524
ACH-000958,0.16290042946900002
ACH-000960,-0.252001092529
ACH-000963,-0.18787137854000002
ACH-000968,-0.274949718883
ACH-000969,-0.160000137896
ACH-000973,-0.134506982751
ACH-000974,-0.08538027574280001
ACH-000975,-0.18270010823199997
ACH-000976,0.0127764935397
ACH-000978,-0.584072110125
ACH-000980,-0.164582895078
ACH-000984,-0.060903644833300005
ACH-000986,0.0442703872874
ACH-000988,-0.354154952561
ACH-000993,-0.253952402826
ACH-000994,-0.223401629728
ACH-000996,-0.0484171655297
ACH-001001,-0.22412374666700002
ACH-001020,-0.324273457321
ACH-001028,-0.26289851464200004
ACH-001031,-0.288438063323
ACH-001038,-0.13142906704399998
ACH-001048,-0.1989975535
ACH-001050,-0.237135172295
ACH-001053,-0.205865656743
ACH-001054,0.04375108172230001
ACH-001061,-0.12526598893899998
ACH-001067,-0.276735529606
ACH-001075,-0.13190706455700002
ACH-001096,-0.159347870244
ACH-001128,-0.131143597513
ACH-001134,-0.311247506675
ACH-001151,-0.298712766226
ACH-001163,-0.158229972247
ACH-001164,-0.14093866351
ACH-001173,-0.308944223418
ACH-001183,-0.28094103658799996
ACH-001184,-0.267487672677
ACH-001190,-0.289293876974
ACH-001192,-0.141035089719
ACH-001193,-0.17393858324
ACH-001196,-0.0608737973807
ACH-001197,-0.281771295241
ACH-001205,-0.220368607474
ACH-001211,-0.412944115596
ACH-001212,-0.08887765826999999
ACH-001228,-0.16233141094599998
ACH-001232,-0.094374397722
ACH-001239,0.00456530899572
ACH-001274,-0.019073690702099997
ACH-001275,0.0258153471479
ACH-001277,-0.0340702507322
ACH-001278,-0.414582583447
ACH-001280,-0.0657709391716
ACH-001283,-0.08634160259269999
ACH-001289,-0.28091620962499997
ACH-001295,-0.318186102293
ACH-001300,-0.270173317638
ACH-001301,-0.0633829246693
ACH-001302,-0.220480865695
ACH-001303,-0.271715463139
ACH-001306,-0.149002622936
ACH-001318,-0.18176900865200002
ACH-001322,0.0199246520973
ACH-001328,-0.20954690652
ACH-001332,-0.36809721266
ACH-001333,-0.48777245998700003
ACH-001336,-0.118512758332
ACH-001340,-0.25867488442
ACH-001346,-0.13664088975400002
ACH-001353,-0.184606249833
ACH-001354,-0.15066082491399999
ACH-001367,-0.0397564227091
ACH-001368,-0.229306209538
ACH-001374,0.138718150603
ACH-001375,-0.174859039438
ACH-001377,-0.19856075327300002
ACH-001380,-0.0724270854152
ACH-001391,-0.11083164749600001
ACH-001407,-0.36726282499799995
ACH-001408,-0.28459350048500004
ACH-001413,-0.269525004056
ACH-001430,-0.10959229644099999
ACH-001431,-0.251996389041
ACH-001450,-0.14219584315300002
ACH-001496,-0.28471798052700004
ACH-001500,-0.390411115191
ACH-001521,-0.388365397007
ACH-001523,-0.225784765321
ACH-001532,-0.292470086973
ACH-001536,-0.165794283381
ACH-001550,-0.07720474235880001
ACH-001552,-0.25469821032699996
ACH-001554,-0.24724733202399998
ACH-001645,-0.235365962455
ACH-001654,-0.09899040140030001
ACH-001715,-0.023828718264700004
ACH-001735,-0.17682276004
ACH-001736,-0.310052880004
ACH-001737,-0.467476086788
ACH-001740,-0.360751293147
ACH-001745,-0.309044333161
ACH-001750,-0.34254311684100003
ACH-001765,-0.124168884206
ACH-001956,-0.23036563837
ACH-001957,-0.163615773114
