,HYAL1 (3373)
ACH-000004,-0.09248655063169998
ACH-000007,0.039755921288
ACH-000009,-0.09437418596139999
ACH-000011,-0.121559949499
ACH-000012,-0.21200316775400002
ACH-000013,-0.0645553691997
ACH-000014,-0.023630838558299998
ACH-000015,-0.165951292276
ACH-000017,-0.0320400137972
ACH-000018,-0.0944909343161
ACH-000019,-0.04629471030019999
ACH-000021,-0.032937627917
ACH-000022,-0.127418344525
ACH-000025,-0.09263570477579999
ACH-000028,-0.140544919243
ACH-000030,-0.052218436677400004
ACH-000035,0.149405920888
ACH-000036,-0.175592206241
ACH-000037,-0.47832298435099996
ACH-000039,-0.158976513038
ACH-000040,-0.14363818769
ACH-000041,-0.0241717964602
ACH-000042,-0.295385857271
ACH-000045,-0.212464632623
ACH-000047,-0.118434722849
ACH-000052,0.0533362446257
ACH-000053,-0.0180418822011
ACH-000054,-0.196854761489
ACH-000055,0.111734129177
ACH-000060,-0.196038322458
ACH-000067,-0.0373285358097
ACH-000070,-0.251005704153
ACH-000075,-0.157125783017
ACH-000078,-0.280046044572
ACH-000082,0.014050562144
ACH-000085,-0.0932876536438
ACH-000086,-0.09110721176850001
ACH-000087,-0.0520585059626
ACH-000092,-0.138355464605
ACH-000095,-0.206516667476
ACH-000097,-0.246080005761
ACH-000098,-0.19707078581700002
ACH-000099,-0.15008185779799998
ACH-000108,-0.234798759054
ACH-000113,0.0171381895498
ACH-000115,-0.0109604524747
ACH-000116,-0.132185430544
ACH-000118,-0.20383871780499999
ACH-000120,-0.17095533199000001
ACH-000123,-0.0514003457695
ACH-000127,-0.113999136963
ACH-000128,-0.0668672294711
ACH-000132,-0.046152776818699996
ACH-000133,-0.20016541347600003
ACH-000137,0.039078509955699996
ACH-000138,-0.0181786969132
ACH-000142,-0.061958997756300004
ACH-000143,-0.24829694633699997
ACH-000146,-0.09455754989039998
ACH-000148,-0.036895648511199995
ACH-000150,-0.330261956733
ACH-000152,-0.072224440063
ACH-000153,0.19632697066500002
ACH-000159,-0.21832515598299998
ACH-000160,0.08920538127790001
ACH-000163,-0.127452464406
ACH-000167,-0.130778407166
ACH-000168,-0.194473935604
ACH-000169,-0.034752272892
ACH-000178,0.019472014268
ACH-000182,-0.09010403681
ACH-000183,-0.187324183398
ACH-000188,-0.03932630842880001
ACH-000189,-0.181204727014
ACH-000190,-0.137786665601
ACH-000198,-0.134704125631
ACH-000204,0.0895505542455
