,PYGO2 (90780)
ACH-000416,-0.201197860486
ACH-000420,-0.39716173052599996
ACH-000421,-0.126108600459
ACH-000424,-0.018006437642599998
ACH-000425,-0.19327034999499998
ACH-000426,0.0187150224124
ACH-000427,-0.188089064703
ACH-000433,-0.507047527469
ACH-000436,-0.274763416983
ACH-000444,-0.10582851439400001
ACH-000445,-0.0284696802226
ACH-000448,-0.113995606502
ACH-000450,0.10202624538300001
ACH-000452,-0.141530335272
ACH-000454,-0.310869656158
ACH-000458,-0.12132997728900001
ACH-000459,0.219002862775
ACH-000460,-0.401125670516
ACH-000461,-0.106593051608
ACH-000463,-0.27461922053300003
ACH-000464,-0.209683180631
ACH-000466,-0.227119866893
ACH-000467,-0.0316878933311
ACH-000468,-0.329076648708
ACH-000469,-0.00331675224901
ACH-000470,-0.043428518970300006
ACH-000471,-0.175710475813
ACH-000472,-0.058148449896
ACH-000473,-0.13628963955600001
ACH-000475,-0.375705800095
ACH-000476,-0.31027406438099997
ACH-000477,-0.015665896034899998
ACH-000480,-0.137483951339
ACH-000481,-0.27464021314599996
ACH-000483,-0.0535431129538
ACH-000484,-0.533969565996
ACH-000485,-0.0437556298142
ACH-000486,-0.159769650404
ACH-000487,-0.0480785884712
ACH-000488,-0.00409811276566
ACH-000490,-0.332363918474
ACH-000491,-0.2465531684
ACH-000495,-0.523734421293
ACH-000496,-0.17501426163
ACH-000499,-0.168297671846
ACH-000500,-0.618156663526
ACH-000502,-0.185283372204
ACH-000503,-0.183874127303
ACH-000505,-0.223508381899
ACH-000507,-0.152045091874
ACH-000510,-0.35275797145099996
ACH-000511,-0.16259770544000002
ACH-000512,-0.23842040139100001
ACH-000516,-0.231009460783
ACH-000517,-0.154628853983
ACH-000518,-0.264168643458
ACH-000520,0.013746207799
ACH-000521,-0.209901684452
ACH-000522,-0.221390153035
ACH-000524,-0.139231746436
ACH-000527,-0.153985625856
ACH-000528,-0.10778655125700001
ACH-000537,-0.11094703718
ACH-000541,-0.38206671904899997
ACH-000542,-0.279105175243
ACH-000544,-0.218508571769
ACH-000545,-0.017865631252
ACH-000547,0.0375559988864
ACH-000548,-0.325480459082
ACH-000549,0.060172032213
ACH-000550,-0.103063799024
ACH-000552,0.06634440053849999
ACH-000556,-0.08284831692439999
ACH-000557,-0.27233988993
ACH-000570,-0.181342500469
ACH-000571,-0.178090774762
ACH-000573,0.10328284672
ACH-000576,-0.329269153638
ACH-000580,-0.20955677414
ACH-000584,-0.395570112101
ACH-000585,0.0777617359709
ACH-000588,-0.350219286189
ACH-000589,-0.00465183485374
ACH-000591,0.238571808801
ACH-000593,-0.20999004349599998
ACH-000600,-0.241786701233
ACH-000601,-0.392901228596
ACH-000604,-0.205007309069
ACH-000605,-0.278497280084
ACH-000606,-0.24185088572900001
ACH-000608,0.0359364703236
ACH-000614,-0.157380509005
ACH-000616,-0.242366648895
ACH-000618,-0.07832317912839999
ACH-000619,-0.24966563269900002
ACH-000620,-0.332457449927
ACH-000621,0.054299151900500005
ACH-000622,-0.44649957290799996
ACH-000623,-0.08940358091489999
ACH-000624,-0.112389609868
ACH-000627,-0.175434259241
ACH-000630,-0.228700334196
ACH-000632,-0.18183932268599998
ACH-000633,-0.0649822969896
ACH-000637,-0.320888884222
ACH-000638,-0.280364861601
ACH-000646,-0.42649046129199997
ACH-000647,-0.245976563085
ACH-000648,-0.229448204335
ACH-000649,-0.199033177491
ACH-000651,-0.315615098459
ACH-000652,-0.40860392963799996
ACH-000653,-0.28104605075
ACH-000657,-0.266123339281
ACH-000658,-0.38779719210999997
ACH-000661,-0.116055251231
ACH-000662,-0.538696721478
ACH-000663,-0.060883847463
ACH-000665,-0.382195059044
ACH-000671,-0.04753000869
ACH-000673,-0.006774801067970001
ACH-000676,-0.223641199014
ACH-000677,-0.362556746947
ACH-000681,-0.22355841639199997
ACH-000682,-0.184482840592
ACH-000683,-0.56283829387
ACH-000684,-0.33138692299600003
ACH-000688,-0.19337184499600002
ACH-000693,-0.212909663728
ACH-000694,-0.123242911911
ACH-000695,-0.05142179814069999
ACH-000696,-0.101803300362
ACH-000697,-0.16380046286299998
ACH-000699,-0.0270488043813
ACH-000701,-0.12104187577600001
ACH-000706,-0.167756817599
ACH-000711,-0.248270795296
ACH-000713,-0.534465511555
ACH-000714,-0.21196942066100002
ACH-000718,-0.166000352105
ACH-000720,-0.168473507689
ACH-000721,-0.43926690374399996
ACH-000724,0.22120595428599998
ACH-000725,-0.470709828041
ACH-000732,-0.150773602454
ACH-000734,-0.36766187800899996
ACH-000735,-0.11155949500800001
ACH-000736,-0.538216614175
ACH-000738,-0.132761527719
ACH-000746,-0.027204562985
ACH-000747,-0.354154097479
ACH-000748,-0.29181746446999995
ACH-000753,-0.24351313135400002
ACH-000756,-0.19913949327599997
ACH-000757,-0.402384721233
ACH-000758,-0.31063465362799997
ACH-000760,-0.0647039011922
ACH-000763,-0.163787141301
ACH-000764,-0.145973218705
ACH-000765,-0.431615811149
ACH-000766,-0.302882313299
ACH-000767,-0.532532008852
ACH-000768,-0.238059640415
ACH-000769,-0.30394136670099997
ACH-000770,-0.115826021901
ACH-000771,-0.111329099141
ACH-000773,-0.468859921839
ACH-000776,-0.159362720743
ACH-000777,-0.115095868495
ACH-000778,-0.224144391598
ACH-000781,-0.202511569265
ACH-000782,-0.125326752807
ACH-000783,-0.29538600177499996
ACH-000784,-0.160100000201
ACH-000785,-0.25034420181600003
ACH-000787,-0.07209552671630001
ACH-000788,-0.230060692588
ACH-000791,-0.232091309665
ACH-000792,-0.194080459437
ACH-000794,-0.0371723638481
ACH-000796,-0.213441061743
ACH-000799,-0.0107691823774
ACH-000800,-0.332682877251
ACH-000802,-0.33943554980499996
ACH-000804,-0.512558594447
ACH-000805,-0.255153191991
ACH-000809,-0.0110728898648
ACH-000810,-0.0967026459783
ACH-000811,-0.12415170912799998
ACH-000817,-0.36641413014300006
ACH-000819,-0.51546445486
ACH-000820,0.17641928063700002
ACH-000821,-0.36994952102300005
ACH-000822,-0.33114989544100004
ACH-000823,-0.05171665449749999
ACH-000824,-0.37550629738799995
ACH-000827,-0.28867517109499996
ACH-000829,-0.179887278105
ACH-000831,-0.12829339076
ACH-000832,-0.08199029715839999
ACH-000833,0.011008830012
ACH-000834,-0.224797422914
ACH-000835,-0.088015182979
ACH-000836,0.06674036721780001
ACH-000837,-0.148434433089
ACH-000838,-0.512251201219
ACH-000839,0.000756049811475
ACH-000840,-0.21383759229600002
ACH-000841,-0.13753352173699998
ACH-000843,-0.388066617728
ACH-000846,-0.272633038973
ACH-000847,-0.3106994409
ACH-000848,-0.352262428469
ACH-000849,-0.08506588529069999
ACH-000851,-0.516357290635
ACH-000855,-0.240437955799
ACH-000856,-0.0972274102307
ACH-000858,-0.103080319965
ACH-000859,-0.347312160923
ACH-000861,-0.228390580215
ACH-000862,-0.16864448722800002
ACH-000865,-0.16576818156300002
ACH-000866,-0.157111597863
ACH-000867,-0.20814204858899998
ACH-000869,-0.30645552905699996
ACH-000872,-0.178429134517
ACH-000873,-0.204304395331
ACH-000876,-0.184464880672
ACH-000878,-0.263461832747
ACH-000880,-0.17537774063
ACH-000881,-0.15216667164699998
ACH-000882,-0.253233878496
ACH-000884,2.04793773996e-05
ACH-000885,-0.09044980843969999
ACH-000887,-0.079163923888
ACH-000888,-0.10645499704
ACH-000889,-0.303202600059
ACH-000890,-0.239456788612
ACH-000896,-0.32321224197500004
ACH-000898,-0.00623554135574
ACH-000900,-0.331145143029
ACH-000901,-0.30732090774099996
ACH-000905,-0.285698570216
ACH-000906,-0.0307670485972
ACH-000907,-0.290880243974
ACH-000910,0.0616250518865
ACH-000911,-0.0352177477693
ACH-000912,-0.122551791858
ACH-000913,-0.18359286846500003
ACH-000915,-0.119073822758
ACH-000916,-0.355004448764
ACH-000917,-0.397037614377
ACH-000921,-0.138889589868
ACH-000924,-0.327951882556
ACH-000926,-0.16254276765200001
ACH-000928,-0.165610543759
ACH-000929,-0.111352554627
ACH-000932,-0.306817920817
ACH-000935,0.00469552476498
ACH-000936,-0.320611117444
ACH-000937,-0.06912979098239999
ACH-000938,-0.345684157472
ACH-000939,0.19475012083299997
ACH-000941,-0.213267016815
ACH-000943,-0.198683285095
ACH-000946,-0.311078667862
ACH-000947,-0.33479186384
ACH-000948,-0.237432026883
ACH-000950,-0.279024571108
ACH-000953,-0.286494536435
ACH-000957,0.144535830539
ACH-000958,-0.392554004317
ACH-000960,-0.158759803796
ACH-000963,-0.234359731334
ACH-000968,-0.073891889487
ACH-000969,-0.221538423451
ACH-000973,-0.0547599502396
ACH-000974,-0.31548366946999995
ACH-000975,-0.329526179282
ACH-000976,-0.293002833018
ACH-000978,0.145760487041
ACH-000980,-0.260510117504
ACH-000984,-0.5781706138930001
ACH-000986,-0.015583407781100001
ACH-000988,-0.24802080854000003
ACH-000993,-0.151298908841
ACH-000994,-0.014565175328600001
ACH-000996,-0.323813050566
ACH-001001,-0.17169707653900002
ACH-001020,0.0274461325102
ACH-001028,-0.448653146958
ACH-001031,-0.148919138555
ACH-001038,-0.212653237225
ACH-001048,-0.014174892699
ACH-001050,-0.196249879049
ACH-001053,-0.163347529956
ACH-001054,-0.18426717005600002
ACH-001061,-0.20278707507399998
ACH-001067,-0.298515387447
ACH-001075,-0.0348056153402
ACH-001096,-0.150059395018
ACH-001128,0.760818699269
ACH-001134,-0.24940232951299998
ACH-001151,-0.113213788717
ACH-001163,-0.47433375874899997
ACH-001164,-0.30428587439599997
ACH-001173,-0.0582324880363
ACH-001183,-0.157860063179
ACH-001184,-0.0216940848502
ACH-001190,-0.335743324571
ACH-001192,-0.439723065088
ACH-001193,-0.227470995928
ACH-001196,-0.0134886709592
ACH-001197,-0.515904423128
ACH-001205,-0.13759306085
ACH-001211,-0.253900448341
ACH-001212,-0.265068365876
ACH-001228,-0.257104303536
ACH-001232,-0.175807213085
ACH-001239,-0.179336473114
ACH-001274,-0.126605672925
ACH-001275,-0.34802782133
ACH-001277,-0.325020306531
ACH-001278,-0.42527582395400004
ACH-001280,0.041285249741800006
ACH-001283,0.012673560078499999
ACH-001289,-0.0759495695607
ACH-001295,-0.29439683343899997
ACH-001300,-0.47142859814300003
ACH-001301,-0.340458649434
ACH-001302,-0.253600410917
ACH-001303,-0.188355740047
ACH-001306,-0.269344165845
ACH-001318,-0.178494032321
ACH-001322,-0.266495005785
ACH-001328,-0.20574073954
ACH-001332,-0.32160163187699997
ACH-001333,-0.0960000506825
ACH-001336,-0.14673984819900002
ACH-001340,-0.42216241237400004
ACH-001346,-0.18608140778700002
ACH-001353,-0.128035137053
ACH-001354,-0.187002712543
ACH-001367,-0.297581880967
ACH-001368,-0.112803754539
ACH-001374,-0.19400431144900002
ACH-001375,-0.203843203202
ACH-001377,-0.08632221159710002
ACH-001380,-0.31694043735399996
ACH-001391,-0.28506091982
ACH-001407,-0.45771404105400004
ACH-001408,-0.12704060955
ACH-001413,-0.162224631172
ACH-001430,-0.37134872992299994
ACH-001431,-0.134403256669
ACH-001450,-0.0720495742891
ACH-001496,-0.182481932291
ACH-001500,-0.381134781281
ACH-001521,0.20784644829799998
ACH-001523,-0.253606600198
ACH-001532,-0.215913425424
ACH-001536,-0.144784519834
ACH-001550,0.09749067566289998
ACH-001552,-0.15486961164899998
ACH-001554,-0.150394902508
ACH-001645,-0.144776803332
ACH-001654,-0.014733931054799998
ACH-001715,-0.27236709446199997
ACH-001735,-0.165123246683
ACH-001736,0.00618468053965
ACH-001737,-0.0842700613161
ACH-001740,-0.26692856038
ACH-001745,-0.236712166397
ACH-001750,-0.13033396333
ACH-001765,-0.227403843504
ACH-001956,-0.319113676928
ACH-001957,-0.40764235027199996
