,LYPD2 (137797)
ACH-000004,-0.210345194685
ACH-000007,-0.439663517829
ACH-000009,-0.247104550545
ACH-000011,-0.08554555455280001
ACH-000012,-0.160570285789
ACH-000013,-0.230641152913
ACH-000014,-0.277296801501
ACH-000015,-0.201784997419
ACH-000017,-0.42330494538099994
ACH-000018,0.202797808087
ACH-000019,-0.38527609205799995
ACH-000021,-0.316849544719
ACH-000022,-0.44771661613200003
ACH-000025,-0.365169151083
ACH-000028,-0.0828288287809
ACH-000030,-0.264439673533
ACH-000035,0.029857597573199997
ACH-000036,-0.461176705912
ACH-000037,-0.43736603176100003
ACH-000039,-0.538638792471
ACH-000040,-0.523324092937
ACH-000041,-0.394191002484
ACH-000042,-0.47190783781499995
ACH-000045,-0.45578088564400004
ACH-000047,-0.24375501731899998
ACH-000052,-0.489035749372
ACH-000053,-0.291899124088
ACH-000054,-0.35450446539700003
ACH-000055,-0.510405622424
ACH-000060,-0.45381643493600005
ACH-000067,-0.270282811233
ACH-000070,-0.341696083179
ACH-000075,-0.825789830388
ACH-000078,-0.46894768971100004
ACH-000082,-0.152232312506
ACH-000085,-0.205234455742
ACH-000086,-0.20785132775499998
ACH-000087,-0.417876182059
ACH-000092,-0.382118917839
ACH-000095,-0.17802319006900003
ACH-000097,-0.311130381479
ACH-000098,-0.23115749866799998
ACH-000099,-0.41984113628499997
ACH-000108,-0.490069513706
ACH-000113,-0.19448465145899999
ACH-000115,-0.414903477355
ACH-000116,-0.334676925609
ACH-000118,-0.278344951801
ACH-000120,-0.159601987728
ACH-000123,-0.154029392194
ACH-000127,-0.170739144003
ACH-000128,-0.40372436151600005
ACH-000132,-0.283983937057
ACH-000133,-0.16055122124600002
ACH-000137,-0.565434972284
ACH-000138,-0.302953826408
ACH-000142,0.00517024468878
ACH-000143,-0.37910464370200003
ACH-000146,-0.39264988607199997
ACH-000148,-0.33711240379100005
ACH-000150,-0.514704562699
ACH-000152,-0.309787687699
ACH-000153,-0.454898585996
ACH-000159,-0.27474806937
ACH-000160,-0.18801094089899997
ACH-000163,-0.0544130719382
ACH-000167,-0.295048943515
ACH-000168,-0.292751157373
ACH-000169,-0.16372007542
ACH-000178,-0.294680174226
