,POMZP3 (22932)
ACH-000004,0.10502794727399999
ACH-000007,-0.21664803687399997
ACH-000009,0.147400822344
ACH-000011,-0.10314060259199999
ACH-000012,0.0574071962384
ACH-000013,0.128142948456
ACH-000014,0.102084281281
ACH-000015,0.0925747737583
ACH-000017,0.14457525447300001
ACH-000018,-0.04743421169840001
ACH-000019,0.207739725409
ACH-000021,-0.167516900085
ACH-000022,0.16339255625600002
ACH-000025,0.231904807984
ACH-000028,-0.096062700223
ACH-000030,0.128474471066
ACH-000035,0.107606633746
ACH-000036,0.0338200934667
ACH-000037,0.0008694399792260002
ACH-000039,-0.244497200728
ACH-000040,-0.24984995726300002
ACH-000041,0.14564864298900002
ACH-000042,0.112599968098
ACH-000045,0.0313704094679
ACH-000047,0.042778921474900006
ACH-000052,-0.173275787456
ACH-000053,0.0576821080005
ACH-000054,0.118456007254
ACH-000055,-0.00830217059609
ACH-000060,0.006349663873600001
ACH-000067,-0.17017398039599999
ACH-000070,0.0493981310724
ACH-000075,-0.08853874263910001
ACH-000078,0.14930915782600002
ACH-000082,0.092939521432
ACH-000085,-0.113970369766
ACH-000086,0.203855264728
ACH-000087,0.18525919917999997
ACH-000092,-0.0047510217262
ACH-000095,-0.08747370055600001
ACH-000097,-0.0228781450152
ACH-000098,0.031836313431000005
ACH-000099,0.0317364867547
ACH-000108,0.051937117974
ACH-000113,0.0058808855752
ACH-000115,0.207618881286
ACH-000116,-0.11504899261499998
ACH-000118,-0.0538383023445
ACH-000120,-0.011858684889100001
ACH-000123,0.0338467220801
ACH-000127,0.0399528691272
ACH-000128,0.09670412014350001
ACH-000132,-0.0180731700999
ACH-000133,-0.0766769572657
ACH-000137,-0.162324455758
ACH-000138,0.0500008363795
ACH-000142,-0.17042315562399998
ACH-000143,-0.16379632545199999
ACH-000146,0.139187065556
ACH-000148,0.07512187544269999
ACH-000150,-0.05194378131130001
ACH-000152,0.128972001666
ACH-000153,-0.132686338535
ACH-000159,0.116073859686
ACH-000160,0.0767679523512
ACH-000163,-0.025863276173400004
ACH-000167,-0.0616084245908
ACH-000168,-0.0672506190557
ACH-000169,0.023683582170099998
ACH-000178,0.0927431277878
ACH-000182,-0.0442672907058
ACH-000183,0.199406845874
ACH-000188,-0.10959262087200002
ACH-000189,0.137860131747
ACH-000190,0.12504712638
ACH-000198,0.0744523443083
ACH-000204,-0.192976348425
ACH-000206,-0.16283397632899999
ACH-000207,0.162524449619
