,ACACB (32)
ACH-000336,-0.0908363536909
ACH-000337,0.028437522753699998
ACH-000339,-0.1980119222
ACH-000341,-0.161176139997
ACH-000348,-0.116144912072
ACH-000350,-0.128579170913
ACH-000352,-0.0854787864105
ACH-000356,0.0806741398203
ACH-000361,0.014357551619
ACH-000362,0.0631262498643
ACH-000363,-0.0964049545267
ACH-000364,-0.075619687179
ACH-000365,-0.117999930503
ACH-000366,-0.15442524500399998
ACH-000368,-0.08309108228880001
ACH-000374,-0.0308488622626
ACH-000375,-0.187133666906
ACH-000376,-0.08544888992210001
ACH-000381,0.03942195692080001
ACH-000383,-0.0352000507834
ACH-000387,-0.0824883538299
ACH-000389,-0.0342047263775
ACH-000390,-0.024568742891599996
ACH-000393,-0.0248081240135
ACH-000395,-0.09278099317710001
ACH-000397,-0.0703241124908
ACH-000401,0.06775971019690001
ACH-000402,0.0462503679276
ACH-000403,-0.169304490626
ACH-000404,-0.123109278948
ACH-000406,-0.16812687009399999
ACH-000407,-0.131650103229
ACH-000408,-0.18441958122000002
ACH-000410,-0.0913383395751
ACH-000411,-0.196242744399
ACH-000414,-0.18663449889699998
ACH-000415,-0.00837725762997
ACH-000416,-0.08750588524250001
ACH-000420,0.011195161439200001
ACH-000421,-0.20087204642099998
ACH-000424,-0.070107427711
ACH-000425,-0.102982808829
ACH-000426,-0.055503568882
ACH-000427,-0.0809931350209
ACH-000433,-0.0795696240673
ACH-000436,0.021396174829
ACH-000444,-0.0314269415253
ACH-000445,0.0377563393397
ACH-000448,0.016301442106
ACH-000450,-0.0664634613221
ACH-000452,-0.15862891578299998
ACH-000454,-0.256740092344
ACH-000458,-0.00667345920632
ACH-000459,0.0254643823325
ACH-000460,-0.111097580091
ACH-000461,-0.14428761842499999
ACH-000463,-0.059964706027699995
ACH-000464,-0.0744397175409
ACH-000466,0.138964148615
ACH-000467,-0.20548932074999998
ACH-000468,-0.141747062373
ACH-000469,-0.19192172072500002
ACH-000470,0.050807660598599994
ACH-000471,-0.0213100447126
ACH-000472,-0.147557173147
ACH-000473,-0.279505061497
ACH-000475,-0.11261951387399999
ACH-000476,-0.00256816517075
ACH-000477,-0.0024835569070700003
ACH-000480,-0.225151214606
ACH-000481,-0.155382909536
ACH-000483,-0.043580630402600004
ACH-000484,0.09102613631660002
ACH-000485,-0.185284383083
ACH-000486,-0.0826267114008
ACH-000487,-0.277273557123
ACH-000488,-0.11692743668
ACH-000490,-0.07096639471749999
ACH-000491,-0.0119512470451
ACH-000495,0.09853795672080001
ACH-000496,-0.07369218577539999
ACH-000499,-0.299191004306
ACH-000500,-0.08148330156280001
ACH-000502,-0.0656151120338
ACH-000503,-0.07211939114350001
ACH-000505,-0.0368977186525
ACH-000507,-0.0909038133457
ACH-000510,0.011193568474999999
ACH-000511,-0.14853295445999998
ACH-000512,0.00478004042218
ACH-000516,-0.160177178482
ACH-000517,-0.0650501199315
ACH-000518,0.0984310852352
ACH-000520,0.052959500364199996
ACH-000521,-0.0324222818822
ACH-000522,0.0445792159245
ACH-000524,-0.0533804725643
ACH-000527,-0.15799723920199998
ACH-000528,-0.187941526504
ACH-000537,-0.019491988398700002
ACH-000541,-0.26375847703
ACH-000542,-0.122044737552
ACH-000544,0.0595822016622
ACH-000545,-0.0870231111731
ACH-000547,-0.0896021579806
ACH-000548,-0.106414873973
ACH-000549,-0.193815552514
ACH-000550,-0.15989639919399998
ACH-000552,-0.112696919767
ACH-000556,-0.013230049567799999
ACH-000557,-0.00352629727471
ACH-000570,-0.033848376730400004
ACH-000571,-0.0797133105406
ACH-000573,-0.038225794830400006
ACH-000576,-0.157228112083
ACH-000580,-0.239037832927
ACH-000584,-0.08519059316
ACH-000585,-0.09229755933049999
ACH-000588,-0.0991683580053
ACH-000589,-0.18239468267700001
ACH-000591,-0.229991325709
ACH-000593,-0.0152079224655
ACH-000600,0.120780714695
ACH-000601,-0.0801570974352
ACH-000604,0.0609239868229
ACH-000605,-0.20720922391399998
ACH-000606,-0.030435205689500002
ACH-000608,0.005105491701310001
ACH-000614,-0.0056596362972199995
ACH-000616,-0.0891893778694
ACH-000618,-0.05136857073580001
ACH-000619,0.0877745343938
ACH-000620,-0.115196744319
ACH-000621,-0.224336037927
ACH-000622,0.0415548352201
ACH-000623,-0.0231561452152
ACH-000624,-0.0674570577673
ACH-000627,-0.161259225092
ACH-000630,-0.0554279497283
ACH-000632,-0.0910229499748
ACH-000633,-0.024899568535000003
ACH-000637,-0.29195044098
ACH-000638,-0.035831064844400004
ACH-000646,-0.008966517498440001
ACH-000647,-0.07922940621960001
ACH-000648,-0.0343704594327
ACH-000649,-0.0795610671762
ACH-000651,-0.09322013725759999
ACH-000652,-0.0928022811562
ACH-000653,-0.061085716151599995
ACH-000657,-0.05477825114490001
ACH-000658,0.0175724845234
ACH-000661,0.0572475405109
ACH-000662,-0.00145776625269
ACH-000663,-0.11815465997000002
ACH-000665,0.0612778969379
ACH-000671,0.00954201306054
ACH-000673,-0.00926844113433
ACH-000676,-0.24119453464200002
ACH-000677,-0.035364227892400006
ACH-000681,-0.154964231529
ACH-000682,-0.129746163204
ACH-000683,-0.0544961322727
ACH-000684,-0.10761487522600001
ACH-000688,-0.0578155737961
ACH-000693,-0.115697558586
ACH-000694,-0.0620990209104
ACH-000695,-0.0841223493334
ACH-000696,-0.170526378321
ACH-000697,-0.0581721979246
ACH-000699,-0.0653836744015
ACH-000701,-0.226337718184
ACH-000706,-0.0158751268829
ACH-000711,-0.107013239984
ACH-000713,0.07421618387310001
ACH-000714,0.0600109935715
ACH-000718,-0.11589377078600001
ACH-000720,0.0072670365215900005
ACH-000721,-0.011621083747700002
ACH-000724,0.0757226603897
ACH-000725,-0.0653184186925
ACH-000732,0.0676747034635
ACH-000734,-0.0893931058773
ACH-000735,-0.165962380015
ACH-000736,-0.1448672566
ACH-000738,-0.133345146414
ACH-000746,0.028229267294900003
ACH-000747,-0.0278904617062
ACH-000748,-0.025841175860000003
ACH-000753,-0.12024802720200001
ACH-000756,-0.08978601642239999
ACH-000757,-0.00839413004179
ACH-000758,-0.062757943215
ACH-000760,-0.168268934943
ACH-000763,-0.141556078532
ACH-000764,-0.352199447853
ACH-000765,-0.226236025634
ACH-000766,-0.07792939327489999
ACH-000767,-0.0954727312001
ACH-000768,-0.278157203612
ACH-000769,-0.0699120124203
ACH-000770,-0.09859877726569999
ACH-000771,-0.096247393306
ACH-000773,-0.00996427511614
ACH-000776,-0.17231797943
ACH-000777,-0.17413082968199997
ACH-000778,0.00309445189915
ACH-000781,-0.0822266842426
ACH-000782,-0.03938889497069999
ACH-000783,-0.0699070129902
ACH-000784,-0.166191328674
ACH-000785,-0.21133255027199999
ACH-000787,-0.157732688578
ACH-000788,-0.0863551662077
ACH-000791,-0.11150373900800001
ACH-000792,-0.00113874415509
ACH-000794,-0.0776228835888
ACH-000796,-0.0705552619638
ACH-000799,-0.118008343006
ACH-000800,-0.11098443615999999
ACH-000802,-0.034050936427500005
ACH-000804,0.0289788437759
ACH-000805,-0.194558177775
ACH-000809,-0.263418492617
ACH-000810,-0.0741711521818
ACH-000811,-0.0170786832143
ACH-000817,-0.24905181132399998
ACH-000819,-0.13345282756500002
ACH-000820,0.20530396093800002
ACH-000821,-0.11784651898399999
ACH-000822,-0.09555409989939999
ACH-000823,-0.164402093948
ACH-000824,-0.04568325299869999
ACH-000827,-0.116771833765
ACH-000829,0.0317840293825
ACH-000831,-0.08650100315310001
ACH-000832,0.0549209461833
ACH-000833,-0.220390485444
ACH-000834,-0.161657445585
ACH-000835,-0.20748888535
ACH-000836,0.026298296923700004
ACH-000837,-0.167044794148
ACH-000838,0.00787501702448
ACH-000839,0.0271505518935
ACH-000840,0.0302602090616
ACH-000841,0.0522815083606
ACH-000843,-0.00855729939874
ACH-000846,0.0069984872074399995
ACH-000847,-0.0504539006209
ACH-000848,-0.247557540459
ACH-000849,0.005505001443049999
ACH-000851,-0.118515712073
ACH-000855,-0.14532919450999998
ACH-000856,-0.183945935442
ACH-000858,-0.124930048904
ACH-000859,-0.20914654876299998
ACH-000861,-0.179141362894
ACH-000862,-0.20896686744000004
ACH-000865,-0.09998168941919999
ACH-000866,-0.08103635514169999
ACH-000867,-0.0550706980494
ACH-000869,-0.055558122920500004
ACH-000872,0.0354494486824
ACH-000873,-0.08501053725569999
ACH-000876,-0.038594660286
ACH-000878,-0.416895357804
ACH-000880,-0.10651609276
ACH-000881,-0.06487370263600001
ACH-000882,-0.164143673193
ACH-000884,-0.09888137319060002
ACH-000885,-0.130664744217
ACH-000887,-0.187461331525
ACH-000888,0.0331632703933
ACH-000889,-0.0297308439727
ACH-000890,0.105395989514
ACH-000896,-0.16212665151300001
ACH-000898,-0.008610925802219999
ACH-000900,-0.257375214896
ACH-000901,-0.0949215094555
ACH-000905,0.029636174381900002
ACH-000906,-0.121804120177
ACH-000907,-0.236496280462
ACH-000910,-0.152480394007
ACH-000911,0.020079682521099998
ACH-000912,-0.0296463136888
ACH-000913,-0.020273861398
ACH-000915,-0.045146605424899997
ACH-000916,-0.124509677579
ACH-000917,-0.0460712428644
ACH-000921,-0.0643622840087
ACH-000924,-0.0522976053494
ACH-000926,-0.0650389444871
ACH-000928,-0.149403827326
ACH-000929,0.0243737247291
ACH-000932,-0.04735824600869999
ACH-000935,-0.022185213439199998
ACH-000936,0.0133004363249
ACH-000937,-0.18686646248
ACH-000938,-0.163988451601
ACH-000939,0.00157888176419
ACH-000941,0.15502471922900002
ACH-000943,-0.0846208722689
ACH-000946,-0.0910307280698
ACH-000947,-0.12191983223099999
ACH-000948,-0.15834419402799998
ACH-000950,-0.122488434448
ACH-000953,-0.0815350218717
ACH-000957,1.45901332397e-05
ACH-000958,-0.209244370157
ACH-000960,-0.0778070415239
ACH-000963,-0.09797779100289998
ACH-000968,-0.124876854936
ACH-000969,-0.0409192588504
ACH-000973,-0.130244428079
ACH-000974,-0.049038614415699996
ACH-000975,0.015630673308
ACH-000976,-0.235026242422
ACH-000978,-0.36270439796
ACH-000980,-0.152421384233
ACH-000984,-0.23007561118
ACH-000986,-0.11127080463899999
ACH-000988,-0.166330554379
ACH-000993,0.0360133330969
ACH-000994,0.0714959279243
ACH-000996,-0.168513920491
ACH-001001,-0.0340660377116
ACH-001020,-0.044824235066700004
ACH-001028,-0.140926843842
ACH-001031,-0.0305541891476
ACH-001038,-0.10585123817500001
ACH-001048,-0.166082958773
ACH-001050,-0.26960945809
ACH-001053,-0.07701596636519999
ACH-001054,0.0168270590061
ACH-001061,-0.14091099777899999
ACH-001067,-0.120923810665
ACH-001075,-0.13103546042199998
ACH-001096,-0.0748003766422
ACH-001128,0.22933146815699998
ACH-001134,-0.13320558059499998
ACH-001151,-0.161435256223
ACH-001163,-0.11440023470999999
ACH-001164,-0.16497131128599998
ACH-001173,-0.188741349294
ACH-001183,-0.10065323248
ACH-001184,-0.265889192998
ACH-001190,-0.102604131151
ACH-001192,0.0326534126398
ACH-001193,0.125720620496
ACH-001196,-0.0881640902705
ACH-001197,-0.11220000144000002
ACH-001205,-0.07557093439019999
ACH-001211,-0.153717816243
ACH-001212,-0.263537490865
ACH-001228,0.0266754409504
ACH-001232,-0.12345280772600001
ACH-001239,-0.22200675993000002
ACH-001274,0.122356139049
ACH-001275,0.00229492655079
ACH-001277,-0.0820448475368
ACH-001278,-0.0542602896057
ACH-001280,-0.309288027705
ACH-001283,-0.0272621269435
ACH-001289,0.0292456054054
ACH-001295,-0.0254976061415
ACH-001300,-0.318683129411
ACH-001301,-0.058726082386300005
ACH-001302,-0.068057700255
ACH-001303,-0.11825728596400001
ACH-001306,-0.12665764588300002
ACH-001318,-0.0495904242861
ACH-001322,0.06249936249890001
ACH-001328,0.0346701367425
ACH-001332,0.157629548543
ACH-001333,-0.0634590166499
ACH-001336,-0.213666006176
ACH-001340,-0.10260027895300002
ACH-001346,-0.06789588477519999
ACH-001353,-0.039943548719
ACH-001354,-0.589716576809
ACH-001367,-0.3583735785
ACH-001368,-0.124564815477
ACH-001374,-0.330984385559
ACH-001375,-0.0746198961276
ACH-001377,-0.0517286747993
ACH-001380,-0.0466078680497
ACH-001391,-0.0326678894493
ACH-001407,-0.164439839914
ACH-001408,-0.016730700669999998
ACH-001413,-0.28159467002099997
ACH-001430,0.174395632293
ACH-001431,-0.18437174278000001
ACH-001450,-0.0261663719272
ACH-001496,-0.000696732337127
ACH-001500,-0.0983916859498
ACH-001521,-0.215349683792
ACH-001523,-0.04250480538930001
ACH-001532,0.0005838956660449999
ACH-001536,-0.152018495415
ACH-001550,-0.0702915944618
ACH-001552,-0.0306661484508
ACH-001554,-0.013079931127899999
ACH-001645,-0.0137897853202
ACH-001654,-0.0302890631733
ACH-001715,-0.184987431417
ACH-001735,-0.11305108565
ACH-001736,-0.0415366598047
ACH-001737,-0.0783315664381
ACH-001740,-0.346696257038
ACH-001745,-0.19105941160599998
ACH-001750,-0.17503743542599998
ACH-001765,-0.158078023919
ACH-001956,-0.055510528157299996
ACH-001957,-0.0674920546478
