,ASAH1 (427)
ACH-000004,0.0797502431103
ACH-000007,-0.112854558508
ACH-000009,0.053934442129999996
ACH-000011,0.0589368480344
ACH-000012,-0.0515661661919
ACH-000013,0.0634167149792
ACH-000014,0.126697382206
ACH-000015,0.0711956818017
ACH-000017,0.138507693534
ACH-000018,0.30928378274
ACH-000019,0.139917963381
ACH-000021,-0.156278696516
ACH-000022,-0.112735840505
ACH-000025,0.12432519406400001
ACH-000028,-0.107072928454
ACH-000030,-0.212364111873
ACH-000035,-0.11773261824999999
ACH-000036,0.0758278653037
ACH-000037,-0.23347955127099998
ACH-000039,-0.15578565803400002
ACH-000040,0.142053598278
ACH-000041,-0.289562403977
ACH-000042,-0.15695639037
ACH-000045,-0.0253417851027
ACH-000047,0.035858253571900006
ACH-000052,-0.0719617679053
ACH-000053,-0.0399009366091
ACH-000054,-0.0335832534394
ACH-000055,-0.0650869105931
ACH-000060,-0.06555557934119999
ACH-000067,-0.00414258711823
ACH-000070,0.15573701553
ACH-000075,0.109478220326
ACH-000078,-0.36685038325900005
ACH-000082,-0.0921770129995
ACH-000085,-0.09132736201580001
ACH-000086,0.20082563390299998
ACH-000087,-0.154168012912
ACH-000092,-0.0986292157771
ACH-000095,0.0073154782908599995
ACH-000097,-0.177730748806
ACH-000098,0.13195950704
ACH-000099,-0.15842103103
ACH-000108,0.09138819095039999
ACH-000113,0.0282446459479
ACH-000115,-0.027015302840499997
ACH-000116,-0.0771761299509
ACH-000118,-0.07566710029149999
ACH-000120,-0.053901208802899996
ACH-000123,-0.131774094065
ACH-000127,0.0377597386648
ACH-000128,0.026198477157099997
ACH-000132,-0.216769690345
ACH-000133,0.0110221458103
ACH-000137,0.0923869996583
ACH-000138,-0.0527734064176
ACH-000142,-0.18249556026099997
ACH-000143,-0.000391866760699
ACH-000146,-0.181729143649
ACH-000148,-0.038109915586800006
ACH-000150,0.0449074044565
ACH-000152,-0.0403512164835
ACH-000153,-0.640358581444
ACH-000159,0.144917962735
ACH-000160,0.0343279401631
ACH-000163,-0.00239043728241
ACH-000167,-0.102925759139
ACH-000168,-0.0427097531191
ACH-000169,0.033502606308
ACH-000178,-0.163618151929
ACH-000182,0.00593719798632
ACH-000183,0.19858732849599997
ACH-000188,-0.205426200267
ACH-000189,0.216448071716
ACH-000190,0.25193614828899996
ACH-000198,0.130470176199
ACH-000204,0.285214573352
ACH-000206,-0.0646474539766
ACH-000207,-0.166305219951
ACH-000211,-0.0310956996356
ACH-000215,-0.0663266982289
ACH-000221,-0.044718222372500005
ACH-000222,0.08617138753089999
ACH-000223,0.050568781557900004
ACH-000226,-0.028702624552
ACH-000227,-0.048531116731599995
ACH-000228,-0.11046443627800001
ACH-000231,-0.14189009400699998
ACH-000232,0.0770936387967
ACH-000233,0.11822993552100002
ACH-000234,-0.0227997145597
ACH-000235,-0.10666114581399999
ACH-000237,-0.0616119320506
ACH-000238,-0.135925122298
ACH-000243,-0.0800419907363
ACH-000244,-0.112383950307
ACH-000246,-0.0676981097101
ACH-000248,0.0751040864186
ACH-000250,-0.059067219686000004
ACH-000251,0.0790936382525
ACH-000253,0.0438720394003
ACH-000255,-0.019060309057900002
ACH-000256,0.09822532228070001
ACH-000257,0.0799229609255
ACH-000258,0.127307486563
ACH-000259,-0.0821796763451
ACH-000260,0.050873491892599994
ACH-000261,-0.035696251498
ACH-000262,0.200906222355
ACH-000263,-0.0144328272296
ACH-000264,-0.10873455351399999
ACH-000265,0.059078326275500005
ACH-000266,-0.0628322472205
ACH-000272,0.131646401834
ACH-000273,-0.007471463871420001
ACH-000274,-0.06723898008859999
ACH-000277,0.0825784852098
ACH-000278,0.0419191079655
ACH-000279,0.0397124245615
ACH-000280,0.046829097458
ACH-000281,0.109372591161
ACH-000288,-0.0196882674952
ACH-000291,-0.0358223370277
ACH-000293,-0.110141860224
ACH-000294,0.0857394193049
ACH-000295,0.0129081373402
ACH-000296,-0.223420006219
ACH-000302,0.0622374266125
ACH-000304,0.12061041453
ACH-000307,0.174391876734
ACH-000308,-0.18934119424899998
ACH-000310,-0.28700230744399996
ACH-000311,-0.027316851900400004
ACH-000312,-0.017932406574
ACH-000315,0.314503271213
ACH-000316,0.0009399227775
ACH-000317,-0.00667241524258
ACH-000318,-0.131504656253
ACH-000319,0.184053721544
ACH-000320,0.0145477241674
ACH-000322,0.0816405559139
ACH-000323,0.132933745362
ACH-000324,-0.145809188872
ACH-000329,0.075720755678
ACH-000330,0.035512335697800004
ACH-000331,-0.050347246345499995
ACH-000332,0.0735438572058
ACH-000334,0.06624913791709999
ACH-000335,-0.15382241523700002
ACH-000336,-0.08147814635180001
ACH-000337,0.262653275968
ACH-000339,0.0706551514322
ACH-000341,0.260013421514
ACH-000348,0.0847846956252
ACH-000350,0.000502267307217
ACH-000352,-0.059891743475
ACH-000356,0.0364763841155
ACH-000361,-0.118905469897
ACH-000362,-0.159142740668
ACH-000363,0.0409096135809
ACH-000364,0.1794974134
ACH-000365,0.19841376008900002
ACH-000366,-0.009391360954229998
ACH-000368,-0.22148016734499998
ACH-000374,-0.059675867784000004
ACH-000375,-0.0231503291577
ACH-000376,0.042785456729
ACH-000381,0.23706178753600002
ACH-000383,0.0190076640995
ACH-000387,-0.0851092382542
ACH-000389,0.0315515256883
ACH-000390,-0.0136306664738
ACH-000393,0.0171635089541
ACH-000395,0.139206548139
ACH-000397,0.0325503712932
ACH-000401,-0.0178770416074
ACH-000402,0.23288533435699998
ACH-000403,-0.0483634638357
ACH-000404,-0.196707989344
ACH-000406,-0.0642896573411
ACH-000407,0.0780719669875
ACH-000408,-0.0836011386103
ACH-000410,0.09813219300920001
ACH-000411,-0.225786057648
ACH-000414,0.05416859809169999
ACH-000415,0.0634634975886
ACH-000416,-0.135761124975
ACH-000420,-0.08992040005230001
ACH-000421,-0.132349207822
ACH-000424,0.0357056831217
ACH-000425,0.11493024453400001
ACH-000426,0.428196338794
ACH-000427,0.288427643217
ACH-000433,0.166383700011
ACH-000436,-0.509080575493
ACH-000444,0.011986999544200001
ACH-000445,0.028473032338999997
ACH-000448,0.034390512219199997
ACH-000450,-0.346600716571
ACH-000452,-0.0485338178046
ACH-000454,0.00198592010198
ACH-000458,-0.13646349030899999
ACH-000459,0.0100678547061
ACH-000460,-0.015095354579200002
ACH-000461,0.315171553097
ACH-000463,-0.00685580063933
ACH-000464,-0.00520050266134
ACH-000466,0.20967125206700002
ACH-000467,-0.057136855355500005
ACH-000468,0.07822019006469999
ACH-000469,-0.06943186032089999
ACH-000470,0.324997228589
ACH-000471,-0.08649516043189999
ACH-000472,0.094410026608
ACH-000473,-0.032220580285900004
ACH-000475,-0.00453714130394
ACH-000476,0.0262242783745
ACH-000477,0.285979051705
ACH-000480,0.0847509020864
ACH-000481,-0.012276391412200001
ACH-000483,0.0363433202833
ACH-000484,0.224364658252
ACH-000485,-0.0332476076035
ACH-000486,0.11575267581599999
ACH-000487,0.048901551569900004
ACH-000488,0.06868802801530001
ACH-000490,0.0636073693498
ACH-000491,-0.20297720626200003
ACH-000495,-0.0330957132999
ACH-000496,0.19038767812600002
ACH-000499,0.263952628779
ACH-000500,0.10439253736700001
ACH-000502,-0.0320229244887
ACH-000503,0.143362018038
ACH-000505,0.007315981012149999
ACH-000507,-0.18083372237
ACH-000510,0.036959384592199995
ACH-000511,0.0024465057504200003
ACH-000512,0.19182729134799997
ACH-000516,0.09216367024430001
ACH-000517,0.0246864584111
ACH-000518,0.20319987309700002
ACH-000520,0.198663636127
ACH-000521,0.156441609377
ACH-000522,0.09247751073249999
ACH-000524,-0.10946924219599999
ACH-000527,0.055381659551599995
ACH-000528,-0.033753680066
ACH-000537,-0.160434473355
ACH-000541,-0.265634714893
ACH-000542,0.0345403002887
ACH-000544,-0.08496999881210002
ACH-000545,0.0470817630348
ACH-000547,-0.543130875017
ACH-000548,0.138852905247
ACH-000549,0.181899981454
ACH-000550,0.09558823183660001
ACH-000552,0.0583962235614
ACH-000556,0.09765094440910001
ACH-000557,0.0906976664301
ACH-000570,0.10408194119400001
ACH-000571,-0.06821274944630001
ACH-000573,-0.0629419568743
ACH-000576,-0.047788935265499995
ACH-000580,-0.09265966140170001
ACH-000584,-0.0154907943701
ACH-000585,0.023284870565400004
ACH-000588,-0.21527908019499997
ACH-000589,-0.0189586393728
ACH-000591,0.0532150605363
ACH-000593,0.0553711213276
ACH-000600,-0.0234158484347
ACH-000601,0.0429335907783
ACH-000604,0.135319868706
ACH-000605,-0.0983645798639
ACH-000606,0.0647363750945
ACH-000608,0.044513281804
ACH-000614,0.0331421747075
ACH-000616,-0.022356255019099998
ACH-000618,0.139911332087
ACH-000619,0.119176882728
ACH-000620,-0.08749397438689999
ACH-000621,-0.00771432508979
ACH-000622,0.0371496074521
ACH-000623,-0.00127312191123
ACH-000624,-0.10351136713999999
ACH-000627,0.0377722430846
ACH-000630,0.0470443439415
ACH-000632,0.09657023971239999
ACH-000633,0.08060030550160001
ACH-000637,0.023185744998900002
ACH-000638,-0.117556589611
ACH-000646,0.15157759955999997
ACH-000647,-0.132452698309
ACH-000648,0.0934208405356
ACH-000649,-0.0778290118115
ACH-000651,-0.07753645501550001
ACH-000652,-0.27929052610599997
ACH-000653,0.0846681344077
ACH-000657,-0.034954067241599995
ACH-000658,0.20869453612
ACH-000661,0.156494674834
ACH-000662,0.31809494637499997
ACH-000663,-0.12851039098
ACH-000665,0.08919097395980001
ACH-000671,0.22612048558400002
ACH-000673,0.00752220076007
ACH-000676,0.037870820458800004
ACH-000677,-0.10767195619999999
ACH-000681,-0.0190137088588
ACH-000682,-0.20458061027
ACH-000683,-0.218348320799
ACH-000684,0.140057097659
ACH-000688,-0.07402026778950001
ACH-000693,0.031061076066200004
ACH-000694,0.0355943640698
ACH-000695,-0.420330780565
ACH-000696,0.11800858297
ACH-000697,0.054530201397599995
ACH-000699,-0.127183841571
ACH-000701,-0.12297711951099999
ACH-000706,0.11239942661800001
ACH-000711,-0.0016410829185499998
ACH-000713,0.015236149376100001
ACH-000714,-0.0456573459205
ACH-000718,0.038855533643400005
ACH-000720,0.174734183574
ACH-000721,0.0687168694317
ACH-000724,0.123410611411
ACH-000725,-0.177210411982
ACH-000732,0.0982183621287
ACH-000734,-0.113580559144
