,LRP4 (4038)
ACH-000004,-0.102227922106
ACH-000007,-0.339293437102
ACH-000009,-0.340806330088
ACH-000011,-0.307756359441
ACH-000012,-0.319684810767
ACH-000013,-0.430094746327
ACH-000014,-0.0638970378199
ACH-000015,-0.109310181041
ACH-000017,-0.0519730807418
ACH-000018,-0.296899778801
ACH-000019,-0.302378321398
ACH-000021,-0.481481339462
ACH-000022,-0.46376288006899996
ACH-000025,-0.210671792203
ACH-000028,-0.14167420777
ACH-000030,-0.349273280056
ACH-000035,-0.417368707701
ACH-000036,-0.318040203425
ACH-000037,-0.256230776056
ACH-000039,-0.345969284812
ACH-000040,-0.160916812784
ACH-000041,-0.448262701205
ACH-000042,-0.371684229028
ACH-000045,-0.356879626313
ACH-000047,-0.102360200155
ACH-000052,-0.485369213027
ACH-000053,-0.34963761626400003
ACH-000054,-0.251546577261
ACH-000055,-0.257093724338
ACH-000060,-0.271565613601
ACH-000067,-0.315676116458
ACH-000070,-0.138740084724
ACH-000075,-0.23248033469700002
ACH-000078,-0.184630492231
ACH-000082,-0.203025118402
ACH-000085,-0.023642578747799996
ACH-000086,-0.214565163428
ACH-000087,-0.100338371873
ACH-000092,-0.151585543068
ACH-000095,-0.305211462859
ACH-000097,-0.39488277084600004
ACH-000098,-0.317031493792
ACH-000099,-0.252012248036
ACH-000108,-0.164407960542
ACH-000113,-0.171168086961
ACH-000115,-0.196950125556
ACH-000116,-0.313596945305
ACH-000118,-0.507171369101
ACH-000120,-0.11584999385
ACH-000123,-0.28943677029
ACH-000127,-0.25795295090500003
ACH-000128,-0.107020908086
ACH-000132,-0.298561328092
ACH-000133,-0.141262866174
ACH-000137,-0.345479036801
ACH-000138,-0.347311976928
ACH-000142,-0.341425945237
ACH-000143,-0.354197161114
ACH-000146,-0.48912953821000005
ACH-000148,-0.29145193806200004
ACH-000150,-0.181238060772
ACH-000152,-0.0672862117577
ACH-000153,0.143960970857
ACH-000159,-0.177186424123
ACH-000160,-0.281165603513
ACH-000163,-0.08057023102130001
ACH-000167,-0.13542407521299998
ACH-000168,-0.253725532308
ACH-000169,-0.356547393157
ACH-000178,-0.237391639364
ACH-000182,-0.506533904611
ACH-000183,-0.277089469438
ACH-000188,-0.26973337587699997
ACH-000189,0.09317652572450001
ACH-000190,-0.265904273112
ACH-000198,-0.203983409817
ACH-000204,-0.186853930947
ACH-000206,-0.40743102616
ACH-000207,-0.441221572025
ACH-000211,-0.271309794502
ACH-000215,-0.479156166981
ACH-000221,-0.285517099519
ACH-000222,-0.309068010848
ACH-000223,-0.21123997140599998
ACH-000226,-0.237490950913
ACH-000227,-0.48872820346999996
ACH-000228,-0.21871495270799998
ACH-000231,-0.21262453103700002
ACH-000232,-0.42672792541599996
ACH-000233,-0.196283695585
ACH-000234,-0.235526734641
ACH-000235,-0.43952105409599995
ACH-000237,-0.34493975295900003
ACH-000238,-0.22003936095899998
ACH-000243,-0.301840434932
ACH-000244,-0.22017801814
ACH-000246,-0.11819243390100001
ACH-000248,-0.112502112182
ACH-000250,-0.26661355422
ACH-000251,-0.481986430168
ACH-000253,-0.216415793269
ACH-000255,-0.49101930293799995
ACH-000256,-0.580182261435
ACH-000257,-0.031190592602499997
ACH-000258,-0.0296983023245
ACH-000259,-0.292748125111
ACH-000260,-0.401245292015
ACH-000261,-0.30751391225900004
ACH-000262,-0.25028812284400004
ACH-000263,-0.0318642537282
ACH-000264,-0.421058390344
ACH-000265,-0.49366155187
ACH-000266,-0.310862921429
ACH-000272,-0.300077950786
ACH-000273,-0.367143695398
ACH-000274,-0.33840924886699997
ACH-000277,-0.345853254825
ACH-000278,-0.5246273538139999
ACH-000279,-0.310637666112
ACH-000280,-0.457798681092
ACH-000281,-0.470474114798
ACH-000288,-0.388495333514
ACH-000291,-0.43987649768799997
ACH-000293,-0.32341514345
ACH-000294,-0.21789649351399998
ACH-000295,-0.333070815725
ACH-000296,-0.0311322433046
ACH-000302,-0.27892424607
ACH-000304,-0.413708176913
ACH-000307,-0.400382260515
ACH-000308,-0.26781133213799996
ACH-000310,-0.448885459479
ACH-000311,-0.23648381570399998
ACH-000312,-0.345825446012
ACH-000315,-0.36865551776100003
ACH-000316,-0.15926502943
ACH-000317,-0.339937593331
ACH-000318,-0.431780698974
ACH-000319,-0.477336209806
ACH-000320,-0.44066464866000005
ACH-000322,-0.21318195366999998
ACH-000323,-0.483088547419
ACH-000324,-0.368318566105
