,MFI2 (4241)
ACH-000467,-0.048908418481
ACH-000468,-0.101466135761
ACH-000469,-0.22808266082400003
ACH-000470,-0.113723360514
ACH-000471,-0.167009537383
ACH-000472,-0.010893727960999999
ACH-000473,-0.21520547647100002
ACH-000475,-0.0603170758151
ACH-000476,-0.0715441597266
ACH-000477,-0.012152947015899999
ACH-000480,-0.0407564259301
ACH-000481,-0.026650904676299998
ACH-000483,-0.035388456819099995
ACH-000484,-0.00376604601138
ACH-000485,-0.17735654868200001
ACH-000486,-0.0269017330057
ACH-000487,0.0818636340522
ACH-000488,-0.0692652214188
ACH-000490,-0.127819280655
ACH-000491,-0.175532322015
ACH-000495,-0.10203652588300001
ACH-000496,0.007572220767140001
ACH-000499,-0.152965494899
ACH-000500,-0.19461366857
ACH-000502,-0.17723140734700002
ACH-000503,-0.09242198520400001
ACH-000505,-0.036850360949
ACH-000507,0.221695618236
ACH-000510,-0.0289133707804
ACH-000511,-0.059102411790399996
ACH-000512,-0.121353889048
ACH-000516,-0.110383209255
ACH-000517,-0.142958003438
ACH-000518,-0.0787722401187
ACH-000520,-0.114725620856
ACH-000521,-0.0559366779165
ACH-000522,0.115254291896
ACH-000524,-0.153577066287
ACH-000527,-0.06400587396509999
ACH-000528,-0.277477969535
ACH-000537,-0.0494795791264
ACH-000541,-0.11282685038899999
ACH-000542,-0.0248878775054
ACH-000544,-0.03719371616080001
ACH-000545,0.0681626626387
ACH-000547,-0.20024174368
ACH-000548,-0.15859015369
ACH-000549,0.00446080999
ACH-000550,-0.17436975879900002
ACH-000552,-0.183601241448
ACH-000556,-0.20981266589000003
ACH-000557,0.0381334508739
ACH-000570,-0.142936714453
ACH-000571,-0.18985022179299998
ACH-000573,0.0187634050217
ACH-000576,-0.20044953024300002
ACH-000580,-0.0279684439806
ACH-000584,-0.20701175955200002
ACH-000585,-0.0375358678211
ACH-000588,0.0355226404912
ACH-000589,-0.117981481416
ACH-000591,-0.134970636386
ACH-000593,-0.10285083583900001
ACH-000600,-0.14858357269300002
ACH-000601,-0.00808142117522
ACH-000604,-0.33102332346
ACH-000605,-0.105585477658
ACH-000606,0.0330493843303
ACH-000608,-0.09624010293130002
ACH-000614,0.061898531057599994
ACH-000616,0.0322106225545
ACH-000618,-0.0417048621246
ACH-000619,-0.24703569194000002
ACH-000620,-0.201452233231
ACH-000621,-0.196224834357
ACH-000622,-0.07051943165630001
ACH-000623,-0.10053501436899999
ACH-000624,-0.08108238946310001
ACH-000627,-0.0650712720549
ACH-000630,-0.149044411922
ACH-000632,-0.0980287009697
ACH-000633,-0.170037288111
ACH-000637,0.00989472965312
ACH-000638,-0.0798933153765
ACH-000646,0.0774747760627
ACH-000647,-0.020615109473400003
ACH-000648,-0.135420071048
ACH-000649,0.0448579498969
ACH-000651,0.0118244564001
ACH-000652,0.00251565723844
ACH-000653,0.0487980438822
ACH-000657,-0.239232523895
ACH-000658,-0.236717388955
ACH-000661,-0.147446424644
ACH-000662,-0.00992963220766
ACH-000663,0.05706663595480001
ACH-000665,-0.028593420614900004
ACH-000671,-0.0980348768763
ACH-000673,-0.101168776299
ACH-000676,-0.061495869035099994
ACH-000677,0.0328497680349
ACH-000681,-0.154338991736
ACH-000682,-0.128811862825
ACH-000683,-0.09143025834219999
ACH-000684,0.09293410091649999
ACH-000688,-0.043293885954
ACH-000693,0.0465060754557
ACH-000694,0.023531961365099996
ACH-000695,-0.0749281356648
ACH-000696,-0.0840383692117
ACH-000697,-0.0578308588138
ACH-000699,0.0044167029153999995
ACH-000701,-0.17072527591800002
ACH-000706,-0.11975805383600001
ACH-000711,0.0263080522597
ACH-000713,-0.119334648375
ACH-000714,0.037083544059199995
ACH-000718,-0.108303343935
ACH-000720,-0.0875158130136
ACH-000721,0.036816846056599996
ACH-000724,-0.19901252933699998
ACH-000725,-0.0864329494843
ACH-000732,0.07419820972539999
ACH-000734,-0.0583447204842
ACH-000735,-0.11652715910999999
ACH-000736,-0.19584923086699998
ACH-000738,-0.0789236305079
ACH-000746,0.135087082159
ACH-000747,0.0575943662567
ACH-000748,-0.138115694998
ACH-000753,-0.146205294968
ACH-000756,0.0198754607954
ACH-000757,0.00857905566655
ACH-000758,0.0516200066673
ACH-000760,-0.113249286382
ACH-000763,0.13289003267000002
ACH-000764,0.07655078823360001
ACH-000765,-0.0695537483741
ACH-000766,-0.07191503490510001
ACH-000767,0.18496897151099997
ACH-000768,0.018003993978400003
ACH-000769,-0.0467553229974
ACH-000770,-0.048993448687699996
ACH-000771,-0.0497750361975
ACH-000773,-0.022137846212299996
ACH-000776,-0.07680715248310001
ACH-000777,0.0389527333033
ACH-000778,-0.0954979324313
ACH-000781,-0.053303109097499995
ACH-000782,-0.307615134011
ACH-000783,-0.12489714193
ACH-000784,-0.304170198017
ACH-000785,0.0500789569261
ACH-000787,-0.10164557746
ACH-000788,-0.0558833811327
ACH-000791,-0.256373498132
ACH-000792,0.044347719932699994
ACH-000794,-0.403171260618
ACH-000796,-0.108099706926
ACH-000799,0.12516273227
ACH-000800,0.263287132695
ACH-000802,-0.0416921441999
ACH-000804,-0.0206776390557
ACH-000805,-0.260628236442
ACH-000809,-0.0837614032338
ACH-000810,-0.181923590162
ACH-000811,-0.154387807865
ACH-000817,-0.147902901147
ACH-000819,-0.009852818045590002
ACH-000820,-0.256536768806
ACH-000821,-0.05377449175480001
ACH-000822,0.040837379188099994
ACH-000823,0.081405385746
ACH-000824,-0.227118004483
ACH-000827,-0.132376066279
ACH-000829,-0.08743951029310001
ACH-000831,-0.0648306998733
ACH-000832,-0.0693938057944
ACH-000833,-0.41259516463699997
ACH-000834,-0.251815812264
ACH-000835,0.0033488693372400002
ACH-000836,-0.153521903637
ACH-000837,0.0031991892429299998
ACH-000838,-0.113091559758
ACH-000839,-0.417288675848
ACH-000840,-0.00940329438173
ACH-000841,-0.0927465303634
ACH-000843,0.0625685023202
ACH-000846,0.00492376375217
ACH-000847,-0.0961258289734
ACH-000848,-0.0393259366902
ACH-000849,-0.0571033447614
ACH-000851,0.0740666778681
ACH-000855,0.0727335871616
ACH-000856,-0.0679117081023
ACH-000858,-0.036761260432
ACH-000859,-0.190716853157
ACH-000861,0.050973208701
ACH-000862,-0.061651090969900006
ACH-000865,-0.0574339750734
ACH-000866,-0.0675293977821
ACH-000867,-0.026235402960299997
ACH-000869,-0.0536742857394
ACH-000872,-0.165774110032
ACH-000873,-0.298322650796
ACH-000876,0.0819565273197
ACH-000878,-0.139829911158
ACH-000880,-0.134118315588
ACH-000881,0.017777961812
ACH-000882,-0.23014427079500002
ACH-000884,-0.060037142416699996
ACH-000885,-0.169385349947
ACH-000887,-0.076763974163
ACH-000888,-0.05766600536119999
ACH-000889,-0.0542239014585
ACH-000890,0.217804662294
ACH-000896,-0.037263743436300005
ACH-000898,0.118058911709
ACH-000900,0.00381444426833
ACH-000901,0.0021121565633599997
ACH-000905,-0.030093044431300002
ACH-000906,0.0112619014061
ACH-000907,-0.192650448739
ACH-000910,-0.233513761208
ACH-000911,-0.151000648923
ACH-000912,-0.191294666933
ACH-000913,-0.0574705541319
ACH-000915,0.0426226989224
ACH-000916,-0.42878887680399996
ACH-000917,-0.0287971326462
ACH-000921,-0.168204526637
ACH-000924,-0.134944597873
ACH-000926,-0.130674009277
ACH-000928,-0.0142919583323
ACH-000929,0.0951151258888
ACH-000932,-0.132835560908
ACH-000935,-0.142962763966
ACH-000936,-0.0155686894444
ACH-000937,-0.189713606844
ACH-000938,-0.0183279990635
ACH-000939,0.106637220842
ACH-000941,-0.0198973558279
ACH-000943,0.0021480139105
ACH-000946,-0.008758269158620002
ACH-000947,0.015042951285700002
ACH-000948,-3.23482894555e-05
ACH-000950,-0.18883737537700002
ACH-000953,-0.260855641713
ACH-000957,0.060752488397199995
ACH-000958,0.008535543201939999
ACH-000960,-0.0496508057833
ACH-000963,-0.108034718091
ACH-000968,-0.036392852051699995
ACH-000969,0.073439495033
ACH-000973,-0.101692318165
ACH-000974,-0.09711563743820001
ACH-000975,0.123251768662
ACH-000976,-0.0928311281844
ACH-000978,0.0603591963886
ACH-000980,-0.0814983831875
ACH-000984,-0.254033218741
ACH-000986,-0.00118206692545
ACH-000988,0.020040558313400004
ACH-000993,-0.0773543781862
ACH-000994,0.0675902108603
ACH-000996,-0.319666088061
ACH-001001,-0.119179233975
ACH-001020,-0.11678574662699999
ACH-001028,-0.10309747786399999
ACH-001031,-0.18512561675900002
ACH-001038,-0.061859831624300005
ACH-001048,-0.0761013465351
ACH-001050,-0.127239307867
ACH-001053,-0.0572988313178
ACH-001054,-0.00874943913602
ACH-001061,0.13389100070499999
ACH-001067,0.048241229406
ACH-001075,-0.19603365746100002
ACH-001096,-0.0810658040167
ACH-001128,-0.19330200852600002
ACH-001134,0.028111886797500003
ACH-001151,-0.042081887717000006
ACH-001163,0.0825494900901
ACH-001164,-0.0753090893135
ACH-001173,-0.105810248195
ACH-001183,-0.126810709755
ACH-001184,-0.29967510860999996
ACH-001190,-0.185407023362
ACH-001192,0.159579657869
ACH-001193,-0.07716105646980001
ACH-001196,0.0312709171082
ACH-001197,-0.244924937696
ACH-001205,-0.254451843986
ACH-001211,-0.183695468066
ACH-001212,0.07793574576500001
ACH-001228,-0.39273303391900005
ACH-001232,0.148816886776
ACH-001239,-0.199847696005
ACH-001274,-0.08805943476839999
ACH-001275,0.00486791002353
ACH-001277,-0.0362022969565
ACH-001278,-0.159012037806
ACH-001280,-0.033864041872400004
ACH-001283,0.14670781280200001
ACH-001289,-0.058264639949199996
ACH-001295,-0.0546941353011
ACH-001300,-0.269450407909
ACH-001301,-0.0633753171404
ACH-001302,-0.143975522212
ACH-001303,-0.17409154670899998
ACH-001306,-0.000991322108149
ACH-001318,-0.15433236523
ACH-001322,-0.14701268808499998
ACH-001328,-0.224657293836
ACH-001332,-0.077022745047
ACH-001333,-0.16008848826
ACH-001336,-0.20829766854600001
ACH-001340,-0.24866733855599998
ACH-001346,-0.115388194394
ACH-001353,-0.188749822165
ACH-001354,0.142347117988
ACH-001367,-0.18206188466899997
ACH-001368,0.0367095563599
ACH-001374,-0.31542756564
ACH-001375,-0.125219300438
ACH-001377,0.077565086491
ACH-001380,-0.158129500076
ACH-001391,0.08455917574069999
ACH-001407,-0.111616146854
ACH-001408,-0.0564001570198
ACH-001413,-0.240343622601
ACH-001430,-0.11659540179000001
ACH-001431,-0.07084736244630001
ACH-001450,-0.043507919971199994
ACH-001496,0.0130856483993
ACH-001500,-0.0654469236125
ACH-001521,-0.354472559033
ACH-001523,-0.0609867179489
ACH-001532,-0.246629286958
ACH-001536,-0.108322340245
ACH-001550,0.0038256623072
ACH-001552,0.152655287469
ACH-001554,-0.0863650052213
ACH-001645,-0.0272630686636
ACH-001654,-0.112698233223
ACH-001715,-0.22980073336100001
ACH-001735,-0.011780523678700002
ACH-001736,0.0629314966822
ACH-001737,-0.19235434369899998
ACH-001740,-0.0875351997946
ACH-001745,-0.27954824704
ACH-001750,-0.199259332547
ACH-001765,-0.0460591809306
ACH-001956,-0.0594091125902
ACH-001957,-0.006843286456449999
