,IMMP2L (83943)
ACH-000004,0.148623692381
ACH-000007,-0.000980693788062
ACH-000009,-0.107852958798
ACH-000011,-0.09125856220689998
ACH-000012,-0.101858725879
ACH-000013,-0.0353298328296
ACH-000014,-0.301997411908
ACH-000015,-0.05355633572980001
ACH-000017,-0.0379016762099
ACH-000018,-0.0390408502178
ACH-000019,-0.09875000442389999
ACH-000021,-0.398010320741
ACH-000022,-0.131260624474
ACH-000025,-0.11144174543199999
ACH-000028,-0.232923061652
ACH-000030,0.0668315875562
ACH-000035,0.0144983507268
ACH-000036,-0.15841474594000002
ACH-000037,-0.013047512911600001
ACH-000039,-0.040038920956099996
ACH-000040,0.0301066732364
ACH-000041,-0.168081444447
ACH-000042,-0.137083519796
ACH-000045,0.086405343625
ACH-000047,0.0162320572988
ACH-000052,-0.08369534782160001
ACH-000053,-0.12410281914599999
ACH-000054,-0.141271343172
ACH-000055,0.059296097210300006
ACH-000060,-0.16604699183
ACH-000067,-0.155246914162
ACH-000070,-0.0357222095405
ACH-000075,-0.080208075571
ACH-000078,-0.279927015665
ACH-000082,-0.19687851385000002
ACH-000085,0.0522471936637
ACH-000086,0.14740236192199999
ACH-000087,-0.175704742415
ACH-000092,0.102163367492
ACH-000095,-0.102408839595
ACH-000097,-0.0689163591378
ACH-000098,-0.150372105159
ACH-000099,-0.207820159641
ACH-000108,-0.0896909326275
ACH-000113,0.0813406774316
ACH-000115,-0.0763388349049
ACH-000116,-0.0008216420878189998
ACH-000118,-0.00914989972949
ACH-000120,-0.08030321908049999
ACH-000123,-0.148192234658
ACH-000127,-0.0705764134193
ACH-000128,-0.056279202507600004
ACH-000132,0.014601070873
ACH-000133,-0.133722599459
ACH-000137,-0.0465535286359
ACH-000138,-0.20873916177700003
ACH-000142,0.04859821787930001
ACH-000143,-0.0665153967149
ACH-000146,-0.0624545104304
ACH-000148,-0.08254099501539999
ACH-000150,-0.0595993828219
ACH-000152,-0.031574336879
ACH-000153,-0.0629433723611
ACH-000159,-0.0525382794035
ACH-000160,0.00279909412694
ACH-000163,-0.09886106784880001
ACH-000167,-0.121143337654
ACH-000168,0.0580933751446
ACH-000169,0.0679060714493
ACH-000178,0.08761494719239998
ACH-000182,-0.030683342003000002
ACH-000183,0.0292144494938
ACH-000188,-0.106199023181
ACH-000189,0.00765878096518
ACH-000190,-0.14644832874000002
ACH-000198,-0.0940023723222
ACH-000204,0.0132508864018
ACH-000206,0.37604269498599996
ACH-000207,-0.11805280116599999
ACH-000211,-0.156483933646
ACH-000215,0.0205623036375
ACH-000221,-0.0759030321342
ACH-000222,-0.13788377811
ACH-000223,-0.0155178709319
ACH-000226,-0.0863602257172
ACH-000227,0.0013473135102899999
ACH-000228,0.06630922191619999
ACH-000231,-0.04785761756569999
ACH-000232,-0.144903087897
ACH-000233,0.10316761862900001
ACH-000234,-0.0220031773459
ACH-000235,-0.127376095567
ACH-000237,-0.141237275061
ACH-000238,0.0675940753971
ACH-000243,-0.342059233464
ACH-000244,-0.10107393241800001
ACH-000246,-0.15109135728599998
ACH-000248,-0.025454615392299998
ACH-000250,-0.130489249366
ACH-000251,0.013200197893700001
ACH-000253,0.0134182184977
ACH-000255,0.0289986298287
ACH-000256,-0.07142356657769999
ACH-000257,-0.023227999835900005
ACH-000258,-0.139731607477
ACH-000259,-0.06840288624850001
ACH-000260,-0.07092692754160002
ACH-000261,-0.028747222902099998
ACH-000262,0.0496323405188
ACH-000263,0.0343966062396
ACH-000264,-0.010759084828
ACH-000265,-0.017224784312599998
ACH-000266,-0.10967846452400001
ACH-000272,-0.158159348506
ACH-000273,-0.00917112574536
ACH-000274,-0.0055395189588500005
ACH-000277,-0.00678134506361
ACH-000278,-0.0830112245973
ACH-000279,-0.0654872513251
ACH-000280,0.08967340805150001
ACH-000281,-0.11213800986
ACH-000288,-0.056107251742099996
ACH-000291,-0.126119454372
ACH-000293,-0.14539844971899998
ACH-000294,-0.09883485885669999
ACH-000295,0.0647873766183
ACH-000296,-0.25393489480500003
ACH-000302,0.08698349852219998
ACH-000304,-0.11632827774900001
ACH-000307,0.0876385134376
ACH-000308,-0.09034029851669999
ACH-000310,-0.19828658304000002
ACH-000311,-0.200396086567
ACH-000312,-0.0913590040526
ACH-000315,0.00399688786872
ACH-000316,-0.041261145171
ACH-000317,-0.181876430976
ACH-000318,-0.100593760381
ACH-000319,-0.0421257311923
ACH-000320,-0.08690407632300001
ACH-000322,-0.0100412959227
ACH-000323,-0.0434633781781
ACH-000324,-0.0971832435124
ACH-000329,0.067474195998
ACH-000330,0.00032248570127800004
ACH-000331,-0.0254868347012
ACH-000332,-0.09910485194910001
ACH-000334,-0.211796013591
ACH-000335,-0.048641125841
ACH-000336,0.082374066698
ACH-000337,-0.0843830498278
ACH-000339,-0.16823433959399997
ACH-000341,0.107645658066
ACH-000348,-0.08934164027370001
ACH-000350,-0.179887799836
ACH-000352,-0.10276415731699999
ACH-000356,-0.101572230161
ACH-000361,-0.174693007114
ACH-000362,-0.11102885636399999
ACH-000363,0.0354375684276
ACH-000364,-0.159762041466
ACH-000365,-0.20639935414299998
ACH-000366,-0.0751101024495
ACH-000368,-0.0014956502186700001
