,ASS1 (445)
ACH-000725,-0.253048144877
ACH-000732,-0.379238360379
ACH-000734,-0.36862682931
ACH-000735,-0.504239004197
ACH-000736,-0.08635212698789999
ACH-000738,-0.263290596128
ACH-000746,-0.296460496858
ACH-000747,-0.491757303973
ACH-000748,-0.431916170638
ACH-000753,-0.271494736785
ACH-000756,-0.428999290536
ACH-000757,-0.302645052217
ACH-000758,-0.180006793598
ACH-000760,-0.309273200665
ACH-000763,-0.179051705412
ACH-000764,-0.930438396784
ACH-000765,-0.190077212488
ACH-000766,-0.33369154309
ACH-000767,-0.293147823493
ACH-000768,-0.508384720527
ACH-000769,-0.4986089617
ACH-000770,-0.32366239278700004
ACH-000771,-0.5834702405659999
ACH-000773,-0.35966761746200004
ACH-000776,-0.453419431198
ACH-000777,-0.37139615298699996
ACH-000778,-0.116483514103
ACH-000781,-0.377635074306
ACH-000782,-0.384492122932
ACH-000783,-0.413336089792
ACH-000784,-0.466423080212
ACH-000785,-0.354359995106
ACH-000787,-0.34432070868500003
ACH-000788,-0.36676992540700004
ACH-000791,-0.415354611461
ACH-000792,-0.279094000623
ACH-000794,-0.33633753754
ACH-000796,-0.23115453596500002
ACH-000799,-0.358305009467
ACH-000800,-0.329424849102
ACH-000802,-0.387370857067
ACH-000804,-0.24200502791099998
ACH-000805,-0.536993944136
ACH-000809,-0.331599717453
ACH-000810,-0.254980271702
ACH-000811,-0.37193089105899996
ACH-000817,-0.569156218324
ACH-000819,-0.377971231256
ACH-000820,-0.9910320946789999
ACH-000821,-0.188378944745
ACH-000822,-0.245795165615
ACH-000823,-0.313430638541
ACH-000824,-0.393733920792
ACH-000827,-0.43910112110699995
ACH-000829,-0.388813889762
ACH-000831,-0.328336113256
ACH-000832,-0.378206987934
ACH-000833,-0.32314715448000003
ACH-000834,-0.23908940608000004
ACH-000835,-0.36888570943800003
ACH-000836,-0.358953215013
ACH-000837,-0.112576356072
ACH-000838,-0.323948538337
ACH-000839,-0.75511073472
ACH-000840,-0.37809224684
ACH-000841,-0.275430372572
ACH-000843,-0.344358566848
ACH-000846,-0.451366923592
ACH-000847,-0.37681148206799997
ACH-000848,-0.376472913239
ACH-000849,-0.432848553824
ACH-000851,-0.42660987219700003
ACH-000855,-0.671412174386
ACH-000856,-0.351181997707
ACH-000858,-0.559287690039
ACH-000859,-0.159606416382
ACH-000861,-0.310616054956
ACH-000862,-0.60769947804
ACH-000865,-0.433797750159
ACH-000866,-0.46172597919200004
ACH-000867,-0.227393253069
ACH-000869,-0.417679206872
ACH-000872,-0.38027843490900004
ACH-000873,-0.291781413407
ACH-000876,-0.17081609272
ACH-000878,-0.49588123886200003
ACH-000880,-0.406328690896
ACH-000881,-0.282659299405
ACH-000882,-0.6289263907880001
ACH-000884,-0.315585569061
ACH-000885,-0.46092151570900003
ACH-000887,-0.428229313531
ACH-000888,-0.44600470925499996
ACH-000889,-0.30283947506700004
ACH-000890,-0.277039531741
ACH-000896,-0.456626775132
ACH-000898,-0.286125335217
ACH-000900,-0.415058448778
ACH-000901,-0.34695525320200005
ACH-000905,-0.294858288902
ACH-000906,-0.35020287530599997
ACH-000907,-0.60751815004
ACH-000910,-0.255074417171
ACH-000911,-0.437604541711
ACH-000912,-0.497409228684
ACH-000913,-0.507288015009
ACH-000915,-0.421827620565
ACH-000916,0.128882960097
ACH-000917,-0.29719978879000003
ACH-000921,-0.547159768307
ACH-000924,-0.29714622607200003
ACH-000926,-0.24128989178500002
ACH-000928,-0.44464793655100004
ACH-000929,-0.285601042205
ACH-000932,-0.46066292482500004
ACH-000935,-0.286813511852
ACH-000936,-0.493784658782
ACH-000937,-0.636546716721
ACH-000938,-0.394540935348
ACH-000939,-0.186330706234
ACH-000941,-0.36125432204
ACH-000943,-0.380964009598
ACH-000946,-0.346752113596
ACH-000947,-0.348069772896
ACH-000948,-0.327117926024
ACH-000950,-0.442693603199
ACH-000953,-0.5962402589119999
ACH-000957,-0.39751989290899997
ACH-000958,-0.191195048948
ACH-000960,-0.421405935663
ACH-000963,-0.6306257967600001
ACH-000968,-0.507675450758
ACH-000969,-0.344956408416
ACH-000973,-0.366436529605
ACH-000974,-0.284036856393
ACH-000975,-0.363850812067
ACH-000976,-0.0782373060662
ACH-000978,-0.23645292079500002
ACH-000980,-0.482431427499
ACH-000984,-0.25849506526599997
ACH-000986,-0.504874242076
ACH-000988,-0.363479842902
ACH-000993,-0.39474262185900005
ACH-000994,-0.439316405691
ACH-000996,-0.521882803523
ACH-001001,-0.356317113824
ACH-001020,-0.35909303299
ACH-001028,-0.371246287933
ACH-001031,-0.560141971592
ACH-001038,-0.328361324712
ACH-001048,-0.272981819661
ACH-001050,-0.44652515252400005
ACH-001053,-0.622097060358
ACH-001054,-0.450930679695
ACH-001061,-0.273183993773
ACH-001067,-0.29058272176100003
ACH-001075,-0.353400394073
ACH-001096,-0.469240923654
ACH-001128,-0.570804684658
ACH-001134,-0.536468466024
ACH-001151,-0.300249579202
ACH-001163,-0.34054750861199995
ACH-001164,-0.47033893049900005
ACH-001173,-0.429642389124
ACH-001183,-0.136021683848
ACH-001184,-0.145936957975
ACH-001190,-0.546780530118
ACH-001192,-0.354766735428
ACH-001193,-0.505224462579
ACH-001196,-0.43878185172
ACH-001197,-0.186914042197
ACH-001205,-0.492608232628
ACH-001211,-0.295406473733
ACH-001212,-0.689762539735
ACH-001228,-0.48574001669600003
ACH-001232,-0.38849309694300005
ACH-001239,-0.5618431986779999
ACH-001274,-0.589505139705
ACH-001275,-0.42480171505099995
ACH-001277,-0.47065562428499996
ACH-001278,-0.5248971168609999
ACH-001280,-0.595366521691
ACH-001283,-0.36202201141
ACH-001289,-0.27925863773299997
ACH-001295,-0.401386494208
ACH-001300,-0.6969169467759999
ACH-001301,-0.220391257758
ACH-001302,-0.5500367554950001
ACH-001303,-0.522629844909
ACH-001306,-0.300287521527
ACH-001318,-0.499002025442
ACH-001322,-0.41814841745700004
ACH-001328,-0.21613069123000003
ACH-001332,-0.222177717903
ACH-001333,-0.322039229584
ACH-001336,-0.538238130804
ACH-001340,-0.558856390214
ACH-001346,-0.37417322541500003
ACH-001353,-0.397513544703
ACH-001354,0.12205122810999999
ACH-001367,-0.653174926333
ACH-001368,-0.45114730378
ACH-001374,-0.730758728955
ACH-001375,-0.653109400182
ACH-001377,-0.41155525406599996
ACH-001380,-0.42430445367200004
ACH-001391,-0.5856245577179999
ACH-001407,-0.306710206506
ACH-001408,-0.47712577718800003
ACH-001413,-0.34135364262699996
ACH-001430,-0.426159106032
ACH-001431,-0.367648906714
ACH-001450,-0.711416305762
ACH-001496,-0.312288589924
ACH-001500,-0.449146042463
ACH-001521,-0.319587784566
ACH-001523,-0.460205414146
ACH-001532,-0.442519230162
ACH-001536,-0.441453965552
ACH-001550,-0.32636381074799997
ACH-001552,-0.659754877684
ACH-001554,-0.279321240854
ACH-001645,-0.42616265473399995
ACH-001654,-0.561273121064
ACH-001715,-0.55170633038
ACH-001735,-0.330597185007
ACH-001736,-0.454197202918
ACH-001737,0.1293145221
ACH-001740,-0.7353595748880001
ACH-001745,-0.47146443953199996
ACH-001750,-0.434093117542
ACH-001765,-0.349997786966
ACH-001956,-0.276705283345
ACH-001957,-0.450241318443
