,HRK (8739)
ACH-000459,-0.324105315472
ACH-000460,-0.245205051344
ACH-000461,-0.193269511214
ACH-000463,-0.23994884875300002
ACH-000464,-0.626711250977
ACH-000466,-0.308127842156
ACH-000467,-0.35953188698700006
ACH-000468,-0.103894133347
ACH-000469,-0.236345102449
ACH-000470,-0.2584320754
ACH-000471,-0.220697789166
ACH-000472,-0.19608651486900003
ACH-000473,-0.34964318081699997
ACH-000475,-0.27129430077100003
ACH-000476,-0.224540328698
ACH-000477,-0.177495353057
ACH-000480,-0.199651179817
ACH-000481,-0.33634765368
ACH-000483,-0.387873745037
ACH-000484,-0.254105737875
ACH-000485,-0.571649333051
ACH-000486,-0.13787207300899998
ACH-000487,-0.206391476356
ACH-000488,-0.119775411959
ACH-000490,-0.264419848257
ACH-000491,-0.249513834684
ACH-000495,-0.1885135661
ACH-000496,-0.0809069903978
ACH-000499,-0.41937937543000003
ACH-000500,-0.701109859737
ACH-000502,-0.027452898259299998
ACH-000503,-0.5419124517539999
ACH-000505,-0.46221109127
ACH-000507,-0.299408808475
ACH-000510,-0.19089888649700001
ACH-000511,-0.338411752863
ACH-000512,-0.21101863219300002
ACH-000516,-0.333476203164
ACH-000517,-0.266974293973
ACH-000518,-0.411017317891
ACH-000520,-0.303934879606
ACH-000521,-0.0718922564635
ACH-000522,-0.198289265564
ACH-000524,-0.293031616822
ACH-000527,-0.157281647153
ACH-000528,-0.121724997313
ACH-000537,-0.153213596362
ACH-000541,-0.319215632006
ACH-000542,-0.215024839887
ACH-000544,-0.065712640988
ACH-000545,-0.19391474316399998
ACH-000547,0.0339802632788
ACH-000548,-0.235909431306
ACH-000549,-0.393105499383
ACH-000550,-0.19035622578800002
ACH-000552,-0.329883641389
ACH-000556,-0.39072961559299996
ACH-000557,-0.30233924194
ACH-000570,-0.304134719821
ACH-000571,-0.364618446077
ACH-000573,-0.385061950185
ACH-000576,-0.0178580809954
ACH-000580,-0.27604813694200003
ACH-000584,-0.138162291233
ACH-000585,-0.21869256199099998
ACH-000588,-0.205111937747
ACH-000589,-0.198332875469
ACH-000591,-0.502224579927
ACH-000593,-0.193807130627
ACH-000600,-0.387991268512
ACH-000601,-0.145561348493
ACH-000604,0.056679016350800006
ACH-000605,-0.273724342958
ACH-000606,-0.348376524727
ACH-000608,-0.30231306938499997
ACH-000614,-0.15448414419
ACH-000616,-0.308998688362
ACH-000618,-0.239141427613
ACH-000619,-0.266855604525
ACH-000620,-0.378108396452
ACH-000621,-0.300619071521
ACH-000622,-0.25949803130800003
ACH-000623,-0.14760974245
ACH-000624,-0.202355191614
ACH-000627,-0.179239392963
ACH-000630,-0.222198938871
ACH-000632,-0.267306528895
ACH-000633,-0.324707717761
ACH-000637,-0.123664789572
ACH-000638,0.00269430084621
ACH-000646,-0.42770408998099996
ACH-000647,-0.204045578199
ACH-000648,-0.309500678645
ACH-000649,-0.282082113837
ACH-000651,-0.269190218167
ACH-000652,-0.49595632840099996
ACH-000653,-0.119485218935
ACH-000657,-0.28718917780000003
ACH-000658,-0.349140840855
ACH-000661,-0.442990399204
ACH-000662,-0.339829731928
ACH-000663,-0.24677964981
ACH-000665,-0.28766855449
ACH-000671,-0.23186589033500002
ACH-000673,-0.212470712308
ACH-000676,-0.470833706113
ACH-000677,-0.145778829263
ACH-000681,-0.21319236536699998
ACH-000682,-0.21955291843000002
ACH-000683,-0.267370010483
ACH-000684,-0.337060299539
ACH-000688,-0.37823537169699994
ACH-000693,-0.24644397487599998
ACH-000694,-0.248497480098
ACH-000695,-0.130780981351
ACH-000696,-0.22322041302600001
ACH-000697,-0.342488077899
ACH-000699,-0.438168154011
ACH-000701,-0.0636808555262
ACH-000706,-0.113882612754
ACH-000711,-0.203685512723
ACH-000713,-0.16610733858500001
ACH-000714,-0.233030981333
ACH-000718,-0.208345914105
ACH-000720,-0.139508802945
ACH-000721,-0.281941062463
ACH-000724,-0.286888633858
ACH-000725,-0.04288224293330001
ACH-000732,-0.27680747692499996
ACH-000734,-0.261756466109
ACH-000735,-0.172206912869
ACH-000736,-0.423640767462
ACH-000738,-0.359053259761
ACH-000746,-0.135987990989
ACH-000747,-0.20041053990600002
ACH-000748,-0.16636875448
ACH-000753,-0.210986281826
ACH-000756,-0.27382556300099997
ACH-000757,0.08820256635479999
ACH-000758,-0.232456998496
ACH-000760,-0.319767313438
ACH-000763,-0.205489269912
ACH-000764,-0.145295291878
ACH-000765,-0.29993800630399997
ACH-000766,-0.13690624227499998
ACH-000767,-0.311790210629
ACH-000768,-0.42451963785999997
ACH-000769,-0.234336336789
ACH-000770,-0.289626917797
ACH-000771,-0.326860248363
ACH-000773,-0.234788177729
ACH-000776,-0.332590223769
ACH-000777,-0.0898780560001
ACH-000778,-0.23102194834000003
ACH-000781,-0.12723839053400002
ACH-000782,-0.540238975322
ACH-000783,-0.23228325363000002
ACH-000784,-0.19809364802499999
ACH-000785,-0.285509888045
ACH-000787,-0.290077003081
ACH-000788,-0.267926818115
ACH-000791,-0.06299706436340001
ACH-000792,-0.205927458808
ACH-000794,-0.314385933219
ACH-000796,-0.26796264235399997
ACH-000799,-0.0863087676566
ACH-000800,-0.30034669581900003
ACH-000802,-0.380252069113
ACH-000804,-0.470006155943
ACH-000805,-0.34361837231799996
ACH-000809,-0.32758312184300004
ACH-000810,-0.415273254858
ACH-000811,-0.211918355983
ACH-000817,-0.357135729445
ACH-000819,-0.277055478178
ACH-000820,-0.57039709487
ACH-000821,-0.495266048294
ACH-000822,-0.280602384662
ACH-000823,-0.29340529821899997
ACH-000824,-0.158283549008
ACH-000827,-0.286802224542
ACH-000829,-0.0517372983407
ACH-000831,-0.157924060302
ACH-000832,-0.23760392693799998
ACH-000833,0.033752665485299996
ACH-000834,-0.182183433076
ACH-000835,-0.23207108656300002
ACH-000836,-0.330027022371
ACH-000837,0.0270452880604
ACH-000838,-0.16949512060400002
ACH-000839,-0.41240309277099996
ACH-000840,-0.427497843822
ACH-000841,-0.06268721734299999
ACH-000843,-0.109626170712
ACH-000846,-0.32334816903999997
ACH-000847,-0.20261306422400002
ACH-000848,-0.19599779352699997
ACH-000849,-0.219963610327
ACH-000851,-0.334604116523
ACH-000855,-0.36220113146300004
ACH-000856,-0.0894000760787
ACH-000858,-0.290649585191
ACH-000859,-0.253758101104
ACH-000861,-0.390154901017
ACH-000862,-0.417327996725
ACH-000865,-0.28448635464
ACH-000866,-0.206151379258
ACH-000867,-0.23456150269900003
ACH-000869,6.44083867683e-05
ACH-000872,-0.16175339379599998
ACH-000873,-0.012395001298499998
ACH-000876,-0.11483689684000001
ACH-000878,-0.44141663162100003
ACH-000880,-0.564831507186
ACH-000881,-0.22603008874400002
ACH-000882,-0.199836857068
ACH-000884,-0.353577041196
ACH-000885,-0.35079292263800005
ACH-000887,-0.288794043984
ACH-000888,-0.43663964441799996
ACH-000889,-0.20520810408
ACH-000890,-0.11906483941099999
ACH-000896,-0.31184016440400003
ACH-000898,-0.126423829392
ACH-000900,-0.236633020508
ACH-000901,-0.25221308670000003
ACH-000905,-0.16818280251899997
ACH-000906,-0.292946598457
ACH-000907,-0.27773438354400004
ACH-000910,-0.346289155124
ACH-000911,-0.2019197412
ACH-000912,-0.32379519574099996
ACH-000913,-0.185018810669
ACH-000915,-0.261031251842
ACH-000916,-0.35456651384000004
ACH-000917,-0.180740104698
ACH-000921,-0.515006836121
ACH-000924,-0.206618357634
ACH-000926,-0.474646521597
ACH-000928,-0.409369330532
ACH-000929,-0.41132146696500005
ACH-000932,-0.240790560269
ACH-000935,-0.154965891199
ACH-000936,-0.283866546993
ACH-000937,-0.31837203093000005
ACH-000938,-0.379383930589
ACH-000939,-0.273258062038
ACH-000941,-0.15611673464
ACH-000943,-0.117697496984
ACH-000946,-0.21104832579500002
ACH-000947,-0.221252020493
ACH-000948,-0.192729920672
ACH-000950,-0.188996749127
ACH-000953,-0.483234366792
ACH-000957,-0.242375286873
ACH-000958,-0.402838563429
ACH-000960,-0.463659201349
ACH-000963,0.07525585881249999
ACH-000968,-0.10465743302899999
ACH-000969,-0.227734257763
ACH-000973,-0.217976858694
ACH-000974,-0.22763933532800001
ACH-000975,-0.34479042528399995
ACH-000976,-0.12229618605
ACH-000978,-0.20516001099
ACH-000980,-0.262999618455
ACH-000984,-0.129554611721
ACH-000986,-0.250631851512
ACH-000988,-0.293208938224
ACH-000993,-0.304292903762
ACH-000994,-0.19719892412700002
ACH-000996,-0.25634394199099997
ACH-001001,-0.35712111439499994
ACH-001020,-0.0319973071788
ACH-001028,-0.32444841320900003
ACH-001031,-0.315832122135
ACH-001038,-0.17363143828699998
ACH-001048,-0.309696109444
ACH-001050,-0.32457246940699996
ACH-001053,-0.364833102463
ACH-001054,-0.466841598213
ACH-001061,-0.255546580556
ACH-001067,-0.287702163979
ACH-001075,-0.465236663095
ACH-001096,-0.19664574248
ACH-001128,-0.612482388711
ACH-001134,-0.175973308583
ACH-001151,-0.210375871693
ACH-001163,-0.310538657764
ACH-001164,-0.108806651029
ACH-001173,-0.281065752094
ACH-001183,-0.287124246135
ACH-001184,-0.201554161809
ACH-001190,-0.113730071083
ACH-001192,-0.138903190988
ACH-001193,0.240775403559
ACH-001196,-0.133554871983
ACH-001197,-0.297278474985
ACH-001205,-0.221187095676
ACH-001211,-0.246826747183
ACH-001212,-0.19557427139000003
ACH-001228,-0.208598131881
ACH-001232,-0.225030094179
ACH-001239,-0.38105580036
ACH-001274,-0.22583257419599997
ACH-001275,-0.046791626415599995
ACH-001277,-0.0377282542507
ACH-001278,-0.36501481708000005
ACH-001280,-0.209562139918
ACH-001283,-0.100156217923
ACH-001289,-0.170086716626
ACH-001295,-0.34637107100000003
ACH-001300,-0.159630049265
ACH-001301,-0.0861941119399
ACH-001302,-0.401212445194
ACH-001303,-0.166912685956
ACH-001306,-0.13524211133300001
ACH-001318,-0.20960827514000002
ACH-001322,-0.10613189824699999
ACH-001328,-0.376653896161
ACH-001332,-0.529316798391
ACH-001333,-0.160381971738
ACH-001336,-0.17737115252900001
ACH-001340,-0.287856302472
ACH-001346,-0.33449912383
ACH-001353,-0.108419461686
ACH-001354,-0.5684498323780001
ACH-001367,-0.569257866172
ACH-001368,-0.272059636211
ACH-001374,-0.08324905611010001
ACH-001375,-0.25545150026700003
ACH-001377,-0.31343562952599996
ACH-001380,-0.286620861638
ACH-001391,-0.202863720795
ACH-001407,-0.249489218849
ACH-001408,-0.246202967971
ACH-001413,-0.0621667563467
ACH-001430,-0.474868833223
ACH-001431,-0.47305698451800005
ACH-001450,-0.178426583857
ACH-001496,-0.3724870897
ACH-001500,-0.0967667222996
ACH-001521,-0.35514210002999996
ACH-001523,-0.24411793080400002
ACH-001532,-0.202991328072
ACH-001536,-0.23182440774000002
ACH-001550,-0.25956553723299997
ACH-001552,-0.246088893699
ACH-001554,-0.221318207824
ACH-001645,-0.106060641738
ACH-001654,-0.215995097739
ACH-001715,-0.566579110021
ACH-001735,-0.29784606923900003
ACH-001736,-0.282566605143
ACH-001737,-0.07275746387160001
ACH-001740,-0.42620122051200005
ACH-001745,-0.352334200951
ACH-001750,-0.524846251244
ACH-001765,-0.238545205452
ACH-001956,-0.16659387644200002
ACH-001957,-0.30428643979200004
