,RPL7 (6129)
ACH-000004,-1.00167419939
ACH-000007,-1.09843287926
ACH-000009,-1.53169276674
ACH-000011,-1.4493443488
ACH-000012,-1.1769221437100001
ACH-000013,-1.3288517680299998
ACH-000014,-1.6068559653
ACH-000015,-1.37550417065
ACH-000017,-0.8178668816329999
ACH-000018,-1.12299901277
ACH-000019,-1.64303581379
ACH-000021,-1.2628022754200001
ACH-000022,-1.51219524668
ACH-000025,-1.15467970515
ACH-000028,-1.2009311466099999
ACH-000030,-1.53993476903
ACH-000035,-1.14485368509
ACH-000036,-1.3592379460799997
ACH-000037,-1.0954432437000001
ACH-000039,-1.23344765201
ACH-000040,-1.47133652944
ACH-000041,-1.45665032724
ACH-000042,-1.36002894958
ACH-000045,-1.3014464235299998
ACH-000047,-1.25896341546
ACH-000052,-1.2778241641299999
ACH-000053,-1.43303363365
ACH-000054,-1.53939779158
ACH-000055,-1.18914625436
ACH-000060,-1.06425669515
ACH-000067,-1.3211488611700002
ACH-000070,-1.15771026213
ACH-000075,-1.17309854001
ACH-000078,-1.08831025396
ACH-000082,-1.4957646956
ACH-000085,-1.12258718214
ACH-000086,-1.55716717352
ACH-000087,-0.9980445651540001
ACH-000092,-1.33774122989
ACH-000095,-1.46807533966
ACH-000097,-1.60028825806
ACH-000098,-1.33694073497
ACH-000099,-1.4955833171500001
ACH-000108,-1.2423646240100001
ACH-000113,-1.40228714929
ACH-000115,-1.3169533932
ACH-000116,-1.30693325682
ACH-000118,-1.26104128074
ACH-000120,-1.17852699829
ACH-000123,-1.38475099409
ACH-000127,-1.60322717369
ACH-000128,-1.51682018858
ACH-000132,-1.5040014363799998
ACH-000133,-1.4146685688
ACH-000137,-0.968956182185
ACH-000138,-1.44667407133
ACH-000142,-1.43103471764
ACH-000143,-1.22695853515
ACH-000146,-1.28877452326
ACH-000148,-1.18066560213
ACH-000150,-1.7375337458099998
ACH-000152,-1.54272580382
ACH-000153,-1.3799546550400001
ACH-000159,-1.7641898559400002
ACH-000160,-1.2722654725799998
ACH-000163,-1.3773698413
ACH-000167,-0.620088227977
ACH-000168,-1.13975333801
ACH-000169,-1.30862483893
ACH-000178,-1.5390678885100002
ACH-000182,-1.45675548861
ACH-000183,-1.0713181994399998
ACH-000188,-1.15977229547
ACH-000189,-1.2764468973999998
ACH-000190,-1.38649529951
ACH-000198,-1.50233701551
ACH-000204,-1.33771380204
ACH-000206,-1.9290292706999999
ACH-000207,-1.0425114766399999
ACH-000211,-1.50611892123
ACH-000215,-1.59032491001
ACH-000221,-1.2303707132600001
ACH-000222,-1.1742724488
ACH-000223,-1.07207616324
ACH-000226,-1.4679596201499998
ACH-000227,-1.3632837441799999
ACH-000228,-1.32792980591
ACH-000231,-1.31054909114
ACH-000232,-1.3484440325100002
ACH-000233,-1.15100379973
ACH-000234,-1.71023723107
ACH-000235,-1.5430564684299999
ACH-000237,-1.2963967289
ACH-000238,-1.19643150595
ACH-000243,-1.10294494694
ACH-000244,-1.33302416354
ACH-000246,-1.6028141947
ACH-000248,-1.04640570248
ACH-000250,-1.4666241394
ACH-000251,-1.3773700199
ACH-000253,-1.48763330357
ACH-000255,-1.22539597492
ACH-000256,-1.54196744821
ACH-000257,-1.3203967979
ACH-000258,-1.8691782499
ACH-000259,-1.1402300407700001
ACH-000260,-1.23086480404
ACH-000261,-1.46136825789
ACH-000262,-1.64532008654
ACH-000263,-1.3546989379299998
ACH-000264,-1.2618056470399999
ACH-000265,-1.239585138
ACH-000266,-1.36112638861
ACH-000272,-1.54808839585
ACH-000273,-1.4261189591699999
ACH-000274,-1.68971787637
ACH-000277,-1.30134338029
ACH-000278,-1.32450741442
ACH-000279,-1.33076125422
ACH-000280,-1.1470923724200002
ACH-000281,-1.45750120167
ACH-000288,-1.17252963679
ACH-000291,-1.4590419658899998
ACH-000293,-1.462353086
ACH-000294,-1.39256180758
ACH-000295,-1.0735212677500001
ACH-000296,-1.31246237611
ACH-000302,-1.38418346491
ACH-000304,-1.73531293123
ACH-000307,-1.23633978352
ACH-000308,-1.50590753
ACH-000310,-1.53802896491
ACH-000311,-1.30729454922
ACH-000312,-1.26485841738
ACH-000315,-0.985349753434
ACH-000316,-1.24619681744
ACH-000317,-1.0812102076299999
ACH-000318,-1.24816488721
ACH-000319,-1.28272520669
ACH-000320,-1.3687472754299999
ACH-000322,-1.4020886093
ACH-000323,-1.2247767381999999
ACH-000324,-1.21485031765
ACH-000329,-1.5262458721
ACH-000330,-1.07169378698
ACH-000331,-1.3835166638799998
ACH-000332,-1.25686554783
ACH-000334,-1.00404200173
ACH-000335,-1.32591103121
ACH-000336,-1.62671679891
ACH-000337,-1.4724135032799999
ACH-000339,-1.5061334794499999
ACH-000341,-1.7611857236900001
ACH-000348,-1.30875652251
ACH-000350,-1.52313729866
ACH-000352,-0.963169133956
ACH-000356,-1.24332734943
ACH-000361,-1.30906383765
ACH-000362,-1.4513889107799998
ACH-000363,-0.9519593333030001
ACH-000364,-1.2054340639
ACH-000365,-1.31694504067
ACH-000366,-1.41257773019
ACH-000368,-1.30366199137
ACH-000374,-1.27618231943
ACH-000375,-1.440760755
