,ZMYND15 (84225)
ACH-000004,-0.143286081707
ACH-000007,-0.215131290606
ACH-000009,-0.29181660876800003
ACH-000011,-0.0907585384484
ACH-000012,-0.0738480873112
ACH-000013,-0.135023824724
ACH-000014,0.0603425982477
ACH-000015,-0.215274152962
ACH-000017,-0.0324408950709
ACH-000018,-0.226776867534
ACH-000019,-0.0541571667031
ACH-000021,-0.22297244884
ACH-000022,-0.128830480862
ACH-000025,-0.126407476071
ACH-000028,-0.24118333639000003
ACH-000030,-0.151860069651
ACH-000035,-0.0152795903953
ACH-000036,-0.163524806559
ACH-000037,-0.34001607273100004
ACH-000039,-0.252861325322
ACH-000040,-0.19601130361900002
ACH-000041,-0.23398748694200003
ACH-000042,-0.496291526685
ACH-000045,-0.142061052597
ACH-000047,-0.116147448296
ACH-000052,0.14157220495
ACH-000053,-0.20454235392099998
ACH-000054,-0.08404504289680001
ACH-000055,-0.287353984545
ACH-000060,-0.338686671647
ACH-000067,-0.272827036919
ACH-000070,0.0105057674183
ACH-000075,-0.279561199652
ACH-000078,-0.328164799671
ACH-000082,-0.33277546675299996
ACH-000085,-0.16867516906899999
ACH-000086,-0.0924118434932
ACH-000087,-0.013034940560399999
ACH-000092,-0.11593914018200001
ACH-000095,-0.34438340278499996
ACH-000097,-0.227519077091
ACH-000098,-0.261911288696
ACH-000099,-0.350114304648
ACH-000108,-0.139286275231
ACH-000113,-0.0840447548443
ACH-000115,-0.127427522938
ACH-000116,0.0357245274624
ACH-000118,-0.14060516997199998
ACH-000120,-0.288871384741
ACH-000123,-0.30960402340300003
ACH-000127,-0.124349556835
ACH-000128,0.0695309235222
ACH-000132,-0.313341020973
ACH-000133,-0.35019226061399994
ACH-000137,-0.08193147338560001
ACH-000138,-0.0763314412253
ACH-000142,-0.246840980432
ACH-000143,-0.16904268441300002
ACH-000146,-0.245463918587
ACH-000148,-0.210601234474
ACH-000150,-0.365345791415
ACH-000152,-0.309543511685
ACH-000153,-0.109058974354
ACH-000159,-0.131615247337
ACH-000160,0.08064673419910001
ACH-000163,0.0056349974563999995
ACH-000167,0.113831835248
ACH-000168,-0.163485568034
ACH-000169,-0.144243006934
ACH-000178,-0.176391825115
ACH-000182,-0.0553928721167
ACH-000183,-0.266709938102
ACH-000188,-0.166210510469
ACH-000189,-0.4606699598100001
ACH-000190,-0.139685060408
ACH-000198,-0.359230721248
ACH-000204,-0.749226515774
ACH-000206,-0.287628181315
ACH-000207,-0.361374624486
ACH-000211,-0.132699358972
ACH-000215,-0.08623145966460001
ACH-000221,-0.0765872658935
ACH-000222,-0.252251238875
ACH-000223,-0.13422187093000001
ACH-000226,-0.33061826923
ACH-000227,-0.223433499644
ACH-000228,-0.0935969436512
ACH-000231,-0.303120129765
ACH-000232,-0.195863434766
ACH-000233,-0.17625037912
ACH-000234,-0.0387237687889
ACH-000235,-0.288306330351
ACH-000237,-0.174370493617
ACH-000238,-0.19629475243099997
ACH-000243,-0.228562714743
ACH-000244,-0.00459698684792
ACH-000246,-0.0257054716579
ACH-000248,0.10678948624199999
ACH-000250,-0.188296111562
ACH-000251,-0.359387796605
ACH-000253,-0.06434581217180001
ACH-000255,-0.14648816206700002
ACH-000256,-0.280321900244
ACH-000257,-0.41030186500200005
ACH-000258,-0.150941699546
ACH-000259,-0.24210439505800002
ACH-000260,-0.13363669612
ACH-000261,-0.24263030947900002
ACH-000262,-0.193593962744
ACH-000263,0.044895604090099996
ACH-000264,-0.19204051675099998
ACH-000265,-0.17766392324000002
ACH-000266,-0.273901046256
ACH-000272,-0.276479228578
ACH-000273,-0.162086625868
ACH-000274,-0.23052166370299998
ACH-000277,-0.17945045862300002
ACH-000278,0.0416344006807
ACH-000279,-0.216479627841
ACH-000280,-0.11841531267100001
ACH-000281,-0.231793254831
ACH-000288,-0.18791587192499998
ACH-000291,-0.252853589131
ACH-000293,-0.113981490953
ACH-000294,-0.21594057906599998
ACH-000295,-0.027256017028900004
