,RAD23A (5886)
ACH-000244,-0.252921115247
ACH-000246,0.034450681453
ACH-000248,0.12045428844100001
ACH-000250,-0.104213415579
ACH-000251,-0.211402372456
ACH-000253,-0.21450137976599998
ACH-000255,-0.168401236343
ACH-000256,-0.12000265498299999
ACH-000257,-0.00501791381996
ACH-000258,0.10898153016699999
ACH-000259,-0.0714450395068
ACH-000260,-0.20241387932
ACH-000261,-0.05086961971480001
ACH-000262,-0.00941030074181
ACH-000263,0.265070199476
ACH-000264,0.0439353129751
ACH-000265,-0.05065307923830001
ACH-000266,-0.0567811292892
ACH-000272,-0.00635140121207
ACH-000273,0.0118685618734
ACH-000274,-0.159001044039
ACH-000277,0.0161657077217
ACH-000278,-0.286213526467
ACH-000279,0.127226089919
ACH-000280,-0.139353946221
ACH-000281,-0.06600043744260001
ACH-000288,0.07486192012889999
ACH-000291,-0.184068077544
ACH-000293,-0.08738652224400001
ACH-000294,-0.181942910572
ACH-000295,-0.131641323309
ACH-000296,-0.280307049077
ACH-000302,-0.32935843986200003
ACH-000304,-0.13140745113299998
ACH-000307,-0.0900753370611
ACH-000308,-0.0110997315234
ACH-000310,0.0253799130193
ACH-000311,-0.07049395831119999
ACH-000312,-0.159892491985
ACH-000315,-0.248671980861
ACH-000316,0.160141583417
ACH-000317,0.05097420507619999
ACH-000318,-0.41229675981200004
ACH-000319,-0.28145288074700003
ACH-000320,-0.24543436004
ACH-000322,0.137996191102
ACH-000323,-0.11795149560399999
ACH-000324,-0.06970106090219999
ACH-000329,-0.0793814969463
ACH-000330,-0.131284568145
ACH-000331,-0.136461167339
ACH-000332,-0.08747435912070001
ACH-000334,-0.20127137438099998
ACH-000335,-0.13440376531099998
ACH-000336,-0.446728430146
ACH-000337,0.19844977300099997
ACH-000339,-0.0914749349226
ACH-000341,-0.360610706238
ACH-000348,-0.177952481229
ACH-000350,0.005659482434130001
ACH-000352,-0.0549964789711
ACH-000356,-0.216106998061
ACH-000361,-0.247141519547
ACH-000362,0.0640580809112
ACH-000363,-0.102102317112
ACH-000364,-0.0061205579144099995
ACH-000365,-0.00178995556741
ACH-000366,-0.130815505671
ACH-000368,-0.093982645601
ACH-000374,-0.203276923515
ACH-000375,-0.053273416503800006
ACH-000376,0.00961645258079
ACH-000381,0.189948969316
ACH-000383,-0.06911216409660001
ACH-000387,-0.055898062562800006
ACH-000389,-0.0504619638074
ACH-000390,-0.21138090471700002
ACH-000393,-0.13207690183700002
ACH-000395,-0.297126443203
ACH-000397,-0.021570658823
ACH-000401,-0.129182589275
ACH-000402,-0.12379713720300001
ACH-000403,-0.22666192503000002
ACH-000404,-0.21925736359200002
ACH-000406,0.0347743062783
ACH-000407,-0.22403614415800002
ACH-000408,-0.47115767298199995
ACH-000410,-0.20059776327999998
ACH-000411,-0.011003772863
ACH-000414,-0.130550116563
ACH-000415,-0.30533523484700004
ACH-000416,-0.32005401623
ACH-000420,0.052442381157800005
ACH-000421,-0.193614296765
ACH-000424,-0.14867267752399999
ACH-000425,-0.0114896199402
ACH-000426,0.331647037548
ACH-000427,-0.41810996050099997
ACH-000433,-0.615845913992
ACH-000436,-0.00818430428059
ACH-000444,-0.102879372007
ACH-000445,-0.196015055938
ACH-000448,0.00123099743267
ACH-000450,-0.0403044569804
ACH-000452,-0.21364460250300002
ACH-000454,-0.169162320348
ACH-000458,-0.0872212086072
ACH-000459,0.229963390153
ACH-000460,-0.09960707023870001
ACH-000461,-0.0359609508445
ACH-000463,0.12623360721899998
ACH-000464,0.057866080052300005
ACH-000466,-0.163549774344
ACH-000467,-0.18010032910300003
ACH-000468,-0.13984201253200002
ACH-000469,-0.0253554833912
ACH-000470,0.0027267358055999996
ACH-000471,-0.143057366824
ACH-000472,-0.105295784654
ACH-000473,0.09479460944610002
ACH-000475,-0.018729181109900003
ACH-000476,-0.0437219540362
ACH-000477,-0.0622677554743
ACH-000480,-0.024201309457299997
ACH-000481,0.047205048879000004
ACH-000483,-0.115574698915
ACH-000484,0.0372647820373
ACH-000485,-0.148984781344
ACH-000486,-0.0977192364674
ACH-000487,-0.11665641242000001
ACH-000488,-0.117547600931
ACH-000490,-0.024363801297
ACH-000491,-0.010278605843799998
ACH-000495,-0.00756361032341
ACH-000496,-0.0735922298645
ACH-000499,-0.105596120983
ACH-000500,0.243238241328
ACH-000502,-0.231455111168
ACH-000503,-0.046569807941699994
ACH-000505,-0.258067902979
ACH-000507,-0.20508338923500002
ACH-000510,-0.117970179202
ACH-000511,-0.0661842582363
ACH-000512,-0.38460733092200006
ACH-000516,-0.137920481048
ACH-000517,0.00819044247333
ACH-000518,-0.251961251238
ACH-000520,-0.133283895269
ACH-000521,-0.130869643609
ACH-000522,-0.09721378410319999
ACH-000524,-0.0233488825698
ACH-000527,-0.251962338408
ACH-000528,-0.110162023619
ACH-000537,-0.213323903773
ACH-000541,-0.0756049368178
ACH-000542,-0.0337174528643
ACH-000544,-0.00770722232543
ACH-000545,-0.403099830995
ACH-000547,0.110262017849
ACH-000548,-0.194216859414
ACH-000549,-0.24005328268599999
ACH-000550,0.0449894002265
ACH-000552,-0.238383056945
ACH-000556,-0.386039059308
ACH-000557,-0.038805630753199996
ACH-000570,0.125568831722
ACH-000571,0.01056467703
ACH-000573,0.0117664472354
ACH-000576,-0.08601416018650002
ACH-000580,0.0073034773528300005
ACH-000584,-0.0278475624364
ACH-000585,-0.291115160867
ACH-000588,0.0548512711196
ACH-000589,-0.105743386524
ACH-000591,-0.22596804917
ACH-000593,-0.0875918220544
ACH-000600,-0.132760321153
ACH-000601,-0.13543340393300002
ACH-000604,-0.414507925802
ACH-000605,0.09165362748500001
ACH-000606,-0.16872675774999998
ACH-000608,-0.226916383664
ACH-000614,-0.00605322700696
ACH-000616,0.0813062218013
ACH-000618,-0.26492811898400004
ACH-000619,-0.150335049881
ACH-000620,-0.10268379260800001
ACH-000621,-0.292269354476
ACH-000622,-0.113086023875
ACH-000623,-0.156107572234
ACH-000624,-0.0883829660496
ACH-000627,-0.23978458265
ACH-000630,-0.157235683924
ACH-000632,-0.0985897431642
ACH-000633,-0.08512412083999998
ACH-000637,-0.153847548071
ACH-000638,-0.287026781373
ACH-000646,-0.0012435216903499999
ACH-000647,-0.0540666507979
ACH-000648,-0.0372649073826
ACH-000649,-0.07099760265810001
ACH-000651,-0.0390906247998
ACH-000652,-0.227085866344
ACH-000653,-0.024422582524099998
ACH-000657,-0.127064142496
ACH-000658,0.04228139247690001
ACH-000661,-0.2372181362
ACH-000662,-0.20447857967900002
ACH-000663,-0.102389802136
ACH-000665,-0.250832526962
ACH-000671,0.0080487451738
ACH-000673,-0.165455988966
ACH-000676,-0.109214723345
ACH-000677,-0.110316305004
ACH-000681,-0.05637854086519999
ACH-000682,-0.321296693904
ACH-000683,-0.201772807076
ACH-000684,-0.0800671332464
ACH-000688,-0.07925408901219999
ACH-000693,-0.271826868794
ACH-000694,-0.0174423347224
ACH-000695,-0.0424918544551
ACH-000696,-0.215817943657
ACH-000697,-0.191960924643
ACH-000699,-0.195791478407
ACH-000701,-0.31588442497499997
ACH-000706,0.0215713011068
ACH-000711,-0.07766240687869999
ACH-000713,-0.20031425333099998
ACH-000714,-0.180717076755
ACH-000718,0.051589052444400006
ACH-000720,-0.159131894595
ACH-000721,-0.202698096634
ACH-000724,0.10460256191600001
ACH-000725,-0.164032314018
ACH-000732,-0.26298545829
ACH-000734,-0.30141217787700003
ACH-000735,0.0128487336148
ACH-000736,-0.0403561994722
ACH-000738,-0.07306300942810001
ACH-000746,0.122483737347
ACH-000747,-0.279495696677
ACH-000748,-0.173236436237
ACH-000753,0.0796098947773
ACH-000756,-0.25718142803399996
ACH-000757,-0.26431703423
ACH-000758,-0.203966058561
ACH-000760,0.0339605736132
ACH-000763,0.277975086036
ACH-000764,-0.459050919533
ACH-000765,-0.164073026792
ACH-000766,-0.153441156769
ACH-000767,-0.07759634077119999
ACH-000768,-0.17706262479499998
ACH-000769,-0.09883946070589998
ACH-000770,0.0162725801399
ACH-000771,-0.0769020907202
ACH-000773,-0.0729254898
ACH-000776,0.09560872181199999
ACH-000777,-0.18252483979000003
ACH-000778,-0.18489907503400002
ACH-000781,-0.161723289389
ACH-000782,-0.266212987546
ACH-000783,-0.0482803004315
ACH-000784,-0.07440376306480001
ACH-000785,-0.0367153412077
ACH-000787,-0.0640120222567
ACH-000788,-0.103347277953
ACH-000791,-0.173614369689
ACH-000792,-0.322949300866
ACH-000794,-0.215010745037
ACH-000796,-0.012082185258500001
ACH-000799,-0.37064392844000005
ACH-000800,-0.183656726589
ACH-000802,-0.18629678377300002
ACH-000804,-0.149883115327
ACH-000805,-0.0320120998483
ACH-000809,0.0545291946132
ACH-000810,-0.17686081343600002
ACH-000811,-0.115858262101
ACH-000817,-0.0523301806403
ACH-000819,-0.239009770887
ACH-000820,0.0243490123441
ACH-000821,-0.010674874421399999
ACH-000822,-0.0861779125646
ACH-000823,-0.327832010025
ACH-000824,-0.007433854871180001
ACH-000827,0.0395024851626
ACH-000829,0.10015690071200001
ACH-000831,-0.13469730743
ACH-000832,-0.124810533789
ACH-000833,0.00937993980902
ACH-000834,0.0498133505293
ACH-000835,0.0164285068718
ACH-000836,-0.368923987627
ACH-000837,-0.20910026566300002
ACH-000838,-0.0972112946727
ACH-000839,-0.28785191051
ACH-000840,-0.04287172703480001
ACH-000841,-0.311685413838
ACH-000843,-0.22464570849800003
ACH-000846,-0.177738783467
ACH-000847,-0.0193415627518
ACH-000848,0.0251590161658
ACH-000849,-0.043990380606
ACH-000851,-0.18184011538800002
ACH-000855,-0.11294515288899999
ACH-000856,-0.09568424548450001
ACH-000858,-0.0729696134055
ACH-000859,-0.160769198296
ACH-000861,-0.120675051041
ACH-000862,-0.0338415610435
ACH-000865,-0.056613466792599994
ACH-000866,-0.025028421576900002
ACH-000867,-0.09404273308039998
ACH-000869,-0.144000604757
ACH-000872,-0.161656393445
ACH-000873,-0.253469155038
ACH-000876,0.144781437224
ACH-000878,-0.221045744656
ACH-000880,0.045710705126400006
ACH-000881,-0.121695945032
ACH-000882,-0.064399602013
ACH-000884,-0.010118220742999999
ACH-000885,0.0789999719351
ACH-000887,-0.20507773612100003
ACH-000888,-0.0705999269404
ACH-000889,-0.0333900288291
ACH-000890,0.013200385538899998
ACH-000896,-0.128985362231
ACH-000898,-0.15211327639799999
ACH-000900,-0.314108602761
ACH-000901,-0.13397377929999998
ACH-000905,-0.063668233024
ACH-000906,-0.00427141056907
ACH-000907,0.06915828550919999
ACH-000910,-0.08291730307850001
ACH-000911,-0.107895763762
ACH-000912,-0.16622517334
ACH-000913,-0.29725122049
ACH-000915,-0.0979759340357
ACH-000916,-0.12684427471100002
ACH-000917,-0.10845018847200001
ACH-000921,-0.12251997250800001
ACH-000924,-0.0973315078541
ACH-000926,0.0011478990818800001
ACH-000928,-0.169239230741
ACH-000929,-0.215062480556
ACH-000932,-0.254721080557
ACH-000935,0.0817664077877
ACH-000936,-0.0800408412012
ACH-000937,0.0852472434962
ACH-000938,-0.027472659256500002
ACH-000939,-0.30745247873799997
ACH-000941,-0.266341691937
ACH-000943,-0.191694152941
ACH-000946,-0.18034133661600002
ACH-000947,-0.0340677165075
ACH-000948,-0.33114942998
ACH-000950,-0.158091218465
ACH-000953,0.0166127396284
ACH-000957,0.046934307325499997
ACH-000958,-0.056209899202699996
ACH-000960,-0.0374087974454
ACH-000963,-0.167763575553
ACH-000968,0.0854959689824
ACH-000969,-0.257021764518
ACH-000973,0.0314051943919
ACH-000974,-0.20844516576699998
ACH-000975,-0.152165149439
ACH-000976,0.0719151311414
ACH-000978,0.34779043349600003
ACH-000980,-0.145424007784
ACH-000984,-0.22015038073600002
ACH-000986,-0.159052919091
ACH-000988,-0.026921977421
ACH-000993,-0.22356156917599998
ACH-000994,0.0028826859606100002
ACH-000996,-0.0696491117236
ACH-001001,-0.0687001781424
ACH-001020,-0.466956237846
ACH-001028,-0.164890897685
ACH-001031,-0.19461663356400002
ACH-001038,0.014564906154
ACH-001048,-0.12445626564000001
ACH-001050,-0.151019155978
ACH-001053,0.0624540802104
ACH-001054,0.156002632733
ACH-001061,-0.157625117756
ACH-001067,-0.0882505165569
ACH-001075,0.149091337877
ACH-001096,-0.191638356322
ACH-001128,-0.253937654891
ACH-001134,-0.223972931159
ACH-001151,-0.0213804279018
ACH-001163,0.153692448199
ACH-001164,-0.284921348183
ACH-001173,-0.0610184499296
ACH-001183,-0.14661184334000002
ACH-001184,-0.0419186999215
ACH-001190,-0.257869824298
ACH-001192,0.051308111681500006
ACH-001193,0.00795554411167
ACH-001196,-0.266843393296
ACH-001197,0.0711323320654
ACH-001205,-0.0494632560336
ACH-001211,-0.20745301750300002
ACH-001212,-0.129714670603
ACH-001228,-0.128093792405
ACH-001232,-0.08582709966739999
ACH-001239,-0.0145717194779
ACH-001274,-0.129958023449
ACH-001275,-0.145371385407
ACH-001277,0.12891682358200002
ACH-001278,-0.15854834007500002
ACH-001280,0.0574902135779
ACH-001283,-0.0574050699336
ACH-001289,-0.38556240819399995
ACH-001295,-0.0662612180903
ACH-001300,0.0667705469868
ACH-001301,-0.13886463210799999
ACH-001302,0.24060475622299998
ACH-001303,0.13051070497300002
ACH-001306,-0.330232444936
ACH-001318,-0.18000531625
ACH-001322,-0.0619628939442
ACH-001328,-0.147480889041
ACH-001332,-0.144696239333
ACH-001333,-0.22322270209399997
ACH-001336,0.031402947562599995
ACH-001340,0.0152148122043
ACH-001346,-0.187697899498
ACH-001353,-0.18990091661
ACH-001354,0.07651264932289999
ACH-001367,-0.41264328113399995
ACH-001368,-0.144888992159
ACH-001374,-0.259989238984
ACH-001375,-0.21794343047200002
ACH-001377,-0.123539812563
ACH-001380,-0.17923468845499999
ACH-001391,-0.22996492287700002
ACH-001407,-0.29964864383699996
ACH-001408,0.131311807181
ACH-001413,-0.210356745329
ACH-001430,0.145208236411
ACH-001431,-0.13762317956700001
ACH-001450,-0.292338538334
ACH-001496,-0.0368732606304
ACH-001500,-0.162414501606
ACH-001521,-0.188735893362
ACH-001523,-0.147692180376
ACH-001532,0.06284478695500001
ACH-001536,-0.199574661893
ACH-001550,0.00209810722703
ACH-001552,-0.290470438314
ACH-001554,-0.11573957302999999
ACH-001645,-0.159543883664
ACH-001654,-0.204120633924
ACH-001715,-0.132870127998
ACH-001735,-0.0810299226255
ACH-001736,0.15599304861
ACH-001737,-0.00436664633739
ACH-001740,0.045885938117
ACH-001745,-0.160423080746
ACH-001750,-0.278536437301
ACH-001765,-0.10722689561200001
ACH-001956,-0.043889297658900005
ACH-001957,0.13953026811799998
