,PIK3C2G (5288)
ACH-000004,-0.17455129206300002
ACH-000007,0.10333687635700001
ACH-000009,0.152975736496
ACH-000011,0.037126377315699996
ACH-000012,0.11498422678200002
ACH-000013,0.204622113524
ACH-000014,0.157435062224
ACH-000015,0.0765030468898
ACH-000017,0.13937260099999998
ACH-000018,0.22990676412099997
ACH-000019,-0.044384024674
ACH-000021,0.0824486308132
ACH-000022,0.0346145143041
ACH-000025,0.148979607235
ACH-000028,0.220547679869
ACH-000030,0.155952373565
ACH-000035,-0.00256771916741
ACH-000036,0.23570910974
ACH-000037,0.14381436808700002
ACH-000039,0.204794030757
ACH-000040,0.254818800129
ACH-000041,0.162272865821
ACH-000042,0.10784539361500001
ACH-000045,0.12950510323
ACH-000047,0.158530857438
ACH-000052,-0.24005456597
ACH-000053,0.046013506492800005
ACH-000054,0.120035964313
ACH-000055,0.266050306677
ACH-000060,0.0461544348231
ACH-000067,0.19673790332199997
ACH-000070,0.10476890328199999
ACH-000075,-0.027667048239599996
ACH-000078,0.14360267280300001
ACH-000082,0.120879907795
ACH-000085,0.268817539487
ACH-000086,0.09266993672419999
ACH-000087,0.242478135096
ACH-000092,0.147435878505
ACH-000095,0.191208511439
ACH-000097,0.24313985742
ACH-000098,0.1948823462
ACH-000099,0.0149468695607
ACH-000108,0.10426079695399999
ACH-000113,0.0330024058706
ACH-000115,-0.060810216994300004
ACH-000116,0.19971064100699998
ACH-000118,0.0599530693346
ACH-000120,-0.0548443568233
ACH-000123,-0.036302364858
ACH-000127,0.10744141404200001
ACH-000128,0.15062057878
ACH-000132,0.143669303084
ACH-000133,0.0764952216932
ACH-000137,0.19222255815
ACH-000138,-0.08472965420749999
ACH-000142,-0.00413277383965
ACH-000143,0.150308789903
ACH-000146,0.143375538336
ACH-000148,0.0940693836639
ACH-000150,0.15547881847
ACH-000152,-0.0201308111474
ACH-000153,0.0171687325635
ACH-000159,-0.00475102742802
ACH-000160,-0.23151992776799998
ACH-000163,0.0467040035934
ACH-000167,-0.014517467947700001
ACH-000168,0.163097349262
ACH-000169,0.25648134803000006
ACH-000178,0.0879540009376
ACH-000182,0.19594508780499997
ACH-000183,-0.0821710592831
ACH-000188,0.102219234523
ACH-000189,0.116723906294
ACH-000190,-0.17439499525600002
ACH-000198,0.10906615898399999
ACH-000204,0.364818049851
ACH-000206,0.249522372027
ACH-000207,-0.0712838210857
ACH-000211,0.176909084562
ACH-000215,0.0250168849228
ACH-000221,0.0684393830127
ACH-000222,0.114498236369
ACH-000223,0.030175146314500002
ACH-000226,0.027803532560700003
ACH-000227,0.154618737074
ACH-000228,-0.0375422938122
ACH-000231,0.126144195553
ACH-000232,0.035771793170199996
ACH-000233,0.0750834602106
ACH-000234,-0.0440031912417
ACH-000235,0.09002512672080001
ACH-000237,0.133002943185
ACH-000238,0.153126152614
ACH-000243,0.130009104829
ACH-000244,0.0683041212391
ACH-000246,0.0309472787004
ACH-000248,0.17093774882100002
ACH-000250,0.0210454577537
ACH-000251,0.301358392641
ACH-000253,0.07142850415789999
ACH-000255,-0.04227433722519999
ACH-000256,0.0963058539535
ACH-000257,0.127746620243
ACH-000258,-0.0724679652424
ACH-000259,0.00446834894003
ACH-000260,0.134201594135
ACH-000261,0.0619260491029
ACH-000262,0.0105649928149
ACH-000263,0.37232806853600003
ACH-000264,-0.0103715570441
ACH-000265,0.0779173076922
ACH-000266,0.019783316339900003
ACH-000272,0.0986056900976
ACH-000273,0.054346570662699996
ACH-000274,0.011098645935200002
ACH-000277,0.10730083866000001
ACH-000278,0.115807865482
ACH-000279,-0.196694607245
ACH-000280,0.164443045886
ACH-000281,-0.0386891446599
ACH-000288,-0.0104175925132
ACH-000291,0.042971342873
ACH-000293,0.152052414404
ACH-000294,-0.209279083528
ACH-000295,-0.21039211250599998
ACH-000296,-0.0964507145262
ACH-000302,0.10571781612400001
ACH-000304,-0.146161313094
ACH-000307,-0.0796373449884
ACH-000308,0.0340527554938
ACH-000310,-0.20651025653900001
ACH-000311,-0.0589378800014
ACH-000312,0.07586563174710001
ACH-000315,-0.0047293215533
ACH-000316,0.0942028184297
ACH-000317,-0.0188278593365
ACH-000318,-0.013222704125899999
ACH-000319,0.0903982896115
ACH-000320,-0.016261582503700002
ACH-000322,0.334381951455
ACH-000323,0.23467739720400002
ACH-000324,0.101196481214
ACH-000329,0.12733574919600002
ACH-000330,0.046731813461
ACH-000331,0.0021953282063099998
ACH-000332,0.0798151092611
ACH-000334,0.34128087466300006
ACH-000335,-0.0632554869731
ACH-000336,0.017884972662500002
ACH-000337,0.183758538138
ACH-000339,0.035756968711
ACH-000341,0.0161194262338
ACH-000348,0.133336168536
ACH-000350,0.35616897588699997
ACH-000352,0.192467402703
ACH-000356,0.124884182202
ACH-000361,0.0221343330014
ACH-000362,0.145623593945
ACH-000363,0.06628561215499999
ACH-000364,0.14445071282
ACH-000365,-0.0379511363219
ACH-000366,0.10820498119100001
ACH-000368,-0.16256409925100002
ACH-000374,0.0247876741483
ACH-000375,-0.061512446678900004
ACH-000376,0.127757378813
ACH-000381,-0.012339605387799999
ACH-000383,0.0337392762896
ACH-000387,0.17589344121
ACH-000389,0.12059834418299999
ACH-000390,0.0443470715492
ACH-000393,0.166773154682
ACH-000395,0.31759033704399997
ACH-000397,-0.07599094442760002
ACH-000401,0.161612544975
ACH-000402,-0.0429487572847
ACH-000403,0.0953923315369
ACH-000404,0.00174924977636
ACH-000406,0.0923896013909
ACH-000407,0.16413471239
ACH-000408,0.316728789616
ACH-000410,0.0331503454139
ACH-000411,0.0114636512816
ACH-000414,-0.220358690988
ACH-000415,0.07751590928999999
ACH-000416,0.113445527873
ACH-000420,-0.030007946947400003
ACH-000421,0.15842251976900001
ACH-000424,-0.20404063611200002
ACH-000425,0.11488916929199999
ACH-000426,0.16921129790999997
ACH-000427,0.149692142477
ACH-000433,0.33087811018
ACH-000436,0.154452372039
ACH-000444,-0.0437513742502
ACH-000445,0.320612561887
ACH-000448,0.0769655907732
ACH-000450,0.336398470649
ACH-000452,-0.0577090485997
ACH-000454,-0.0413005555091
ACH-000458,0.304325399671
ACH-000459,0.34948160981700005
ACH-000460,0.0748232081652
ACH-000461,-0.129889806546
ACH-000463,0.11460743007200001
ACH-000464,0.09976520117080001
ACH-000466,0.11110201037299999
ACH-000467,0.130939946779
ACH-000468,-0.12506769586400002
ACH-000469,0.08665568399839998
ACH-000470,-0.0865982640787
ACH-000471,0.054983372674599996
ACH-000472,-0.0144741396443
ACH-000473,0.0981209196802
ACH-000475,0.12118170388499999
ACH-000476,0.320458107309
ACH-000477,0.0689519100352
ACH-000480,-0.0119690796016
ACH-000481,0.0360596450591
ACH-000483,-0.11096218313100001
ACH-000484,0.273833964713
ACH-000485,-0.21810559090599999
ACH-000486,0.12833019642899998
ACH-000487,0.125524577692
ACH-000488,0.00467130816001
ACH-000490,0.260622619583
ACH-000491,-0.182872590354
ACH-000495,0.0953506296731
ACH-000496,0.08593554973819999
ACH-000499,-0.15357786360300002
ACH-000500,0.5820062664410001
ACH-000502,0.10833590426300001
ACH-000503,0.127527835863
ACH-000505,-0.2315898065
ACH-000507,0.111800569042
ACH-000510,0.07131021409350001
ACH-000511,0.222578589971
ACH-000512,0.056023398870999996
ACH-000516,0.209716876201
ACH-000517,0.131909084702
ACH-000518,-0.236354812799
ACH-000520,0.0103152103898
ACH-000521,0.0618209690211
ACH-000522,0.113770365101
ACH-000524,0.0813416498683
ACH-000527,0.10550339223099998
ACH-000528,0.16296284098
ACH-000537,0.12127493889699999
ACH-000541,-0.196687698101
ACH-000542,0.0479661502762
ACH-000544,0.117650869159
ACH-000545,-0.031689770767799996
ACH-000547,0.20433475531599998
ACH-000548,-0.0494717430729
ACH-000549,0.06197352855050001
ACH-000550,0.22872554056699998
ACH-000552,0.0255217833273
ACH-000556,0.075885772538
ACH-000557,0.049016867187999996
ACH-000570,0.021449716101
ACH-000571,-0.000617048448616
ACH-000573,0.0636957990343
ACH-000576,0.067283678043
ACH-000580,-0.051823025666899995
ACH-000584,0.0560958069826
ACH-000585,0.186346518798
ACH-000588,0.156004232609
ACH-000589,-0.20032115511300003
ACH-000591,0.133030525206
ACH-000593,0.0251946670445
ACH-000600,0.138861003433
ACH-000601,0.0735491714656
ACH-000604,0.389676735137
ACH-000605,-0.041395322924099996
ACH-000606,0.0936294429067
ACH-000608,0.023632331932900003
ACH-000614,0.199163471884
ACH-000616,0.303361681652
ACH-000618,0.13075846209
ACH-000619,0.323317741067
ACH-000620,0.032886085938499995
ACH-000621,0.0371049396089
ACH-000622,0.9548418851289999
ACH-000623,0.0244368032344
ACH-000624,0.18915612921500002
ACH-000627,-0.035108006747
ACH-000630,0.0741677698118
ACH-000632,0.00020337802071500002
ACH-000633,0.13363739465399999
ACH-000637,0.247211692069
ACH-000638,-0.040704180288800004
ACH-000646,0.178543832692
ACH-000647,-0.036464181716300004
ACH-000648,-0.0534654961264
ACH-000649,0.11546526298399999
ACH-000651,0.09145986420389998
ACH-000652,0.0340196621178
ACH-000653,0.133495050019
ACH-000657,0.277438069535
ACH-000658,0.391163470227
ACH-000661,0.053162922766199994
ACH-000662,0.07422147303
ACH-000663,0.149973756369
ACH-000665,0.222115194148
ACH-000671,0.0648745422927
ACH-000673,0.17021230944899998
ACH-000676,0.132446148081
ACH-000677,0.0911129204192
ACH-000681,-0.0344857612706
ACH-000682,0.148294892639
ACH-000683,0.024930543440799997
ACH-000684,0.021249779480000005
ACH-000688,-0.197179765363
ACH-000693,0.13965269575300002
ACH-000694,-0.136493587533
ACH-000695,-0.138968799882
ACH-000696,0.0944723914086
ACH-000697,-0.264068515014
ACH-000699,0.0363236227873
ACH-000701,0.175398181219
ACH-000706,0.129321388152
ACH-000711,0.114867811351
ACH-000713,0.360018764198
ACH-000714,0.0652748254653
ACH-000718,0.050835396227400007
ACH-000720,0.07714522823419999
ACH-000721,0.121553437164
ACH-000724,0.191977188535
ACH-000725,-0.00013903837916299998
ACH-000732,-0.0407716196657
ACH-000734,0.09663320515410001
ACH-000735,0.08749476481589999
ACH-000736,0.011244388214200002
ACH-000738,0.245851555858
ACH-000746,0.15582977400800002
ACH-000747,0.19291910551600003
ACH-000748,0.025453965563500002
ACH-000753,0.101237270846
ACH-000756,0.0536412422947
ACH-000757,0.0311410584744
ACH-000758,0.130695169127
ACH-000760,0.149303965702
ACH-000763,0.0809579319115
ACH-000764,-0.30763226106400005
ACH-000765,-0.160533314852
ACH-000766,0.10239099669700001
ACH-000767,0.12169350233699999
ACH-000768,-0.0122825589851
ACH-000769,0.185540590522
ACH-000770,0.114026451756
ACH-000771,0.11242336274800001
ACH-000773,0.298287469835
ACH-000776,0.171324773546
ACH-000777,0.08565025454469999
ACH-000778,-0.17388027388799998
ACH-000781,0.0442257941525
ACH-000782,0.08621451968089999
ACH-000783,0.192008821917
ACH-000784,0.30568471121
ACH-000785,0.0389400600937
ACH-000787,0.08096288231000001
ACH-000788,0.0316075613702
ACH-000791,-0.174159989804
ACH-000792,0.0894682766986
ACH-000794,0.270556107875
ACH-000796,0.077729381966
ACH-000799,0.281295063622
ACH-000800,-0.04957222739569999
ACH-000802,0.0080037649377
ACH-000804,0.135660060793
ACH-000805,-0.126272674181
ACH-000809,0.176604332099
ACH-000810,0.158182436526
ACH-000811,0.0484558963217
ACH-000817,0.166080245022
ACH-000819,-0.0697988092982
ACH-000820,-0.061519699236399994
ACH-000821,-0.04637042808619999
ACH-000822,0.0365825107166
ACH-000823,0.174452194034
ACH-000824,0.144630935763
ACH-000827,0.039396593983900004
ACH-000829,-0.006506588351180001
ACH-000831,0.0879108869859
ACH-000832,0.050965819922099996
ACH-000833,-0.0546091574915
ACH-000834,0.200469257226
ACH-000835,0.140248983423
ACH-000836,0.0402081425788
ACH-000837,-0.10877542314300001
ACH-000838,0.00044736406701300003
ACH-000839,0.18298422502599998
ACH-000840,0.477904254215
ACH-000841,0.17322107336800002
ACH-000843,-0.07727284826839999
ACH-000846,0.298973675207
ACH-000847,0.19021620654
ACH-000848,0.289630814854
ACH-000849,-0.12736412239199998
ACH-000851,-0.08176697684619999
ACH-000855,0.06707604351980001
ACH-000856,0.127026141416
ACH-000858,0.131136152991
ACH-000859,-0.0286842825942
ACH-000861,0.208442281206
ACH-000862,0.025240982275400003
ACH-000865,0.030351044314099997
ACH-000866,0.0385842878534
ACH-000867,0.08089154079239999
ACH-000869,0.0792023396289
ACH-000872,0.0928907105641
ACH-000873,0.06636672907459999
ACH-000876,-0.18098663618500002
ACH-000878,-0.0460310489832
ACH-000880,0.10709442040400001
ACH-000881,0.0110751629956
ACH-000882,0.0108381379245
ACH-000884,0.0428683237095
ACH-000885,0.0154529775125
ACH-000887,0.172595565603
ACH-000888,-0.0202144145876
ACH-000889,0.101848766902
ACH-000890,-0.102342642658
ACH-000896,0.124923807026
ACH-000898,-0.046413471849800006
ACH-000900,0.34906017079999996
ACH-000901,0.105151629647
ACH-000905,0.0488697543111
ACH-000906,0.174864384404
ACH-000907,-0.218643242597
ACH-000910,0.0684497754625
ACH-000911,0.0327097812284
ACH-000912,0.0606226890233
ACH-000913,0.16548308579
ACH-000915,0.142368776325
ACH-000916,0.40369585010700004
ACH-000917,-0.044717380375600004
ACH-000921,0.249076022009
ACH-000924,0.10571824250800001
ACH-000926,0.0328722544671
ACH-000928,0.06519631611219999
ACH-000929,-0.053634520319800004
ACH-000932,-0.0034914032899
ACH-000935,0.257570973638
ACH-000936,0.08340483193739999
ACH-000937,0.207299656567
ACH-000938,0.172593248055
ACH-000939,0.023870079879
ACH-000941,0.035609555407
ACH-000943,0.08025080969760001
ACH-000946,0.110849990013
ACH-000947,0.108949463277
ACH-000948,0.0321847072391
ACH-000950,0.260492445049
ACH-000953,0.0489149109851
ACH-000957,0.321680922975
ACH-000958,-0.20836925824000002
ACH-000960,-0.0252643258502
ACH-000963,0.072901720561
ACH-000968,0.36183960644599994
ACH-000969,0.030637890917700004
ACH-000973,0.067350864091
ACH-000974,0.022587605178400003
ACH-000975,-0.202330836676
ACH-000976,0.064363705927
ACH-000978,0.267978156036
ACH-000980,0.13549846673399998
ACH-000984,0.0528942009612
ACH-000986,0.174603262419
ACH-000988,0.205279398051
ACH-000993,0.32405669120999997
ACH-000994,0.043834680394699996
ACH-000996,0.118976252757
ACH-001001,0.180378119658
ACH-001020,-0.17361956531300002
ACH-001028,0.115319042712
ACH-001031,-0.0035745865294899994
ACH-001038,0.012622073348299997
ACH-001048,0.06679622740050001
ACH-001050,0.014162553159700001
ACH-001053,0.28254320447
ACH-001054,0.149107458246
ACH-001061,-0.0530238537942
ACH-001067,0.18133347201400002
ACH-001075,-0.205718851966
ACH-001096,0.137521227523
ACH-001128,0.0645963767085
ACH-001134,0.0249317815439
ACH-001151,0.0246467884087
ACH-001163,0.12501597154000002
ACH-001164,0.100932698298
ACH-001173,0.043387442033900006
ACH-001183,0.0685464303131
ACH-001184,-0.014599030577200002
ACH-001190,0.059971020260899996
ACH-001192,0.0408408907656
ACH-001193,0.212879595896
ACH-001196,0.20974963263000002
ACH-001197,-0.132274239752
ACH-001205,0.0183112886375
ACH-001211,0.11516397159399999
ACH-001212,0.150032859389
ACH-001228,0.576801082503
ACH-001232,0.0402480243686
ACH-001239,0.136054304846
ACH-001274,0.10761604214199999
ACH-001275,0.13624453884
ACH-001277,0.18704385990800002
ACH-001278,0.0536971909944
ACH-001280,0.30111505199099997
ACH-001283,0.044084256073599996
ACH-001289,-0.109122931809
ACH-001295,0.12144980463400001
ACH-001300,0.231373824066
ACH-001301,0.030107639103599995
ACH-001302,0.102461036117
ACH-001303,0.28185903645300003
ACH-001306,-0.018256977913699998
ACH-001318,0.0671660695153
ACH-001322,0.06398694322660001
ACH-001328,0.16405051351
ACH-001332,0.0060113113078699995
ACH-001333,0.24228603667399998
ACH-001336,0.0483905184865
ACH-001340,0.13148517189300002
ACH-001346,0.21089882512400002
ACH-001353,0.0340072327291
ACH-001354,0.016918033130999998
ACH-001367,0.110528624199
ACH-001368,0.193586116487
ACH-001374,0.567662638223
ACH-001375,0.09679811086699999
ACH-001377,0.0202054060003
ACH-001380,0.15392289992799998
ACH-001391,0.151265013576
ACH-001407,0.0857528414429
ACH-001408,0.17868120135200002
ACH-001413,0.269961672661
ACH-001430,-0.0937195515902
ACH-001431,0.0780856319284
ACH-001450,-0.06737076849109999
ACH-001496,0.172799570522
ACH-001500,0.0536259132225
ACH-001521,0.274009728555
