,MRAP2 (112609)
ACH-000004,-0.0333597819774
ACH-000007,0.042044172614199994
ACH-000009,-0.0947307841712
ACH-000011,-0.0714302232576
ACH-000012,-0.08041881545099999
ACH-000013,-0.00498570289238
ACH-000014,-0.039495990165199994
ACH-000015,-0.0548983766632
ACH-000017,-0.0268724144655
ACH-000018,-0.019809793798200002
ACH-000019,-0.11114890754000001
ACH-000021,-0.179905183935
ACH-000022,0.047452071038600004
ACH-000025,-0.0112426092986
ACH-000028,-0.143716491902
ACH-000030,-0.0734976195332
ACH-000035,0.10249088051699999
ACH-000036,-0.0378808716167
ACH-000037,-0.0164555302773
ACH-000039,-0.11808181318600001
ACH-000040,-0.0109237655608
ACH-000041,0.0562901633878
ACH-000042,-0.108892151887
ACH-000045,0.07402652822030001
ACH-000047,0.018262908347
ACH-000052,0.0766063164156
ACH-000053,-0.0106748010815
ACH-000054,0.0965343957076
ACH-000055,-0.0416300619428
ACH-000060,-0.13415741917000001
ACH-000067,0.0670305766998
ACH-000070,-0.18612588902899999
ACH-000075,-0.144642351091
ACH-000078,-0.021687634953099996
ACH-000082,-0.10335353363199999
ACH-000085,0.028394449622200002
ACH-000086,-0.07950789247060001
ACH-000087,-0.0183149119765
ACH-000092,-0.0321089172874
ACH-000095,-0.135893743778
ACH-000097,-0.0341336684871
ACH-000098,-0.137707914289
ACH-000099,-0.220115706761
ACH-000108,-0.293917921288
ACH-000113,-0.176492784663
ACH-000115,0.045543490736100006
ACH-000116,-0.020395787207500002
ACH-000118,-0.13183216533199998
ACH-000120,-0.04141892796859999
ACH-000123,-0.067531888858
ACH-000127,0.0552112861668
ACH-000128,-0.05673252145280001
ACH-000132,-0.258940927155
ACH-000133,0.0189426128046
ACH-000137,-0.14898949937699998
ACH-000138,-0.0805565369618
ACH-000142,0.0889022326007
ACH-000143,0.0513857902628
ACH-000146,-0.0158405027572
ACH-000148,0.0310384767097
ACH-000150,-0.0301938993331
ACH-000152,0.10858781124700001
ACH-000153,-0.10705157295600001
ACH-000159,-0.038521522157699994
ACH-000160,0.045313392214699995
ACH-000163,0.08183300824749999
ACH-000167,0.329231548751
ACH-000168,0.09825960557010001
ACH-000169,-0.0141974518745
ACH-000178,0.12989466181
ACH-000182,0.140161017389
ACH-000183,-0.0321217055742
ACH-000188,0.020316999115799997
ACH-000189,-0.13607728338300001
ACH-000190,-0.07241410968789999
ACH-000198,-0.010389280647399999
ACH-000204,-0.302263230782
ACH-000206,0.0772618500265
ACH-000207,0.014822034920299999
ACH-000211,0.046364350657
ACH-000215,-0.0636904217638
ACH-000221,-0.129299281579
ACH-000222,-0.0207213574913
ACH-000223,-0.22244055302299998
ACH-000226,-0.232705020881
ACH-000227,0.004615413966670001
