,DepMap_ID
6309,ACH-000019
27852,ACH-000069
36508,ACH-000108
50619,ACH-000163
70939,ACH-000233
87089,ACH-000284
88912,ACH-000290
91529,ACH-000297
114278,ACH-000359
130849,ACH-000404
134989,ACH-000415
150490,ACH-000453
152893,ACH-000460
164153,ACH-000488
167574,ACH-000498
175397,ACH-000516
223506,ACH-000626
257946,ACH-000693
293763,ACH-000758
294334,ACH-000759
363942,ACH-000807
376872,ACH-000823
376873,ACH-000823
381357,ACH-000829
401386,ACH-000855
416171,ACH-000871
431674,ACH-000884
450253,ACH-000900
502878,ACH-000932
513577,ACH-000937
585473,ACH-000961
588883,ACH-000962
592751,ACH-000963
595874,ACH-000964
595875,ACH-000964
613979,ACH-000969
629626,ACH-000973
654725,ACH-000979
654726,ACH-000979
669117,ACH-000982
679094,ACH-000984
700786,ACH-000987
700787,ACH-000987
726318,ACH-000990
726319,ACH-000990
829870,ACH-000995
839258,ACH-000996
839259,ACH-000996
850368,ACH-000997
881409,ACH-000999
928382,ACH-001127
937017,ACH-001145
937018,ACH-001145
944305,ACH-001197
961106,ACH-001329
972055,ACH-001345
995881,ACH-001410
996271,ACH-001411
998614,ACH-001415
1007422,ACH-001490
1018463,ACH-001523
1030708,ACH-001550
1041550,ACH-001569
1048823,ACH-001610
1051894,ACH-001625
1061247,ACH-001654
1061661,ACH-001655
1069590,ACH-001737
1072377,ACH-001745
1076380,ACH-001843
1120530,ACH-002169
1145478,ACH-002222
1145479,ACH-002222
1151798,ACH-002235
1159004,ACH-002246
1167860,ACH-002256
1187575,ACH-002287
1208914,ACH-002341
