,ULBP3 (79465)
ACH-000004,0.024134628110599996
ACH-000007,-0.17176084862799998
ACH-000009,-0.126254357172
ACH-000011,-0.357329346091
ACH-000012,-0.209541580167
ACH-000013,-0.33866532023699997
ACH-000014,-0.176167113304
ACH-000015,-0.17495372756400002
ACH-000017,-0.24112300343
ACH-000018,-0.0538701918861
ACH-000019,-0.0674966798313
ACH-000021,-0.472171249234
ACH-000022,-0.0899454655456
ACH-000025,-0.275668414294
ACH-000028,-0.34763470515600003
ACH-000030,-0.18384566525899998
ACH-000035,-0.204285622638
ACH-000036,-0.107825386667
ACH-000037,-0.155654708079
ACH-000039,-0.0889382965514
ACH-000040,-0.569561577174
ACH-000041,-0.2503202631
ACH-000042,-0.27499305326699996
ACH-000045,-0.26471609550999997
ACH-000047,0.0450451379422
ACH-000052,-0.130805386291
ACH-000053,-0.130906124348
ACH-000054,-0.261971765006
ACH-000055,-0.20717107007599997
ACH-000060,-0.357544214764
ACH-000067,-0.23789136197500002
ACH-000070,-0.280616972254
ACH-000075,-0.08809394951439999
ACH-000078,-0.11820010020300001
ACH-000082,-0.22929139234700002
ACH-000085,-0.322708980473
ACH-000086,-0.17162159475699998
ACH-000087,-0.262820324027
ACH-000092,-0.207263520383
ACH-000095,-0.233024011981
ACH-000097,-0.380779905167
ACH-000098,-0.0359795788723
ACH-000099,-0.269385443342
ACH-000108,-0.0265925777856
ACH-000113,-0.0989955603017
ACH-000115,-0.124699214421
ACH-000116,-0.18395873310600003
ACH-000118,-0.36970684431100004
ACH-000120,-0.299944524903
ACH-000123,-0.0819885567815
ACH-000127,-0.285622281631
ACH-000128,-0.445778640262
ACH-000132,-0.353037796119
ACH-000133,-0.16105475092399998
ACH-000137,-0.128383998565
ACH-000138,-0.260216064521
ACH-000142,-0.22999454478300002
ACH-000143,-0.233194269282
ACH-000146,-0.22980063857799998
ACH-000148,-0.0898049758715
ACH-000150,-0.20800244588
ACH-000152,-0.00537012396832
ACH-000153,-0.304137274932
ACH-000159,-0.0781468209163
ACH-000160,-0.15467193847000002
ACH-000163,-0.217623754749
ACH-000167,-0.00057200885315
ACH-000168,-0.41397413831999996
ACH-000169,-0.117935292118
ACH-000178,-0.26346610453200003
ACH-000182,-0.257598453336
ACH-000183,-0.0205206798127
ACH-000188,-0.285135505332
ACH-000189,-0.30646744045200003
ACH-000190,-0.362603644056
ACH-000198,-0.269830320861
ACH-000204,-0.561336793429
ACH-000206,-0.254085164697
ACH-000207,-0.288737336497
ACH-000211,-0.291645407003
ACH-000215,-0.159419054793
ACH-000221,-0.0631081630898
ACH-000222,-0.393268794607
ACH-000223,-0.33343150966999996
ACH-000226,-0.153655058048
ACH-000227,-0.23959977965999998
ACH-000228,-0.391185492341
ACH-000231,-0.144546143257
ACH-000232,-0.31797844919
ACH-000233,0.0652256907868
ACH-000234,-0.174839406076
ACH-000235,-0.287249507153
ACH-000237,-0.21982205184599998
ACH-000238,-0.229164767091
ACH-000243,-0.190985558565
ACH-000244,0.0637476078557
ACH-000246,-0.174698297494
ACH-000248,-0.283270419681
ACH-000250,-0.204163088862
ACH-000251,-0.528750293399
ACH-000253,-0.0567574614255
ACH-000255,-0.36457266009499995
ACH-000256,-0.194201062315
ACH-000257,-0.153802428123
ACH-000258,-0.0678802854098
ACH-000259,-0.30012794299
ACH-000260,-0.20725832627000002
ACH-000261,-0.319256894176
ACH-000262,-0.469798585603
ACH-000263,-0.11253651825300001
ACH-000264,-0.18467663696400002
ACH-000265,-0.11064493611199999
ACH-000266,-0.288671212242
ACH-000272,-0.22765659328899998
ACH-000273,-0.325698961783
ACH-000274,-0.178893756418
ACH-000277,-0.137353954337
ACH-000278,-0.153807929309
ACH-000279,-0.160342270162
ACH-000280,-0.24555010002099997
ACH-000281,-0.140923892123
ACH-000288,-0.169554408411
ACH-000291,-0.11456209902999999
ACH-000293,-0.0340085311523
ACH-000294,-0.08490691775910002
ACH-000295,0.057238715480899996
ACH-000296,-0.328265654281
ACH-000302,-0.144380571183
ACH-000304,-0.60666933382
ACH-000307,-0.17772383569800002
ACH-000308,-0.138410447032
ACH-000310,-0.403744532002
ACH-000311,-0.0867978461173
ACH-000312,-0.290034097298
ACH-000315,-0.528315203852
ACH-000316,-0.274646319187
ACH-000317,-0.36321776000699996
ACH-000318,0.012877280296
ACH-000319,-0.250205428379
ACH-000320,-0.17859522984
ACH-000322,-0.10379003386399999
ACH-000323,-0.0654922386338
ACH-000324,-0.13696356700200002
ACH-000329,-0.38890534357600004
ACH-000330,0.0768497326203
ACH-000331,-0.243838081494
ACH-000332,-0.182383209524
ACH-000334,-0.0660334745932
ACH-000335,-0.47579130442699996
ACH-000336,-0.560175730518
ACH-000337,-0.162746935815
ACH-000339,-0.310883266006
ACH-000341,-0.11908317604900001
ACH-000348,-0.322820800418
ACH-000350,-0.229136509293
ACH-000352,-0.154292847442
ACH-000356,0.046990238081300005
ACH-000361,-0.20983444356199998
ACH-000362,-0.319215403721
ACH-000363,-0.184414614932
ACH-000364,-0.263546619469
ACH-000365,0.010522561273399999
ACH-000366,-0.338649663988
ACH-000368,-0.43798337796099995
ACH-000374,-0.09590261728739999
ACH-000375,-0.17412083997299999
ACH-000376,-0.21522976751400003
ACH-000381,-0.00011559875851100001
ACH-000383,-0.220332551983
ACH-000387,-0.226940272111
ACH-000389,-0.270003094584
ACH-000390,-0.252044682611
ACH-000393,-0.218224564259
ACH-000395,-0.280960735684
ACH-000397,-0.0899590093809
ACH-000401,-0.0640697987876
ACH-000402,-0.327293881481
ACH-000403,-0.222461673385
ACH-000404,-0.38863212809500003
ACH-000406,-0.17454948506700002
ACH-000407,0.0698084975441
ACH-000408,-0.188730122863
ACH-000410,-0.475511394177
ACH-000411,-0.22452972671399998
ACH-000414,-0.19589288811299999
ACH-000415,-0.048407800834900004
ACH-000416,-0.197968797557
ACH-000420,0.0849408556781
ACH-000421,-0.237475261977
ACH-000424,-0.610698840915
ACH-000425,-0.162587622978
ACH-000426,-0.0431057183165
ACH-000427,-0.352905248583
ACH-000433,0.00434149761967
ACH-000436,-0.303537154383
ACH-000444,-0.286372562964
ACH-000445,-0.21329961977899997
ACH-000448,-0.231185578211
ACH-000450,-0.199592288703
ACH-000452,-0.122656854015
ACH-000454,-0.199945107005
ACH-000458,-0.148333221545
ACH-000459,-0.14695897608300001
ACH-000460,-0.21887510526999998
ACH-000461,-0.259333680835
ACH-000463,-0.177289314439
ACH-000464,-0.244062170342
ACH-000466,-0.27980081237
ACH-000467,-0.300883916733
ACH-000468,-0.226303537248
ACH-000469,-0.297205617227
ACH-000470,-0.293852883453
ACH-000471,-0.188579537172
ACH-000472,-0.20496793594300003
ACH-000473,-0.277884643283
ACH-000475,-0.172168468006
ACH-000476,-0.382334170087
ACH-000477,-0.015456468120799998
ACH-000480,0.00356166691707
ACH-000481,-0.145362184024
ACH-000483,-0.22003124013099998
ACH-000484,-0.625455332913
ACH-000485,-0.21714207138099997
ACH-000486,-0.0760161853692
ACH-000487,-0.266165677565
ACH-000488,-0.09217397734169999
ACH-000490,-0.399634228307
ACH-000491,-0.363611785991
ACH-000495,-0.08393594771960002
ACH-000496,-0.146451272765
ACH-000499,-0.21337440869399998
ACH-000500,0.038687778578
ACH-000502,-0.223512409505
ACH-000503,-0.144254709983
ACH-000505,-0.150990980122
ACH-000507,-0.145939649976
ACH-000510,-0.199547771077
ACH-000511,-0.402297721313
ACH-000512,-0.133445850714
ACH-000516,-0.186781550763
ACH-000517,-0.264177143922
ACH-000518,-0.0473772250628
ACH-000520,-0.16496172003100001
ACH-000521,-0.253089653462
ACH-000522,-0.307453914049
ACH-000524,-0.24444855261999998
ACH-000527,-0.176613742163
ACH-000528,-0.194566034594
ACH-000537,-0.195937975306
ACH-000541,-0.0760221967854
ACH-000542,-0.30355098905
ACH-000544,-0.22681247975699997
ACH-000545,-0.278568349905
ACH-000547,-0.7315122993979999
ACH-000548,-0.167749258033
ACH-000549,-0.044407573576199996
ACH-000550,-0.487323730072
ACH-000552,-0.162185258185
ACH-000556,-0.17365335140500002
ACH-000557,-0.207372794376
ACH-000570,-0.241984614791
ACH-000571,-0.11588819672700001
ACH-000573,-0.34219645880599997
ACH-000576,-0.08181395109930001
ACH-000580,-0.381512982319
ACH-000584,-0.183777564444
ACH-000585,-0.186043054673
ACH-000588,-0.126493781928
ACH-000589,-0.236661694073
ACH-000591,-0.31412831033599997
ACH-000593,-0.19256689308
ACH-000600,-0.221503304186
ACH-000601,-0.189124105221
ACH-000604,-0.507688889174
ACH-000605,-0.0803917328493
